head;tail;relation
Selective IgM deficiency;disease;broadMatch
Selective IgM deficiency;Selective immunoglobulin M deficiency;exactMatch
Immunodeficiency with severe reduction in serum IgG and IgA with normal/elevated IgM and normal number of B-cells;Immunodeficiency predominantly affecting antibody production;broadMatch
Immunodeficiency with severe reduction in serum IgG and IgA with normal/elevated IgM and normal number of B-cells;group of disorders;broadMatch
Immunodeficiency with severe reduction in serum IgG and IgA with normal/elevated IgM and normal number of B-cells;Rare disorder potentially indicated for hematopoietic stem cell transplant;broadMatch
Other immunodeficiency syndrome with predominantly antibody defects;Immunodeficiency predominantly affecting antibody production;broadMatch
Other immunodeficiency syndrome with predominantly antibody defects;group of disorders;broadMatch
Immunodeficiency syndrome with hypopigmentation;Primary hemophagocytic lymphohistiocytosis;broadMatch
Immunodeficiency syndrome with hypopigmentation;group of disorders;broadMatch
Thiemann disease, familial form;disease;broadMatch
Thiemann disease, familial form;Aseptic necrosis of phalangeal epiphyses;exactMatch
Thiemann disease, familial form;Osteochondrosis of phalangeal epiphyses;exactMatch
Thomas syndrome;malformation syndrome;broadMatch
Thomas syndrome;Potter sequence-cleft lip/palate-cardiopathy syndrome;exactMatch
Thoracolaryngopelvic dysplasia;malformation syndrome;broadMatch
Thoracolaryngopelvic dysplasia;Barnes syndrome;exactMatch
Essential thrombocythemia;disease;broadMatch
Essential thrombocythemia;ET;exactMatch
Essential thrombocythemia;Essential thrombocytosis;exactMatch
Congenital amegakaryocytic thrombocytopenia;disease;broadMatch
Congenital amegakaryocytic thrombocytopenia;CAMT;exactMatch
Congenital intrinsic factor deficiency;disease;broadMatch
Congenital intrinsic factor deficiency;Congenital pernicious anemia;exactMatch
Congenital intrinsic factor deficiency;Gastric intrinsic factor deficiency;exactMatch
Congenital intrinsic factor deficiency;Hereditary juvenile megaloblastic anemia due to intrinsic factor deficiency;exactMatch
Congenital intrinsic factor deficiency;IFD;exactMatch
Congenital intrinsic factor deficiency;Intrinsic factor deficiency;exactMatch
Thrombocytopenia-absent radius syndrome;malformation syndrome;broadMatch
Thrombocytopenia-absent radius syndrome;TAR syndrome;exactMatch
Idiopathic hypersomnia;disease;broadMatch
Idiopathic hypersomnia;Idiopathic excessive sleepiness;exactMatch
Hoyeraal-Hreidarsson syndrome;disease;broadMatch
Hoyeraal-Hreidarsson syndrome;Progressive pancytopenia-immunodeficiency-cerebellar hypoplasia syndrome;exactMatch
Waldenström macroglobulinemia;disease;broadMatch
Familial thrombomodulin anomalies;disease;broadMatch
Heparin-induced thrombocytopenia;disease;broadMatch
Heparin-induced thrombocytopenia;HAT;exactMatch
Heparin-induced thrombocytopenia;HIT;exactMatch
Heparin-induced thrombocytopenia;Heparin-associated thrombocytopenia;exactMatch
Heparin-induced thrombocytopenia;Heparin-induced thrombocytopenia type 2;exactMatch
Thymic-renal-anal-lung dysplasia;malformation syndrome;broadMatch
Thyrocerebrorenal syndrome;malformation syndrome;broadMatch
Thyrocerebrorenal syndrome;Cutler-Bass-Romshe syndrome;exactMatch
Kaposi sarcoma;disease;broadMatch
Absent tibia-polydactyly-arachnoid cyst syndrome;malformation syndrome;broadMatch
Absent tibia-polydactyly-arachnoid cyst syndrome;Holmes-Collins syndrome;exactMatch
Tibial aplasia-ectrodactyly syndrome;malformation syndrome;broadMatch
Tibial aplasia-ectrodactyly syndrome;Aplasia of tibia with split-hand/split-foot deformity;exactMatch
Tibial aplasia-ectrodactyly syndrome;SHFLD syndrome;exactMatch
Tibial aplasia-ectrodactyly syndrome;SHFM associated with aplasia of long bones;exactMatch
Tibial aplasia-ectrodactyly syndrome;Split hand/foot malformation with long bone deficiency;exactMatch
Tibial aplasia-ectrodactyly syndrome;Split-hand/foot malformation associated with aplasia of long bones;exactMatch
Tibial aplasia-ectrodactyly syndrome;TH-SHFM;exactMatch
Tibial aplasia-ectrodactyly syndrome;Tibial hemimelia with split hand/foot malformation;exactMatch
Tibial aplasia-ectrodactyly syndrome;Tibial hemimelia-ectrodactyly syndrome;exactMatch
Farber disease;disease;broadMatch
Farber disease;Acid ceramidase deficiency;exactMatch
Farber disease;Farber lipogranulomatosis;exactMatch
Jessner lymphocytic infiltration of the skin;disease;broadMatch
Jessner lymphocytic infiltration of the skin;Jessner-Kanof lymphocytic infiltration of the skin;exactMatch
Hypoplastic tibiae-postaxial polydactyly syndrome;malformation syndrome;broadMatch
Hypoplastic tibiae-postaxial polydactyly syndrome;Hypoplastic tibia-polydactyly syndrome;exactMatch
Hypoplastic tibiae-postaxial polydactyly syndrome;Werner mesomelic syndrome;exactMatch
Reticular dysgenesis;disease;broadMatch
Reticular dysgenesis;AK2 deficiency;exactMatch
Reticular dysgenesis;Congenital aleukocytosis;exactMatch
Reticular dysgenesis;De Vaal disease;exactMatch
Reticular dysgenesis;Generalized hematopoietic hypoplasia;exactMatch
Reticular dysgenesis;SCID with leukopenia;exactMatch
Reticular dysgenesis;Severe combined immunodeficiency with leukopenia;exactMatch
Trichothiodystrophy;disease;broadMatch
Primary Fanconi renotubular syndrome;disease;broadMatch
Primary Fanconi renotubular syndrome;DeToni-Debré-Fanconi syndrome;exactMatch
Primary Fanconi renotubular syndrome;Primary Fanconi renal syndrome;exactMatch
Toriello-Carey syndrome;malformation syndrome;broadMatch
Toriello-Carey syndrome;Corpus callosum agenesis-blepharophimosis-Robin sequence syndrome;exactMatch
Toriello-Lacassie-Droste syndrome;malformation syndrome;broadMatch
Toriello-Lacassie-Droste syndrome;Aplasia cutis congenita-epibulbar dermoids syndrome;exactMatch
Toriello-Lacassie-Droste syndrome;Oculoectodermal syndrome;exactMatch
Familial atrial fibrillation;disease;broadMatch
Pediatric hepatocellular carcinoma;disease;broadMatch
Pediatric hepatocellular carcinoma;Childhood-onset HCC;exactMatch
Pediatric hepatocellular carcinoma;Childhood-onset hepatocellular carcinoma;exactMatch
Pediatric hepatocellular carcinoma;Pediatric HCC;exactMatch
Bullous lichen planus;disease;broadMatch
Torticollis-keloids-cryptorchidism-renal dysplasia syndrome;malformation syndrome;broadMatch
Arterial tortuosity syndrome;malformation syndrome;broadMatch
Arterial tortuosity syndrome;ATS;exactMatch
Toxocariasis;disease;broadMatch
Weismann-Netter syndrome;malformation syndrome;broadMatch
Weismann-Netter syndrome;Anterior bowing of legs with dwarfism;exactMatch
Weismann-Netter syndrome;WNS;exactMatch
Weismann-Netter syndrome;Weismann-Netter-Stuhl syndrome;exactMatch
Neuroectodermal melanolysosomal disease;malformation syndrome;broadMatch
Neuroectodermal melanolysosomal disease;Elejalde disease;exactMatch
Tracheal agenesis;morphological anomaly;broadMatch
Mounier-Kühn syndrome;clinical syndrome;broadMatch
Mounier-Kühn syndrome;Congenital tracheobronchomegaly;exactMatch
Mounier-Kühn syndrome;Idiopathic tracheobronchomegaly;exactMatch
Mounier-Kühn syndrome;Tracheobronchomegaly;exactMatch
Meningococcal meningitis;disease;broadMatch
Tracheobronchopathia osteochondroplastica;disease;broadMatch
Tracheobronchopathia osteochondroplastica;Tracheopathia osteoplastica;exactMatch
Congenital fibrinogen deficiency;disease;broadMatch
Tremor-nystagmus-duodenal ulcer syndrome;disease;broadMatch
Tremor-nystagmus-duodenal ulcer syndrome;Neuhauser-Daly-Magnelli syndrome;exactMatch
Trichodental syndrome;malformation syndrome;broadMatch
Trichodental syndrome;Kersey syndrome;exactMatch
Tricho-dento-osseous syndrome;malformation syndrome;broadMatch
Tricho-dento-osseous syndrome;TDO syndrome;exactMatch
Trichodermodysplasia-dental alterations syndrome;malformation syndrome;broadMatch
Trichodermodysplasia-dental alterations syndrome;Pinheiro-Freire Maia-Miranda syndrome;exactMatch
Kleine-Levin syndrome;disease;broadMatch
Trichoodontoonychial dysplasia;malformation syndrome;broadMatch
Trichoodontoonychial dysplasia;Trichoodontoonychial dysplasia with bone deficiency in frontoparietal region;exactMatch
5-oxoprolinase deficiency;disease;broadMatch
5-oxoprolinase deficiency;Oxoprolinuria due to oxoprolinase deficiency;exactMatch
Gamma-glutamyl transpeptidase deficiency;disease;broadMatch
Gamma-glutamyl transpeptidase deficiency;Gamma-glutamyl transferase deficiency;exactMatch
Gamma-glutamyl transpeptidase deficiency;Glutathionuria;exactMatch
Glutamate-cysteine ligase deficiency;disease;broadMatch
Glutamate-cysteine ligase deficiency;Gamma-glutamylcysteine synthetase deficiency;exactMatch
Nodular non-suppurative panniculitis;disease;broadMatch
Nodular non-suppurative panniculitis;Idiopathic lobular panniculitis;exactMatch
Nodular non-suppurative panniculitis;Idiopathic nodular panniculitis;exactMatch
Nodular non-suppurative panniculitis;Pfeiffer-Weber-Christian syndrome;exactMatch
Nodular non-suppurative panniculitis;Relapsing febrile nodular nonsuppurative panniculitis;exactMatch
Nodular non-suppurative panniculitis;Relapsing febrile nodular panniculitis;exactMatch
Nodular non-suppurative panniculitis;WCD;exactMatch
Nodular non-suppurative panniculitis;Weber-Christian disease;exactMatch
Nodular non-suppurative panniculitis;Weber-Christian panniculitis;exactMatch
Trichodysplasia-xeroderma syndrome;malformation syndrome;broadMatch
Trichomegaly-retina pigmentary degeneration-dwarfism syndrome;malformation syndrome;broadMatch
Trichomegaly-retina pigmentary degeneration-dwarfism syndrome;Long eyelashes-intellectual disability syndrome;exactMatch
Trichomegaly-retina pigmentary degeneration-dwarfism syndrome;Oliver-McFarlane syndrome;exactMatch
Trigonocephaly-broad thumbs syndrome;malformation syndrome;broadMatch
Trigonocephaly-broad thumbs syndrome;Hunter-Rudd-Hoffmann syndrome;exactMatch
Isolated trigonocephaly;morphological anomaly;broadMatch
Isolated trigonocephaly;Non-syndromic metopic craniosynostosis;exactMatch
Trigonocephaly-bifid nose-acral anomalies syndrome;malformation syndrome;broadMatch
Trigonocephaly-short stature-developmental delay syndrome;malformation syndrome;broadMatch
Trigonocephaly-short stature-developmental delay syndrome;Say-Meyer syndrome;exactMatch
Fibrodysplasia ossificans progressiva;disease;broadMatch
Fibrodysplasia ossificans progressiva;FOP;exactMatch
Fibrodysplasia ossificans progressiva;Myositis ossificans progressiva;exactMatch
Fibrodysplasia ossificans progressiva;Stone man syndrome;exactMatch
Trisomy X;malformation syndrome;broadMatch
Trisomy X;47,XXX syndrome;exactMatch
Trisomy X;Triple X syndrome;exactMatch
Trisomy X;Triplo-X syndrome;exactMatch
Trisomy X;XXX syndrome;exactMatch
Triploidy;malformation syndrome;broadMatch
Trismus-pseudocamptodactyly syndrome;malformation syndrome;broadMatch
Trismus-pseudocamptodactyly syndrome;Distal arthrogryposis type 7;exactMatch
Trismus-pseudocamptodactyly syndrome;Dutch-Kentucky syndrome;exactMatch
Trismus-pseudocamptodactyly syndrome;Hecht syndrome;exactMatch
Trismus-pseudocamptodactyly syndrome;Hecht-Beals syndrome;exactMatch
Trisomy 13;malformation syndrome;broadMatch
Trisomy 13;Patau syndrome;exactMatch
Distal trisomy 17q;malformation syndrome;broadMatch
Distal trisomy 17q;Distal duplication 17q;exactMatch
Distal trisomy 17q;Telomeric duplication 17q;exactMatch
Distal trisomy 17q;Trisomy 17qter;exactMatch
Trisomy 18;malformation syndrome;broadMatch
Trisomy 18;Chromosome 18 duplication;exactMatch
Trisomy 18;Edwards syndrome;exactMatch
Humerus trochlea aplasia;malformation syndrome;broadMatch
Truncus arteriosus;morphological anomaly;broadMatch
Truncus arteriosus;Common aorticopulmonary trunk;exactMatch
Truncus arteriosus;Common arterial trunk;exactMatch
Truncus arteriosus;TAC;exactMatch
African trypanosomiasis;disease;broadMatch
African trypanosomiasis;Sleeping sickness;exactMatch
American trypanosomiasis;disease;broadMatch
American trypanosomiasis;Chagas disease;exactMatch
Isolated anterior cervical hypertrichosis;disease;broadMatch
Isolated anterior cervical hypertrichosis;Hairy throat syndrome;exactMatch
Isolated anterior cervical hypertrichosis;Tsukahara-Kajii syndrome;exactMatch
Neural tube defect;Non-syndromic central nervous system malformation;broadMatch
Neural tube defect;Genetic non-syndromic central nervous system malformation;broadMatch
Neural tube defect;group of disorders;broadMatch
Tuberculosis;disease;broadMatch
Tularemia;disease;broadMatch
Soft tissue sarcoma;group of disorders;broadMatch
Soft tissue sarcoma;Rare soft tissue tumor;broadMatch
Soft tissue sarcoma;Malignant mesenchymal tumor;exactMatch
Soft tissue sarcoma;Malignant soft tissue tumor;exactMatch
Soft tissue sarcoma;Soft part sarcoma;exactMatch
Thymic epithelial neoplasm;Thymic tumor;broadMatch
Thymic epithelial neoplasm;group of disorders;broadMatch
Thymic epithelial neoplasm;TEN;exactMatch
Thymic epithelial neoplasm;Thymic epithelial tumor;exactMatch
Germ cell tumor;group of disorders;broadMatch
Germ cell tumor;Rare disorder potentially indicated for hematopoietic stem cell transplant;broadMatch
Germ cell tumor;Rare tumor;broadMatch
Hemorrhagic fever-renal syndrome;disease;broadMatch
Hemorrhagic fever-renal syndrome;Hantavirosis;exactMatch
Hemorrhagic fever-renal syndrome;Hantavirus fever;exactMatch
Aorto-ventricular tunnel;morphological anomaly;broadMatch
Transient tyrosinemia of the newborn;disease;broadMatch
Transient tyrosinemia of the newborn;Transient tyrosinemia of the neonate;exactMatch
Uhl anomaly;morphological anomaly;broadMatch
Ulbright-Hodes syndrome;malformation syndrome;broadMatch
Ulbright-Hodes syndrome;Renal dysplasia-limb defects syndrome;exactMatch
Ulbright-Hodes syndrome;Renal dysplasia-mesomelia-radiohumeral fusion syndrome;exactMatch
Umbilical cord ulceration-intestinal atresia syndrome;malformation syndrome;broadMatch
Ulerythema ophryogenesis;disease;broadMatch
Upington disease;malformation syndrome;broadMatch
Upington disease;Hip dysplasia-enchondromata-ecchondroma syndrome;exactMatch
Urban-Rogers-Meyer syndrome;malformation syndrome;broadMatch
Urban-Rogers-Meyer syndrome;Intellectual disability-short stature-hand contractures-genital anomalies syndrome;exactMatch
Urban-Rogers-Meyer syndrome;Prader-Willi habitus-osteopenia-camptodactyly syndrome;exactMatch
Viral hemorrhagic fever;Rare viral disease;broadMatch
Viral hemorrhagic fever;group of disorders;broadMatch
Double uterus-hemivagina-renal agenesis syndrome;malformation syndrome;broadMatch
Double uterus-hemivagina-renal agenesis syndrome;Double uterus and obstructed hemivagina syndrome;exactMatch
Double uterus-hemivagina-renal agenesis syndrome;Herlyn-Werner syndrome;exactMatch
Double uterus-hemivagina-renal agenesis syndrome;OHVIRA syndrome;exactMatch
Double uterus-hemivagina-renal agenesis syndrome;Obstructed hemivagina and ipsilateral renal anomaly;exactMatch
Double uterus-hemivagina-renal agenesis syndrome;Wunderlich syndrome;exactMatch
VACTERL with hydrocephalus;malformation syndrome;broadMatch
VACTERL with hydrocephalus;Sujansky-Leonard syndrome;exactMatch
Autosomal dominant tubulointerstitial kidney disease;disease;broadMatch
Autosomal dominant tubulointerstitial kidney disease;ADTKD;exactMatch
Autosomal dominant tubulointerstitial kidney disease;Autosomal dominant medullary cystic kidney disease;exactMatch
Autosomal dominant tubulointerstitial kidney disease;MCKD;exactMatch
Hyperostosis corticalis generalisata;malformation syndrome;broadMatch
Hyperostosis corticalis generalisata;Hyperphosphatasemia tarda;exactMatch
Hyperostosis corticalis generalisata;Van Buchem disease;exactMatch
Van den Bosch syndrome;malformation syndrome;broadMatch
Familial Mediterranean fever;disease;broadMatch
Familial Mediterranean fever;Benign paroxysmal peritonitis;exactMatch
Familial Mediterranean fever;Benign recurrent polyserositis;exactMatch
Familial Mediterranean fever;FMF;exactMatch
Familial Mediterranean fever;Familial paroxysmal polyserositis;exactMatch
Familial Mediterranean fever;Periodic disease;exactMatch
Naxos disease;disease;broadMatch
Naxos disease;KWWH type I;exactMatch
Naxos disease;Keratoderma with woolly hair type I;exactMatch
Naxos disease;Keratosis palmoplantaris with arrythmogenic cardiomyopathy;exactMatch
Naxos disease;Palmoplantar hyperkeratosis with arrythmogenic cardiomyopathy;exactMatch
Naxos disease;Palmoplantar keratoderma with arrythmogenic cardiomyopathy;exactMatch
Velo-facial-skeletal syndrome;malformation syndrome;broadMatch
Double outlet right ventricle;morphological anomaly;broadMatch
Double outlet right ventricle;DORV;exactMatch
Double outlet left ventricle;morphological anomaly;broadMatch
Double outlet left ventricle;DOLV;exactMatch
Verloove Vanhorick-Brubakk syndrome;malformation syndrome;broadMatch
Verloove Vanhorick-Brubakk syndrome;Cleft lip-limb and heart malformations syndrome;exactMatch
Hyperimmunoglobulinemia D with periodic fever;disease;broadMatch
Hyperimmunoglobulinemia D with periodic fever;HIDS;exactMatch
Hyperimmunoglobulinemia D with periodic fever;Hyper-IgD syndrome;exactMatch
Hyperimmunoglobulinemia D with periodic fever;Hyperimmunoglobinemia D with recurrent fever;exactMatch
Hyperimmunoglobulinemia D with periodic fever;Hyperimmunoglobulinemia D syndrome;exactMatch
Hyperimmunoglobulinemia D with periodic fever;Partial mevalonate kinase deficiency;exactMatch
Microcephaly-brachydactyly-kyphoscoliosis syndrome;malformation syndrome;broadMatch
Microcephaly-brachydactyly-kyphoscoliosis syndrome;Viljoen-Kallis-Voges syndrome;exactMatch
MMEP syndrome;malformation syndrome;broadMatch
MMEP syndrome;MCOPS8;exactMatch
MMEP syndrome;Microcephaly-microphthalmia-ectrodactyly of lower limbs-prognathism syndrome;exactMatch
MMEP syndrome;Syndromic microphthalmia type 8;exactMatch
MMEP syndrome;Viljoen-Smart syndrome;exactMatch
Vogt-Koyanagi-Harada disease;disease;broadMatch
Vogt-Koyanagi-Harada disease;Uveomenigitic syndrome;exactMatch
Von Voss-Cherstvoy syndrome;malformation syndrome;broadMatch
Von Voss-Cherstvoy syndrome;DK phocomelia syndrome;exactMatch
Von Voss-Cherstvoy syndrome;Phocomelia-thrombocytopenia-encephalocele-urogenital malformations syndrome;exactMatch
Arbovirus fever;Rare viral disease;broadMatch
Arbovirus fever;group of disorders;broadMatch
Waardenburg syndrome;disease;broadMatch
Weaver syndrome;malformation syndrome;broadMatch
Weaver syndrome;Camptodactyly-overgrowth-unusual facies syndrome;exactMatch
Weaver-Williams syndrome;malformation syndrome;broadMatch
Weill-Marchesani syndrome;malformation syndrome;broadMatch
Weill-Marchesani syndrome;Spherophakia-brachymorphia syndrome;exactMatch
Dissecting cellulitis of the scalp;disease;broadMatch
Infantile spasms syndrome;clinical syndrome;broadMatch
Infantile spasms syndrome;West syndrome;exactMatch
Telethonin-related  limb-girdle muscular dystrophy R7;disease;broadMatch
Telethonin-related  limb-girdle muscular dystrophy R7;Autosomal recessive limb-girdle muscular dystrophy type 2G;exactMatch
Telethonin-related  limb-girdle muscular dystrophy R7;LGMD due to telethonin deficiency;exactMatch
Telethonin-related  limb-girdle muscular dystrophy R7;LGMD type 2G;exactMatch
Telethonin-related  limb-girdle muscular dystrophy R7;LGMD2G;exactMatch
Telethonin-related  limb-girdle muscular dystrophy R7;Limb-girdle muscular dystrophy due to telethonin deficiency;exactMatch
Telethonin-related  limb-girdle muscular dystrophy R7;Limb-girdle muscular dystrophy type 2G;exactMatch
Telethonin-related  limb-girdle muscular dystrophy R7;Telethonin-related LGMD R7;exactMatch
FKRP-related  limb-girdle muscular dystrophy R9;disease;broadMatch
FKRP-related  limb-girdle muscular dystrophy R9;Autosomal recessive limb-girdle muscular dystrophy type 2I;exactMatch
FKRP-related  limb-girdle muscular dystrophy R9;FKRP-related LGMD R9;exactMatch
FKRP-related  limb-girdle muscular dystrophy R9;LGMD due to FKRP deficiency;exactMatch
FKRP-related  limb-girdle muscular dystrophy R9;LGMD type 2I;exactMatch
FKRP-related  limb-girdle muscular dystrophy R9;LGMD2I;exactMatch
FKRP-related  limb-girdle muscular dystrophy R9;Limb-girdle muscular dystrophy due to FKRP deficiency;exactMatch
FKRP-related  limb-girdle muscular dystrophy R9;Limb-girdle muscular dystrophy type 2I;exactMatch
DNAJB6-related  limb-girdle muscular dystrophy D1;disease;broadMatch
DNAJB6-related  limb-girdle muscular dystrophy D1;Autosomal dominant limb-girdle muscular dystrophy type 1D;exactMatch
DNAJB6-related  limb-girdle muscular dystrophy D1;DNAJB6-related  LGMD D1;exactMatch
DNAJB6-related  limb-girdle muscular dystrophy D1;LGMD type 1D;exactMatch
DNAJB6-related  limb-girdle muscular dystrophy D1;LGMD1D;exactMatch
DNAJB6-related  limb-girdle muscular dystrophy D1;Limb-girdle muscular dystrophy type 1D;exactMatch
Whipple disease;disease;broadMatch
Whipple disease;Intestinal lipodystrophy;exactMatch
Congenital muscular dystrophy with integrin alpha-7 deficiency;disease;broadMatch
Congenital muscular dystrophy with integrin alpha-7 deficiency;Congenital muscular dystrophy with ITGA7 deficiency;exactMatch
Genetic primary hypomagnesemia;Genetic renal tubular disease;broadMatch
Genetic primary hypomagnesemia;Disorder of magnesium transport;broadMatch
Genetic primary hypomagnesemia;group of disorders;broadMatch
Genetic primary hypomagnesemia;Rare disorder potentially indicated for kidney transplant;broadMatch
Genetic primary hypomagnesemia;Rare renal tubular disease;broadMatch
Familial primary hypomagnesemia with normocalciuria and normocalcemia;disease;broadMatch
Autosomal dominant primary hypomagnesemia with hypocalciuria;disease;broadMatch
Autosomal dominant primary hypomagnesemia with hypocalciuria;HOMG2;exactMatch
Autosomal dominant primary hypomagnesemia with hypocalciuria;Isolated autosomal dominant hypomagnesemia;exactMatch
Autosomal dominant primary hypomagnesemia with hypocalciuria;Isolated renal magnesium wasting;exactMatch
Autosomal dominant primary hypomagnesemia with hypocalciuria;Renal hypomagnesemia type 2;exactMatch
Autoimmune polyendocrinopathy type 1;disease;broadMatch
Autoimmune polyendocrinopathy type 1;APECED syndrome;exactMatch
Autoimmune polyendocrinopathy type 1;APS type 1;exactMatch
Autoimmune polyendocrinopathy type 1;APS1;exactMatch
Autoimmune polyendocrinopathy type 1;Autoimmune hypoparathyroidism-chronic candidiasis-Addison disease syndrome;exactMatch
Autoimmune polyendocrinopathy type 1;Autoimmune polyendocrine syndrome type 1;exactMatch
Autoimmune polyendocrinopathy type 1;Autoimmune polyendocrinopathy-candidiasis-ectodermal dystrophy syndrome;exactMatch
Autoimmune polyendocrinopathy type 1;Autoimmune polyglandular syndrome type 1;exactMatch
Autoimmune polyendocrinopathy type 1;HAM syndrome;exactMatch
Autoimmune polyendocrinopathy type 1;Hypoparathyroidism-Addison disease-mucocutaneous candidiasis syndrome;exactMatch
Autoimmune polyendocrinopathy type 1;MEDAC syndrome;exactMatch
Autoimmune polyendocrinopathy type 1;Multiple endocrine deficiency-Addison disease-candidiasis syndrome;exactMatch
Corneal dystrophy;group of disorders;broadMatch
Corneal dystrophy;Rare disorder with corneal involvement as a major feature;broadMatch
Intellectual disability-developmental delay-contractures syndrome;malformation syndrome;broadMatch
Intellectual disability-developmental delay-contractures syndrome;Foot contractures-muscle atrophy-oculomotor apraxia syndrome;exactMatch
Intellectual disability-developmental delay-contractures syndrome;Wieacker-Wolff syndrome;exactMatch
Wiedemann-Rautenstrauch syndrome;malformation syndrome;broadMatch
Wiedemann-Rautenstrauch syndrome;Neonatal progeroid syndrome;exactMatch
Wildervanck syndrome;malformation syndrome;broadMatch
Wildervanck syndrome;Cervicooculoacoustic syndrome;exactMatch
Glycogen storage disease due to LAMP-2 deficiency;disease;broadMatch
Glycogen storage disease due to LAMP-2 deficiency;Danon disease;exactMatch
Glycogen storage disease due to LAMP-2 deficiency;GSD due to LAMP-2 deficiency;exactMatch
Glycogen storage disease due to LAMP-2 deficiency;Glycogenosis due to LAMP-2 deficiency;exactMatch
Glycogen storage disease due to LAMP-2 deficiency;Lysosomal glycogen storage disease with normal acid maltase activity;exactMatch
Wilson-Turner syndrome;malformation syndrome;broadMatch
Wilson-Turner syndrome;WTS;exactMatch
Wilson-Turner syndrome;X-linked intellectual disability-gynecomastia-obesity syndrome;exactMatch
Immunodeficiency by defective expression of MHC class I;disease;broadMatch
Immunodeficiency by defective expression of MHC class I;Bare lymphocyte syndrome type 1;exactMatch
Immunodeficiency by defective expression of MHC class I;MHC class I deficiency;exactMatch
Quinquaud folliculitis decalvans;disease;broadMatch
Wolfram syndrome;disease;broadMatch
Wolfram syndrome;DIDMOAD syndrome;exactMatch
Wolfram syndrome;Diabetes insipidus-diabetes mellitus-optic atrophy-deafness syndrome;exactMatch
Wolfram syndrome;Diabetes insipidus-diabetes mellitus-optic atrophy-hearing loss syndrome;exactMatch
Woodhouse-Sakati syndrome;disease;broadMatch
Woodhouse-Sakati syndrome;Diabetes-hypogonadism-deafness-intellectual disability syndrome;exactMatch
Woodhouse-Sakati syndrome;Diabetes-hypogonadism-hearing loss-intellectual disability syndrome;exactMatch
Worster-Drought syndrome;malformation syndrome;broadMatch
Worster-Drought syndrome;Congenital suprabulbar paresis;exactMatch
WT limb-blood syndrome;disease;broadMatch
Hereditary xanthinuria;disease;broadMatch
Hereditary xanthinuria;Classic xanthinuria;exactMatch
Hereditary xanthinuria;Xanthic urolithiasis;exactMatch
Hereditary xanthinuria;Xanthine stone disease;exactMatch
XK aprosencephaly syndrome;malformation syndrome;broadMatch
XK aprosencephaly syndrome;Garcia-Lurie syndrome;exactMatch
XK aprosencephaly syndrome;XK syndrome;exactMatch
XK aprosencephaly syndrome;XK-aprosencephaly;exactMatch
Frasier syndrome;disease;broadMatch
Young syndrome;disease;broadMatch
Young syndrome;Azoospermia-sinopulmonary infections syndrome;exactMatch
Yunis-Varon syndrome;malformation syndrome;broadMatch
Yunis-Varon syndrome;Cleidocranial dysplasia-micrognathia-absent thumbs syndrome;exactMatch
Zimmermann-Laband syndrome;malformation syndrome;broadMatch
Zimmermann-Laband syndrome;Gingival fibromatosis-hepatosplenomegaly-other anomalies syndrome;exactMatch
Zimmermann-Laband syndrome;Laband syndrome;exactMatch
CHIME syndrome;malformation syndrome;broadMatch
CHIME syndrome;Coloboma-congenital heart disease-ichthyosiform dermatosis-intellectual disability-ear anomalies syndrome;exactMatch
CHIME syndrome;Congenital disorder of glycosylation due to PIGL deficiency;exactMatch
CHIME syndrome;Neuroectodermal dysplasia, CHIME type;exactMatch
CHIME syndrome;Neuroectodermal syndrome, Zunich type;exactMatch
CHIME syndrome;PIGL-CDG;exactMatch
CHIME syndrome;Zunich-Kaye syndrome;exactMatch
Fructose-1,6-bisphosphatase deficiency;disease;broadMatch
Fructose-1,6-bisphosphatase deficiency;FBPase deficiency;exactMatch
Fructose-1,6-bisphosphatase deficiency;Fructose-1,6-diphosphatase deficiency;exactMatch
Fucosidosis;disease;broadMatch
Fucosidosis;Alpha-L-fucosidase deficiency;exactMatch
Propionic acidemia;disease;broadMatch
Propionic acidemia;Ketotic hyperglycinemia;exactMatch
Propionic acidemia;Propionic aciduria;exactMatch
Propionic acidemia;Propionyl-CoA carboxylase deficiency;exactMatch
Idiopathic disseminated cytomegalovirus infection;disease;broadMatch
Idiopathic disseminated cytomegalovirus infection;Idiopathic disseminated CMV infection;exactMatch
Fulminant viral hepatitis;disease;broadMatch
Infantile neuroaxonal dystrophy;disease;broadMatch
Infantile neuroaxonal dystrophy;INAD;exactMatch
Infantile neuroaxonal dystrophy;INAD1;exactMatch
Infantile neuroaxonal dystrophy;PLAN;exactMatch
Infantile neuroaxonal dystrophy;Phospholipase A2-associated neurodegeneration;exactMatch
Infantile neuroaxonal dystrophy;Seitelberger disease;exactMatch
T-B+ severe combined immunodeficiency due to JAK3 deficiency;disease;broadMatch
T-B+ severe combined immunodeficiency due to JAK3 deficiency;T-B+ SCID due to JAK3 deficiency;exactMatch
Isolated scaphocephaly;morphological anomaly;broadMatch
Isolated scaphocephaly;Isolated dolichocephaly;exactMatch
Isolated scaphocephaly;Non-syndromic sagittal synostosis;exactMatch
Isolated plagiocephaly;morphological anomaly;broadMatch
Isolated plagiocephaly;Non-syndromic unicoronal synostosis;exactMatch
Isolated plagiocephaly;Synostotic plagiocephaly;exactMatch
Isolated brachycephaly;morphological anomaly;broadMatch
Isolated brachycephaly;Non-syndromic bicoronal synostosis;exactMatch
Galactosialidosis;disease;broadMatch
