head;tail;relation
Bezafibrate (substance);Fibric acid and fibric acid derivative (substance);broadMatch
Diethylstilbestrol (substance);Stilbestrol;exactMatch
Dimethyl-ether propane (substance);Substance with ether structure (substance);broadMatch
Edetate trisodium (substance);Trisodium edetate;exactMatch
Ethyl-2-cyanoacrylate (substance);Cyanoacrylate (substance);broadMatch
Ferric ammonium citrate (substance);Iron ammonium citrate;exactMatch
Ferrous glycine sulfate (substance);Ferrous salt (substance);broadMatch
Ferrous glycine sulfate (substance);Ferrous glycine sulphate;exactMatch
Flupentixol decanoate (substance);Flupenthixol decanoate;exactMatch
Fluphenazine decanoate (substance);Fluophenazine decanoate;exactMatch
Dichloromethotrexate (substance);N-(3,5-dichloro-4-(((2,4-diamino-6-pteridinyl)methyl)methylamino)benzoyl)-glutamic acid;exactMatch
Integumentary system part (body structure);Structure of integumentary system (body structure);broadMatch
Carbapenem (substance);Beta-lactam (substance);broadMatch
Cetomacrogol (substance);Emollient (substance);broadMatch
Povidone (substance);Polyvinyl pyrrolidone;exactMatch
Hydrocortisone (substance);Cortisol;exactMatch
Kynurenic acid (substance);Kynurenate;exactMatch
Stain (substance);Substance categorized functionally (substance);broadMatch
Leuprorelin (substance);Leuprolide;exactMatch
Salmonella categorized by O antigen (organism);Genus Salmonella (organism);broadMatch
Clorazepate (substance);Benzodiazepine sedative (substance);broadMatch
Salmonella enterica subsp. enterica (organism);Salmonella enterica (organism);broadMatch
Salmonella enterica subsp. enterica (organism);Salmonella Choleraesuis ss choleraesuis;exactMatch
Salmonella enterica subsp. enterica (organism);Salmonella subspecies I;exactMatch
Salmonella group O:7 (organism);Salmonella group C1 and C4;exactMatch
Salmonella group O:7 (organism);Salmonella group O:7 (C1);exactMatch
Antiserum (substance);Vaccine, immunoglobulin, AND/OR antiserum (substance);broadMatch
Cannabis (substance);Marihuana;exactMatch
Cannabis (substance);Marijuana;exactMatch
Chloroxylenol (substance);4-chloro-3,5-xylenol;exactMatch
Isosulfan blue (substance);Isosulphan blue;exactMatch
Isosulfan blue (substance);Lymphazurin;exactMatch
Isosulfan blue (substance);Sulphan blue;exactMatch
Antivenom (substance);Antivenin;exactMatch
Kaolin (substance);Argilla;exactMatch
Kaolin (substance);Bolus alba;exactMatch
Kaolin (substance);China clay;exactMatch
Kaolin (substance);Native hydrated aluminium silicate;exactMatch
Kaolin (substance);Native hydrated aluminum silicate;exactMatch
Dibrompropamidine (substance);Amidine (substance);broadMatch
Corticorelin ovine triflutate (substance);Peptide (substance);broadMatch
Skin structure (body structure);Skin;exactMatch
Sodium (substance);Na - Sodium;exactMatch
Immunoglobulin part (substance);Immunoglobulin structure (substance);broadMatch
Immunoglobulin structure (substance);Immunoglobulin (substance);broadMatch
Blood cell antibody (substance);Hematopoietic system antibody (substance);broadMatch
Antibody by function (substance);Antibody (substance);broadMatch
Entire immunoglobulin (substance);Immunoglobulin structure (substance);broadMatch
Escherichia coli antibody (substance);Anti bacterial antibody (substance);broadMatch
Hematopoietic system antibody (substance);Organ-specific antibody (substance);broadMatch
Animal bite wound (disorder);Injury caused by animal bite;exactMatch
Scalp and/or neck structure (body structure);Structure of head and/or neck (body structure);broadMatch
Congenital vascular disorder (disorder);Congenital vascular abnormality;exactMatch
Congenital vascular malformation (disorder);Congenital vascular anomaly;exactMatch
Congenital vascular malformation (disorder);VM - Vascular malformation;exactMatch
Congenital vascular malformation (disorder);Vascular malformation;exactMatch
Structure of skin and/or surface epithelium (body structure);Body system structure (body structure);broadMatch
Structure of skin and/or surface epithelium (body structure);Skin and/or surface epithelial structure;exactMatch
Congenital anomaly of neck (disorder);Congenital deformity of neck;exactMatch
Congenital anomaly of neck (disorder);Congenital malformation of the neck;exactMatch
Lower urinary tract infectious disease (disorder);Lower urinary tract infection;exactMatch
Lower urinary tract infectious disease (disorder);UTI - Lower urinary tract infection;exactMatch
Sulfisomidine (substance);Sulphisomidine;exactMatch
Dermatosis caused by parasite (disorder);Dermatosis caused by parasite;exactMatch
Captodiamine (substance);Captodiamine;exactMatch
Captodiamine (substance);Ectyl urea;exactMatch
Ryanodine (substance);Plant alkaloid (substance);broadMatch
Ryanodine (substance);Ryania;exactMatch
Specific antibody (substance);Antibody (substance);broadMatch
Substance with opioid receptor agonist mechanism of action (substance);Substance with opioid receptor agonist mechanism of action;exactMatch
Magnesium stearate (substance);Magnesium compound (substance);broadMatch
Atazanavir sulfate (substance);Atazanavir sulphate;exactMatch
Carbon-11 (substance);Carbon radioisotope (substance);broadMatch
Carbon-11 (substance);11-C;exactMatch
Chronic ulcer (morphologic abnormality);Ulcer (morphologic abnormality);broadMatch
Substance with cyclic lipopeptide structure and antibacterial mechanism of action (substance);Substance with cyclic lipopeptide structure and antibacterial mechanism of action;exactMatch
Ferric hexacyanoferrate-II (substance);Ferric iron compound (substance);broadMatch
Ferric hexacyanoferrate-II (substance);Prussian blue;exactMatch
Entire pollen (substance);Pollen (substance);broadMatch
Carbamate (substance);Carboxylic acid (substance);broadMatch
Substance with 5-alpha reductase inhibitor mechanism of action (substance);Substance with 5-alpha reductase inhibitor mechanism of action;exactMatch
Bovine derived substance (substance);Beef derived substance;exactMatch
Quinazoline (substance);Heterocyclic compound (substance);broadMatch
Naphthoquinone (substance);Quinone (substance);broadMatch
Guanine nucleoside analog (substance);Acyclic guanine nucleoside analog;exactMatch
Guanine nucleoside analog (substance);Acyclic guanine nucleoside analogue;exactMatch
Papaya and papaya derivative (substance);Papaya and derivatives;exactMatch
Benzoate derivative (substance);Benzoic acid and benzoic acid derivative (substance);broadMatch
Fish derivative (substance);Fish (substance);broadMatch
Fish derivative (substance);Piscine derivative;exactMatch
Fish derived omega 3 fatty acid (substance);Fish N-3 fatty acid;exactMatch
Azasteroid (substance);Steroid (substance);broadMatch
Aminoketone phenylethylamine derivative (substance);Ketone (substance);broadMatch
Substance with norepinephrine reuptake inhibitor mechanism of action (substance);Substance with noradrenaline reuptake inhibitor mechanism of action;exactMatch
Substance with norepinephrine reuptake inhibitor mechanism of action (substance);Substance with norepinephrine reuptake inhibitor mechanism of action;exactMatch
Natriuretic factor (substance);Natriuretic hormone;exactMatch
Brain natriuretic peptide (substance);Natriuretic factor (substance);broadMatch
Brain natriuretic peptide (substance);Brain natriuretic peptide;exactMatch
Brain natriuretic peptide (substance);Natriuretic peptide B Type;exactMatch
Recombinant protein (substance);Protein (substance);broadMatch
Desirudin (substance);Desirudine;exactMatch
Desirudin (substance);Desulfatohirudin;exactMatch
Substance with phosphodiesterase 5 inhibitor mechanism of action (substance);Substance with phosphodiesterase 5 inhibitor mechanism of action;exactMatch
Family Filoviridae (organism);Order Mononegavirales (organism);broadMatch
Family Filoviridae (organism);Filoviridae;exactMatch
Family Filoviridae (organism);Marburg/Ebola virus group;exactMatch
Infectious disease (disorder);Disease due to infection;exactMatch
Infectious disease (disorder);Infection;exactMatch
Infectious disease (disorder);Infectious disease;exactMatch
Infectious disease (disorder);Infective disorder;exactMatch
Adrenocorticotropic hormone (substance);ACTH - Adrenocorticotrophic hormone;exactMatch
Adrenocorticotropic hormone (substance);Adrenocorticotrophic hormone;exactMatch
Adrenocorticotropic hormone (substance);Adrenocorticotropin;exactMatch
Adrenocorticotropic hormone (substance);Corticotrophin;exactMatch
Adrenocorticotropic hormone (substance);Corticotropin;exactMatch
Drugs used in neuropathic pain (product);Medicinal product categorized by therapeutic role (product);broadMatch
Disease caused by Gram-negative bacillus (disorder);Disease caused by Gram-negative bacillus;exactMatch
Oil of silver fir (substance);Oil of champaca (substance);broadMatch
Oil of silver pine (substance);Oil of champaca (substance);broadMatch
Oil of fir (substance);Oil of champaca (substance);broadMatch
Choriogonadotropin (substance);Choriogonadotrophin;exactMatch
Choriogonadotropin (substance);Choriogonadotropin intact;exactMatch
Enbucrilate (substance);N-butyl-2-cyanoacrylate;exactMatch
Enbucrilate (substance);N-butyl-cyanoacrylate;exactMatch
Monobactam (substance);Beta-lactam (substance);broadMatch
Vindesine (substance);Vinca alkaloid (substance);broadMatch
Substance with neurokinin 1 receptor antagonist mechanism of action (substance);Substance with neurokinin 1 receptor antagonist mechanism of action;exactMatch
Substance with proteasome inhibitor mechanism of action (substance);Substance with proteasome inhibitor mechanism of action;exactMatch
Substance with neuraminidase inhibitor mechanism of action (substance);Substance with neuraminidase inhibitor mechanism of action;exactMatch
Water-soluble vitamin (substance);Vitamin (substance);broadMatch
Water-soluble vitamin (substance);Water soluble vitamin;exactMatch
Bone graft material (product);Pharmaceutical / biologic product (product);broadMatch
Beta tricalcium phosphate bone graft (product);Bone graft material (product);broadMatch
Hydroxocobalamin (substance);Vitamin B12 and vitamin B12 derivative (substance);broadMatch
Hydroxocobalamin (substance);Vitamin B>12b<;exactMatch
Laronidase (substance);Recombinant levo iduronidase (substance);broadMatch
Recombinant levo iduronidase (substance);Recombinant l-iduronidase;exactMatch
Levobetaxolol (substance);L-betaxolol;exactMatch
Perflutren (substance);C3F3 - perfluoropropane;exactMatch
Perflutren (substance);Octafluoropropane;exactMatch
Perflutren (substance);Perfluoropropane;exactMatch
Mycophenolic acid (substance);Mycophenolate;exactMatch
Bi-layered skin substitute from keratinocytes and fibroblasts (product);Pharmaceutical / biologic product (product);broadMatch
Bi-layered skin substitute 75millimeter diameter circular disk (product);Bi-layered skin substitute from keratinocytes and fibroblasts (product);broadMatch
Perflexane (substance);n-perfluorohexane;exactMatch
Ammonium lactate (substance);Ammonium compound (substance);broadMatch
Methyl aminolevulinate (substance);Methyl 5-aminolevulinate;exactMatch
Substance with epidermal growth factor receptor antagonist mechanism of action (substance);EGFR antagonist;exactMatch
Substance with epidermal growth factor receptor antagonist mechanism of action (substance);Substance with epidermal growth factor receptor antagonist mechanism of action;exactMatch
Substance with angiogenesis inhibitor mechanism of action (substance);Substance with angiogenesis inhibitor mechanism of action;exactMatch
Polylysine (substance);Food preservative (substance);broadMatch
Polylysine (substance);E-polylysine;exactMatch
Polylysine (substance);Save-ory;exactMatch
Gadoversetamide (substance);Gadolinium Dtpa Bmea;exactMatch
Gadoversetamide (substance);Gadolinium chelate diethylenetriamine pentaacetic acid bismethoxyethylamide;exactMatch
Inflammatory morphology (morphologic abnormality);Morphologically abnormal structure (morphologic abnormality);broadMatch
Domain Bacteria (organism);Organism (organism);broadMatch
Domain Bacteria (organism);Bacteria;exactMatch
Domain Bacteria (organism);Superkingdom Bacteria;exactMatch
Phylum Proteobacteria (organism);Gram-negative bacterium (organism);broadMatch
Phylum Proteobacteria (organism);Division Gracilicutes;exactMatch
Phylum Proteobacteria (organism);Phylum Proteobacteria;exactMatch
Ethyl-phenol (substance);Substance with phenol structure (substance);broadMatch
1,3-beta-D-glucan (substance);Polysaccharide (substance);broadMatch
Bisacodyl metabolites (substance);Metabolite (substance);broadMatch
Bisacodyl metabolites (substance);Biscodyl metabolites;exactMatch
Physical examination assessment (procedure);Assess physical examination;exactMatch
Chondroitin sulfate (substance);Chondroitin sulphate;exactMatch
Methoxsalen (substance);8-MOP;exactMatch
Methoxsalen (substance);Ammoidin;exactMatch
Methoxsalen (substance);Methoxypsoralen;exactMatch
Methoxsalen (substance);Xanthotoxin;exactMatch
Blood product (product);Pharmaceutical / biologic product (product);broadMatch
Oxiconazole nitrate (substance);ACN 6349;exactMatch
Oxiconazole nitrate (substance);R0 13-8996;exactMatch
Unoprostone isopropyl (substance);Prostaglandin analog (substance);broadMatch
Perfluorochemical (substance);Fluorinated hydrocarbon (substance);broadMatch
Perfluorochemical (substance);Perfluoro compound;exactMatch
Perfluoroalkylpolyether (substance);Perfluorochemical (substance);broadMatch
Perfluoroalkylpolyether (substance);PFPE - Perfluoroalkylpolyether;exactMatch
Ketolide (substance);Macrolide (substance);broadMatch
Mebutamate (substance);Hypotensive agent (substance);broadMatch
Oxytocic agent (substance);Drug or medicament (substance);broadMatch
Drug or medicament (substance);Substance (substance);broadMatch
Drug or medicament (substance);Drug;exactMatch
Carbomer-940 (substance);Carbomer (substance);broadMatch
Bemiparin (substance);Low molecular weight heparin (substance);broadMatch
Sterile maggots (product);Pharmaceutical / biologic product (product);broadMatch
Free-range sterile maggots (product);Sterile maggots (product);broadMatch
Free-range sterile maggots (product);Free range sterile maggots;exactMatch
Lucilia sericata sterile maggots treatment pack (product);Sterile maggots (product);broadMatch
Diagnostic allergen extract (product);Allergen extract (product);broadMatch
Diagnostic allergen extract (product);Allergenic diagnostic allergen extract;exactMatch
Diagnostic allergen extract (product);Allergy testing preparations;exactMatch
Diagnostic allergen extract (product);Prepared allergen;exactMatch
Diagnostic allergen extract (product);Specific allergy preparations;exactMatch
Patch test product (product);Pharmaceutical / biologic product (product);broadMatch
European standard series patch test product (product);Patch test product (product);broadMatch
Extended series patch test product (product);Patch test product (product);broadMatch
Antimicrobial preservatives patch test product (product);Extended series patch test product (product);broadMatch
Cosmetic series patch test product (product);Extended series patch test product (product);broadMatch
Epoxy series patch test product (product);Extended series patch test product (product);broadMatch
Fragrance series (product);Extended series patch test product (product);broadMatch
Hairdressing patch test product (product);Extended series patch test product (product);broadMatch
Isocyanate series (product);Extended series patch test product (product);broadMatch
Medicament patch test product (product);Extended series patch test product (product);broadMatch
Oil and cooling fluid patch test series (product);Extended series patch test product (product);broadMatch
Organic dye patch test product (product);Extended series patch test product (product);broadMatch
Perfumes and flavors patch test series (product);Extended series patch test product (product);broadMatch
Pesticide patch test product (product);Extended series patch test product (product);broadMatch
Photoallergen (product);Extended series patch test product (product);broadMatch
Photoallergen (product);Photoallergens;exactMatch
Photographic chemical product (product);Extended series patch test product (product);broadMatch
Plastics and glues patch test product (product);Extended series patch test product (product);broadMatch
Shoe series patch test product (product);Extended series patch test product (product);broadMatch
Textile colors and finishes patch test product (product);Extended series patch test product (product);broadMatch
Vehicle and emulsifier patch test product (product);Extended series patch test product (product);broadMatch
Ursodeoxycholic acid (substance);3 alpha, 7 beta dihydroxy-5 beta cholanic acid;exactMatch
Ursodeoxycholic acid (substance);UDCA - ursodeoxycholic acid;exactMatch
Bacterium (organism);Domain Bacteria (organism);broadMatch
Insulin glargine (substance);Human insulin (substance);broadMatch
Insulin glulisine (substance);Human insulin (substance);broadMatch
Epidermal and animal protein specific diagnostic allergen extract (product);Epidermal and animal protein specific diagnostic allergen extract;exactMatch
Cow dander diagnostic allergen extract (product);Cow dander extract;exactMatch
Acacia species diagnostic allergen extract (product);Acacia species diagnostic allergen extract;exactMatch
Allium sativum diagnostic allergen extract (product);Allium sativum diagnostic allergen extract;exactMatch
Astacus astacus diagnostic allergen extract (product);Astacus astacus diagnostic allergen extract;exactMatch
Astragalus species diagnostic allergen extract (product);Astragalus species diagnostic allergen extract;exactMatch
Beef specific diagnostic allergen extract (product);Beef specific diagnostic allergen extract;exactMatch
Beef specific diagnostic allergen extract (product);Bos spp. diagnostic allergen extract;exactMatch
Ceratonia siliqua diagnostic allergen extract (product);Ceratonia siliqua diagnostic allergen extract;exactMatch
Citrus limon diagnostic allergen extract (product);Citrus limon diagnostic allergen extract;exactMatch
Cyamposis tetragonolobus diagnostic allergen extract (product);Cyamposis tetragonolobus diagnostic allergen extract;exactMatch
Elettaria cardamomum diagnostic allergen extract (product);Cardamum diagnostic allergen extract;exactMatch
Elettaria cardamomum diagnostic allergen extract (product);Cardemon diagnostic allergen extract;exactMatch
Elettaria cardamomum diagnostic allergen extract (product);Elettaria cardamomum diagnostic allergen extract;exactMatch
Elettaria cardamomum diagnostic allergen extract (product);True cardamom diagnostic allergen extract;exactMatch
Fagopyrum esculentum diagnostic allergen extract (product);Fagopyrum esculentum diagnostic allergen extract;exactMatch
Glycine max diagnostic allergen extract (product);Glycine max diagnostic allergen extract;exactMatch
Lupinus albus diagnostic allergen extract (product);Lupinus albus diagnostic allergen extract;exactMatch
Malus sylvestris diagnostic allergen extract (product);Malus sylvestris diagnostic allergen extract;exactMatch
Musa species diagnostic allergen extract (product);Musa species diagnostic allergen extract;exactMatch
Myristica fragrans (seed kernel) diagnostic allergen extract (product);Myristica fragrans (seed kernel) diagnostic allergen extract;exactMatch
Organic compound (substance);Chemical categorized by structure (substance);broadMatch
Organic compound (substance);Organic chemical;exactMatch
Pimpinella anisum diagnostic allergen extract (product);Pimpinella anisum diagnostic allergen extract;exactMatch
Psidium guajava diagnostic allergen extract (product);Psidium guajava diagnostic allergen extract;exactMatch
Cynodon dactylon diagnostic allergen extract (product);Cynodon dactylon diagnostic allergen extract;exactMatch
Dolichovespula arenaria venom specific diagnostic allergen extract (product);Dolichovespula arenaria venom specific diagnostic allergen extract;exactMatch
Parietaria judaica specific diagnostic allergen extract (product);Parietaria judaica specific diagnostic allergen extract;exactMatch
Ribose-5-phosphate isomerase (substance);Triose-phosphate isomerase (substance);broadMatch
Ribose-5-phosphate isomerase (substance);Phosphopentosisomerase;exactMatch
Ribose-5-phosphate isomerase (substance);Phosphoriboisomerase;exactMatch
Recombinant human bone morphogenetic protein 7 (substance);Recombinant bone morphogenic protein graft (substance);broadMatch
Recombinant human bone morphogenetic protein 7 (substance);Eptotermin alfa;exactMatch
Recombinant human bone morphogenetic protein 7 (substance);OP-1 - Osteogenic protein 1;exactMatch
Recombinant human bone morphogenetic protein 7 (substance);Osteogenic protein-1;exactMatch
Amfetamine and amfetamine derivative (substance);Amfetamine and derivatives;exactMatch
Amfetamine and amfetamine derivative (substance);Amphetamine and derivatives;exactMatch
Ciclosporin and ciclosporin derivative (substance);Cyclic peptide (substance);broadMatch
Ciclosporin and ciclosporin derivative (substance);Ciclosporin and derivatives;exactMatch
Ciclosporin and ciclosporin derivative (substance);Cyclosporine and derivatives;exactMatch
Paraben and paraben derivative (substance);p-Hydroxybenzoate ester (substance);broadMatch
Paraben and paraben derivative (substance);Paraben and derivatives;exactMatch
Psyllium and psyllium derivative (substance);Bulk-forming laxative (substance);broadMatch
Psyllium and psyllium derivative (substance);Psyllium and derivatives;exactMatch
Trimethoprim and trimethoprim derivative (substance);Trimethoprim and derivatives;exactMatch
Urea and urea derivative (substance);Organic compound (substance);broadMatch
Urea and urea derivative (substance);Urea and derivatives;exactMatch
Apple pectin (substance);Apple (substance);broadMatch
Vanilla (substance);Pharmaceutical excipient (substance);broadMatch
Wheat (substance);Grain (substance);broadMatch
Abacavir sulfate (substance);Abacavir sulphate;exactMatch
Aluminium nicotinate (substance);Aluminium compound (substance);broadMatch
Porcine antihemophilic factor agent (substance);Porcine antihaemophilic factor;exactMatch
Porcine antihemophilic factor agent (substance);Porcine antihemophilic factor;exactMatch
Micrurus fulvius antivenom (substance);Snake antivenom immunoglobulin (substance);broadMatch
Micrurus fulvius antivenom (substance);Micrurus fulvius antivenom;exactMatch
Oxyquinoline sulfate (substance);8-hydroxyquinoline sulfate;exactMatch
Oxyquinoline sulfate (substance);8-hydroxyquinoline sulphate;exactMatch
Oxyquinoline sulfate (substance);Hydroxyquinoline sulfate;exactMatch
Oxyquinoline sulfate (substance);Oxyquinoline sulphate;exactMatch
Calcium iodide (substance);Calcium compound (substance);broadMatch
Uncaria tomentosa extract (substance);Plant agent (substance);broadMatch
Uncaria tomentosa extract (substance);Cat's claw;exactMatch
Uncaria tomentosa extract (substance);Cat's claw extract;exactMatch
Cayenne (substance);Capsicum (substance);broadMatch
Cetyl alcohol (substance);Alcohol (substance);broadMatch
Substance with peptide hydrolase inhibitor mechanism of action (substance);Substance with peptide hydrolase inhibitor mechanism of action;exactMatch
Ubidecarenone (substance);Coenzyme Q10;exactMatch
Taraxacum officinale extract (substance);Taraxacum officinale extract;exactMatch
Icodextrin (substance);Polysaccharide (substance);broadMatch
Animal serum albumin (substance);Animal serum protein (substance);broadMatch
Polymer (substance);Chemical categorized by structure (substance);broadMatch
Polysorbate (substance);Polysorbate ester;exactMatch
Cycloplegic preparation (product);Medicinal product categorized by therapeutic role (product);broadMatch
Dioxyline phosphate (substance);Dioxyline (substance);broadMatch
Diphtheria antitoxin (substance);Antitoxin (substance);broadMatch
Diphtheria antitoxin (substance);Diphtheria immunoglobulin;exactMatch
Angelica sinensis extract (substance);Plant agent (substance);broadMatch
Angelica sinensis extract (substance);Dong quai extract;exactMatch
Echinacea extract (substance);Echinacea (substance);broadMatch
Echinacea extract (substance);Echinacea extract;exactMatch
Evening primrose oil (substance);Oenothera biennis extract (substance);broadMatch
Evening primrose oil (substance);Oenothera biennis oil;exactMatch
Evening primrose oil (substance);Primrose oil;exactMatch
Gas gangrene antitoxin (substance);Antitoxin (substance);broadMatch
Dimethyl sulfone (substance);Organic sulfur compound (substance);broadMatch
Dimethyl sulfone (substance);MSM - methylsulfonylmethane;exactMatch
Dimethyl sulfone (substance);Methylsulfonylmethane;exactMatch
Hesperidin (substance);Bioflavonoid (substance);broadMatch
Hydroxyethylmethylcellulose (substance);Polymer (substance);broadMatch
Porcine isophane insulin (substance);Insulin isophane porcine;exactMatch
Porcine isophane insulin (substance);Pork isophane insulin;exactMatch
Insulin lispro (substance);Human insulin (substance);broadMatch
Insulin lispro (substance);Lispro insulin;exactMatch
Regular insulin (substance);Insulin (substance);broadMatch
Kava extract (substance);Kava kava;exactMatch
Kava extract (substance);Kavosporal;exactMatch
Kava extract (substance);Piper Methysticum;exactMatch
Microbial agent (substance);Biological substance (substance);broadMatch
Liver extract (substance);Animal material (substance);broadMatch
Ephedra sinica extract (substance);Plant agent (substance);broadMatch
Ephedra sinica extract (substance);Ma huang;exactMatch
Ephedra sinica extract (substance);Ma huang extract;exactMatch
Menadione (substance);Vitamin K3 and vitamin K3 derivative (substance);broadMatch
Menadione (substance);Vitamin K3;exactMatch
Mitoxantrone hydrochloride (substance);Mitozantrone hydrochloride;exactMatch
Passiflora incarnata extract (substance);Passiflora incarnata extract;exactMatch
Yellow phenolphthalein (substance);Phenolphthalein (substance);broadMatch
Trifolium pratense extract (substance);Plant agent (substance);broadMatch
Trifolium pratense extract (substance);Red clover extract;exactMatch
Trifolium pratense extract (substance);Red clover leaf extract;exactMatch
Carglumic acid (substance);Carglutamic acid;exactMatch
Carglumic acid (substance);N-carbamyl L-glutamic acid;exactMatch
Shark cartilage (substance);Animal material (substance);broadMatch
Shiitake mushroom extract (substance);Fungal material (substance);broadMatch
Drug vehicle (substance);Pharmaceutical excipient (substance);broadMatch
Drug vehicle (substance);Vehicle;exactMatch
Simple syrup vehicle (substance);Drug vehicle (substance);broadMatch
Sodium gluconate (substance);Sodium compound (substance);broadMatch
Sodium lauryl sulfate (substance);Sodium lauryl sulphate;exactMatch
Sparteine sulfate (substance);Sparteine sulphate;exactMatch
Salicin extract (substance);Salcaceae extract;exactMatch
Salicin extract (substance);Willow bark extract;exactMatch
Azacitidine (substance);Pyrimidine analog (substance);broadMatch
Azacitidine (substance);5 azacytidine;exactMatch
Azacitidine (substance);Azacytidine;exactMatch
Azacitidine (substance);Ladakamycin;exactMatch
Chromium chloride (substance);Chromium compound (substance);broadMatch
Clopidogrel bisulfate (substance);Clopidogrel hydrogen sulfate;exactMatch
Eucalyptus extract (substance);Plant agent (substance);broadMatch
Ferumoxide (substance);Superparamagnetic iron oxide;exactMatch
Ginkgo biloba extract (substance);Ginkgo biloba (substance);broadMatch
Horse blood extract (substance);Animal material (substance);broadMatch
Hypromellose (substance);Cellulose-derived viscosity modifier (substance);broadMatch
Hypromellose (substance);Hydroxypropyl methylcellulose;exactMatch
Kelp extract (substance);Plant agent (substance);broadMatch
Silybum marianum extract (substance);Silybum marianum (substance);broadMatch
Silybum marianum extract (substance);Silybum marianum extract;exactMatch
Oat extract (substance);Plant agent (substance);broadMatch
Oat extract (substance);Oat leaf extract;exactMatch
Olive leaf extract (substance);Plant agent (substance);broadMatch
Iris germanica extract (substance);Plant agent (substance);broadMatch
Iris germanica extract (substance);Orris root extract;exactMatch
Policosanol (substance);Alkanol (substance);broadMatch
Policosanol (substance);Ateromixol;exactMatch
Protirelin (substance);Hypothalamic releasing factor (substance);broadMatch
Sangre de grado extract (substance);Plant agent (substance);broadMatch
Saw palmetto extract (substance);Plant agent (substance);broadMatch
Hypericum perforatum extract (substance);Hypericum (substance);broadMatch
Hypericum perforatum extract (substance);Saint Johns wort extract;exactMatch
Hypericum perforatum extract (substance);St Johns wort extract;exactMatch
Hypericum perforatum extract (substance);St. John's wort extract;exactMatch
Melaleuca alternifolia oil (substance);Oil derived from plant (substance);broadMatch
Melaleuca alternifolia oil (substance);Tea tree oil;exactMatch
Thyrotropin alfa (substance);Thyrotropin alpha subunit;exactMatch
Citrullus vulgaris extract (substance);Plant agent (substance);broadMatch
Citrullus vulgaris extract (substance);Watermelon seed extract;exactMatch
Acriflavine hydrochloride (substance);Acriflavinium chloride;exactMatch
Humulus lupulus extract (substance);Plant agent (substance);broadMatch
Humulus lupulus extract (substance);Hops extract;exactMatch
Sodium citrate (substance);Carboxylic salt (substance);broadMatch
Sodium citrate (substance);Citrate sodium;exactMatch
Sodium citrate (substance);Monosodium citrate;exactMatch
Indigotindisulfonate sodium (substance);FD and C blue 2;exactMatch
Indigotindisulfonate sodium (substance);Food Drug and Cosmetic blue dye number 2;exactMatch
Indigotindisulfonate sodium (substance);Sodium indigotin disulfonate;exactMatch
Indigotindisulfonate sodium (substance);Sodium indigotin disulphonate;exactMatch
Indigotindisulfonate sodium (substance);Sodium indigotindisulfonate;exactMatch
Indigotindisulfonate sodium (substance);Sodium indigotindisulphonate;exactMatch
Human antithrombin III (substance);Antithrombin III (substance);broadMatch
Canada balsam (substance);Plant agent (substance);broadMatch
Canada balsam (substance);Balm of Gilead;exactMatch
Canada balsam (substance);Balsam canada;exactMatch
Bee pollen (substance);Flower and weed pollen (substance);broadMatch
Cimicifuga racemosa extract (substance);Black cohosh extract;exactMatch
Cimicifuga racemosa preparation (product);Black cohosh preparation;exactMatch
Cadexomer iodine (substance);Iodine compound (substance);broadMatch
Cadexomer iodine (substance);Cadexomer-iodine;exactMatch
Cadexomer iodine (substance);Dextrin epichlorohydrin iodine;exactMatch
Carob (substance);Pulse vegetable (substance);broadMatch
Thiopental (substance);Thiopentone;exactMatch
Tinzaparin (substance);Low molecular weight heparin (substance);broadMatch
3-aminobutyric acid (substance);3-aminobutyrate;exactMatch
Substance with 4-aminobutyrate - 2-oxoglutarate transaminase inhibitor mechanism of action (substance);Substance with 4-aminobutyrate - 2-oxoglutarate transaminase inhibitor mechanism of action;exactMatch
Acridine (substance);Heterocyclic compound (substance);broadMatch
Substance with alpha-4 integrin receptor antagonist mechanism of action (substance);Substance with alpha-4 integrin receptor antagonist mechanism of action;exactMatch
Amidine (substance);Nitrogen compound (substance);broadMatch
Substance with aminotransferase inhibitor mechanism of action (substance);Substance with aminotransferase inhibitor mechanism of action;exactMatch
Substance with aromatase inhibitor mechanism of action (substance);Substance with aromatase inhibitor mechanism of action;exactMatch
Benzazepine (substance);Heterocyclic compound (substance);broadMatch
Body tissue material (substance);Body material (substance);broadMatch
Body tissue surgical material (substance);Biological surgical material (substance);broadMatch
Disorder of urinary tract proper (disorder);Disorder of urinary tract proper;exactMatch
Disorder of urinary tract proper (disorder);Syndrome of urinary tract;exactMatch
Disorder of urinary tract proper (disorder);Urologic disease;exactMatch
Butyl benzyl phthalate (substance);Phthalic acid ester (substance);broadMatch
Butyl benzyl phthalate (substance);Benzyl butyl phthalate;exactMatch
Butyl benzyl phthalate (substance);Phthalic acid butyl benzyl ester;exactMatch
Carotinoid (substance);Terpene (substance);broadMatch
Carotinoid (substance);Carotinoids;exactMatch
Class Gammaproteobacteria (organism);Phylum Proteobacteria (organism);broadMatch
Class Gammaproteobacteria (organism);Class Gammaproteobacteria;exactMatch
Clofarabine (substance);Purine analog (substance);broadMatch
Copolymer (substance);Polymer (substance);broadMatch
Denatured ethanol (substance);Denatured alcohol;exactMatch
Denatured ethanol (substance);Denatured ethyl alcohol;exactMatch
Depreotide (substance);Somatostatin analog (substance);broadMatch
