head;tail;relation
premature ovarian failure 3;Premature ovarian failure;broadMatch
premature ovarian failure 3;premature ovarian failure 3;exactMatch
deafness, autosomal recessive 36, with or without vestibular involvement;Deafness, autosomal recessive;broadMatch
deafness, autosomal recessive 36, with or without vestibular involvement;deafness, autosomal dominant, without vestibular involvement;exactMatch
deafness, autosomal recessive 36, with or without vestibular involvement;deafness, autosomal recessive 36, with or without vestibular involvement;exactMatch
marfanoid habitus with situs inversus;marfanoid habitus with situs inversus;exactMatch
mitochondrial trifunctional protein deficiency;mitochondrial trifunctional protein deficiency;exactMatch
mitochondrial trifunctional protein deficiency;trifunctional protein deficiency;exactMatch
mitochondrial trifunctional protein deficiency;trifunctional protein deficiency with myopathy and neuropathy;exactMatch
long-chain 3-hydroxyacyl-coa dehydrogenase deficiency;lchad deficiency;exactMatch
long-chain 3-hydroxyacyl-coa dehydrogenase deficiency;long-chain 3-hydroxyacyl-coa dehydrogenase deficiency;exactMatch
peripheral cone dystrophy;peripheral cone dystrophy;exactMatch
cataract 28;Cataract;broadMatch
cataract 28;cataract 28;exactMatch
cataract 28;cataract, age-related cortical, 1;exactMatch
emanuel syndrome;emanuel syndrome;exactMatch
emanuel syndrome;supernumerary der(22)t(11;exactMatch
posterior column ataxia with retinitis pigmentosa;pcarp;exactMatch
posterior column ataxia with retinitis pigmentosa;posterior column ataxia with retinitis pigmentosa;exactMatch
mental retardation with optic atrophy, facial dysmorphism, microcephaly, and short stature;mental retardation with optic atrophy, facial dysmorphism, microcephaly, and short stature;exactMatch
narcolepsy 3;Narcolepsy;broadMatch
narcolepsy 3;narcolepsy 3;exactMatch
arrhythmogenic right ventricular dysplasia, familial, 9;Arrhythmogenic right ventricular dysplasia;broadMatch
arrhythmogenic right ventricular dysplasia, familial, 9;arrhythmogenic right ventricular cardiomyopathy 9;exactMatch
arrhythmogenic right ventricular dysplasia, familial, 9;arrhythmogenic right ventricular dysplasia, familial, 9;exactMatch
spastic paraplegia 27, autosomal recessive;Spastic paraplegia;broadMatch
spastic paraplegia 27, autosomal recessive;spastic paraplegia 27, autosomal recessive;exactMatch
skeletal dysplasia, rhizomelic, with retinitis pigmentosa;skeletal dysplasia, rhizomelic, with retinitis pigmentosa;exactMatch
melanoma, cutaneous malignant, susceptibility to, 3;Melanoma, cutaneous malignant;broadMatch
melanoma, cutaneous malignant, susceptibility to, 3;melanoma, cutaneous malignant, susceptibility to, 3;exactMatch
pierson syndrome;microcoria-congenital nephrotic syndrome;exactMatch
pierson syndrome;pierson syndrome;exactMatch
spondylometaphyseal dysplasia,  iia a4;Spondylometaphyseal dysplasia;broadMatch
spondylometaphyseal dysplasia,  iia a4;spondylometaphyseal dysplasia,  iia a4;exactMatch
fanconi anemia, complementation group 1;Fanconi anemia;broadMatch
fanconi anemia, complementation group 1;fanconi anemia, complementation group 1;exactMatch
fanconi anemia, complementation group j;Fanconi anemia;broadMatch
fanconi anemia, complementation group j;fanconi anemia, complementation group j;exactMatch
ceroid lipofuscinosis, neuronal, 9;Ceroid lipofuscinoses;broadMatch
ceroid lipofuscinosis, neuronal, 9;ceroid lipofuscinosis, neuronal, 9;exactMatch
salt and pepper developmental regression syndrome;amish infantile epilepsy syndrome;exactMatch
salt and pepper developmental regression syndrome;epilepsy syndrome, infantile-onset symptomatic;exactMatch
salt and pepper developmental regression syndrome;gm3 synthase deficiency;exactMatch
salt and pepper developmental regression syndrome;salt and pepper developmental regression syndrome;exactMatch
salt and pepper developmental regression syndrome;salt and pepper mental retardation syndrome;exactMatch
epidermolysis bullosa simplex 7, with nephropathy and deafness;Epidermolysis Bullosa Simplex;broadMatch
epidermolysis bullosa simplex 7, with nephropathy and deafness;epidermolysis bullosa simplex 7, with nephropathy and deafness;exactMatch
epidermolysis bullosa simplex 7, with nephropathy and deafness;nephropathy with pretibial epidermolysis bullosa and deafness;exactMatch
combined oxidative phosphorylation deficiency 1;Combined oxidative phosphorylation deficiency;broadMatch
combined oxidative phosphorylation deficiency 1;combined oxidative phosphorylation deficiency 1;exactMatch
combined oxidative phosphorylation deficiency 1;hepatoencephalopathy, early fatal progressive;exactMatch
pancreatic and cerebellar agenesis;diabetes mellitus, permanent neonatal, with cerebellar agenesis;exactMatch
pancreatic and cerebellar agenesis;pancreatic and cerebellar agenesis;exactMatch
hemoglobin, high altitude adaptation;hemoglobin, high altitude adaptation;exactMatch
hemoglobin, high altitude adaptation;hemoglobin, high oxygen saturation of;exactMatch
muscular dystrophy, limb-girdle, autosomal dominant 3;Muscular dystrophy, limb-girdle, autosomal dominant;broadMatch
muscular dystrophy, limb-girdle, autosomal dominant 3;muscular dystrophy, limb-girdle,  iia 1g;exactMatch
muscular dystrophy, limb-girdle, autosomal dominant 3;muscular dystrophy, limb-girdle, autosomal dominant 3;exactMatch
aneurysm, intracranial berry, 3;Aneurysm, intracranial berry;broadMatch
aneurysm, intracranial berry, 3;aneurysm, intracranial berry, 3;exactMatch
arthrogryposis, distal,  iia 4;Arthrogryposis, distal;broadMatch
arthrogryposis, distal,  iia 4;arthrogryposis with severe scoliosis;exactMatch
arthrogryposis, distal,  iia 4;arthrogryposis, distal,  iia 2d;exactMatch
arthrogryposis, distal,  iia 4;arthrogryposis, distal,  iia 4;exactMatch
auditory neuropathy, autosomal dominant, 1;Auditory neuropathy;broadMatch
auditory neuropathy, autosomal dominant, 1;auditory neuropathy, autosomal dominant, 1;exactMatch
auditory neuropathy, autosomal dominant, 1;auditory neuropathy, nonsyndromic dominant;exactMatch
aplastic anemia;aplastic anemia;exactMatch
aplastic anemia;aplastic anemia, susceptibility to;exactMatch
peripheral demyelinating neuropathy, central dysmyelination, waardenburg syndrome, and hirschsprung disease;peripheral demyelinating neuropathy, central dysmyelination, waardenburg syndrome, and hirschsprung disease;exactMatch
peripheral demyelinating neuropathy, central dysmyelination, waardenburg syndrome, and hirschsprung disease;waardenburg-shah syndrome, neurologic variant;exactMatch
corneal dystrophy, posterior polymorphous, 2;Corneal dystrophy, posterior polymorphous;broadMatch
corneal dystrophy, posterior polymorphous, 2;corneal dystrophy, posterior polymorphous, 2;exactMatch
corneal dystrophy, posterior polymorphous, 3;Corneal dystrophy, posterior polymorphous;broadMatch
corneal dystrophy, posterior polymorphous, 3;corneal dystrophy, posterior polymorphous, 3;exactMatch
malaria, mild, susceptibility to;malaria, mild, susceptibility to;exactMatch
malaria, mild, susceptibility to;mals;exactMatch
hyperthyroidism, nonautoimmune;hyperthyroidism, congenital nonautoimmune;exactMatch
hyperthyroidism, nonautoimmune;hyperthyroidism, nonautoimmune;exactMatch
hyperthyroidism, nonautoimmune;hyperthyroidism, nonautoimmune, autosomal dominant;exactMatch
hyperthyroidism, nonautoimmune;toxic thyroid hyperplasia, autosomal dominant;exactMatch
pseudohyperkalemia, familial, 2, due to red cell leak;cryohydrocytosis, mild;exactMatch
pseudohyperkalemia, familial, 2, due to red cell leak;pseudohyperkalemia cardiff;exactMatch
pseudohyperkalemia, familial, 2, due to red cell leak;pseudohyperkalemia chiswick;exactMatch
pseudohyperkalemia, familial, 2, due to red cell leak;pseudohyperkalemia east london;exactMatch
pseudohyperkalemia, familial, 2, due to red cell leak;pseudohyperkalemia falkirk;exactMatch
pseudohyperkalemia, familial, 2, due to red cell leak;pseudohyperkalemia lille;exactMatch
pseudohyperkalemia, familial, 2, due to red cell leak;pseudohyperkalemia, familial, 2, due to red cell leak;exactMatch
striatal degeneration, autosomal dominant 1;Striatal degeneration, autosomal dominant;broadMatch
striatal degeneration, autosomal dominant 1;striatal degeneration, autosomal dominant 1;exactMatch
czech dysplasia;czech dysplasia;exactMatch
czech dysplasia;czech dysplasia, metatarsal  iia;exactMatch
czech dysplasia;pseudorheumatoid dysplasia, progressive, with hypoplastic toes;exactMatch
czech dysplasia;spondyloepiphyseal dysplasia with precocious osteoarthritis;exactMatch
umbilicus, familial flat;flat umbilicus, autosomal dominant;exactMatch
umbilicus, familial flat;umbilicus, familial flat;exactMatch
ichthyosis with confetti;aarau disease;exactMatch
ichthyosis with confetti;erythroderma, ichthyosiform, congenital reticular;exactMatch
ichthyosis with confetti;erythrokeratoderma, reticular;exactMatch
ichthyosis with confetti;ichthyosis variegata micropinnae, alopecia universalis, congenital ichthyosis, and ectropion;exactMatch
ichthyosis with confetti;ichthyosis with confetti;exactMatch
ichthyosis with confetti;mauie syndrome;exactMatch
branchiogenic-deafness syndrome;branchiogenic-deafness syndrome;exactMatch
migraine with aura, susceptibility to, 7;Migraine with or without aura, susceptibility to;broadMatch
migraine with aura, susceptibility to, 7;mgr7;exactMatch
migraine with aura, susceptibility to, 7;migraine with aura, susceptibility to, 7;exactMatch
congenital disorder of glycosylation,  iia if;Congenital disorders of glycosylation, type I;broadMatch
congenital disorder of glycosylation,  iia if;cdg if;exactMatch
congenital disorder of glycosylation,  iia if;congenital disorder of glycosylation,  iia if;exactMatch
loeys-dietz syndrome 1;Aortic aneurysm, familial thoracic;broadMatch
loeys-dietz syndrome 1;Loeys-Dietz syndrome;broadMatch
loeys-dietz syndrome 1;aortic aneurysm, familial thoracic 5;exactMatch
loeys-dietz syndrome 1;furlong syndrome;exactMatch
loeys-dietz syndrome 1;loeys-dietz aortic aneurysm syndrome;exactMatch
loeys-dietz syndrome 1;loeys-dietz syndrome 1;exactMatch
spastic paraplegia 26, autosomal recessive;Spastic paraplegia;broadMatch
spastic paraplegia 26, autosomal recessive;spastic paraplegia 26, autosomal recessive;exactMatch
glucocorticoid deficiency 3;Glucocorticoid deficiency;broadMatch
glucocorticoid deficiency 3;familial glucocorticoid deficiency 3;exactMatch
glucocorticoid deficiency 3;glucocorticoid deficiency 2, formerly;exactMatch
glucocorticoid deficiency 3;glucocorticoid deficiency 3;exactMatch
myopathy, myofibrillar, 3;Myopathy, myofibrillar;broadMatch
myopathy, myofibrillar, 3;muscular dystrophy, limb-girdle,  iia 1, formerly;exactMatch
myopathy, myofibrillar, 3;muscular dystrophy, limb-girdle,  iia 1a, formerly;exactMatch
myopathy, myofibrillar, 3;myopathy, myofibrillar, 3;exactMatch
myopathy, myofibrillar, 3;myopathy, myofibrillar, myotilin-related;exactMatch
myopathy, myofibrillar, 3;myotilinopathy;exactMatch
foveal hypoplasia 2;Foveal hypoplasia;broadMatch
foveal hypoplasia 2;foveal hypoplasia 2;exactMatch
foveal hypoplasia 2;foveal hypoplasia 2 with optic nerve decussation defects and anterior segment dysgenesis without albinism;exactMatch
foveal hypoplasia 2;foveal hypoplasia 2 with or without optic nerve misrouting and/or anterior segment dysgenesis;exactMatch
bruck syndrome 2;bruck syndrome 2;exactMatch
bruck syndrome 2;osteogenesis imperfecta with congenital joint contractures;exactMatch
dandy-walker malformation with occipital cephalocele, autosomal dominant;dandy-walker malformation with occipital cephalocele, autosomal dominant;exactMatch
spondyloepiphyseal dysplasia tarda, autosomal recessive, leroy-spranger  iia;spondyloepiphyseal dysplasia tarda, autosomal recessive, leroy-spranger  iia;exactMatch
griscelli syndrome,  iia 3;Griscelli syndrome;broadMatch
griscelli syndrome,  iia 3;griscelli syndrome,  iia 3;exactMatch
schindler disease,  iia 1;alpha-n-acetylgalactosaminidase deficiency,  iia 1;exactMatch
schindler disease,  iia 1;alpha-n-acetylgalactosaminidase deficiency,  iia 3;exactMatch
schindler disease,  iia 1;naga deficiency,  iia 1;exactMatch
schindler disease,  iia 1;naga deficiency,  iia 3;exactMatch
schindler disease,  iia 1;neuroaxonal dystrophy, schindler  iia;exactMatch
schindler disease,  iia 1;schindler disease,  iia 1;exactMatch
schindler disease,  iia 1;schindler disease,  iia 3;exactMatch
kanzaki disease;alpha-n-acetylgalactosaminidase deficiency,  iia 2;exactMatch
kanzaki disease;alpha-n-acetylgalactosaminidase deficiency, adult-onset;exactMatch
kanzaki disease;kanzaki disease;exactMatch
kanzaki disease;naga deficiency,  iia 2;exactMatch
kanzaki disease;schindler disease,  iia 2;exactMatch
hypotrichosis, progressive patterned scalp, with wiry hair, onycholysis, and cleft lip/palate;hypotrichosis, progressive patterned scalp, with wiry hair, onycholysis, and cleft lip/palate;exactMatch
hypotrichosis, progressive patterned scalp, with wiry hair, onycholysis, and cleft lip/palate;marie unna-like scalp hypotrichosis;exactMatch
febrile seizures, familial, 6;Seizures, familial febrile;broadMatch
febrile seizures, familial, 6;convulsions, familial febrile, 6;exactMatch
febrile seizures, familial, 6;febrile seizures, familial, 6;exactMatch
senior-loken syndrome 5;Senior-Loken syndrome;broadMatch
senior-loken syndrome 5;senior-loken syndrome 5;exactMatch
febrile seizures, familial, 5;Seizures, familial febrile;broadMatch
febrile seizures, familial, 5;convulsions, familial febrile, 5;exactMatch
febrile seizures, familial, 5;febrile seizures, familial, 5;exactMatch
myopia 7;Myopia;broadMatch
myopia 7;myopia 7;exactMatch
myopia 8;Myopia;broadMatch
myopia 8;myopia 8;exactMatch
myopia 9;Myopia;broadMatch
myopia 9;myopia 9;exactMatch
myopia 10;Myopia;broadMatch
myopia 10;myopia 10;exactMatch
charcot-marie-tooth disease, axonal, autosomal dominant,  iia 2a2a;Charcot-Marie-Tooth disease;broadMatch
charcot-marie-tooth disease, axonal, autosomal dominant,  iia 2a2a;charcot-marie-tooth disease, axonal,  iia 2a2;exactMatch
charcot-marie-tooth disease, axonal, autosomal dominant,  iia 2a2a;charcot-marie-tooth disease, axonal, autosomal dominant,  iia 2a2a;exactMatch
charcot-marie-tooth disease, axonal, autosomal dominant,  iia 2a2a;charcot-marie-tooth disease, neuronal,  iia 2a2;exactMatch
charcot-marie-tooth disease, axonal, autosomal dominant,  iia 2a2a;charcot-marie-tooth neuropathy,  iia 2a2;exactMatch
charcot-marie-tooth disease, axonal, autosomal dominant,  iia 2a2a;hereditary motor and sensory neuropathy iia2;exactMatch
charcot-marie-tooth disease, axonal, autosomal dominant,  iia 2a2a;hmsn iia2;exactMatch
stuttering, familial persistent, 2;Stuttering, familial persistent;broadMatch
stuttering, familial persistent, 2;stuttering, familial persistent, 2;exactMatch
li-fraumeni syndrome 2;Li-Fraumeni syndrome;broadMatch
li-fraumeni syndrome 2;li-fraumeni syndrome 2;exactMatch
spinocerebellar ataxia, autosomal recessive 7;Spinocerebellar ataxia, autosomal recessive;broadMatch
spinocerebellar ataxia, autosomal recessive 7;spinocerebellar ataxia, autosomal recessive 7;exactMatch
keratoconus 4;Keratoconus;broadMatch
keratoconus 4;keratoconus 4;exactMatch
nemaline myopathy 6;Nemaline myopathy;broadMatch
nemaline myopathy 6;nemaline myopathy 6;exactMatch
progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal dominant 2;Progressive external ophthalmoplegia with mtDNA deletions;broadMatch
progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal dominant 2;progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal dominant 2;exactMatch
progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal dominant 2;progressive external ophthalmoplegia, autosomal dominant 2;exactMatch
nemaline myopathy 1;Nemaline myopathy;broadMatch
nemaline myopathy 1;cap myopathy 1;exactMatch
nemaline myopathy 1;nemaline myopathy 1;exactMatch
nemaline myopathy 4;Nemaline myopathy;broadMatch
nemaline myopathy 4;cap myopathy 2;exactMatch
nemaline myopathy 4;nemaline myopathy 4;exactMatch
progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal dominant 3;Progressive external ophthalmoplegia with mtDNA deletions;broadMatch
progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal dominant 3;progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal dominant 3;exactMatch
progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal dominant 3;progressive external ophthalmoplegia, autosomal dominant 3;exactMatch
syncope, familial vasovagal;syncope, familial neurocardiogenic;exactMatch
syncope, familial vasovagal;syncope, familial vasovagal;exactMatch
b-cell immunodeficiency, distal limb anomalies, and urogenital malformations;b-cell immunodeficiency, distal limb anomalies, and urogenital malformations;exactMatch
b-cell immunodeficiency, distal limb anomalies, and urogenital malformations;bilu syndrome;exactMatch
b-cell immunodeficiency, distal limb anomalies, and urogenital malformations;hoffman syndrome;exactMatch
prostate cancer, hereditary, 5;prostate cancer, hereditary, 5;exactMatch
developmental and epileptic encephalopathy 3;Developmental and epileptic encephalopathy;broadMatch
developmental and epileptic encephalopathy 3;developmental and epileptic encephalopathy 3;exactMatch
developmental and epileptic encephalopathy 3;epileptic encephalopathy, early infantile, 3;exactMatch
spinocerebellar ataxia 26;Spinocerebellar ataxia;broadMatch
spinocerebellar ataxia 26;spinocerebellar ataxia 26;exactMatch
spinocerebellar ataxia 27;Spinocerebellar ataxia;broadMatch
spinocerebellar ataxia 27;cerebellar ataxia, autosomal dominant, fgf14-related;exactMatch
spinocerebellar ataxia 27;spinocerebellar ataxia 27;exactMatch
muscular dystrophy-dystroglycanopathy (limb-girdle),  iia c, 1;Muscular dystrophy, limb-girdle, autosomal recessive;broadMatch
muscular dystrophy-dystroglycanopathy (limb-girdle),  iia c, 1;Muscular dystrophy-dystroglycanopathy, type C;broadMatch
muscular dystrophy-dystroglycanopathy (limb-girdle),  iia c, 1;muscular dystrophy, limb-girdle,  iia 2k;exactMatch
muscular dystrophy-dystroglycanopathy (limb-girdle),  iia c, 1;muscular dystrophy, limb-girdle, autosomal recessive 11;exactMatch
muscular dystrophy-dystroglycanopathy (limb-girdle),  iia c, 1;muscular dystrophy-dystroglycanopathy (limb-girdle),  iia c, 1;exactMatch
colorectal cancer, hereditary nonpolyposis,  iia 2;Colorectal cancer, hereditary nonpolyposis;broadMatch
colorectal cancer, hereditary nonpolyposis,  iia 2;coca2;exactMatch
colorectal cancer, hereditary nonpolyposis,  iia 2;colon cancer, familial nonpolyposis,  iia 2;exactMatch
colorectal cancer, hereditary nonpolyposis,  iia 2;colorectal cancer, hereditary nonpolyposis,  iia 2;exactMatch
charcot-marie-tooth disease,  iia 4h;Charcot-Marie-Tooth disease;broadMatch
charcot-marie-tooth disease,  iia 4h;charcot-marie-tooth disease,  iia 4h;exactMatch
charcot-marie-tooth disease,  iia 4h;charcot-marie-tooth disease, autosomal recessive,  iia 4h;exactMatch
charcot-marie-tooth disease,  iia 4h;charcot-marie-tooth disease, demyelinating, autosomal recessive,  iia 4h;exactMatch
charcot-marie-tooth disease,  iia 4h;charcot-marie-tooth neuropathy,  iia 4h;exactMatch
mental retardation, enteropathy, deafness, peripheral neuropathy, ichthyosis, and keratoderma;erythrokeratodermia variabilis 3;exactMatch
mental retardation, enteropathy, deafness, peripheral neuropathy, ichthyosis, and keratoderma;erythrokeratodermia variabilis, kamouraska  iia;exactMatch
mental retardation, enteropathy, deafness, peripheral neuropathy, ichthyosis, and keratoderma;mental retardation, enteropathy, deafness, peripheral neuropathy, ichthyosis, and keratoderma;exactMatch
rhabdoid tumor predisposition syndrome 1;Rhabdoid tumor predisposition syndrome;broadMatch
rhabdoid tumor predisposition syndrome 1;at/rt;exactMatch
rhabdoid tumor predisposition syndrome 1;brain tumor, posterior fossa, of infancy, familial;exactMatch
rhabdoid tumor predisposition syndrome 1;malignant rhabdoid tumor, somatic;exactMatch
rhabdoid tumor predisposition syndrome 1;rhabdoid tumor;exactMatch
rhabdoid tumor predisposition syndrome 1;rhabdoid tumor predisposition syndrome 1;exactMatch
rhabdoid tumor predisposition syndrome 1;teratoid tumor, atypical;exactMatch
epiphyseal dysplasia, multiple, with severe proximal femoral dysplasia;epiphyseal dysplasia, multiple, with severe proximal femoral dysplasia;exactMatch
epiphyseal dysplasia, multiple, with miniepiphyses;epiphyseal dysplasia, multiple, with miniepiphyses;exactMatch
chromosome 18 pericentric inversion;chromosome 18 pericentric inversion;exactMatch
carotid intimal medial thickness 1;carotid intimal medial thickness 1;exactMatch
carotid intimal medial thickness 1;cimt1;exactMatch
carotid intimal medial thickness 1;intimal medial thickness of internal carotid artery;exactMatch
spastic paraplegia 28, autosomal recessive;Spastic paraplegia;broadMatch
spastic paraplegia 28, autosomal recessive;spastic paraplegia 28, autosomal recessive;exactMatch
cerebrorenodigital syndrome with limb malformations and triradiate acetabula;cerebrorenodigital syndrome with limb malformations and triradiate acetabula;exactMatch
epidermolysis bullosa simplex 2e, with migratory circinate erythema;Epidermolysis Bullosa Simplex;broadMatch
epidermolysis bullosa simplex 2e, with migratory circinate erythema;epidermolysis bullosa simplex 2e, with migratory circinate erythema;exactMatch
epidermolysis bullosa simplex 2e, with migratory circinate erythema;epidermolysis bullosa simplex with migratory circinate erythema;exactMatch
colloid cysts of third ventricle;colloid cysts of third ventricle;exactMatch
colloid cysts of third ventricle;neuroepithelial cysts of third ventricle;exactMatch
cataract 35;Cataract;broadMatch
cataract 35;cataract 35;exactMatch
cataract 35;cataract, congenital nuclear, autosomal recessive 1;exactMatch
autism, susceptibility to, 6;Autism, susceptiblity to;broadMatch
autism, susceptibility to, 6;autism, susceptibility to, 6;exactMatch
fibrosis of extraocular muscles, congenital, 3c;Fibrosis of extraocular muscles, congenital;broadMatch
fibrosis of extraocular muscles, congenital, 3c;feom4 locus;exactMatch
fibrosis of extraocular muscles, congenital, 3c;fibrosis of extraocular muscles, congenital, 3c;exactMatch
autoimmune disease, susceptibility to, 4;autoimmune disease susceptibility locus, chromosome 4-related;exactMatch
autoimmune disease, susceptibility to, 4;autoimmune disease, susceptibility to, 4;exactMatch
autoimmune disease, susceptibility to, 4;vitiligo-associated multiple autoimmune disease susceptibility 5;exactMatch
preeclampsia/eclampsia 2;Preeclampsia/eclampsia;broadMatch
preeclampsia/eclampsia 2;preeclampsia/eclampsia 2;exactMatch
preeclampsia/eclampsia 3;Preeclampsia/eclampsia;broadMatch
preeclampsia/eclampsia 3;preeclampsia/eclampsia 3;exactMatch
preeclampsia/eclampsia 4;Preeclampsia/eclampsia;broadMatch
preeclampsia/eclampsia 4;preeclampsia/eclampsia 4;exactMatch
holoprosencephaly 8;Holoprosencephaly;broadMatch
holoprosencephaly 8;holoprosencephaly 8;exactMatch
human immunodeficiency virus  iia 1, susceptibility to;acquired immunodeficiency syndrome, progression to;exactMatch
human immunodeficiency virus  iia 1, susceptibility to;aids, progression to;exactMatch
human immunodeficiency virus  iia 1, susceptibility to;hiv-1, resistance to;exactMatch
human immunodeficiency virus  iia 1, susceptibility to;hiv-1, susceptibility to;exactMatch
human immunodeficiency virus  iia 1, susceptibility to;human immunodeficiency virus  iia 1, resistance to;exactMatch
human immunodeficiency virus  iia 1, susceptibility to;human immunodeficiency virus  iia 1, susceptibility to;exactMatch
chromosome 3q29 deletion syndrome;chromosome 3q29 deletion syndrome;exactMatch
chromosome 3q29 deletion syndrome;microdeletion 3q29 syndrome;exactMatch
tukel syndrome;Fibrosis of extraocular muscles, congenital;broadMatch
tukel syndrome;cfeom-u;exactMatch
tukel syndrome;fibrosis of extraocular muscles, congenital, 4;exactMatch
tukel syndrome;fibrosis of extraocular muscles, congenital, with ulnar hand anomalies;exactMatch
tukel syndrome;tukel syndrome;exactMatch
syndactyly, mesoaxial synostotic, with phalangeal reduction;syndactyly,  iia 9;exactMatch
syndactyly, mesoaxial synostotic, with phalangeal reduction;syndactyly, malik-percin  iia;exactMatch
syndactyly, mesoaxial synostotic, with phalangeal reduction;syndactyly, mesoaxial synostotic, with phalangeal reduction;exactMatch
mental retardation, keratoconus, febrile seizures, and sinoatrial block;mental retardation, keratoconus, febrile seizures, and sinoatrial block;exactMatch
deafness, autosomal recessive 48;Deafness, autosomal recessive;broadMatch
deafness, autosomal recessive 48;deafness, autosomal recessive 48;exactMatch
acromesomelic dysplasia 3;Acromesomelic dysplasia;broadMatch
acromesomelic dysplasia 3;acromesomelic dysplasia 3;exactMatch
acromesomelic dysplasia 3;acromesomelic dysplasia, demirhan  iia;exactMatch
acromesomelic dysplasia 3;chondrodysplasia, acromesomelic, with or without genital anomalies;exactMatch
valproate embryopathy, susceptibility to;fetal valproate syndrome;exactMatch
valproate embryopathy, susceptibility to;valproate embryopathy, susceptibility to;exactMatch
paroxysmal nonkinesigenic dyskinesia, 3, with or without generalized epilepsy;generalized epilepsy and paroxysmal dyskinesia;exactMatch
paroxysmal nonkinesigenic dyskinesia, 3, with or without generalized epilepsy;paroxysmal nonkinesigenic dyskinesia, 3, with or without generalized epilepsy;exactMatch
myopathy, myofibrillar, 4;Myopathy, myofibrillar;broadMatch
myopathy, myofibrillar, 4;myopathy, myofibrillar, 4;exactMatch
supranuclear palsy, progressive, 2;supranuclear palsy, progressive, 2;exactMatch
muscular dystrophy, congenital, merosin-positive;muscular dystrophy, congenital, merosin-positive;exactMatch
goldberg-shprintzen syndrome;goldberg-shprintzen megacolon syndrome;exactMatch
goldberg-shprintzen syndrome;goldberg-shprintzen syndrome;exactMatch
al-gazali syndrome;al-gazali syndrome;exactMatch
cleft palate, midfacial hypoplasia, triangular facies, and sensorineural hearing loss;cleft palate, midfacial hypoplasia, triangular facies, and sensorineural hearing loss;exactMatch
nephropathy, progressive, with deafness;alport/focal segmental glomerulosclerosis-like syndrome;exactMatch
nephropathy, progressive, with deafness;nede;exactMatch
nephropathy, progressive, with deafness;nephropathy, progressive, with deafness;exactMatch
left ventricular noncompaction 2;Left ventricular noncompaction;broadMatch
left ventricular noncompaction 2;left ventricular noncompaction 2;exactMatch
myopathy, autophagic vacuolar, infantile-onset;myopathy, autophagic vacuolar, infantile-onset;exactMatch
stickler syndrome,  iia i, nonsyndromic ocular;Stickler syndrome;broadMatch
stickler syndrome,  iia i, nonsyndromic ocular;rhegmatogenous retinal detachment, autosomal dominant;exactMatch
stickler syndrome,  iia i, nonsyndromic ocular;stickler syndrome,  iia i, nonsyndromic ocular;exactMatch
stickler syndrome,  iia i, nonsyndromic ocular;stickler syndrome,  iia i, predominantly ocular;exactMatch
stickler syndrome,  iia i, nonsyndromic ocular;stickler syndrome, atypical;exactMatch
iridogoniodysgenesis and skeletal anomalies;iridogoniodysgenesis and skeletal anomalies;exactMatch
myopathy, myofibrillar, 5;Myopathy, myofibrillar;broadMatch
myopathy, myofibrillar, 5;filaminopathy, autosomal dominant;exactMatch
myopathy, myofibrillar, 5;myopathy, myofibrillar, 5;exactMatch
myopathy, myofibrillar, 5;myopathy, myofibrillar, filamin c-related;exactMatch
cerebral dysgenesis, neuropathy, ichthyosis, and palmoplantar keratoderma syndrome;cednik syndrome;exactMatch
cerebral dysgenesis, neuropathy, ichthyosis, and palmoplantar keratoderma syndrome;cerebral dysgenesis, neuropathy, ichthyosis, and palmoplantar keratoderma syndrome;exactMatch
immunoglobulin a deficiency 2;iga, selective deficiency of, taci-related;exactMatch
immunoglobulin a deficiency 2;immunoglobulin a deficiency 2;exactMatch
immunoglobulin a deficiency 2;immunoglobulin a, selective deficiency of, taci-related;exactMatch
hepatitis c virus, susceptibility to;hcv, resistance to;exactMatch
hepatitis c virus, susceptibility to;hcv, susceptibility to;exactMatch
hepatitis c virus, susceptibility to;hepatitis c virus infection, response to therapy of;exactMatch
hepatitis c virus, susceptibility to;hepatitis c virus, resistance to;exactMatch
hepatitis c virus, susceptibility to;hepatitis c virus, susceptibility to;exactMatch
deafness, autosomal recessive 23;Deafness, autosomal recessive;broadMatch
deafness, autosomal recessive 23;deafness, autosomal recessive 23;exactMatch
drug metabolism, poor, cyp2c19-related;clopidogrel, poor metabolism of;exactMatch
drug metabolism, poor, cyp2c19-related;drug metabolism, poor, cyp2c19-related;exactMatch
drug metabolism, poor, cyp2c19-related;mephenytoin, poor metabolism of;exactMatch
drug metabolism, poor, cyp2c19-related;omeprazole, poor metabolism of;exactMatch
drug metabolism, poor, cyp2c19-related;proguanil, poor metabolism of;exactMatch
complement component 5 deficiency;c5 deficiency;exactMatch
complement component 5 deficiency;complement component 5 deficiency;exactMatch
lipomyelomeningocele;lipomyelomeningocele;exactMatch
