head;tail;relation
Metacarpal bone structure of finger (body structure);Metacarpal bone structure (body structure);broadMatch
Metacarpal bone structure of finger (body structure);Bone structure of metacarpal of finger;exactMatch
Entire arch of second thoracic vertebra (body structure);Entire T2 dorsal arch;exactMatch
Entire arch of third thoracic vertebra (body structure);Entire T3 dorsal arch;exactMatch
Entire arch of fourth thoracic vertebra (body structure);Entire T4 dorsal arch;exactMatch
Entire arch of fifth thoracic vertebra (body structure);Entire T5 dorsal arch;exactMatch
Entire arch of sixth thoracic vertebra (body structure);Entire T6 dorsal arch;exactMatch
Entire arch of seventh thoracic vertebra (body structure);Entire T7 dorsal arch;exactMatch
Entire arch of eighth thoracic vertebra (body structure);Entire T8 dorsal arch;exactMatch
Entire arch of ninth thoracic vertebra (body structure);Entire T9 dorsal arch;exactMatch
Entire arch of tenth thoracic vertebra (body structure);Entire T10 dorsal arch;exactMatch
Entire arch of eleventh thoracic vertebra (body structure);Entire T11 dorsal arch;exactMatch
Entire arch of twelfth thoracic vertebra (body structure);Entire T12 dorsal arch;exactMatch
Entire arch of third cervical vertebra (body structure);Entire C3 dorsal arch;exactMatch
Entire arch of fourth cervical vertebra (body structure);Entire C4 dorsal arch;exactMatch
Entire arch of fifth cervical vertebra (body structure);Entire C5 dorsal arch;exactMatch
Entire arch of sixth cervical vertebra (body structure);Entire C6 dorsal arch;exactMatch
Entire arch of seventh cervical vertebra (body structure);Entire C7 dorsal arch;exactMatch
Entire arch of first lumbar vertebra (body structure);Entire L1 dorsal arch;exactMatch
Entire arch of second lumbar vertebra (body structure);Entire L2 dorsal arch;exactMatch
Entire arch of third lumbar vertebra (body structure);Entire L3 dorsal arch;exactMatch
Entire arch of fourth lumbar vertebra (body structure);Entire L4 dorsal arch;exactMatch
Entire arch of fifth lumbar vertebra (body structure);Entire L5 dorsal arch;exactMatch
Tibiofibular joint structure (body structure);Joint structure of free lower limb (body structure);broadMatch
Joint structure of ankle and/or foot (body structure);Joint of ankle and foot;exactMatch
Joint structure of ankle and/or foot (body structure);Joint structure of ankle and foot;exactMatch
Metatarsophalangeal joint structure of lesser toe (body structure);Metatarsophalangeal joint of lesser toe;exactMatch
Joint structure of cervical and/or thoracic spine (body structure);Regional spinal joint structure (body structure);broadMatch
Joint structure of cervical and/or thoracic spine (body structure);Joint structure of cervical and thoracic spine;exactMatch
Entire bone of vault of skull (body structure);Entire bone of neurocranium (body structure);broadMatch
Annular vertebral epiphysial ring (body structure);Vertebral epiphysis (body structure);broadMatch
Disorder of macula of retina (disorder);Disorder of macula lutea;exactMatch
Disorder of macula of retina (disorder);Macular disease;exactMatch
Disorder of macula of retina (disorder);Macular disorder;exactMatch
Disorder of macula of retina (disorder);Maculopathy;exactMatch
Cadaver allograft (substance);Allograft (substance);broadMatch
Donor graft (substance);Free graft (substance);broadMatch
Epiphysis of wrist and/or hand (body structure);Epiphysis of wrist and hand;exactMatch
Structure of digital nerve of great toe (body structure);Digital nerve of great toe;exactMatch
Structure of digital nerve of great toe (body structure);Structure of digital nerve of hallux;exactMatch
Structure of digital nerve of second toe (body structure);Digital nerve of second toe;exactMatch
Structure of digital nerve of third toe (body structure);Digital nerve of third toe;exactMatch
Structure of digital nerve of fourth toe (body structure);Digital nerve of fourth toe;exactMatch
Structure of digital nerve of fifth toe (body structure);Digital nerve of fifth toe;exactMatch
Entire posterior tibiofibular ligament (body structure);Entire posterior distal tibiofibular ligament;exactMatch
Entire anterior tibiofibular ligament (body structure);Entire anterior distal tibiofibular ligament;exactMatch
Uterine membrane finding (finding);Uterine membrane observations;exactMatch
Finding of digit of hand (finding);Observation of digit of hand;exactMatch
Finding of finger (finding);Observation of finger;exactMatch
Finding of thumb (finding);Observation of thumb;exactMatch
Laryngeal joint finding (finding);Laryngeal joint observation;exactMatch
Entire basivertebral vein (body structure);Entire basivertebral veins;exactMatch
Structure of superior longitudinal muscle of tongue (body structure);Longitudinal intrinsic muscle of tongue (body structure);broadMatch
Structure of superior longitudinal muscle of tongue (body structure);Superior longitudinal muscle of tongue;exactMatch
All bone marrow of ilium (body structure);All iliac bone marrow;exactMatch
Bilateral maxillary sinus (body structure);Structure of bilateral paired structures (body structure);broadMatch
Structure of obliquus auricularis muscle (body structure);Structure of intrinsic auricular muscle (body structure);broadMatch
Structure of obliquus auricularis muscle (body structure);Obliquus auricularis muscle;exactMatch
Entire choroidal branch of posterior spinal artery (body structure);Entire choroidal branches of posterior spinal artery;exactMatch
Structure of head of fourth metatarsal bone (body structure);Head of fourth metatarsal bone;exactMatch
Structure of anterior circumflex humeral artery (body structure);Branch of axillary artery (body structure);broadMatch
Structure of anterior circumflex humeral artery (body structure);Anterior circumflex humeral artery;exactMatch
Entire artery of thorax AND/OR abdomen (body structure);Entire arteries of thorax and abdomen;exactMatch
Entire thoracoepigastric vein (body structure);Structure of thoracoepigastric vein (body structure);broadMatch
Structure of musculophrenic vein (body structure);Structure of tributary of internal thoracic vein (body structure);broadMatch
Structure of musculophrenic vein (body structure);Musculophrenic vein;exactMatch
Structure of musculophrenic vein (body structure);Musculophrenic veins;exactMatch
Bone (tissue) structure (body structure);Bone tissue;exactMatch
Bone (tissue) structure (body structure);Bony tissue;exactMatch
Structure of mucous membrane of adenoid (body structure);Mucous membrane of adenoid;exactMatch
Structure of lumbar nerve lateral branch (body structure);Lumbar nerve lateral branch;exactMatch
Structure of subscapular artery (body structure);Subscapular artery;exactMatch
Oropharyngeal structure (body structure);Mesopharynx;exactMatch
Oropharyngeal structure (body structure);Oropharynx;exactMatch
Structure of thoracic nerve lateral cutaneous branch (body structure);Thoracic nerve cutaneous branch (body structure);broadMatch
Structure of thoracic nerve lateral cutaneous branch (body structure);Thoracic nerve lateral cutaneous branch;exactMatch
Joint structure of shoulder region (body structure);Joint of shoulder region;exactMatch
Structure of thoracic nerve medial cutaneous branch (body structure);Thoracic nerve medial cutaneous branch;exactMatch
Operative procedure on coronary artery (procedure);Coronary artery operation;exactMatch
Operative procedure on coronary artery (procedure);Coronary artery surgery;exactMatch
Operative procedure on coronary artery (procedure);Operative procedure on coronary arteries;exactMatch
Region of frontal cortex (body structure);Structure of cortex of frontal lobe (body structure);broadMatch
Entire frontal pole (body structure);Structure of frontal pole (body structure);broadMatch
Interlobar cerebral sulcus (body structure);Cerebral sulcus (body structure);broadMatch
Region of temporal cortex (body structure);Structure of cortex of temporal lobe (body structure);broadMatch
Region of occipital cortex (body structure);Structure of cortex of occipital lobe (body structure);broadMatch
Entire temporal pole (body structure);Structure of temporal pole (body structure);broadMatch
Entire spinal cord terminal ventricle (body structure);Structure of spinal cord terminal ventricle (body structure);broadMatch
Entire transverse temporal gyrus (body structure);Structure of transverse temporal gyrus (body structure);broadMatch
Structure of dorsomedial hypothalamic nucleus (body structure);Dorsomedial hypothalamic nucleus;exactMatch
Entire occipital pole (body structure);Structure of occipital pole (body structure);broadMatch
Superior vermis structure (body structure);Cerebellar vermis structure (body structure);broadMatch
Inferior vermis structure (body structure);Cerebellar vermis structure (body structure);broadMatch
Secondary cerebellar fissure (body structure);Posterior cerebellar lobe fissure (body structure);broadMatch
Secondary cerebellar fissure (body structure);Fissura secunda;exactMatch
Entire cerebellar tonsil (body structure);Structure of cerebellar tonsil (body structure);broadMatch
Entire body of caudate nucleus (body structure);Structure of body of caudate nucleus (body structure);broadMatch
Pontine cranial nerve nucleus (body structure);Structure of nucleus of pons (body structure);broadMatch
Association fibers and tracts (body structure);Brain tissue structure (body structure);broadMatch
Entire hypoglossal nerve extrinsic tongue muscle branch (body structure);Structure of hypoglossal nerve extrinsic tongue muscle branch (body structure);broadMatch
Entire hypoglossal nerve intrinsic tongue muscle branch (body structure);Structure of hypoglossal nerve intrinsic tongue muscle branch (body structure);broadMatch
Entire bronchial branch of vagus (body structure);Entire vagus nerve bronchial branch;exactMatch
Entire vagus nerve visceral branch (body structure);Structure of vagus nerve visceral branch (body structure);broadMatch
Midbrain cranial nerve nucleus (body structure);Midbrain nucleus (body structure);broadMatch
Entire third diagonal branch of anterior descending branch of left coronary artery (body structure);Entire diagonal 3 artery;exactMatch
Entire diagonal branch of anterior descending branch of left coronary artery (body structure);Entire diagonal artery;exactMatch
Pulmonary artery branch (body structure);Structure of artery of pulmonary circulation (body structure);broadMatch
Entire subarachnoid cistern (body structure);Structure of subarachnoid cistern (body structure);broadMatch
Spinal cord sulcus (body structure);Transverse spinal cord zone (body structure);broadMatch
Type of vein (body structure);Venous structure (body structure);broadMatch
Type of vessel (body structure);Blood vessel structure (body structure);broadMatch
Joint capsule of trunk (body structure);Structure of articular capsule (body structure);broadMatch
Surface feature of liver (body structure);Surface of liver (body structure);broadMatch
Embryonic skeletal structure (body structure);Structure of embryo proper (body structure);broadMatch
Palmar arch (body structure);Structure of artery of hand (body structure);broadMatch
Lung surface feature (body structure);Lung part (body structure);broadMatch
Part of medial surface of lung (body structure);Structure of medial surface of lung (body structure);broadMatch
Lung root (body structure);Lung surface feature (body structure);broadMatch
Structure of ligament of malleus (body structure);Ligament of malleus;exactMatch
Process of incus (body structure);Bone structure of incus (body structure);broadMatch
Structure of ligament of incus (body structure);Ligament of incus;exactMatch
Cartilaginous external auditory canal structure (body structure);External auditory canal structure (body structure);broadMatch
Osseous external auditory canal structure (body structure);Osseous portion of auditory canal;exactMatch
Structure of bursa by location type (body structure);Structure of bursa (body structure);broadMatch
Structure of bursa by location type (body structure);Structure of bursa by location type;exactMatch
Bronchiole subdivision (body structure);Bronchiole structure (body structure);broadMatch
Bronchiole subdivision (body structure);Type of bronchiole;exactMatch
Region of trachea (body structure);Tracheal part (body structure);broadMatch
Aorticopulmonary body (body structure);Vascular body (body structure);broadMatch
Segmental artery of liver (body structure);Vascular structure of liver (body structure);broadMatch
Structure of head of epididymis (body structure);Region of epididymis (body structure);broadMatch
Structure of head of epididymis (body structure);Head of epididymis;exactMatch
Duodenal flexure (body structure);Duodenal structure (body structure);broadMatch
Corpus striatum structure (body structure);Basal ganglion structure (body structure);broadMatch
Corpus striatum structure (body structure);Corpus striatum;exactMatch
Microscopic kidney structure (body structure);Kidney part (body structure);broadMatch
Branch of lingual artery (body structure);Structure of artery of head (body structure);broadMatch
Branch of occipital artery (body structure);Structure of artery of head, neck AND/OR brain (body structure);broadMatch
Branch of posterior auricular artery (body structure);Structure of artery of head (body structure);broadMatch
Branch of first part of maxillary artery (body structure);Branch of maxillary artery (body structure);broadMatch
Branch of second part of maxillary artery (body structure);Branch of maxillary artery (body structure);broadMatch
Branch of third part of maxillary artery (body structure);Branch of maxillary artery (body structure);broadMatch
Structure of artery of eye and orbit (body structure);Artery of eye and orbit;exactMatch
Branch of facial artery (body structure);Structure of artery of head, neck AND/OR brain (body structure);broadMatch
Cervical branch of facial artery (body structure);Branch of facial artery (body structure);broadMatch
Facial branch of facial artery (body structure);Branch of facial artery (body structure);broadMatch
Branch of common iliac artery (body structure);Non-coronary non-aorta systemic artery structure (body structure);broadMatch
Branch of internal iliac artery (body structure);Non-coronary non-aorta systemic artery structure (body structure);broadMatch
Posterior division of internal iliac artery (body structure);Branch of internal iliac artery (body structure);broadMatch
Branch of posterior division of internal iliac artery (body structure);Branch of internal iliac artery (body structure);broadMatch
Branch of internal pudendal artery (body structure);Structure of artery of pelvic region (body structure);broadMatch
Branch of internal pudendal artery in the male (body structure);Branch of internal pudendal artery (body structure);broadMatch
Branch of external iliac artery (body structure);Non-coronary non-aorta systemic artery structure (body structure);broadMatch
Aspect of penis (body structure);Penis part (body structure);broadMatch
Microscopic testis structure (body structure);Testicular part (body structure);broadMatch
Fallopian tube structure (body structure);Fallopian tube;exactMatch
Fallopian tube structure (body structure);Oviduct;exactMatch
Fallopian tube structure (body structure);Salpinx uterina;exactMatch
Fallopian tube structure (body structure);Uterine tube;exactMatch
Vas deferens wall structure (body structure);Vas deferens part (body structure);broadMatch
Seminal vesicle wall structure (body structure);Seminal vesicle part (body structure);broadMatch
Branch of femoral artery (body structure);Non-coronary non-aorta systemic artery structure (body structure);broadMatch
Branch of popliteal artery (body structure);Distal lower limb artery (body structure);broadMatch
Branch of anterior tibial artery (body structure);Distal lower limb artery (body structure);broadMatch
Branch of posterior tibial artery (body structure);Distal lower limb artery (body structure);broadMatch
Connective tissue of breast (body structure);Breast stroma;exactMatch
Pelvic peritoneal pouch (body structure);Pelvic peritoneum structure (body structure);broadMatch
Pelvic peritoneal space (body structure);Pelvic peritoneum structure (body structure);broadMatch
Developmental brain structure (body structure);Embryonic nervous system structure (body structure);broadMatch
Entire skin of pinna (body structure);Skin structure of pinna (body structure);broadMatch
Entire skin of pinna (body structure);Entire skin of part of external ear;exactMatch
Urinary conduit (morphologic abnormality);Urological stoma (morphologic abnormality);broadMatch
Skin of midline nose structure (body structure);Skin of external nose (body structure);broadMatch
Region of ovary (body structure);Ovarian part (body structure);broadMatch
Entire region of kidney (body structure);Structure of region of kidney (body structure);broadMatch
Region of prostate (body structure);Prostate part (body structure);broadMatch
Skin of part of limb (body structure);Skin structure of extremity (body structure);broadMatch
Surface feature of skin (body structure);Structure of skin region (body structure);broadMatch
Structure of nail bed of lesser toe (body structure);Nail bed of lesser toe;exactMatch
Entire apex of lumbar spinal cord posterior horn (body structure);Structure of apex of lumbar spinal cord posterior horn (body structure);broadMatch
Tendon of iliocostalis (body structure);Tendon of erector spinae (body structure);broadMatch
Tendon of longissimus (body structure);Tendon of erector spinae (body structure);broadMatch
Tendon of spinalis (body structure);Tendon of erector spinae (body structure);broadMatch
Tendon of semispinalis (body structure);Tendon of erector spinae (body structure);broadMatch
Extensor pollicis tendon sheath (body structure);Extensor tendon sheath of forearm, wrist, hand (body structure);broadMatch
Tendon of gluteus muscle (body structure);Structure of tendon of gluteal region (body structure);broadMatch
Flexor tendon sheath of foot (body structure);Tendon sheath of foot (body structure);broadMatch
Extensor tendon sheath of foot (body structure);Tendon sheath of foot (body structure);broadMatch
Entire substantia gelatinosa of lumbar spinal cord posterior horn (body structure);Structure of substantia gelatinosa of lumbar spinal cord posterior horn (body structure);broadMatch
Structure of region of bone (body structure);Bone part (body structure);broadMatch
Structure of region of bone (body structure);Region of bone;exactMatch
Structure of abducens nucleus (body structure);Abducens nucleus;exactMatch
Structure of abducens nucleus (body structure);Sixth cranial nerve nucleus;exactMatch
Region of proximal femur (body structure);Bone structure of proximal femur (body structure);broadMatch
Horn of longitudinal segment of meniscus (body structure);Meniscus longitudinal segment structure (body structure);broadMatch
Third of longitudinal segment of meniscus (body structure);Meniscus longitudinal segment structure (body structure);broadMatch
Inter-regional part of supraspinous ligament (body structure);Structure of supraspinous ligament (body structure);broadMatch
Low anterior resection of rectum (procedure);Anterior resection of rectum (procedure);broadMatch
Choledochoenterostomy stoma (morphologic abnormality);Internal stoma (morphologic abnormality);broadMatch
Entire lumbosacral spinal cord ventral horn (body structure);Structure of lumbosacral spinal cord ventral horn (body structure);broadMatch
Entire shaft of upper limb bone (body structure);Entire diaphysis of upper limb bone;exactMatch
Entire shaft of lower limb bone (body structure);Entire diaphysis of lower limb bone;exactMatch
Sacral ligament (body structure);Structure of ligament of pelvic girdle (body structure);broadMatch
Base of skull structure (body structure);Neurocranium structure (body structure);broadMatch
Base of skull structure (body structure);Base of skull;exactMatch
Entire lumbosacral spinal cord lateral horn (body structure);Structure of lumbosacral spinal cord lateral horn (body structure);broadMatch
Tubercle of atlas (body structure);Arch of atlas (body structure);broadMatch
Articular facet of axis (body structure);Structure of articular process of axis (body structure);broadMatch
Segment of maxilla (body structure);Maxilla part (body structure);broadMatch
Popliteal ligament (body structure);Capsular ligament of knee joint (body structure);broadMatch
Terminal branch of ulnar nerve (body structure);Ulnar nerve branch (body structure);broadMatch
Ulnar nerve sensory branch (body structure);Ulnar nerve branch (body structure);broadMatch
Region of epiglottis (body structure);Epiglottis structure (body structure);broadMatch
Colon wall structure (body structure);Colon part (body structure);broadMatch
Lymph node of stomach (body structure);Structure of abdominal lymph node (body structure);broadMatch
Gluteal lymph node group (body structure);Pelvic lymph node group (body structure);broadMatch
Structure of lymphatic vessel of lymph node (body structure);Lymphatics of lymph node;exactMatch
Region of spleen (body structure);Spleen part (body structure);broadMatch
Female genital lymph node (body structure);Pelvic lymph node structure (body structure);broadMatch
Peripheral nerve structure of upper limb (body structure);Peripheral nerve of upper limb;exactMatch
Peripheral nerve structure of upper limb (body structure);Upper extremity nerve;exactMatch
Peripheral nerve structure of upper limb (body structure);Upper limb nerve;exactMatch
Region of gallbladder (body structure);Gallbladder part (body structure);broadMatch
Gluteal nerve (body structure);Branch of sacral plexus to lower limb (body structure);broadMatch
Nerve to genital structure (body structure);Structure of non-autonomic peripheral nerve of the trunk (body structure);broadMatch
Mesenteric plexus (body structure);Abdominal plexus (body structure);broadMatch
Rectal plexus (body structure);Inferior hypogastric plexus structure (body structure);broadMatch
Mesenteric ganglion (body structure);Abdominal ganglion (body structure);broadMatch
Structure of body of caudate nucleus (body structure);Caudate nucleus structure (body structure);broadMatch
Structure of body of caudate nucleus (body structure);Body of caudate nucleus;exactMatch
Entire fasciculus cuneatus (body structure);Structure of fasciculus cuneatus (body structure);broadMatch
Fallopian tube wall structure (body structure);Fallopian tube part (body structure);broadMatch
Cervical canal wall structure (body structure);Structure of cervical canal of uterus (body structure);broadMatch
Third of clavicle (body structure);Clavicle part (body structure);broadMatch
Malleolar structure of tibia (body structure);Bone structure of distal tibia (body structure);broadMatch
Head of triceps brachii muscle (body structure);Structure of head of skeletal muscle (body structure);broadMatch
Head of triceps brachii muscle (body structure);Head of triceps muscle;exactMatch
Skeletal site descriptor (qualifier value);Specific site descriptor (qualifier value);broadMatch
Structure of lacrimal apparatus (body structure);Structure of lacrimal apparatus;exactMatch
Cardiovascular site descriptor (qualifier value);Specific site descriptor (qualifier value);broadMatch
Digestive site descriptor (qualifier value);Specific site descriptor (qualifier value);broadMatch
Respiratory site descriptor (qualifier value);Specific site descriptor (qualifier value);broadMatch
Regional site descriptor (qualifier value);Specific site descriptor (qualifier value);broadMatch
Oral site descriptor (qualifier value);Specific site descriptor (qualifier value);broadMatch
Urinary site descriptor (qualifier value);Specific site descriptor (qualifier value);broadMatch
Genital site descriptor (qualifier value);Specific site descriptor (qualifier value);broadMatch
Skin tissue (body structure);Body tissue structure (body structure);broadMatch
Skin layer (body structure);Skin tissue (body structure);broadMatch
Skin glandular structure (body structure);Skin tissue (body structure);broadMatch
Microscopic hair structure (body structure);Hair appendage structure (body structure);broadMatch
Resection of left ventricle of heart (procedure);Resection of left ventricular muscle;exactMatch
Tricuspid valve sub-part (body structure);Tricuspid valve structure (body structure);broadMatch
Areolar tissue of eyelid (body structure);Eyelid layer (body structure);broadMatch
Structure of surface of cornea (body structure);Corneal part (body structure);broadMatch
Structure of surface of cornea (body structure);Surface of cornea;exactMatch
Margin of iris (body structure);Iris structure (body structure);broadMatch
Fiber of ciliary muscle (body structure);Ciliary muscle structure (body structure);broadMatch
Layer of ciliary epithelium (body structure);Ciliary epithelium structure (body structure);broadMatch
Axis of eyeball (body structure);Eye part (body structure);broadMatch
Structure of extensor carpi radialis muscle (body structure);Extensor carpi radialis muscle;exactMatch
Fossa of auricle (body structure);External feature of pinna (body structure);broadMatch
Canal of modiolus (body structure);Cochlear modiolus structure (body structure);broadMatch
Cell membrane invagination (cell structure);Cell membrane structure (cell structure);broadMatch
Tongue surface region (body structure);Tongue structure (body structure);broadMatch
Structure of occipital branch of occipital artery (body structure);Occipital branch of occipital artery;exactMatch
Structure of occipital branch of occipital artery (body structure);Occipital branches of occipital artery;exactMatch
Entire fasciculus interfascicularis (body structure);Structure of fasciculus interfascicularis (body structure);broadMatch
Specialized cell structure (cell structure);Cell structure (cell structure);broadMatch
Entire iliac lymph node (body structure);Entire iliac node;exactMatch
Structure of lymphatic vessel of female pelvis (body structure);Lymphatics of female pelvis;exactMatch
Structure of lymphatic vessel of male pelvis (body structure);Lymphatics of male pelvis;exactMatch
Entire lymphatic vessel of pelvis (body structure);Entire lymphatic of pelvis;exactMatch
Entire lymphatic vessel of pelvis (body structure);Entire lymphatic vessel of pelvis;exactMatch
Entire lymphatic vessel of pelvis (body structure);Entire lymphatics of pelvis;exactMatch
Structure of lymphatic vessel of trunk (body structure);Lymphatic vessel of trunk;exactMatch
Iliac spine structure (body structure);Structure of ala ossis ilii (body structure);broadMatch
Epiphysis of limb (body structure);Structure of epiphysis (body structure);broadMatch
Extra-embryonic structure (body structure);Developmental body structure (body structure);broadMatch
Embryonic genital structure (body structure);Structure of embryonic urogenital system (body structure);broadMatch
Embryonic urinary tract structure (body structure);Structure of embryonic urogenital system (body structure);broadMatch
External cerebral vein (body structure);Structure of cerebral vein (body structure);broadMatch
Structure of superficial vein of face (body structure);Structure of superficial vein of face;exactMatch
Entire fasciculus septomarginalis (body structure);Structure of fasciculus septomarginalis (body structure);broadMatch
Skin structure of umbilicus (body structure);Skin of umbilicus;exactMatch
Ethmoid sinusectomy (procedure);Ethmoidectomy;exactMatch
Entire lateral reticulospinal tract (body structure);Structure of lateral reticulospinal tract (body structure);broadMatch
Entire spinal portion of tectospinal tract (body structure);Structure of spinal portion of tectospinal tract (body structure);broadMatch
Mass of parotid gland (finding);Parotid lump;exactMatch
Structure of tractus olivocochlearis (body structure);Tractus olivocochlearis;exactMatch
Operation on Skene's gland (procedure);Operation on Skene gland;exactMatch
Entire lumbosacral spinal cord white matter (body structure);Structure of lumbosacral spinal cord white matter (body structure);broadMatch
Extracellular fiber (substance);Extracellular material (substance);broadMatch
Entire conus medullaris (body structure);Structure of conus medullaris (body structure);broadMatch
Entire filum terminale externum (body structure);Structure of filum terminale externum (body structure);broadMatch
Structure of obturator artery (body structure);Obturator artery;exactMatch
Structure of pericardial pleura (body structure);Mediastinal pleura structure (body structure);broadMatch
Structure of pericardial pleura (body structure);Pericardial pleura;exactMatch
Structure of superior intercostal artery (body structure);Superior intercostal artery;exactMatch
Entire filum terminale internum (body structure);Structure of filum terminale internum (body structure);broadMatch
Structure of episcleral vein (body structure);Structure of tributary of anterior ciliary vein (body structure);broadMatch
Structure of episcleral vein (body structure);Episcleral vein;exactMatch
Structure of episcleral vein (body structure);Episcleral veins;exactMatch
Entire dentate ligament (body structure);Structure of dentate ligament (body structure);broadMatch
Structure of costocervical trunk (body structure);Costocervical trunk;exactMatch
Entire fila radicularia of spinal nerve (body structure);Structure of fila radicularia of spinal nerve (body structure);broadMatch
Entire superficial dorsal sacrococcygeal ligament (body structure);Structure of superficial dorsal sacrococcygeal ligament (body structure);broadMatch
Epithelium (body structure);Body tissue structure (body structure);broadMatch
Epithelium (body structure);Epithelial tissue;exactMatch
Entire deep dorsal sacrococcygeal ligament (body structure);Structure of deep dorsal sacrococcygeal ligament (body structure);broadMatch
Grafting of nipple (procedure);Graft of nipple;exactMatch
Structure of lamina of third cervical vertebra (body structure);Lamina of third cervical vertebra;exactMatch
Structure of posterior ascending branch of right pulmonary artery (body structure);Posterior ascending branch of right pulmonary artery;exactMatch
Anterior chamber of eye structure (body structure);AC - Anterior chamber;exactMatch
Anterior chamber of eye structure (body structure);Anterior chamber of eye;exactMatch
Occipital bone structure (body structure);Occipital bone;exactMatch
Structure of humeral head of extensor carpi ulnaris muscle (body structure);Head of extensor carpi ulnaris muscle (body structure);broadMatch
Structure of humeral head of extensor carpi ulnaris muscle (body structure);Humeral head of extensor carpi ulnaris muscle;exactMatch
Entire capsule of zygapophyseal joint (body structure);Structure of capsule of zygapophyseal joint (body structure);broadMatch
Structure of B zone of lymph node (body structure);Zone of lymph node (body structure);broadMatch
Structure of B zone of lymph node (body structure);B zone of lymph node;exactMatch
Structure of posterior membranous ampulla (body structure);Posterior membranous ampulla;exactMatch
Entire nucleus pulposus of intervertebral disc (body structure);Structure of nucleus pulposus of intervertebral disc (body structure);broadMatch
Structure of gland of mucous membrane of upper lip (body structure);Gland of mucous membrane of upper lip;exactMatch
Entire annulus fibrosus of intervertebral disc (body structure);Structure of annulus fibrosus of intervertebral disc (body structure);broadMatch
Entire annulus fibrosus of intervertebral disc (body structure);Entire anulus fibrosus of intervertebral disc;exactMatch
Structure of profunda femoris artery (body structure);Deep femoral artery;exactMatch
Structure of profunda femoris artery (body structure);Profunda femoris artery;exactMatch
Congenital anomaly of lower alimentary tract (disorder);Congenital abnormality of intestine;exactMatch
Congenital anomaly of lower alimentary tract (disorder);Congenital anomaly of lower gastrointestinal tract;exactMatch
Congenital anomaly of lower alimentary tract (disorder);Congenital deformity of lower alimentary tract;exactMatch
Structure of testicular vein (body structure);Spermatic vein;exactMatch
Structure of testicular vein (body structure);Testicular vein;exactMatch
Structure of cusp of pulmonic valve (body structure);Cusp of pulmonic valve;exactMatch
Structure of cusp of pulmonic valve (body structure);Pulmonary valve cusp;exactMatch
Spinal nerve structure (body structure);Spinal nerve;exactMatch
Entire sacrococcygeal vertebrae (body structure);Structure of sacrococcygeal vertebrae (body structure);broadMatch
Entire vein of the caudate nucleus (body structure);Entire veins of the caudate nucleus;exactMatch
Ventral funiculus structure (body structure);Spinal cord white matter column (body structure);broadMatch
Ventral funiculus structure (body structure);Ventral funiculus;exactMatch
Entire splenius muscle of trunk (body structure);Structure of splenius muscle of trunk (body structure);broadMatch
Entire arch of vertebra (body structure);Structure of arch of vertebra (body structure);broadMatch
Structure of soft tissues of thorax (body structure);Soft tissues of thorax;exactMatch
Structure of trapezius muscle (body structure);Trapezius muscle;exactMatch
Structure of superior articular process of vertebra (body structure);Structure of articular process of vertebra (body structure);broadMatch
Structure of superior articular process of vertebra (body structure);Cranial articular process of vertebra;exactMatch
Structure of superior articular process of vertebra (body structure);Superior articular process of vertebra;exactMatch
Structure of inferior articular process of vertebra (body structure);Structure of articular process of vertebra (body structure);broadMatch
Structure of inferior articular process of vertebra (body structure);Caudal articular process of vertebra;exactMatch
Structure of inferior articular process of vertebra (body structure);Inferior articular process of vertebra;exactMatch
Entire clavipectoral fascia (body structure);Structure of clavipectoral fascia (body structure);broadMatch
Structure of cardiac impression of liver (body structure);Cardiac impression of liver;exactMatch
Persistent embryonic structure (morphologic abnormality);Embryonal rest AND/OR persistent embryonic structure (morphologic abnormality);broadMatch
Persistent embryonic structure (morphologic abnormality);Vestigial remnant;exactMatch
Persistent embryonic structure (morphologic abnormality);Vestigial structure;exactMatch
Entire intrapulmonary lymph node (body structure);Entire pulmonary lymph node;exactMatch
Lateral rectus muscle structure (body structure);Rectus eye muscle structure (body structure);broadMatch
Lateral rectus muscle structure (body structure);Lateral rectus muscle;exactMatch
Lateral rectus muscle structure (body structure);Lateral rectus muscle of eye;exactMatch
Entire plantar ligament of interphalangeal joint of foot (body structure);Entire plantar ligaments of interphalangeal joints of foot;exactMatch
Entire small subcutaneous artery (body structure);Entire small subcutaneous arteries;exactMatch
Entire small subcutaneous blood vessel (organ) (body structure);Entire small subcutaneous vessels;exactMatch
Excision of Skene's gland (procedure);Excision of Skene gland;exactMatch
Structure of small subcutaneous vein (body structure);Small subcutaneous vein;exactMatch
Structure of small subcutaneous vein (body structure);Small subcutaneous veins;exactMatch
Entire cuticular layer of hair (body structure);Structure of cuticular layer of hair (body structure);broadMatch
Entire hair cortex (body structure);Structure of hair cortex (body structure);broadMatch
Entire hair medulla (body structure);Structure of hair medulla (body structure);broadMatch
Entire hair matrix (body structure);Structure of hair matrix (body structure);broadMatch
Adrenalectomy (procedure);Excision of adrenal gland;exactMatch
Adrenalectomy (procedure);Excision of adrenal gland operations;exactMatch
Entire hair papilla (body structure);Structure of hair papilla (body structure);broadMatch
Entire outer root sheath (body structure);Structure of outer root sheath (body structure);broadMatch
Entire Henle's layer (body structure);Structure of Henle's layer (body structure);broadMatch
Entire Henle's layer (body structure);Entire Henle layer;exactMatch
Structure of acromion (body structure);Acromion;exactMatch
