head;tail;relation
neonatal diabetes mellitus;diabetes mellitus;broadMatch
neonatal diabetes mellitus;diabetes mellitus syndrome in newborn infant;exactMatch
antidepressant type abuse;substance abuse;broadMatch
oculopharyngeal muscular dystrophy;myopathy of extraocular muscle;broadMatch
oculopharyngeal muscular dystrophy;muscular dystrophy;broadMatch
hyperlipoproteinemia type IV;familial hyperlipidemia;broadMatch
hyperlipoproteinemia type IV;familial hypertriglyceridemia;exactMatch
distal muscular dystrophy;muscular dystrophy;broadMatch
distal muscular dystrophy;Miyoshi muscular dystrophy;exactMatch
distal muscular dystrophy;distal myopathy;exactMatch
glycogen storage disease VII;glycogen storage disease;broadMatch
glycogen storage disease VII;glycogen storage disease type VII;exactMatch
myotonic dystrophy type 1;myotonic disease;broadMatch
myotonic dystrophy type 1;Steinert disease;exactMatch
myotonic dystrophy type 1;congenital myotonic dystrophy;exactMatch
myotonic dystrophy type 1;myotonic dystrophy of Steinert;exactMatch
Duchenne muscular dystrophy;muscular dystrophy;broadMatch
limb-girdle muscular dystrophy;muscular dystrophy;broadMatch
limb-girdle muscular dystrophy;Erb's muscular dystrophy;exactMatch
Cornelia de Lange syndrome;genetic disease;broadMatch
Cornelia de Lange syndrome;De Lange syndrome;exactMatch
Emery-Dreifuss muscular dystrophy;muscular dystrophy;broadMatch
Emery-Dreifuss muscular dystrophy;EDMD;exactMatch
facioscapulohumeral muscular dystrophy;muscular dystrophy;broadMatch
Lyme disease;primary bacterial infectious disease;broadMatch
Lyme disease;lyme neuroborreliosis;exactMatch
Lyme disease;neuroborreliosis;exactMatch
odontoclasia;dental caries;broadMatch
parametrium malignant neoplasm;uterine adnexa cancer;broadMatch
uterine adnexa cancer;uterine cancer;broadMatch
round ligament malignant neoplasm;uterine adnexa cancer;broadMatch
round ligament malignant neoplasm;peritoneum cancer;broadMatch
Bordetella parapertussis whooping cough;pertussis;broadMatch
acute endophthalmitis;purulent endophthalmitis;broadMatch
siderosis of eye;eye degenerative disease;broadMatch
choledocholithiasis;gallbladder disease;broadMatch
choledocholithiasis;common bile duct disease;broadMatch
iron deficiency anemia;microcytic anemia;broadMatch
iron deficiency anemia;nutritional deficiency disease;broadMatch
hypochromic anemia;anemia;broadMatch
bronchial disease;lower respiratory tract disease;broadMatch
Kohler's disease;osteochondrosis;broadMatch
Kohler's disease;Kohler disease;exactMatch
blind hypotensive eye;ocular hypotension;broadMatch
spontaneous ocular nystagmus;pathologic nystagmus;broadMatch
leukocoria;eye degenerative disease;broadMatch
blind hypertensive eye;eye degenerative disease;broadMatch
regular astigmatism;astigmatism;broadMatch
astigmatism;refractive error;broadMatch
necrosis of ear ossicle;auditory system disease;broadMatch
necrosis of ear ossicle;partial loss or necrosis of ear ossicles;exactMatch
splenic sequestration;splenic disease;broadMatch
chronic congestive splenomegaly;splenic disease;broadMatch
phthisical cornea;corneal degeneration;broadMatch
chronic laryngitis;laryngitis;broadMatch
pericardial effusion;pericardium disease;broadMatch
protein-energy malnutrition;nutritional deficiency disease;broadMatch
bladder neck cancer;urinary bladder cancer;broadMatch
urinary bladder posterior wall cancer;urinary bladder cancer;broadMatch
bladder sarcoma;urinary bladder cancer;broadMatch
bladder sarcoma;sarcoma;broadMatch
bladder trigone cancer;urinary bladder cancer;broadMatch
urinary bladder anterior wall cancer;urinary bladder cancer;broadMatch
vitreous syneresis;vitreous disease;broadMatch
vitreous syneresis;eye degenerative disease;broadMatch
urachus cancer;urinary bladder cancer;broadMatch
ureteric orifice cancer;urinary bladder cancer;broadMatch
ureteric orifice cancer;ureter cancer;broadMatch
ureter cancer;urinary system cancer;broadMatch
bladder dome cancer;urinary bladder cancer;broadMatch
bladder lymphoma;lymphoma;broadMatch
bladder lymphoma;urinary bladder cancer;broadMatch
hepatorenal syndrome;acute kidney failure;broadMatch
hepatorenal syndrome;liver disease;broadMatch
multicentric reticulohistiocytosis;syndrome;broadMatch
degenerative myopia;myopia;broadMatch
degenerative myopia;eye degenerative disease;broadMatch
degenerative myopia;pathological myopia;exactMatch
myopia;refractive error;broadMatch
myopia;short-sightedness;exactMatch
cortical blindness;visual cortex disease;broadMatch
visual epilepsy;epilepsy;broadMatch
visual epilepsy;visual cortex disease;broadMatch
clubfoot;bone development disease;broadMatch
clubfoot;congenital clubfoot;exactMatch
clubfoot;congenital talipes equinovarus;exactMatch
penis sarcoma;sarcoma;broadMatch
penis sarcoma;penile cancer;broadMatch
glans penis cancer;penile cancer;broadMatch
nephrotic syndrome;nephrosis;broadMatch
nephrotic syndrome;finnish congenital nephrosis;exactMatch
coronary artery vasospasm;coronary artery disease;broadMatch
coronary artery anomaly;coronary artery disease;broadMatch
coronary thrombosis;thrombosis;broadMatch
coronary thrombosis;coronary artery disease;broadMatch
transient refractive change;refractive error;broadMatch
indeterminate leprosy;leprosy;broadMatch
monocular exotropia;exotropia;broadMatch
peripheral focal chorioretinitis;focal chorioretinitis;broadMatch
tibial neuropathy;mononeuropathy;broadMatch
Pick's disease;neurodegenerative disease;broadMatch
Pick's disease;LOBAR ATROPHY OF BRAIN;exactMatch
Pick's disease;PICK DISEASE OF BRAIN;exactMatch
Pick's disease;Pick disease;exactMatch
macular keratitis;keratitis;broadMatch
abnormal threshold of rods;night blindness;broadMatch
denture stomatitis;stomatitis;broadMatch
mononeuropathy;neuropathy;broadMatch
ureteral benign neoplasm;urinary system benign neoplasm;broadMatch
ureter leiomyoma;ureteral benign neoplasm;broadMatch
ureter leiomyoma;leiomyoma;broadMatch
schwannoma of ureter;peripheral nerve schwannoma;broadMatch
female breast nipple and areola cancer;female breast cancer;broadMatch
vaginal cancer;female reproductive organ cancer;broadMatch
labium majus cancer;vulva cancer;broadMatch
labium majus cancer;skin cancer;broadMatch
ecthyma;impetigo;broadMatch
gastroparesis;functional gastric disease;broadMatch
tinea cruris;dermatophytosis;broadMatch
peripheral nervous system neoplasm;nervous system cancer;broadMatch
peripheral nervous system neoplasm;nerve sheath tumors;exactMatch
tracheal cancer;respiratory system cancer;broadMatch
tracheal cancer;tracheal neoplasm;exactMatch
head and neck cancer;organ system cancer;broadMatch
head and neck cancer;head and neck tumours;exactMatch
Creutzfeldt-Jakob disease;prion disease;broadMatch
Creutzfeldt-Jakob disease;Creutzfeldt Jacob syndrome;exactMatch
Creutzfeldt-Jakob disease;Creutzfeldt Jakob disease;exactMatch
ischemic neuropathy;neuropathy;broadMatch
esophagitis;esophageal disease;broadMatch
esophagitis;acute esophagitis;exactMatch
postmenopausal atrophic vaginitis;vaginitis;broadMatch
synostosis;dysostosis;broadMatch
coloboma of optic nerve;visual pathway disease;broadMatch
botulism;primary bacterial infectious disease;broadMatch
botulism;Botulism poisoning;exactMatch
morbid obesity;obesity;broadMatch
Prader-Willi syndrome;chromosomal disease;broadMatch
hypertrophic cardiomyopathy;intrinsic cardiomyopathy;broadMatch
hypertrophic cardiomyopathy;familial hypertrophic cardiomyopathy;exactMatch
conjunctival concretion;conjunctival deposit;broadMatch
ulceroglandular tularemia;tularemia;broadMatch
osteopoikilosis;osteosclerosis;broadMatch
atrophy of testis;testicular disease;broadMatch
spermatic cord torsion;testicular disease;broadMatch
spermatocele;male reproductive system disease;broadMatch
female reproductive organ cancer;reproductive organ cancer;broadMatch
female reproductive organ cancer;female reproductive cancer;exactMatch
female reproductive organ cancer;malignant neoplasm of female genital organ;exactMatch
tracheal lymphoma;lymphoma;broadMatch
tracheal lymphoma;tracheal cancer;broadMatch
tracheal lymphoma;lymphoma of the trachea;exactMatch
trachea sarcoma;sarcoma;broadMatch
trachea sarcoma;tracheal cancer;broadMatch
trachea squamous cell carcinoma;squamous cell carcinoma;broadMatch
trachea squamous cell carcinoma;trachea carcinoma;broadMatch
trigeminal nerve neoplasm;cranial nerve neoplasm;broadMatch
anterior ischemic optic neuropathy;optic nerve disease;broadMatch
frontal lobe neoplasm;cerebrum cancer;broadMatch
Conn's syndrome;adrenal adenoma;broadMatch
Conn's syndrome;Conn syndrome;exactMatch
sympathetic ophthalmia;panuveitis;broadMatch
sympathetic ophthalmia;hypersensitivity reaction type II disease;broadMatch
drug-induced mental disorder;substance-induced psychosis;broadMatch
panuveitis;uveitis;broadMatch
kernicterus due to isoimmunization;neonatal anemia;broadMatch
kernicterus due to isoimmunization;neonatal jaundice;broadMatch
allergic hypersensitivity disease;hypersensitivity reaction disease;broadMatch
allergic hypersensitivity disease;allergic disease;exactMatch
allergic hypersensitivity disease;allergy;exactMatch
allergic hypersensitivity disease;hypersensitivity;exactMatch
allergic hypersensitivity disease;hypersensitivity reaction type I disease;exactMatch
cryptococcosis;opportunistic mycosis;broadMatch
cryptococcosis;cryptococcal infection;exactMatch
sarcoid meningitis;sarcoidosis;broadMatch
sarcoid meningitis;meningitis;broadMatch
Rett syndrome;pervasive developmental disorder;broadMatch
mediastinum neurofibroma;malignant mediastinal neurogenic neoplasm;broadMatch
mediastinum neurofibroma;neurofibroma;broadMatch
Dieulafoy lesion;stomach disease;broadMatch
Dieulafoy lesion;Dieulafoy lesion (hemorrhagic) of intestine;exactMatch
Dieulafoy lesion;dieulafoy lesion (hemorrhagic) of stomach and duodenum;exactMatch
pylorospasm;stomach disease;broadMatch
transient arthropathy;transient arthritis;broadMatch
transient arthropathy;Transient arthropathy involving forearm;exactMatch
transient arthropathy;Transient arthropathy involving hand;exactMatch
transient arthropathy;Transient arthropathy involving lower leg;exactMatch
transient arthropathy;Transient arthropathy involving multiple sites;exactMatch
transient arthropathy;Transient arthropathy involving pelvic region and thigh;exactMatch
transient arthropathy;Transient arthropathy involving shoulder region;exactMatch
transient arthropathy;Transient arthropathy involving upper arm;exactMatch
deep corneal vascularisation;corneal neovascularization;broadMatch
nutritional optic neuropathy;optic neuritis;broadMatch
sodoku disease;primary bacterial infectious disease;broadMatch
trigeminal neuralgia;trigeminal nerve disease;broadMatch
vaginal disease;female reproductive system disease;broadMatch
optic neuritis;optic nerve disease;broadMatch
inflammatory spondylopathy;spondylitis;broadMatch
bullous retinoschisis;retinoschisis;broadMatch
pulmonary alveolar microlithiasis;lung disease;broadMatch
pulmonary hemosiderosis;hemosiderosis;broadMatch
pulmonary hemosiderosis;brown induration;exactMatch
hemosiderosis;iron metabolism disease;broadMatch
hemosiderosis;haemosiderosis ;exactMatch
pulmonary alveolar proteinosis;lung disease;broadMatch
postinflammatory pulmonary fibrosis;pulmonary fibrosis;broadMatch
episcleritis periodica fugax;scleral disease;broadMatch
neurotrophic keratoconjunctivitis;keratoconjunctivitis;broadMatch
pica disease;eating disorder;broadMatch
bulimia nervosa;eating disorder;broadMatch
Wegener's granulomatosis;hypersensitivity reaction type II disease;broadMatch
Wegener's granulomatosis;Wegener granulomatosis;exactMatch
factor VIII deficiency;X-linked disease;broadMatch
dysthymic disorder;mood disorder;broadMatch
tympanosclerosis;tympanic membrane disease;broadMatch
Chagas disease;trypanosomiasis;broadMatch
Chagas disease;Chagas' disease;exactMatch
Chagas disease;chagas' disease with digestive system involvement;exactMatch
Chagas disease;chagas' disease with nervous system involvement;exactMatch
Chagas disease;chagas' disease with other organ involvement;exactMatch
neurogenic bladder;bladder disease;broadMatch
low compliance bladder;bladder disease;broadMatch
detrusor sphincter dyssynergia;bladder disease;broadMatch
alveolar echinococcosis;echinococcosis;broadMatch
alveolar echinococcosis;alveolococcosis;exactMatch
alveolar echinococcosis;small fox tapeworm;exactMatch
lymphocytic choriomeningitis;viral infectious disease;broadMatch
arachnoiditis;meningitis;broadMatch
aseptic meningitis;viral meningitis;broadMatch
peripheral retinal degeneration;retinal degeneration;broadMatch
pseudoretinitis pigmentosa;peripheral retinal degeneration;broadMatch
senile reticular retinal degeneration;peripheral retinal degeneration;broadMatch
Blessig's cysts;peripheral retinal degeneration;broadMatch
Blessig's cysts;Blessig cysts;exactMatch
retinal lattice degeneration;peripheral retinal degeneration;broadMatch
cobblestone retinal degeneration;peripheral retinal degeneration;broadMatch
secondary vitreoretinal degeneration;peripheral retinal degeneration;broadMatch
ulnar nerve lesion;mononeuritis of upper limb and mononeuritis multiplex;broadMatch
carpal tunnel syndrome;nerve compression syndrome;broadMatch
fascioloidiasis;parasitic helminthiasis infectious disease;broadMatch
radial nerve lesion;radial neuropathy;broadMatch
radial nerve lesion;mononeuritis of upper limb and mononeuritis multiplex;broadMatch
radial neuropathy;mononeuropathy;broadMatch
dyshormonogenic goiter;goiter;broadMatch
goiter;thyroid gland disease;broadMatch
goiter;goitre;exactMatch
common variable immunodeficiency;agammaglobulinemia;broadMatch
common variable immunodeficiency;CVID;exactMatch
common variable immunodeficiency;acquired hypogammaglobulinemia;exactMatch
common variable immunodeficiency;common variable agammaglobulinemia;exactMatch
tinea corporis;dermatophytosis;broadMatch
tinea corporis;dermatophytosis of the body;exactMatch
echinostomiasis;parasitic helminthiasis infectious disease;broadMatch
otosclerosis;inner ear disease;broadMatch
dicrocoeliasis;parasitic helminthiasis infectious disease;broadMatch
descending colon cancer;colon cancer;broadMatch
splenic flexure cancer;descending colon cancer;broadMatch
sigmoid colon cancer;colon cancer;broadMatch
superficial keratitis;keratitis;broadMatch
punctate epithelial keratoconjunctivitis;superficial keratitis;broadMatch
punctate epithelial keratoconjunctivitis;keratoconjunctivitis;broadMatch
dengue disease;viral infectious disease;broadMatch
dengue disease;classic dengue;exactMatch
dengue hemorrhagic fever;dengue disease;broadMatch
dengue hemorrhagic fever;DHF;exactMatch
filarial elephantiasis;filariasis;broadMatch
filarial elephantiasis;elephantiasis;broadMatch
filarial elephantiasis;eyelid disease;broadMatch
filarial elephantiasis;elephantiasis of eyelid;exactMatch
oligohydramnios;placenta disease;broadMatch
oligohydramnios;antepartum oligohydramnios;exactMatch
oligohydramnios;delivered oligohydramnios;exactMatch
Lewy body dementia;synucleinopathy;broadMatch
Lewy body dementia;dementia;broadMatch
cartilage disease;articular cartilage disease;broadMatch
specific bursitis often of occupational origin;bursitis;broadMatch
Plica syndrome;arthropathy;broadMatch
cascade stomach;stomach disease;broadMatch
primary biliary cirrhosis;autoimmune disease of urogenital tract;broadMatch
primary biliary cirrhosis;liver cirrhosis;broadMatch
primary biliary cirrhosis;biliary liver cirrhosis;exactMatch
primary biliary cirrhosis;cholestatic cirrhosis;exactMatch
bile reflux;biliary tract disease;broadMatch
anal margin squamous cell carcinoma;skin squamous cell carcinoma;broadMatch
anal margin squamous cell carcinoma;anal margin carcinoma;broadMatch
beta thalassemia;thalassemia;broadMatch
histoplasmosis meningitis;fungal meningitis;broadMatch
testicular lymphoma;testicular cancer;broadMatch
testicular lymphoma;lymphoma of the testis;exactMatch
medulloadrenal hyperfunction;adrenal gland disease;broadMatch
hemophilia B;inherited blood coagulation disease;broadMatch
chronic salpingo-oophoritis;salpingo-oophoritis;broadMatch
neutropenia;agranulocytosis;broadMatch
coloboma;eye disease;broadMatch
coloboma;coloboma of eye;exactMatch
coloboma;coloboma of macula;exactMatch
coloboma;congenital ocular coloboma;exactMatch
aniridia;iris disease;broadMatch
anisometropia;refractive error;broadMatch
cutaneous diphtheria;pyoderma;broadMatch
malignant tumor of undescended testis;testicular cancer;broadMatch
femoral vein thrombophlebitis;thrombophlebitis;broadMatch
testicular leukemia;testicular cancer;broadMatch
Crimean-Congo hemorrhagic fever;viral infectious disease;broadMatch
paranoid schizophrenia;schizophrenia;broadMatch
paranoid schizophrenia;chronic paranoid schizophrenia;exactMatch
paranoid schizophrenia;paranoid type schizophrenia subchronic state;exactMatch
atypical depressive disorder;mood disorder;broadMatch
Vogt-Koyanagi-Harada disease;hypersensitivity reaction type II disease;broadMatch
Vogt-Koyanagi-Harada disease;uveomeningoencephalitic syndrome;exactMatch
intrahepatic gall duct cancer;gallbladder cancer;broadMatch
conjunctival pigmentation;pigmentation disease;broadMatch
conjunctival pigmentation;conjunctival deposit;broadMatch
Bloch-Sulzberger syndrome;pigmentation disease;broadMatch
vitiligo;hypersensitivity reaction type II disease;broadMatch
anterior corneal pigmentation;corneal deposit;broadMatch
Dubin-Johnson syndrome;bilirubin metabolic disorder;broadMatch
Dubin-Johnson syndrome;chronic idiopathic jaundice;exactMatch
urticaria pigmentosa;cutaneous mastocytosis;broadMatch
stromal corneal pigmentation;pigmentation disease;broadMatch
stromal corneal pigmentation;corneal deposit;broadMatch
corneal granular dystrophy;epithelial-stromal TGFBI dystrophy;broadMatch
cough variant asthma;asthma;broadMatch
kyphoscoliotic heart disease;chronic pulmonary heart disease;broadMatch
chronic pulmonary heart disease;Cor pulmonale;broadMatch
marasmus;protein-energy malnutrition;broadMatch
transvestism;fetishism;broadMatch
hematocele of tunica vaginalis testis;male reproductive system disease;broadMatch
male genital organ stricture;male reproductive system disease;broadMatch
male genital organ vascular disease;male reproductive system disease;broadMatch
male infertility;male reproductive system disease;broadMatch
varicocele;pelvic varices;broadMatch
retroperitoneal lymphoma;retroperitoneal cancer;broadMatch
gender identity disorder;disease of mental health;broadMatch
retroperitoneal sarcoma;retroperitoneal cancer;broadMatch
retroperitoneum carcinoma;carcinoma;broadMatch
retroperitoneum carcinoma;retroperitoneal cancer;broadMatch
osteogenesis imperfecta;osteochondrodysplasia;broadMatch
primary eye hypotony;ocular hypotension;broadMatch
fetishism;paraphilia disorder;broadMatch
alcoholic hepatitis;hepatitis;broadMatch
alcoholic hepatitis;acute alcoholic liver disease;exactMatch
prostatocystitis;cystitis;broadMatch
viral labyrinthitis;labyrinthitis;broadMatch
patulous eustachian tube;eustachian tube disease;broadMatch
endocrine exophthalmos;orbital disease;broadMatch
lateral displacement of eye;orbital disease;broadMatch
Graves' disease;autoimmune disease of endocrine system;broadMatch
Graves' disease;Grave's disease;exactMatch
Graves' disease;Graves disease;exactMatch
thyrotoxic exophthalmos;endocrine exophthalmos;broadMatch
intermittent proptosis;orbital disease;broadMatch
pulsating exophthalmos;orbital disease;broadMatch
malaria;parasitic protozoa infectious disease;broadMatch
malaria;induced malaria;exactMatch
prolapse of urethra;prolapse of female genital organ;broadMatch
prolapse of urethra;urethral disease;broadMatch
corneal degeneration;corneal disease;broadMatch
bronchopneumonia;pneumonia;broadMatch
bronchopneumonia;bronchial pneumonia;exactMatch
bronchopneumonia;lobular pneumonia;exactMatch
juvenile spinal muscular atrophy;survival motor neuron spinal muscular atrophy;broadMatch
juvenile spinal muscular atrophy;Type III Spinal Muscular Atrophy;exactMatch
juvenile spinal muscular atrophy;spinal muscular atrophy of childhood;exactMatch
spinal muscular atrophy;motor neuron disease;broadMatch
complex partial epilepsy;focal epilepsy;broadMatch
dysentery;intestinal infectious disease;broadMatch
shigellosis;primary bacterial infectious disease;broadMatch
shigellosis;Shigella boydii infectious disease;exactMatch
shigellosis;Shigella flexneri infectious disease;exactMatch
shigellosis;Shigella sonnei infectious disease;exactMatch
balantidiasis;parasitic protozoa infectious disease;broadMatch
nephrogenic diabetes insipidus;impaired renal function disease;broadMatch
neurohypophyseal diabetes insipidus;pancreas disease;broadMatch
neurohypophyseal diabetes insipidus;pituitary gland disease;broadMatch
neurohypophyseal diabetes insipidus;diabetes insipidus;broadMatch
spastic entropion;entropion;broadMatch
entropion;eyelid disease;broadMatch
pathological gambling;impulse control disorder;broadMatch
leukemia;hematologic cancer;broadMatch
kleptomania;impulse control disorder;broadMatch
intermittent explosive disorder;impulse control disorder;broadMatch
intermittent explosive disorder;explosive personality disorder;exactMatch
pyromania;impulse control disorder;broadMatch
pyromania;firesetting behavior;exactMatch
tinea pedis;dermatophytosis;broadMatch
luxation of globe;globe disease;broadMatch
globe disease;eye disease;broadMatch
thyrocalcitonin secretion disease;thyroid gland disease;broadMatch
labia minora cancer;vulva cancer;broadMatch
labia minora cancer;skin cancer;broadMatch
conjugate gaze palsy;strabismus;broadMatch
aplastic anemia;anemia;broadMatch
vulva cancer;female reproductive organ cancer;broadMatch
vulva cancer;vulvar neoplasm;exactMatch
pancytopenia;anemia;broadMatch
sulfhemoglobinemia;blood protein disease;broadMatch
secondary hyperparathyroidism of renal origin;impaired renal function disease;broadMatch
secondary hyperparathyroidism of renal origin;secondary hyperparathyroidism;broadMatch
secondary hyperparathyroidism;hyperparathyroidism;broadMatch
blood coagulation disease;hematopoietic system disease;broadMatch
blood coagulation disease;postpartum coagulation defect;exactMatch
blood coagulation disease;postpartum coagulation defect with delivery;exactMatch
capillariasis;parasitic helminthiasis infectious disease;broadMatch
pes anserinus tendinitis or bursitis;enthesopathy;broadMatch
ocular hyperemia;conjunctival disease;broadMatch
Vagus nerve disease;glossopharyngeal nerve disease;broadMatch
vagina leiomyoma;vaginal benign neoplasm;broadMatch
vagina leiomyoma;leiomyoma;broadMatch
Bell's palsy;facial paralysis;broadMatch
Bell's palsy;Bell palsy;exactMatch
tuberculous epididymitis;urogenital tuberculosis;broadMatch
retinal ischemia;retinal disease;broadMatch
retinal perforation;retinal detachment;broadMatch
trichuriasis;parasitic helminthiasis infectious disease;broadMatch
trichuriasis;trichuris trichiura infection;exactMatch
bagassosis;extrinsic allergic alveolitis;broadMatch
plantar nerve lesion;mononeuritis of lower limb;broadMatch
tarsal tunnel syndrome;tibial neuropathy;broadMatch
common peroneal nerve lesion;mononeuritis of lower limb;broadMatch
lesion of sciatic nerve;mononeuritis of lower limb;broadMatch
tibial nerve palsy;mononeuritis of lower limb;broadMatch
von Willebrand's disease;inherited blood coagulation disease;broadMatch
von Willebrand's disease;von Willebrand disease;exactMatch
hypermobility of coccyx;spondyloarthropathy;broadMatch
trichostrongylosis;trichostrongyloidiasis;broadMatch
atrophic nonflaccid tympanic membrane;tympanic membrane disease;broadMatch
hepatitis A;viral infectious disease;broadMatch
trichostrongyloidiasis;parasitic helminthiasis infectious disease;broadMatch
hepatic coma;hepatic encephalopathy;broadMatch
hemolytic-uremic syndrome;hemolytic anemia;broadMatch
hemolytic-uremic syndrome;haemolytic-uraemic syndrome;exactMatch
acute kidney tubular necrosis;acute kidney failure;broadMatch
Duane retraction syndrome;strabismus;broadMatch
chronic progressive external ophthalmoplegia;mitochondrial myopathy;broadMatch
idiopathic juvenile osteoporosis;osteoporosis;broadMatch
idiopathic juvenile osteoporosis;juvenile osteoporosis;exactMatch
ulceration of vulva;vulvar disease;broadMatch
dyscalculia;learning disability;broadMatch
phacolytic glaucoma;phacogenic glaucoma;broadMatch
phacogenic glaucoma;glaucoma;broadMatch
neonatal thyrotoxicosis;thyrotoxicosis;broadMatch
posterior uveitis;panuveitis;broadMatch
urethral obstruction;urethral disease;broadMatch
Cri-Du-Chat syndrome;chromosomal deletion syndrome;broadMatch
olecranon bursitis;specific bursitis often of occupational origin;broadMatch
olecranon bursitis;enthesopathy;broadMatch
velocardiofacial syndrome;chromosomal deletion syndrome;broadMatch
velocardiofacial syndrome;22q11 Deletion Syndrome;exactMatch
Potter's syndrome;renal agenesis;broadMatch
Potter's syndrome;Potter sequence;exactMatch
Potter's syndrome;Potter syndrome;exactMatch
parametritis;pelvic inflammatory disease;broadMatch
acute leukemia;leukemia;broadMatch
perineocele;prolapse of female genital organ;broadMatch
hypertrophic pyloric stenosis;pyloric stenosis;broadMatch
hypertrophic pyloric stenosis;congenital hypertrophic pyloric stenosis;exactMatch
pyloric stenosis;gastric outlet obstruction;broadMatch
displacement of cardia through esophageal hiatus;hiatus hernia;broadMatch
hiatus hernia;stomach disease;broadMatch
hiatus hernia;hiatal hernia;exactMatch
vestibulocochlear nerve disease;retrocochlear disease;broadMatch
vestibulocochlear nerve disease;cranial nerve disease;broadMatch
tooth ankylosis;teeth hard tissue disease;broadMatch
tooth ankylosis;ankylosis;broadMatch
paracoccidioidomycosis;primary systemic mycosis;broadMatch
blastomycosis;primary systemic mycosis;broadMatch
binocular vision disease;strabismus;broadMatch
binocular vision disease;simultaneous visual perception without fusion;exactMatch
abnormal retinal correspondence;binocular vision disease;broadMatch
hypercalcemia;calcium metabolism disease;broadMatch
nephrocalcinosis;calcinosis;broadMatch
nephrocalcinosis;kidney disease;broadMatch
pseudobulbar palsy;motor neuron disease;broadMatch
pseudobulbar palsy;brain disease;broadMatch
vestibular neuronitis;vestibulocochlear nerve disease;broadMatch
mixed receptive-expressive language disorder;communication disorder;broadMatch
acoustic neuroma;neurilemmoma;broadMatch
locked-in syndrome;nervous system disease;broadMatch
gynecomastia;sex differentiation disease;broadMatch
leiomyoma;cell type benign neoplasm;broadMatch
hereditary hemorrhagic telangiectasia;autosomal dominant disease;broadMatch
hereditary hemorrhagic telangiectasia;Osler hemorrhagic telangiectasia syndrome;exactMatch
hyperprolactinemia;acquired metabolic disease;broadMatch
hyperprolactinemia;Chiari-Frommel syndrome;exactMatch
ataxia telangiectasia;autosomal recessive cerebellar ataxia;broadMatch
ataxia telangiectasia;Boder-Sedgwick syndrome;exactMatch
Friedreich ataxia;autosomal recessive cerebellar ataxia;broadMatch
Friedreich ataxia;Friedreich ataxia 1;exactMatch
myoclonic cerebellar dyssynergia;neurodegenerative disease;broadMatch
capillary disease;vascular disease;broadMatch
capillary disease;disease of capillaries;exactMatch
black piedra;superficial mycosis;broadMatch
nephronophthisis;autosomal recessive disease;broadMatch
nephronophthisis;medullary cystic disease;exactMatch
Ellis-Van Creveld syndrome;autosomal recessive disease;broadMatch
newborn respiratory distress syndrome;respiratory failure;broadMatch
chronic gonococcal salpingitis;chronic salpingitis;broadMatch
telangiectasis;peripheral vascular disease;broadMatch
cerebral atherosclerosis;atherosclerosis;broadMatch
multiple epiphyseal dysplasia;osteochondrodysplasia;broadMatch
multiple epiphyseal dysplasia;polyepiphyseal dysplasia;exactMatch
respiratory syncytial virus infectious disease;viral infectious disease;broadMatch
pars planitis;intermediate uveitis;broadMatch
pars planitis;chorioretinitis;broadMatch
intermediate uveitis;uveitis;broadMatch
hypercementosis;teeth hard tissue disease;broadMatch
hernia of ovary and fallopian tube;female reproductive system disease;broadMatch
cyclosporiasis;coccidiosis;broadMatch
corneal staphyloma;corneal disease;broadMatch
lacrimal duct cancer;lacrimal system cancer;broadMatch
choroid cancer;choroid disease;broadMatch
choroid cancer;uveal cancer;broadMatch
choroid cancer;choroid neoplasm;exactMatch
tolosa-hunt syndrome;ocular motility disease;broadMatch
cicatricial ectropion;ectropion;broadMatch
migraine without aura;migraine;broadMatch
migraine without aura;common migraine;exactMatch
diabetic polyneuropathy;diabetic neuropathy;broadMatch
ocular motility disease;cranial nerve disease;broadMatch
hallucinogen abuse;substance abuse;broadMatch
mucopolysaccharidosis;lysosomal storage disease;broadMatch
mucopolysaccharidosis II;mucopolysaccharidosis;broadMatch
mucopolysaccharidosis II;Hunter syndrome;exactMatch
mucopolysaccharidosis II;MPS II - Hunter syndrome;exactMatch
mucopolysaccharidosis VI;mucopolysaccharidosis;broadMatch
mucopolysaccharidosis VI;MPS VI - Maroteaux-Lamy syndrome;exactMatch
mucopolysaccharidosis III;mucopolysaccharidosis;broadMatch
mucopolysaccharidosis III;heparan sulfate sulfatase deficiency;exactMatch
mucopolysaccharidosis I;mucopolysaccharidosis;broadMatch
mucopolysaccharidosis I;Hurler syndrome;exactMatch
mucopolysaccharidosis I;Hurler-Scheie syndrome;exactMatch
mucopolysaccharidosis I;MPS I - Hurler syndrome;exactMatch
Sly syndrome;mucopolysaccharidosis;broadMatch
Sly syndrome;MPS VII - Sly syndrome;exactMatch
Sly syndrome;beta-glucuronidase deficiency;exactMatch
Sly syndrome;mucopolysaccharidosis VII;exactMatch
mucopolysaccharidosis IV;mucopolysaccharidosis;broadMatch
mucopolysaccharidosis IV;galactosamine-6-sulfatase deficiency;exactMatch
chronic lacrimal gland enlargement;dacryoadenitis;broadMatch
enterocele;prolapse of female genital organ;broadMatch
enterocele;rectal disease;broadMatch
quadriplegia;central nervous system disease;broadMatch
senile entropion;entropion;broadMatch
thyroid crisis;thyroid gland disease;broadMatch
prolapse of female genital organ;female reproductive system disease;broadMatch
