head;tail;relation
Lung finding (finding);Lung observations;exactMatch
Rupture of kidney (disorder);Disruption of kidney;exactMatch
Rupture of kidney (disorder);Fragmentation of kidney;exactMatch
Pleura finding (finding);Pleura observations;exactMatch
Mediastinal finding (finding);Mediastinal observation;exactMatch
Finding of face (finding);Observation of face;exactMatch
Pyloritis (finding);Inflammation of pyloric mucosa;exactMatch
Tympanic membrane inflamed (finding);Eardrum inflamed;exactMatch
Cribriform carcinoma (morphologic abnormality);Primary malignant adenomatous neoplasm (morphologic abnormality);broadMatch
Cribriform carcinoma (morphologic abnormality);Ductal carcinoma, cribriform type;exactMatch
Structure of posterior wall of nasopharynx (body structure);Nasopharyngeal wall structure (body structure);broadMatch
Structure of posterior wall of nasopharynx (body structure);Posterior wall of nasopharynx;exactMatch
Disorder of adrenal gland (disorder);Adrenal disease;exactMatch
Disorder of adrenal gland (disorder);Adrenal disorder;exactMatch
Infection of uterus (disorder);Uterine infection;exactMatch
Anal inflammation (disorder);Inflammation of anus;exactMatch
Adhesions of uterus (finding);Uterine adhesions;exactMatch
Finding of lymph node (finding);Observation of lymph node;exactMatch
Lesion of eyelid (finding);Lesion eyelid;exactMatch
Lesion of eyelid (finding);Lid lesion;exactMatch
Finding of angle of anterior chamber (finding);Observation of angle of anterior chamber;exactMatch
Sequelae of disorders (disorder);Sequelae of disorders;exactMatch
Finding of lymph node and lymphatics (finding);Observation of lymph node and lymphatics;exactMatch
Finding of thyroid gland (finding);Observation of thyroid gland;exactMatch
Lymphatic edema (morphologic abnormality);Edema (morphologic abnormality);broadMatch
Lymphatic edema (morphologic abnormality);Acquired lymphedema;exactMatch
Lymphatic edema (morphologic abnormality);Acquired lymphoedema;exactMatch
Lymphatic edema (morphologic abnormality);Lymphedema;exactMatch
Lymphatic edema (morphologic abnormality);Lymphoedema;exactMatch
Hyperplasia of alveolar process of mandible (disorder);Alveolar mandibular hyperplasia;exactMatch
Alveolar hyperplasia of maxilla (disorder);Alveolar maxillary hyperplasia;exactMatch
Eyeball segment structure (body structure);Eye part (body structure);broadMatch
Mesonephric duct derivative (body structure);Mesonephric structure (body structure);broadMatch
Proliferation (morphologic abnormality);Growth alteration (morphologic abnormality);broadMatch
Stomach and/or duodenal structures (body structure);Stomach and duodenal structures;exactMatch
Esophageal and/or gastric structures (body structure);Upper gastrointestinal tract structure (body structure);broadMatch
Esophageal and/or gastric structures (body structure);Esophageal and gastric structures;exactMatch
Esophageal and/or gastric structures (body structure);Oesophageal and gastric structures;exactMatch
Examination - action (qualifier value);Clinical examination - action;exactMatch
Examination - action (qualifier value);Examination;exactMatch
Examination - action (qualifier value);Physical examination -action;exactMatch
Thrombocytopenic disorder (disorder);Thrombocytopenia;exactMatch
Peripheral nerve disease (disorder);Peripheral neuropathy;exactMatch
Finding of trunk structure (finding);Observation of trunk structure;exactMatch
Finding of limb structure (finding);Observation of limb structure;exactMatch
Finding of limb structure (finding);Observation of the extremities;exactMatch
Insertion of prosthesis for breast (procedure);Insertion of breast prosthesis;exactMatch
Inner ear and/or Eustachian canal structures (body structure);Inner ear and Eustachian canal structures;exactMatch
Ovary and/or broad ligament structures (body structure);Ovary and broad ligament structures;exactMatch
Viral infection of central nervous system (disorder);Central nervous system viral infection;exactMatch
Viral infection of central nervous system (disorder);Viral disease of central nervous system;exactMatch
Disorder of prostate (disorder);Prostate disease;exactMatch
Disorder of prostate (disorder);Prostatic disorder;exactMatch
Anogenital human papillomavirus infection (disorder);Anogenital human papilloma virus infection;exactMatch
Anogenital human papillomavirus infection (disorder);Genital wart virus infection;exactMatch
Anogenital human papillomavirus infection (disorder);HPV - Anogenital human papilloma virus infection;exactMatch
Anogenital human papillomavirus infection (disorder);WVI - Genital wart virus infection;exactMatch
Benign neoplasm of inferior part of body of tongue (disorder);Benign neoplasm of two-thirds anterior inferior part of tongue;exactMatch
Benign neoplasm of inferior part of body of tongue (disorder);Benign neoplasm of ventral part of tongue;exactMatch
Intracranial meningioma (disorder);Cranial meningioma;exactMatch
Intracranial meningioma (disorder);Meningioma of brain;exactMatch
Basal cell carcinoma - sclerosing type (morphologic abnormality);Infiltrating basal cell carcinoma (morphologic abnormality);broadMatch
Basal cell carcinoma - sclerosing type (morphologic abnormality);Basal cell carcinoma, sclerosing type;exactMatch
Glucagonoma (disorder);Alpha cell adenoma;exactMatch
Gastrinoma (disorder);G cell tumor;exactMatch
Gastrinoma (disorder);G cell tumour;exactMatch
Cylindroma (morphologic abnormality);Neoplasm (morphologic abnormality);broadMatch
Syringoma of skin (disorder);Syringoma of skin;exactMatch
Neuronal and mixed neuronal-glial tumor (morphologic abnormality);Central nervous system tumor morphology (morphologic abnormality);broadMatch
Extra-adrenal paraganglioma (disorder);Chemodectoma;exactMatch
Extra-adrenal paraganglioma (disorder);Non-chromaffin paraganglioma;exactMatch
Pheochromocytoma (disorder);Adrenal medullary paraganglioma;exactMatch
Pheochromocytoma (disorder);Chromaffin paraganglioma;exactMatch
Pheochromocytoma (disorder);Chromaffin tumor;exactMatch
Pheochromocytoma (disorder);Chromaffin tumour;exactMatch
Pheochromocytoma (disorder);Chromaffinoma;exactMatch
Lentigo maligna (disorder);LM - Lentigo maligna;exactMatch
Lentigo maligna melanoma (disorder);LMM - Lentigo maligna melanoma;exactMatch
Dermal cellular nevus (disorder);Cellular naevus;exactMatch
Dermal cellular nevus (disorder);Cellular nevus;exactMatch
Dermal cellular nevus (disorder);Dermal naevus;exactMatch
Dermal cellular nevus (disorder);Dermal nevus;exactMatch
Dermal cellular nevus (disorder);IDN - Intradermal naevus;exactMatch
Dermal cellular nevus (disorder);IDN - Intradermal nevus;exactMatch
Dermal cellular nevus (disorder);Intradermal melanocytic naevus;exactMatch
Dermal cellular nevus (disorder);Intradermal melanocytic nevus;exactMatch
Giant cell sarcoma (morphologic abnormality);Sarcoma, no International Classification of Diseases for Oncology subtype (morphologic abnormality);broadMatch
Giant cell sarcoma (morphologic abnormality);Pleomorphic cell sarcoma;exactMatch
Giant cell sarcoma (morphologic abnormality);Undifferentiated pleomorphic cell sarcoma;exactMatch
Malignant lymphoma - small lymphocytic (disorder);Lymphocytic lymphoma;exactMatch
Malignant lymphoma - small lymphocytic (disorder);Lymphocytic lymphosarcoma;exactMatch
Malignant lymphoma - small lymphocytic (disorder);Malignant lymphoma - small cell;exactMatch
Malignant lymphoma - small lymphocytic (disorder);Malignant lymphoma, lymphocytic, well differentiated;exactMatch
Malignant lymphoma - small lymphocytic (disorder);Small lymphocytic lymphoma;exactMatch
Diffuse malignant lymphoma - centroblastic (disorder);Diffuse non-Hodgkin's centroblastic lymphoma;exactMatch
Diffuse malignant lymphoma - centroblastic (disorder);Germinoblastic sarcoma;exactMatch
Diffuse malignant lymphoma - centroblastic (disorder);Malignant lymphoma, centroblastic type;exactMatch
Histiocytoma (morphologic abnormality);Benign fibromatous neoplasm - category (morphologic abnormality);broadMatch
Nodular malignant lymphoma, lymphocytic - well differentiated (disorder);Follicular low grade B-cell lymphoma (disorder);broadMatch
Rhabdomyosarcoma (disorder);Rhabdosarcoma;exactMatch
Nodular malignant lymphoma, lymphocytic - intermediate differentiation (disorder);Follicular low grade B-cell lymphoma (disorder);broadMatch
Nephroblastoma (disorder);Nephroma;exactMatch
Nephroblastoma (disorder);Wilm's tumor;exactMatch
Nephroblastoma (disorder);Wilms tumor;exactMatch
Nephroblastoma (disorder);Wilms tumour;exactMatch
Verruca (morphologic abnormality);Proliferative mass (morphologic abnormality);broadMatch
Verruca (morphologic abnormality);Verrucous skin lesion;exactMatch
Verruca (morphologic abnormality);Wart;exactMatch
Verruca (morphologic abnormality);Warts;exactMatch
Synovial sarcoma (disorder);Malignant synovioma;exactMatch
Angiofibroma (disorder);Juvenile angiofibroma;exactMatch
Fibro-osteoma (disorder);Ossifying fibroma;exactMatch
Fibro-osteoma (disorder);Osteofibroma;exactMatch
Cemento-ossifying fibroma (morphologic abnormality);Odontogenic tumor, benign (morphologic abnormality);broadMatch
Endometrioid carcinoma (morphologic abnormality);Endometrioid adenocarcinoma;exactMatch
Endometrioid carcinoma (morphologic abnormality);Endometrioid cystadenocarcinoma;exactMatch
Chorioretinal disorder (disorder);Chorioretinopathy;exactMatch
Chorioretinal disorder (disorder);Retinochoroidopathy;exactMatch
Conjunctival deposit caused by drug (disorder);Conjunctival deposit caused by drug;exactMatch
Chin structure (body structure);Lower jaw region structure (body structure);broadMatch
Chin structure (body structure);Chin;exactMatch
Chin structure (body structure);Mental region of face;exactMatch
Barrett's esophagus (disorder);BO - Barrett's oesophagus;exactMatch
Barrett's esophagus (disorder);Barrett esophagus;exactMatch
Barrett's esophagus (disorder);Barrett's syndrome;exactMatch
Barrett's esophagus (disorder);Barretts esophagus;exactMatch
Barrett's esophagus (disorder);CELLO - Columnar epithelial-lined lower esophagus;exactMatch
Barrett's esophagus (disorder);CELLO - Columnar epithelial-lined lower oesophagus;exactMatch
Barrett's esophagus (disorder);CLE - Columnar-lined esophagus;exactMatch
Barrett's esophagus (disorder);CLE - Columnar-lined oesophagus;exactMatch
Barrett's esophagus (disorder);Columnar epithelial-lined lower esophagus;exactMatch
Barrett's esophagus (disorder);Columnar epithelial-lined lower oesophagus;exactMatch
Barrett's esophagus (disorder);Columnar-lined esophagus;exactMatch
Barrett's esophagus (disorder);Columnar-lined oesophagus;exactMatch
Barrett's esophagus (disorder);Gastric metaplasia of esophagus;exactMatch
Barrett's esophagus (disorder);Gastric metaplasia of oesophagus;exactMatch
Adolescent mastitis (disorder);Pubertal mastitis;exactMatch
Traumatic blister of eyelid (disorder);Blister of eyelid;exactMatch
Disorder of gastrointestinal anastomosis (disorder);Complication of gastrointestinal anastomosis;exactMatch
Disorder of gastrointestinal anastomosis (disorder);Complication of gastrointestinal bypass;exactMatch
Adverse reaction caused by enzymes (disorder);Adverse reaction caused by enzymes;exactMatch
Microfollicular adenoma (morphologic abnormality);Benign adenomatous neoplasm - category (morphologic abnormality);broadMatch
Microfollicular adenoma (morphologic abnormality);Fetal adenoma;exactMatch
Microfollicular adenoma (morphologic abnormality);Foetal adenoma;exactMatch
Regional spinal joint structure (body structure);Joint structure of spine (body structure);broadMatch
Special disorder atoms (qualifier value);Special atomic mapping values (qualifier value);broadMatch
Fetal period (qualifier value);Fetal or neonatal period (qualifier value);broadMatch
Fetal period (qualifier value);Foetal period;exactMatch
Structure of small intestine (body structure);Intestinal structure (body structure);broadMatch
Structure of small intestine (body structure);Small bowel;exactMatch
Structure of small intestine (body structure);Small intestinal structure;exactMatch
Structure of small intestine (body structure);Small intestine;exactMatch
Adrenal tissue sample (specimen);Adrenal tissue;exactMatch
Liver and/or biliary structure (body structure);Liver and biliary structure;exactMatch
Structure of posterior margin of nasal septum and/or choana (body structure);Nasal cavity structure (body structure);broadMatch
Structure of posterior margin of nasal septum and/or choana (body structure);Posterior margin of nasal septum and choanae;exactMatch
Tonsil and adenoid structure (body structure);Tonsils and adenoids;exactMatch
Face and/or neck structure (body structure);Structure of head and/or neck (body structure);broadMatch
Face and/or neck structure (body structure);Face and neck structure;exactMatch
Bladder and outflow structure (body structure);Lower urinary tract structure (body structure);broadMatch
Larynx and/or tracheal structures (body structure);Respiratory tract structure (body structure);broadMatch
Larynx and/or tracheal structures (body structure);Larynx and tracheal structures;exactMatch
Musculoskeletal device (physical object);Biomedical device (physical object);broadMatch
Pancreatic contrast procedure (procedure);Pancreatic contrast procedure;exactMatch
Pancreatic contrast procedure (procedure);Pancreatography;exactMatch
Brain contrast procedure (procedure);Brain contrast procedure;exactMatch
Mesothelioma, biphasic, malignant (morphologic abnormality);Mesothelioma, malignant (morphologic abnormality);broadMatch
Mesothelioma, biphasic, malignant (morphologic abnormality);Biphasic mesothelioma;exactMatch
Mesothelioma, biphasic, malignant (morphologic abnormality);Malignant biphasic mesothelioma;exactMatch
Mesothelioma, biphasic, malignant (morphologic abnormality);Mesothelioma, biphasic;exactMatch
Vascular structure of organs (body structure);Blood vessel structure (body structure);broadMatch
Skin of part of wrist and hand (body structure);Skin structure of wrist and hand (body structure);broadMatch
Skin of part of ankle and foot (body structure);Skin structure of ankle and/or foot (body structure);broadMatch
Skin of part of shoulder and upper arm (body structure);Skin of part of upper limb (body structure);broadMatch
Rotator of cervical intervertebral joint (body structure);Structure of muscle acting on cervical intervertebral joint (body structure);broadMatch
Regional back structure (body structure);Structure of back of trunk (body structure);broadMatch
Cervical region back structure (body structure);Back of neck;exactMatch
Cervical region back structure (body structure);Cervical region back structure;exactMatch
Cervical region back structure (body structure);Posterior portion of neck;exactMatch
Structure of back of thoracic region (body structure);Thoracic region back structure;exactMatch
Structure of intrathoracic blood vessel (body structure);Intrathoracic vascular structure;exactMatch
Disease caused by Papillomavirus (disorder);Disease caused by Papilloma virus;exactMatch
Disease caused by Papillomavirus (disorder);Disease caused by Papillomavirus;exactMatch
Disease caused by Papillomavirus (disorder);Disease due to Papillomavirus;exactMatch
Muscle acting on shoulder girdle (body structure);Structure of muscle acting on joint (body structure);broadMatch
Elevator of shoulder girdle (body structure);Muscle acting on shoulder girdle (body structure);broadMatch
Corticosteroid and corticosteroid derivative (substance);Corticosteroids and derivatives;exactMatch
Binding protein (substance);Protein (substance);broadMatch
Lymphoma stage I (finding);Lymphoma stage finding (finding);broadMatch
Structure of upper urinary system (body structure);Kidney and ureter structures;exactMatch
Structure of upper urinary system (body structure);Kidney and/or ureter structures;exactMatch
Structure of upper urinary system (body structure);Structure of upper urinary tract;exactMatch
Structure of upper urinary system (body structure);Upper urinary system;exactMatch
Skin of hip and/or thigh (body structure);Skin of part of lower limb (body structure);broadMatch
Skin of knee and/or leg and/or ankle (body structure);Skin of part of lower limb (body structure);broadMatch
Skin of knee and/or leg and/or ankle (body structure);Skin of knee, leg and ankle;exactMatch
Bone structure of knee joint region (body structure);Bone structure of knee;exactMatch
Bone structure of ankle and/or foot (body structure);Bone structure of ankle and foot;exactMatch
Trochlear nerve injury (disorder);Fourth cranial nerve injury;exactMatch
Trochlear nerve injury (disorder);Injury of fourth cranial nerve;exactMatch
Trochlear nerve injury (disorder);Trochlear nerve injury;exactMatch
Bone structure of hip joint region (body structure);Bone structure of hip region;exactMatch
Junctional nevus (morphologic abnormality);Melanocytic nevus - category (morphologic abnormality);broadMatch
Junctional nevus (morphologic abnormality);Intraepidermal naevus;exactMatch
Junctional nevus (morphologic abnormality);Intraepidermal nevus;exactMatch
Junctional nevus (morphologic abnormality);Junction naevus;exactMatch
Junctional nevus (morphologic abnormality);Junction nevus;exactMatch
Junctional nevus (morphologic abnormality);Junctional melanocytic naevus;exactMatch
Junctional nevus (morphologic abnormality);Junctional melanocytic nevus;exactMatch
Junctional nevus (morphologic abnormality);Junctional melanocytoma;exactMatch
Structure of breast and/or endocrine system (body structure);Body system structure (body structure);broadMatch
Structure of breast and/or endocrine system (body structure);Breast and endocrine structures;exactMatch
Structure of breast and/or endocrine system (body structure);Breast and/or endocrine structures;exactMatch
Eyebrow and/or eyelid structures (body structure);Eyebrow and eyelid structures;exactMatch
Conjunctival and/or corneal structures (body structure);Anterior eyeball segment structure (body structure);broadMatch
Conjunctival and/or corneal structures (body structure);Conjunctival and corneal structures;exactMatch
Anterior chamber and/or lens structures (body structure);Anterior eyeball segment structure (body structure);broadMatch
Anterior chamber and/or lens structures (body structure);Anterior chamber and lens structures;exactMatch
Bone structure of scaphoid (body structure);Navicular bone of hand;exactMatch
Bone structure of scaphoid (body structure);Radial carpal bone;exactMatch
Bone structure of scaphoid (body structure);Scaphoid bone;exactMatch
Clear cell adenocarcinoma (morphologic abnormality);Clear cell adenocarcinoma, mesonephroid;exactMatch
Clear cell adenocarcinoma (morphologic abnormality);Clear cell carcinoma;exactMatch
Clear cell adenocarcinoma (morphologic abnormality);Mesonephroid clear cell adenocarcinoma;exactMatch
Noninfiltrating intraductal papillary adenocarcinoma (morphologic abnormality);DCIS, papillary;exactMatch
Noninfiltrating intraductal papillary adenocarcinoma (morphologic abnormality);Ductal carcinoma in situ, papillary;exactMatch
Noninfiltrating intraductal papillary adenocarcinoma (morphologic abnormality);Intraductal papillary adenocarcinoma;exactMatch
Noninfiltrating intraductal papillary adenocarcinoma (morphologic abnormality);Intraductal papillary carcinoma;exactMatch
Noninfiltrating intraductal papillary adenocarcinoma (morphologic abnormality);Non-infiltrating intraductal papillary adenocarcinoma;exactMatch
Noninfiltrating intraductal papillary adenocarcinoma (morphologic abnormality);Non-infiltrating intraductal papillary carcinoma;exactMatch
Noninfiltrating intraductal papillary adenocarcinoma (morphologic abnormality);Noninfiltrating intraductal papillary carcinoma;exactMatch
Nerve structure (body structure);Structure of nervous system (body structure);broadMatch
Nerve structure (body structure);Nerve;exactMatch
Peripheral nervous system structure (body structure);Structure of nervous system (body structure);broadMatch
Peripheral nervous system structure (body structure);PNS - Peripheral nervous system;exactMatch
Peripheral nervous system structure (body structure);Peripheral nervous system;exactMatch
Skeletal muscle structure of upper limb (body structure);Muscle of upper extremity;exactMatch
Skeletal muscle structure of upper limb (body structure);Muscle structure of upper limb;exactMatch
Autoantibody (substance);Antibody by target (substance);broadMatch
Autoantibody (substance);Abs - Autoantibodies;exactMatch
Cyst of sweat gland (disorder);Cyst of sweat gland;exactMatch
Cyst of sweat gland (disorder);Sudoriferous cyst;exactMatch
Structure of epidural space (body structure);Central nervous system space (body structure);broadMatch
Structure of epidural space (body structure);Epidural space;exactMatch
Structure of epidural space (body structure);Extradural space;exactMatch
Basal cell tumor, uncertain whether benign or malignant (morphologic abnormality);Basal cell tumor, uncertain whether benign or malignant;exactMatch
Hypertrophy of nail (disorder);Nail hypertrophy;exactMatch
Hypertrophy of nail (disorder);Nail overgrowth;exactMatch
Hypertrophy of nail (disorder);OX - Onychauxic;exactMatch
Hypertrophy of nail (disorder);Onychauxis;exactMatch
Multiple endocrine neoplasia, type 1 (disorder);MEA, type 1;exactMatch
Multiple endocrine neoplasia, type 1 (disorder);MEN 1 - Multiple endocrine neoplasia syndrome type 1;exactMatch
Multiple endocrine neoplasia, type 1 (disorder);MEN 1 syndrome;exactMatch
Multiple endocrine neoplasia, type 1 (disorder);MEN, type 1;exactMatch
Multiple endocrine neoplasia, type 1 (disorder);Multiple endocrine adenomatosis, type 1;exactMatch
Multiple endocrine neoplasia, type 1 (disorder);Multiple endocrine neoplasia syndrome type 1;exactMatch
Multiple endocrine neoplasia, type 1 (disorder);Wermer syndrome;exactMatch
Bone structure of proximal carpus (body structure);Bone structure of carpus (body structure);broadMatch
Bone structure of distal carpus (body structure);Bone structure of carpus (body structure);broadMatch
Prostatic and/or seminal vesicle structures (body structure);Prostatic and seminal vesicle structures;exactMatch
Bone and/or joint structure (body structure);Structure of musculoskeletal system (body structure);broadMatch
Bone and/or joint structure (body structure);Bone and joint structures;exactMatch
Frontoethmoid sinus structure (body structure);Nasal sinus structure (body structure);broadMatch
Effusion of joint of left hip (disorder);Effusion of left hip;exactMatch
Effusion of joint of left knee (disorder);Effusion of left knee;exactMatch
Effusion of joint of left shoulder region (disorder);Effusion of left shoulder joint;exactMatch
Arytenoid finding (finding);Arytenoid observation;exactMatch
Regional blood vessel structure (body structure);Regional vascular structure;exactMatch
Effusion of joint of right hip (disorder);Effusion of right hip;exactMatch
Effusion of joint of right shoulder region (disorder);Effusion of right shoulder joint;exactMatch
Carotid body tumor (morphologic abnormality);Carotid body paraganglioma;exactMatch
Structure of wrist and/or hand (body structure);Structure of free upper limb (body structure);broadMatch
Structure of wrist and/or hand (body structure);Wrist and hand structures;exactMatch
Hypernephroid tumor (morphologic abnormality);Adenomatous neoplasm of borderline malignancy (morphologic abnormality);broadMatch
Acquired hemoglobin H disease (disorder);Thalassemia (disorder);broadMatch
Repair of small intestine (procedure);Repair of small bowel;exactMatch
Structure of medulla of kidney (body structure);Medulla of kidney;exactMatch
Structure of medulla of kidney (body structure);Renal medulla;exactMatch
Lymphadenopathy (disorder);Enlargement of lymph nodes;exactMatch
Lymphadenopathy (disorder);LA - Lymphadenopathy;exactMatch
Lymphadenopathy (disorder);LN - Lymphadenopathy;exactMatch
Lymphadenopathy (disorder);Lymphadenopathy - swelling;exactMatch
Lymphadenopathy (disorder);Swelling of lymph node;exactMatch
Lymphadenopathy (disorder);Swelling of lymph nodes;exactMatch
Lymphadenopathy (disorder);Swollen lymph glands;exactMatch
Lymphadenopathy (disorder);Swollen lymph nodes;exactMatch
Urinary tract infection in pregnancy (disorder);UTI - urinary tract infection in pregnancy;exactMatch
Urinary tract infection in pregnancy (disorder);Urinary tract infection complicating pregnancy;exactMatch
Benign pheochromocytoma (morphologic abnormality);Benign phaeochromocytoma morphology;exactMatch
Benign pheochromocytoma (morphologic abnormality);Benign pheochromocytoma morphology;exactMatch
Osteosarcoma of bone (disorder);Osteosarcoma;exactMatch
Osteosarcoma of bone (disorder);Osteosarcoma - disorder;exactMatch
Malignant mastocytosis (disorder);Malignant systemic tissue mast cell disease;exactMatch
Carcinomatosis (disorder);Disseminated carcinomatosis;exactMatch
Apocrine adenoma (disorder);Tubular apocrine adenoma;exactMatch
Papillary hidradenoma (disorder);Hidradenoma papilliferum;exactMatch
Sebaceous adenocarcinoma (disorder);Carcinoma of sebaceous gland;exactMatch
Sebaceous adenocarcinoma (disorder);Sebaceous carcinoma;exactMatch
Malignant blue nevus of skin (disorder);Malignant melanoma in blue naevus;exactMatch
Malignant blue nevus of skin (disorder);Malignant melanoma in blue nevus;exactMatch
Ewing's sarcoma of bone (disorder);Ewing sarcoma of bone;exactMatch
Juxtaglomerular tumor (disorder);Reninoma;exactMatch
Malignant lymphoma - lymphoplasmacytic (disorder);Immunocytoma;exactMatch
Malignant lymphoma - lymphoplasmacytic (disorder);Malignant lymphoma, lymphoplasmacytoid type;exactMatch
Malignant lymphoma - lymphoplasmacytic (disorder);Plasmacytic lymphoma;exactMatch
Diffuse malignant lymphoma - centroblastic-centrocytic (disorder);Germinoblastoma, diffuse;exactMatch
Hodgkin's disease, lymphocytic depletion, diffuse fibrosis (disorder);Hodgkin disease, lymphocytic depletion, diffuse fibrosis;exactMatch
Hodgkin's disease, lymphocytic depletion, reticular type (disorder);Hodgkin disease, lymphocytic depletion, reticular type;exactMatch
Hodgkin's disease, nodular sclerosis - cellular phase (disorder);Hodgkin disease, nodular sclerosis - cellular phase;exactMatch
Malignant lymphoma, mixed lymphocytic-histiocytic, nodular (disorder);Follicular malignant lymphoma - mixed cell type (disorder);broadMatch
Malignant lymphoma, mixed lymphocytic-histiocytic, nodular (disorder);Reticulolymphosarcoma, follicular;exactMatch
Malignant lymphoma, mixed lymphocytic-histiocytic, nodular (disorder);Reticulolymphosarcoma, nodular;exactMatch
Malignant lymphoma, centroblastic-centrocytic, follicular (disorder);Follicular malignant lymphoma - mixed cell type (disorder);broadMatch
Malignant lymphoma, centroblastic-centrocytic, follicular (disorder);Germinoblastoma, follicular;exactMatch
Malignant lymphoma, lymphocytic, poorly differentiated, nodular (disorder);Nodular high grade B-cell lymphoma (disorder);broadMatch
Malignant lymphoma, centroblastic type, follicular (disorder);Nodular high grade B-cell lymphoma (disorder);broadMatch
Malignant lymphoma, centroblastic type, follicular (disorder);Germinoblastic sarcoma, follicular;exactMatch
Microglioma (disorder);Microglioma;exactMatch
Microglioma (disorder);PCNSL - Primary CNS lymphoma;exactMatch
Microglioma (disorder);Primary CNS lymphoma;exactMatch
Histiocytic medullary reticulosis (disorder);Omenn's syndrome;exactMatch
Myelosclerosis with myeloid metaplasia (disorder);Megakaryocytic myelosclerosis;exactMatch
Myelosclerosis with myeloid metaplasia (disorder);Myelofibrosis with myeloid metaplasia;exactMatch
Myelosclerosis with myeloid metaplasia (disorder);Osteomyelofibrosis;exactMatch
Myelosclerosis with myeloid metaplasia (disorder);Primary myelofibrosis;exactMatch
Subcutaneous tissue structure of lower trunk (body structure);Subcutaneous tissue of lower trunk;exactMatch
Closure of nephrostomy (procedure);Closure of artificial opening of kidney;exactMatch
Closure of nephrostomy (procedure);Closure of stoma of kidney;exactMatch
Closure of nephrostomy (procedure);Take-down of stoma of kidney;exactMatch
Vaginitis (disorder);Inflammation of vagina;exactMatch
Ulcer of esophagus (disorder);Esophageal ulcer;exactMatch
Ulcer of esophagus (disorder);OU - Esophageal ulcer;exactMatch
Ulcer of esophagus (disorder);OU - Oesophageal ulcer;exactMatch
Ulcer of esophagus (disorder);Oesophageal ulcer;exactMatch
Ulcer of esophagus (disorder);Peptic ulcer of esophagus;exactMatch
Ulcer of esophagus (disorder);Peptic ulcer of oesophagus;exactMatch
Ulcer of esophagus (disorder);Peptic ulceration of esophagus;exactMatch
Ulcer of esophagus (disorder);Peptic ulceration of oesophagus;exactMatch
Follicular non-Hodgkin's lymphoma (disorder);Follicular non-Hodgkin lymphoma;exactMatch
Electromagnetic radiation (physical force);Radiation (physical force);broadMatch
Bullous eruption of pharynx (disorder);Bullous rash of pharynx;exactMatch
Pathological developmental process (qualifier value);Pathological process (qualifier value);broadMatch
Syndactyly of toes of bilateral feet (disorder);Syndactyly of toes of bilateral feet;exactMatch
Syndactyly of toes of bilateral feet (disorder);Syndactyly of toes of both feet;exactMatch
Ganglion cyst of left elbow (disorder);Ganglion of left elbow;exactMatch
Ganglion cyst of left knee (disorder);Ganglion of left knee;exactMatch
Ganglion cyst of left shoulder (disorder);Ganglion of left shoulder;exactMatch
Ganglion cyst of right elbow (disorder);Ganglion of right elbow;exactMatch
Ganglion cyst of right knee (disorder);Ganglion of right knee;exactMatch
Ganglion cyst of right shoulder (disorder);Ganglion of right shoulder;exactMatch
Ulcer of big toe (disorder);Ulcer of great toe;exactMatch
Developmental body structure (body structure);Anatomical structure (body structure);broadMatch
Histogenic layer (body structure);Early differentiated embryonic structure (body structure);broadMatch
Structure of embryonic urogenital system (body structure);Structure of embryo proper (body structure);broadMatch
Structure of embryonic urogenital system (body structure);Embryonic urogenital structure;exactMatch
Nephrogenic cord derivative (body structure);Embryonic urinary tract structure (body structure);broadMatch
Embryonic gut structure (body structure);Structure of embryo proper (body structure);broadMatch
Early differentiated embryonic structure (body structure);Structure of embryo proper (body structure);broadMatch
Embryonic endocrine structure (body structure);Structure of embryo proper (body structure);broadMatch
Vascular surgery procedure (procedure);Blood vessel operations;exactMatch
Vascular surgery procedure (procedure);Operation on vessels;exactMatch
Gartner's duct (body structure);Mesonephric duct derivative (body structure);broadMatch
Gartner's duct (body structure);Gartner duct;exactMatch
Disorder of vas deferens (disorder);Disease of the vas deferens;exactMatch
Disorder of vas deferens (disorder);Disorder of the vas deferens;exactMatch
Renal mass (finding);Kidney mass;exactMatch
Synovial tissue sample (specimen);Synovium sample;exactMatch
Ear sample (specimen);Specimen from ear;exactMatch
Abnormal histology findings (finding);Histology abnormal;exactMatch
Rhabdomyosarcoma, no subtype (morphologic abnormality);Rhabdomyosarcoma, no subtype;exactMatch
Rhabdomyosarcoma, no subtype (morphologic abnormality);Rhabdosarcoma;exactMatch
Osteoarthritis of foot joint (disorder);Degenerative joint disease of foot;exactMatch
Infection of big toe (disorder);Infection of great toe;exactMatch
Genitourinary therapy (procedure);Procedure on genitourinary system (procedure);broadMatch
Mass of hilum (finding);Mass of hilum;exactMatch
Breast duct sample (specimen);Mammary duct sample;exactMatch
Calcification of breast (finding);Breast calcification;exactMatch
Acute myelomonocytic leukemia (morphologic abnormality);Acute myeloid leukemia - category (morphologic abnormality);broadMatch
Acute myelomonocytic leukemia (morphologic abnormality);FAB M4;exactMatch
Cyst of tonsil (disorder);Tonsillar cyst;exactMatch
Meibomianitis (disorder);Meibomitis;exactMatch
Spatial and relational concepts (qualifier value);Qualifier value (qualifier value);broadMatch
Oligodendroglioma, anaplastic (morphologic abnormality);Anaplastic oligodendroglioma;exactMatch
Cyst of orbit (disorder);Cyst of orbit;exactMatch
