head;tail;relation
peptic ulcer disease;duodenal ulcer;narrowmatch
skin benign neoplasm;clear cell acanthoma;narrowmatch
movement disease;benign shuddering attacks;narrowmatch
aortic valve disease;aortic valve stenosis;narrowmatch
nervous system cancer;neuroectodermal tumor;narrowmatch
chronic lymphocytic leukemia;richter's syndrome;narrowmatch
autosomal dominant disease;ichthyosis vulgaris;narrowmatch
lipid metabolism disorder;steroid inherited metabolic disorder;narrowmatch
small intestine neoplasm;duodenal benign neoplasm;narrowmatch
leiomyoma;small intestine leiomyoma;narrowmatch
small intestine neoplasm;small intestine leiomyoma;narrowmatch
mitral valve disease;mitral valve stenosis;narrowmatch
facial nerve disease;melkersson-rosenthal syndrome;narrowmatch
cranial nerve neoplasm;facial nerve neoplasm;narrowmatch
organ system cancer;cardiovascular cancer;narrowmatch
histoplasmosis;american histoplasmosis;narrowmatch
facial nerve disease;facial hemiatrophy;narrowmatch
cranial nerve disease;facial nerve disease;narrowmatch
ocular cancer;ocular melanoma;narrowmatch
squamous cell neoplasm;acanthoma;narrowmatch
conjunctival cancer;malignant conjunctival melanoma;narrowmatch
cardiovascular cancer;vascular cancer;narrowmatch
carcinoma;squamous cell carcinoma;narrowmatch
conjunctival cancer;conjunctival squamous cell carcinoma;narrowmatch
squamous cell carcinoma;conjunctival squamous cell carcinoma;narrowmatch
drug-induced mental disorder;drug psychosis;narrowmatch
x-linked disease;x-linked ichthyosis;narrowmatch
disease of anatomical entity;musculoskeletal system disease;narrowmatch
breast benign neoplasm;breast adenoma;narrowmatch
skin disease;ichthyosis;narrowmatch
female breast cancer;female breast axillary tail cancer;narrowmatch
female breast cancer;female breast lower-inner quadrant cancer;narrowmatch
female breast cancer;female breast upper-inner quadrant cancer;narrowmatch
breast myoepithelial neoplasm;breast adenomyoepithelioma;narrowmatch
breast benign neoplasm;benign breast adenomyoepithelioma;narrowmatch
extrapulmonary tuberculosis;skeletal tuberculosis;narrowmatch
central nervous system disease;central nervous system tuberculosis;narrowmatch
extrapulmonary tuberculosis;central nervous system tuberculosis;narrowmatch
breast disease;breast angiomatosis;narrowmatch
capillary disease;breast angiomatosis;narrowmatch
breast benign neoplasm;breast papillomatosis;narrowmatch
breast benign neoplasm;benign breast phyllodes tumor;narrowmatch
breast benign neoplasm;breast myofibroblastoma;narrowmatch
intraductal breast neoplasm;intraductal papillary breast neoplasm;narrowmatch
papilloma;intraductal papilloma;narrowmatch
heart septal defect;ventricular septal defect;narrowmatch
brain cancer;supratentorial cancer;narrowmatch
bone benign neoplasm;melanotic neuroectodermal tumor;narrowmatch
bladder disease;cystitis;narrowmatch
endocrine gland cancer;neuroendocrine tumor;narrowmatch
glaucoma;neovascular glaucoma;narrowmatch
eye disease;glaucoma;narrowmatch
heart disease;congenital heart disease;narrowmatch
congenital heart disease;heart septal defect;narrowmatch
cystitis;chronic cystitis;narrowmatch
connective tissue disease;chronic interstitial cystitis;narrowmatch
pineal gland cancer;malignant pineal area germ cell neoplasm;narrowmatch
chronic cystitis;chronic interstitial cystitis;narrowmatch
placenta praevia;low implantation of placenta;narrowmatch
pleural disease;pneumothorax;narrowmatch
pneumothorax;spontaneous tension pneumothorax;narrowmatch
arthropathy;behcet's syndrome arthropathy;narrowmatch
pineal gland cancer;pineoblastoma;narrowmatch
cheilitis;melkersson-rosenthal syndrome;narrowmatch
lip disease;cheilitis;narrowmatch
disease of mental health;factitious disorder;narrowmatch
somatoform disorder;conversion disorder;narrowmatch
bone cancer;jaw cancer;narrowmatch
autosomal dominant disease;mccune albright syndrome;narrowmatch
autosomal dominant disease;cherubism;narrowmatch
liver disease;intrahepatic cholestasis;narrowmatch
cholestasis;intrahepatic cholestasis;narrowmatch
hallucinogen dependence;cannabis dependence;narrowmatch
mononeuritis of upper limb and mononeuritis multiplex;mononeuritis of upper limb;narrowmatch
connective tissue cancer;bone cancer;narrowmatch
metal metabolism disorder;menkes disease;narrowmatch
hair disease;menkes disease;narrowmatch
type 2 diabetes mellitus;diabetic ketoacidosis;narrowmatch
mononeuritis of upper limb and mononeuritis multiplex;mononeuritis multiplex;narrowmatch
urethral obstruction;urethral stricture;narrowmatch
epilepsy;idiopathic generalized epilepsy;narrowmatch
brain disease;epilepsy;narrowmatch
bone cancer;skull cancer;narrowmatch
bone giant cell tumor;giant cell reparative granuloma;narrowmatch
pericarditis;chronic rheumatic pericarditis;narrowmatch
noninfectious dermatoses of eyelid;allergic contact dermatitis of eyelid;narrowmatch
malignant dermis tumor;malignant skin fibrous histiocytoma;narrowmatch
vaginal cancer;vagina sarcoma;narrowmatch
sarcoma;vagina sarcoma;narrowmatch
colonic disease;sigmoid disease;narrowmatch
colonic benign neoplasm;sigmoid neoplasm;narrowmatch
allergic contact dermatitis;allergic contact dermatitis of eyelid;narrowmatch
blepharitis;noninfectious dermatoses of eyelid;narrowmatch
sexual dysfunction;impotence;narrowmatch
noninfectious dermatoses of eyelid;eczematous dermatitis of eyelid;narrowmatch
cranial nerve disease;optic nerve disease;narrowmatch
hepatitis;viral hepatitis;narrowmatch
viral infectious disease;hepatitis c;narrowmatch
heart septal defect;atrial heart septal defect;narrowmatch
sexual disorder;sexual dysfunction;narrowmatch
childhood electroclinical syndrome;childhood absence epilepsy;narrowmatch
epilepsy;status epilepticus;narrowmatch
lacrimal apparatus disease;secondary lacrimal atrophy;narrowmatch
pituitary gland disease;pituitary cancer;narrowmatch
cell type cancer;malignant mesothelioma;narrowmatch
peritoneal benign neoplasm;benign peritoneal mesothelioma;narrowmatch
malignant mesothelioma;peritoneal mesothelioma;narrowmatch
peritoneum cancer;peritoneal mesothelioma;narrowmatch
pericardium disease;pericarditis;narrowmatch
endocrine organ benign neoplasm;adrenal rest tumor;narrowmatch
endocrine gland cancer;pituitary cancer;narrowmatch
lymphoma;pancreas lymphoma;narrowmatch
thyroid gland disease;thyroid cancer;narrowmatch
endocrine gland cancer;thyroid cancer;narrowmatch
cardiovascular system disease;vascular disease;narrowmatch
labyrinthine dysfunction;unilateral hyperactive labyrinth;narrowmatch
labyrinthine dysfunction;labyrinthine unilateral reactive loss;narrowmatch
megacolon;toxic megacolon;narrowmatch
gastrointestinal system cancer;peritoneal carcinoma;narrowmatch
pancreatic cancer;pancreas lymphoma;narrowmatch
calcium metabolism disease;calcinosis;narrowmatch
disease of anatomical entity;urinary system disease;narrowmatch
complex regional pain syndrome;reflex sympathetic dystrophy;narrowmatch
neuropathy;neuritis;narrowmatch
neuritis;mononeuritis;narrowmatch
mononeuropathy;mononeuritis;narrowmatch
carcinoma;neuroendocrine carcinoma;narrowmatch
bone benign neoplasm;ossifying fibroma;narrowmatch
pancreatic cancer;islet cell tumor;narrowmatch
endocrine gland cancer;pancreatic cancer;narrowmatch
endocrine pancreas disease;islet cell tumor;narrowmatch
islet cell tumor;pancreatic endocrine carcinoma;narrowmatch
pancreatic cancer;pancreas sarcoma;narrowmatch
sarcoma;pancreas sarcoma;narrowmatch
pancreatic cancer;tumor of exocrine pancreas;narrowmatch
pancreas disease;pancreatic cancer;narrowmatch
intraductal papillary breast neoplasm;breast duct papilloma;narrowmatch
breast benign neoplasm;breast leiomyoma;narrowmatch
syndrome;takayasu's arteritis;narrowmatch
acrocephalosyndactylia;pfeiffer syndrome;narrowmatch
amino acid metabolic disorder;argininosuccinic aciduria;narrowmatch
organic acidemia;isovaleric acidemia;narrowmatch
cell type benign neoplasm;lymphangioma;narrowmatch
organic acidemia;methylmalonic acidemia;narrowmatch
autosomal recessive disease;sotos syndrome;narrowmatch
syndromic x-linked intellectual disability;partington syndrome;narrowmatch
autosomal dominant disease;trichorhinophalangeal syndrome type i;narrowmatch
periodontitis;aggressive periodontitis;narrowmatch
x-linked disease;craniofrontonasal syndrome;narrowmatch
angioedema;hereditary angioedema;narrowmatch
physical disorder;weaver syndrome;narrowmatch
autosomal dominant disease;autosomal dominant microcephaly;narrowmatch
autosomal recessive disease;beta-ketothiolase deficiency;narrowmatch
ehlers-danlos syndrome;type i ehlers-danlos syndrome;narrowmatch
myopathy;centronuclear myopathy;narrowmatch
ehlers-danlos syndrome;autosomal dominant type iv ehlers-danlos syndrome;narrowmatch
ehlers-danlos syndrome;type iii ehlers-danlos syndrome;narrowmatch
ehlers-danlos syndrome;autosomal recessive type iv ehlers-danlos syndrome;narrowmatch
autosomal dominant disease;blepharophimosis, ptosis, and epicanthus inversus syndrome;narrowmatch
syndrome;dubowitz syndrome;narrowmatch
clouston syndrome;hypohidrotic ectodermal dysplasia;narrowmatch
retinal disease;leber congenital amaurosis;narrowmatch
spondyloepimetaphyseal dysplasia;spondyloepiphyseal dysplasia congenita;narrowmatch
neurodegenerative disease;olivopontocerebellar atrophy;narrowmatch
syndrome;kbg syndrome;narrowmatch
neonatal period electroclinical syndrome;benign familial neonatal epilepsy;narrowmatch
acrocephalosyndactylia;greig cephalopolysyndactyly syndrome;narrowmatch
ehlers-danlos syndrome;brittle cornea syndrome;narrowmatch
autosomal recessive disease;cartilage-hair hypoplasia;narrowmatch
acrocephalosyndactylia;saethre-chotzen syndrome;narrowmatch
kidney disease;renal agenesis;narrowmatch
autosomal dominant disease;larsen syndrome;narrowmatch
synostosis;calcaneonavicular coalition;narrowmatch
x-linked disease;fg syndrome;narrowmatch
autosomal dominant disease;branchiootorenal syndrome;narrowmatch
disease of cellular proliferation;cancer;narrowmatch
organic acidemia;propionic acidemia;narrowmatch
cholesterol embolism;atheroembolism of kidney;narrowmatch
optic nerve disease;papilledema;narrowmatch
thyroid gland disease;hypothyroidism;narrowmatch
hypothyroidism;postsurgical hypothyroidism;narrowmatch
disease;disease of cellular proliferation;narrowmatch
tongue disease;glossitis;narrowmatch
bacterial meningitis;anaerobic meningitis;narrowmatch
chronic pulmonary heart disease;primary pulmonary hypertension;narrowmatch
papilledema;foster-kennedy syndrome;narrowmatch
tooth resorption;root resorption;narrowmatch
atrophic glossitis;geographic tongue;narrowmatch
borderline glaucoma;steroid-induced glaucoma - borderline;narrowmatch
squamous cell carcinoma;sphenoid sinus squamous cell carcinoma;narrowmatch
sphenoidal sinus cancer;sphenoid sinus squamous cell carcinoma;narrowmatch
paranasal sinus cancer;sphenoidal sinus cancer;narrowmatch
vascular disease;cholesterol embolism;narrowmatch
prostate disease;prostatitis;narrowmatch
dysostosis;acrodysostosis;narrowmatch
osteochondrodysplasia;diastrophic dysplasia;narrowmatch
mental depression;major depressive disorder;narrowmatch
chromosomal deletion syndrome;thrombocytopenia-absent radius syndrome;narrowmatch
galactosemia;galactokinase deficiency;narrowmatch
autosomal recessive disease;johanson-blizzard syndrome;narrowmatch
autosomal dominant disease;clouston syndrome;narrowmatch
lipid metabolism disorder;smith-lemli-opitz syndrome;narrowmatch
autosomal dominant disease;axenfeld-rieger syndrome;narrowmatch
labyrinthitis;serous labyrinthitis;narrowmatch
nasal cavity disease;binder syndrome;narrowmatch
chromosomal disease;silver-russell syndrome;narrowmatch
otitis interna;labyrinthitis;narrowmatch
syndrome;vacterl association;narrowmatch
autosomal recessive disease;multiple intestinal atresia;narrowmatch
autosomal recessive disease;hypertelorism, microtia, facial clefting syndrome;narrowmatch
osteochondrodysplasia;blount's disease;narrowmatch
periodontal disease;gingival disease;narrowmatch
autosomal recessive disease;cystic fibrosis;narrowmatch
sensory system disease;eye and adnexa disease;narrowmatch
systemic scleroderma;diffuse scleroderma;narrowmatch
disease of anatomical entity;respiratory system disease;narrowmatch
systemic scleroderma;pulmonary systemic sclerosis;narrowmatch
systemic scleroderma;limited scleroderma;narrowmatch
hypersensitivity reaction type ii disease;rheumatic disease;narrowmatch
substance abuse;alcohol abuse;narrowmatch
hydrocephalus;communicating hydrocephalus;narrowmatch
communicating hydrocephalus;normal pressure hydrocephalus;narrowmatch
ectropion;spastic ectropion;narrowmatch
eyelid disease;ectropion;narrowmatch
ectropion;mechanical ectropion;narrowmatch
disease by infectious agent;fungal infectious disease;narrowmatch
cutaneous mycosis;dermatomycosis;narrowmatch
subcutaneous mycosis;chromoblastomycosis;narrowmatch
disease of mental health;cognitive disorder;narrowmatch
laryngitis;laryngeal tuberculosis;narrowmatch
lung disease;acute chest syndrome;narrowmatch
connective tissue disease;rheumatic fever;narrowmatch
brain disease;hypoglycemic coma;narrowmatch
breast benign neoplasm;breast fibroadenoma;narrowmatch
breast benign neoplasm;benign eccrine breast spiradenoma;narrowmatch
breast cancer;male breast cancer;narrowmatch
thoracic cancer;breast cancer;narrowmatch
breast disease;breast cancer;narrowmatch
skin disease;keratosis;narrowmatch
endocrine pancreas disease;hypoglycemic coma;narrowmatch
thrombocytopenia;thrombocytopenia due to platelet alloimmunization;narrowmatch
lymph node disease;lymphadenitis;narrowmatch
disease of anatomical entity;integumentary system disease;narrowmatch
mood disorder;mental depression;narrowmatch
major depressive disorder;endogenous depression;narrowmatch
renal hypertension;renovascular hypertension;narrowmatch
blood platelet disease;thrombocytopenia;narrowmatch
skin disease;angioedema;narrowmatch
hypersensitivity reaction disease;hypersensitivity reaction type iii disease;narrowmatch
hypersensitivity reaction type iii disease;arthus reaction;narrowmatch
disease of mental health;personality disorder;narrowmatch
carcinoma;cecum carcinoma;narrowmatch
cecum cancer;cecum carcinoma;narrowmatch
intestinal disease;cecal disease;narrowmatch
intestinal benign neoplasm;cecal benign neoplasm;narrowmatch
cervicitis;chronic cervicitis;narrowmatch
chronic cervicitis;chronic gonorrhea of cervix;narrowmatch
personality disorder;avoidant personality disorder;narrowmatch
carcinoma;colon carcinoma;narrowmatch
opportunistic mycosis;candidiasis;narrowmatch
disease;disease of mental health;narrowmatch
disease of anatomical entity;reproductive system disease;narrowmatch
primary bacterial infectious disease;cholera;narrowmatch
parasitic helminthiasis infectious disease;echinococcosis;narrowmatch
echinococcosis;cystic echinococcosis;narrowmatch
colon cancer;colon carcinoma;narrowmatch
large intestine cancer;cecum cancer;narrowmatch
skin disease;urticaria;narrowmatch
lower respiratory tract disease;pleural disease;narrowmatch
physical urticaria;vibratory urticaria;narrowmatch
head and neck cancer;head and neck carcinoma;narrowmatch
carcinoma;parathyroid carcinoma;narrowmatch
endocrine gland cancer;parathyroid carcinoma;narrowmatch
parathyroid gland disease;parathyroid carcinoma;narrowmatch
cell type cancer;mixed cell type cancer;narrowmatch
male reproductive system disease;penile disease;narrowmatch
lymphoma;cecum lymphoma;narrowmatch
fibromyalgia;panniculitis;narrowmatch
skin disease;panniculitis;narrowmatch
panniculitis;nodular nonsuppurative panniculitis;narrowmatch
colon cancer;colon lymphoma;narrowmatch
lymphoma;colon lymphoma;narrowmatch
cecum cancer;cecum lymphoma;narrowmatch
histiocytoma;malignant fibroxanthoma;narrowmatch
cell type cancer;melanoma;narrowmatch
vaginal cancer;vaginal yolk sac tumor;narrowmatch
bone structure disease;spondylosis;narrowmatch
primary bacterial infectious disease;leptospirosis;narrowmatch
reproductive system disease;female reproductive system disease;narrowmatch
lymphangioma;capillary lymphangioma;narrowmatch
capillary disease;capillary lymphangioma;narrowmatch
corneal disease;keratopathy;narrowmatch
sweat gland disease;hidradenitis;narrowmatch
hidradenitis;hidradenitis suppurativa;narrowmatch
endocrine system disease;gonadal disease;narrowmatch
upper respiratory tract disease;pharyngitis;narrowmatch
female reproductive system disease;vulvovaginitis;narrowmatch
candidiasis;vulvovaginal candidiasis;narrowmatch
arthropathy;ankylosis;narrowmatch
bone development disease;osteochondrodysplasia;narrowmatch
uterine disease;cervix disease;narrowmatch
cervix disease;hypertrophic elongation of cervix;narrowmatch
motor neuron disease;lateral sclerosis;narrowmatch
bone structure disease;spondylolysis;narrowmatch
prostate disease;atrophy of prostate;narrowmatch
jaw cancer;mandibular cancer;narrowmatch
inherited metabolic disorder;plasma protein metabolism disease;narrowmatch
plasma protein metabolism disease;polyclonal hypergammaglobulinemia;narrowmatch
synostosis;craniosynostosis;narrowmatch
colon carcinoma;colon adenocarcinoma;narrowmatch
large intestine adenocarcinoma;colon adenocarcinoma;narrowmatch
craniosynostosis;crouzon syndrome;narrowmatch
gastritis;viral gastritis;narrowmatch
specific developmental disorder;stereotypic movement disorder;narrowmatch
gastrointestinal system disease;gastroenteritis;narrowmatch
lung disease;obstructive lung disease;narrowmatch
ischemia;brain ischemia;narrowmatch
extrinsic allergic alveolitis;malt worker's lung;narrowmatch
opportunistic bacterial infectious disease;nocardiosis;narrowmatch
neurodegenerative disease;motor neuron disease;narrowmatch
disease;syndrome;narrowmatch
brain ischemia;transient cerebral ischemia;narrowmatch
germ cell cancer;endodermal sinus tumor;narrowmatch
hepatitis;granulomatous hepatitis;narrowmatch
inherited blood coagulation disease;bernard-soulier syndrome;narrowmatch
inherited blood coagulation disease;factor v deficiency;narrowmatch
inherited blood coagulation disease;factor vii deficiency;narrowmatch
blood coagulation disease;inherited blood coagulation disease;narrowmatch
blood coagulation disease;hemorrhagic disease;narrowmatch
inherited blood coagulation disease;factor xiii deficiency;narrowmatch
perichondritis of auricle;acute perichondritis of pinna;narrowmatch
large intestine cancer;colon cancer;narrowmatch
dental enamel hypoplasia;amelogenesis imperfecta;narrowmatch
endocrine pancreas disease;post-surgical hypoinsulinemia;narrowmatch
colon cancer;ascending colon cancer;narrowmatch
pyoderma;carbuncle;narrowmatch
sensory system cancer;ocular cancer;narrowmatch
skin benign neoplasm;eyelid neoplasm;narrowmatch
vaginal disease;vaginitis;narrowmatch
hemorrhagic disease;blood platelet disease;narrowmatch
inherited blood coagulation disease;glanzmann's thrombasthenia;narrowmatch
blood platelet disease;glanzmann's thrombasthenia;narrowmatch
transient cerebral ischemia;basilar artery insufficiency;narrowmatch
liver disease;hepatitis;narrowmatch
inherited blood coagulation disease;congenital afibrinogenemia;narrowmatch
autosomal recessive disease;prothrombin deficiency;narrowmatch
epilepsy;focal epilepsy;narrowmatch
autosomal genetic disease;factor xii deficiency;narrowmatch
syndrome;basilar artery insufficiency;narrowmatch
artery disease;basilar artery insufficiency;narrowmatch
otitis externa;perichondritis of auricle;narrowmatch
autosomal genetic disease;factor xi deficiency;narrowmatch
blood platelet disease;thrombocytosis;narrowmatch
myeloid neoplasm;myeloproliferative neoplasm;narrowmatch
myeloproliferative neoplasm;essential thrombocythemia;narrowmatch
blood platelet disease;platelet storage pool deficiency;narrowmatch
inherited blood coagulation disease;factor x deficiency;narrowmatch
plasma protein metabolism disease;monoclonal paraproteinemia;narrowmatch
atherosclerosis;generalized atherosclerosis;narrowmatch
arteriosclerosis;arteriosclerotic cardiovascular disease;narrowmatch
artery disease;arteriosclerosis;narrowmatch
cognitive disorder;psychotic disorder;narrowmatch
retinal disease;retinal vascular disease;narrowmatch
globe disease;anterior dislocation of lens;narrowmatch
conjunctivitis;papillary conjunctivitis;narrowmatch
papillary conjunctivitis;giant papillary conjunctivitis;narrowmatch
blepharoconjunctivitis;giant papillary conjunctivitis;narrowmatch
blepharitis;blepharoconjunctivitis;narrowmatch
blepharoconjunctivitis;angular blepharoconjunctivitis;narrowmatch
blood coagulation disease;thrombophilia;narrowmatch
blood protein disease;protein s deficiency;narrowmatch
thrombophilia;protein s deficiency;narrowmatch
retinal vein occlusion;central retinal vein occlusion;narrowmatch
hyperpituitarism;acromegaly;narrowmatch
pituitary gland disease;hyperpituitarism;narrowmatch
squamous cell carcinoma;frontal sinus squamous cell carcinoma;narrowmatch
systemic mycosis;opportunistic mycosis;narrowmatch
chronic conjunctivitis;vernal conjunctivitis;narrowmatch
conjunctivitis;chronic conjunctivitis;narrowmatch
neuropathy;sensory peripheral neuropathy;narrowmatch
artery disease;takayasu's arteritis;narrowmatch
teeth hard tissue disease;tooth erosion;narrowmatch
tooth erosion;enamel erosion;narrowmatch
skin benign neoplasm;senile angioma;narrowmatch
vascular disease;angiodysplasia;narrowmatch
capillary disease;gastric antral vascular ectasia;narrowmatch
physical disorder;congenital nervous system abnormality;narrowmatch
paraplegia;hereditary spastic paraplegia;narrowmatch
mineral metabolism disease;phosphorus metabolism disease;narrowmatch
idiopathic generalized epilepsy;infantile epileptic encephalopathy;narrowmatch
leiomyoma;trachea leiomyoma;narrowmatch
respiratory system benign neoplasm;trachea leiomyoma;narrowmatch
brain disease;central nervous system origin vertigo;narrowmatch
neuropathy;motor peripheral neuropathy;narrowmatch
frontal sinus cancer;frontal sinus squamous cell carcinoma;narrowmatch
skin benign neoplasm;dermis tumor;narrowmatch
benign perivascular tumor;glomangioma;narrowmatch
viral infectious disease;west nile encephalitis;narrowmatch
multiple sclerosis;relapsing-remitting multiple sclerosis;narrowmatch
demyelinating disease;multiple sclerosis;narrowmatch
hematopoietic system disease;hereditary elliptocytosis;narrowmatch
sphingolipidosis;gangliosidosis;narrowmatch
cerebral degeneration;neuroaxonal dystrophy;narrowmatch
viral infectious disease;west nile fever;narrowmatch
venous insufficiency;post-thrombotic syndrome;narrowmatch
brain disease;kernicterus;narrowmatch
anemia;macrocytic anemia;narrowmatch
hematopoietic system disease;anemia;narrowmatch
aplastic anemia;myelophthisic anemia;narrowmatch
metal metabolism disorder;hemochromatosis;narrowmatch
mineral metabolism disease;iron metabolism disease;narrowmatch
intestinal benign neoplasm;colonic benign neoplasm;narrowmatch
eye disease;pupil disease;narrowmatch
pigmentation disease;neonatal jaundice;narrowmatch
glomangioma;skin glomangioma;narrowmatch
skin benign neoplasm;granular cell tumor;narrowmatch
skin benign neoplasm;epidermal appendage tumor;narrowmatch
hemangiopericytic tumor;glomus tumor;narrowmatch
skin cancer;skin glomus tumor;narrowmatch
glomus tumor;skin glomus tumor;narrowmatch
cell type cancer;gangliocytoma;narrowmatch
skin benign neoplasm;cutaneous ganglioneuroma;narrowmatch
granular cell tumor;skin granular cell tumor;narrowmatch
brain disease;wernicke encephalopathy;narrowmatch
parasitic ichthyosporea infectious disease;rhinosporidiosis;narrowmatch
vulva cancer;clitoris cancer;narrowmatch
uveal disease;iris disease;narrowmatch
female reproductive organ cancer;ovarian cancer;narrowmatch
chronic cystitis;glandular cystitis;narrowmatch
artery disease;renal artery disease;narrowmatch
dental caries;enamel caries;narrowmatch
nose disease;nasal cavity disease;narrowmatch
teeth hard tissue disease;dental caries;narrowmatch
brain disease;encephalomalacia;narrowmatch
large intestine adenocarcinoma;rectum adenocarcinoma;narrowmatch
rectum cancer;rectum sarcoma;narrowmatch
sarcoma;rectum sarcoma;narrowmatch
colorectal cancer;rectum cancer;narrowmatch
rectum cancer;rectum malignant melanoma;narrowmatch
melanoma;rectum malignant melanoma;narrowmatch
rectum cancer;rectum lymphoma;narrowmatch
lymphoma;rectum lymphoma;narrowmatch
intestinal benign neoplasm;rectal neoplasm;narrowmatch
chorioretinitis;focal chorioretinitis;narrowmatch
thymus gland disease;thymus lipoma;narrowmatch
lipoma;thymus lipoma;narrowmatch
immune system organ benign neoplasm;thymus lipoma;narrowmatch
carcinosarcoma;adenosarcoma;narrowmatch
adenosarcoma;fallopian tube adenosarcoma;narrowmatch
rectum cancer;rectum adenocarcinoma;narrowmatch
atrial heart septal defect;lutembacher's syndrome;narrowmatch
otosalpingitis;chronic eustachian salpingitis;narrowmatch
glucose metabolism disease;hyperinsulinism;narrowmatch
cognitive disorder;anxiety disorder;narrowmatch
hyperostosis;exostosis;narrowmatch
choriocarcinoma;gestational choriocarcinoma;narrowmatch
gestational choriocarcinoma;placental choriocarcinoma;narrowmatch
placenta disease;placenta cancer;narrowmatch
female reproductive organ cancer;placenta cancer;narrowmatch
endocrine pancreas disease;hyperinsulinism;narrowmatch
connective tissue cancer;giant cell tumor;narrowmatch
t cell deficiency;nezelof syndrome;narrowmatch
musculoskeletal system cancer;connective tissue cancer;narrowmatch
macular degeneration;degeneration of macula and posterior pole;narrowmatch
degeneration of macula and posterior pole;preretinal fibrosis;narrowmatch
nervous system benign neoplasm;neuroma;narrowmatch
eustachian tube disease;otosalpingitis;narrowmatch
fallopian tube carcinosarcoma;fallopian tube adenosarcoma;narrowmatch
carcinosarcoma;fallopian tube carcinosarcoma;narrowmatch
fallopian tube cancer;fallopian tube carcinosarcoma;narrowmatch
genetic disease;coffin-siris syndrome;narrowmatch
autosomal recessive disease;laurence-moon syndrome;narrowmatch
organ system cancer;reproductive organ cancer;narrowmatch
aortic valve stenosis;supravalvular aortic stenosis;narrowmatch
chromosomal deletion syndrome;williams-beuren syndrome;narrowmatch
lipid storage disease;sphingolipidosis;narrowmatch
sphingolipidosis;gaucher's disease;narrowmatch
syndrome;coffin-siris syndrome;narrowmatch
chromosomal disease;angelman syndrome;narrowmatch
gonadal disease;hypogonadism;narrowmatch
gonadal disease;sex differentiation disease;narrowmatch
chromosomal disease;klinefelter's syndrome;narrowmatch
acquired metabolic disease;hyperuricemia;narrowmatch
reproductive organ cancer;sex cord-gonadal stromal tumor;narrowmatch
purine-pyrimidine metabolic disorder;lesch-nyhan syndrome;narrowmatch
thalamic disease;hypothalamic disease;narrowmatch
autosomal dominant disease;rubinstein-taybi syndrome;narrowmatch
brain disease;cerebral palsy;narrowmatch
fallopian tube cancer;fallopian tube carcinoma;narrowmatch
smooth muscle cancer;leiomyosarcoma;narrowmatch
leiomyosarcoma;fallopian tube leiomyosarcoma;narrowmatch
fallopian tube cancer;fallopian tube leiomyosarcoma;narrowmatch
fallopian tube disease;fallopian tube cancer;narrowmatch
female reproductive organ cancer;fallopian tube cancer;narrowmatch
carcinoma;fallopian tube carcinoma;narrowmatch
female reproductive system disease;fallopian tube disease;narrowmatch
bone development disease;dysostosis;narrowmatch
cholangitis;cholecystitis;narrowmatch
parasitic protozoa infectious disease;trichomoniasis;narrowmatch
alopecia;telogen effluvium;narrowmatch
strabismus;intermittent squint;narrowmatch
arteriosclerotic cardiovascular disease;atherosclerosis;narrowmatch
autosomal recessive disease;bardet-biedl syndrome;narrowmatch
specific developmental disorder;communication disorder;narrowmatch
connective tissue disease;enthesopathy;narrowmatch
ovarian cancer;ovarian germ cell cancer;narrowmatch
viral infectious disease;hepatitis b;narrowmatch
cerebrum cancer;temporal lobe neoplasm;narrowmatch
central nervous system cancer;central nervous system sarcoma;narrowmatch
sarcoma;central nervous system sarcoma;narrowmatch
brain cancer;brain sarcoma;narrowmatch
brain cancer;atypical teratoid rhabdoid tumor;narrowmatch
brain cancer;brain germinoma;narrowmatch
primary bacterial infectious disease;tularemia;narrowmatch
tularemia;pneumonic tularemia;narrowmatch
x-linked disease;focal dermal hypoplasia;narrowmatch
primary immunodeficiency disease;b cell deficiency;narrowmatch
parasitic protozoa infectious disease;coccidiosis;narrowmatch
coccidiosis;cystoisosporiasis;narrowmatch
muscle tissue disease;myotonia congenita;narrowmatch
vulva carcinoma;vulva squamous cell carcinoma;narrowmatch
exostosis;heel spur;narrowmatch
urethral benign neoplasm;paraurethral gland neoplasm;narrowmatch
tooth disease;teeth hard tissue disease;narrowmatch
urethral benign neoplasm;urethral urothelial papilloma;narrowmatch
extrapulmonary tuberculosis;urogenital tuberculosis;narrowmatch
ovarian germ cell cancer;malignant ovarian germ cell neoplasm;narrowmatch
kidney cancer;nephroblastoma;narrowmatch
ovarian cancer;ovarian wilms' cancer;narrowmatch
ovarian cancer;ovary epithelial cancer;narrowmatch
ovary epithelial cancer;malignant ovarian surface epithelial-stromal neoplasm;narrowmatch
ovarian cancer;ovarian lymphoma;narrowmatch
urogenital tuberculosis;tuberculous oophoritis;narrowmatch
leiomyoma;urethra leiomyoma;narrowmatch
ovarian cancer;ovary sarcoma;narrowmatch
sarcoma;ovary sarcoma;narrowmatch
ovarian cancer;malignant ovarian cyst;narrowmatch
ovarian cancer;ovarian malignant mesothelioma;narrowmatch
urethral disease;urethra leiomyoma;narrowmatch
urethral benign neoplasm;urethra leiomyoma;narrowmatch
vulva carcinoma;vulva adenocarcinoma;narrowmatch
vulva adenocarcinoma;vulval paget's disease;narrowmatch
vulva cancer;vulvar sarcoma;narrowmatch
anxiety disorder;post-traumatic stress disorder;narrowmatch
