head;tail;relation
autoimmune lymphoproliferative syndrome;type 3 autoimmune lymphoproliferative syndrome;narrowmatch
bone remodeling disease;fibrous dysplasia;narrowmatch
rhabdomyosarcoma;rhabdomyosarcoma with mixed embryonal and alveolar features;narrowmatch
apocrine carcinoma;apocrine adenocarcinoma;exactmatch
malignant labia majora neoplasm;vulva cancer;broadmatch
hashimoto thyroiditis;autoimmune disease of endocrine system;broadmatch
c5 deficiency;complement deficiency;broadmatch
malignant melanotic peripheral nerve sheath tumor of the mediastinum;mediastinal cancer;broadmatch
malignant blood vessel neoplasm;vascular cancer;exactmatch
spindle cell rhabdomyosarcoma;embryonal rhabdomyosarcoma;broadmatch
cerebellar hemangioblastoma;cerebellar angioblastoma;exactmatch
alcohol dependence;substance dependence;broadmatch
testicular fibroma;sex cord-stromal neoplasm;broadmatch
alper syndrome;mitochondrial metabolism disease;broadmatch
total anomalous pulmonary venous return;congenital heart disease;broadmatch
skin nodulo-ulcerative basal cell carcinoma;nodular basal cell carcinoma;exactmatch
flying phobia;flying phobia;exactmatch
mucin-producing intrahepatic cholangiocarcinoma;mucinous intrahepatic cholangiocarcinoma;exactmatch
paranasal sinus carcinoma;paranasal sinus cancer;exactmatch
shwachman-diamond syndrome;syndrome;broadmatch
leukodystrophy;adrenoleukodystrophy;narrowmatch
multicentric thyroid gland papillary carcinoma;multicentric papillary thyroid carcinoma;exactmatch
radiation cystitis;radiation cystitis;exactmatch
trabecular adenocarcinoma;skin carcinoma;broadmatch
mature gastric teratoma;gastric teratoma;broadmatch
blood coagulation disease;gray platelet syndrome;narrowmatch
prostate rhabdomyosarcoma;prostate rhabdomyosarcoma;exactmatch
small intestinal lymphoma;small intestine lymphoma;exactmatch
in situ carcinoma;stage 0 pharyngeal cancer;narrowmatch
orbital cancer;orbit lymphoma;narrowmatch
external ear basal cell carcinoma;external ear carcinoma;broadmatch
fibrillary astrocytoma;fibrillary astrocytoma;exactmatch
uterine corpus leiomyoma;uterine fibroid;exactmatch
severe acute respiratory syndrome;severe acute respiratory syndrome;exactmatch
immature gastric teratoma;gastric teratoma;broadmatch
spinal cord neurofibroma;neurofibroma;broadmatch
atypical teratoid/rhabdoid tumor;atypical teratoid rhabdoid tumor;exactmatch
hepatitis b infection;hepatitis b;exactmatch
bleeding disorder, platelet-type 17;blood coagulation disease;broadmatch
eating disorder;rumination disorder;narrowmatch
glycogen storage disease type iii;glycogen storage disease iii;exactmatch
iris disease;iritis;narrowmatch
cholangitis;acute cholangitis;narrowmatch
mature pericardial teratoma;benign pericardial teratoma;exactmatch
invasive bladder transitional cell carcinoma;infiltrating bladder urothelial carcinoma, microcystic variant;narrowmatch
neurodegenerative disease;pick's disease;narrowmatch
bile duct disorder;biliary tract disease;broadmatch
parathyroid adenoma;parathyroid gland clear cell adenoma;narrowmatch
myasthenia gravis;myasthenia gravis;exactmatch
uterine corpus diffuse leiomyomatosis;uterine corpus leiomyomatosis;broadmatch
neural tube defect;neural tube defect;exactmatch
van der woude syndrome;syndrome;broadmatch
meningioma;petrous apex meningioma;narrowmatch
laron syndrome;autosomal recessive disease;broadmatch
central nervous system disease;meningoencephalitis;narrowmatch
testicular sarcoma;sarcoma;broadmatch
epididymal adenocarcinoma;epididymis adenocarcinoma;exactmatch
anterior foramen magnum meningioma;foramen magnum meningioma;broadmatch
herpes simplex dermatitis;eczema herpeticum;exactmatch
parathyroid gland disorder;parathyroid gland disease;exactmatch
mediastinal neurofibroma;malignant mediastinal neurogenic neoplasm;broadmatch
spindle cell hemangioma;hemangioma;broadmatch
scoliosis;scoliosis;exactmatch
carcinoma;gastric carcinoma;narrowmatch
breast rhabdomyosarcoma;breast sarcoma;broadmatch
developmental disorder of mental health;pervasive developmental disorder;narrowmatch
cerebral lymphoma;cerebral lymphoma;exactmatch
adolescence-adult electroclinical syndrome;juvenile absence epilepsy;narrowmatch
penile leukoplakia;leukoplakia of penis;exactmatch
endocrine pancreas disease;wdha syndrome;narrowmatch
hypoglycemia;endocrine pancreas disease;broadmatch
lung adenoid cystic carcinoma;lung carcinoma;broadmatch
infiltrating bladder urothelial carcinoma sarcomatoid variant;infiltrating bladder urothelial carcinoma sarcomatoid variant;exactmatch
goiter;nodular goiter;narrowmatch
mucosal melanoma;melanoma;broadmatch
kabuki syndrome;kabuki syndrome;exactmatch
viral infectious disease;lassa fever;narrowmatch
colon leiomyoma;colon leiomyoma;exactmatch
cadasil syndrome;cadasil 1;exactmatch
askin tumor;askin's tumor;exactmatch
lymphoma;thyroid gland lymphoma;narrowmatch
esophageal neuroendocrine tumor;esophageal neuroendocrine tumor;exactmatch
phosphorus metabolism disease;hypophosphatemia;narrowmatch
trypanosomiasis;chagas disease;narrowmatch
joubert syndrome type 3;joubert syndrome;broadmatch
tabes dorsalis;tabes dorsalis;exactmatch
parasitic helminthiasis infectious disease;metagonimiasis;narrowmatch
mixed embryonal carcinoma and teratoma;germ cell and embryonal cancer;broadmatch
tertiary syphilis;tertiary syphilis;exactmatch
nasal cavity squamous cell carcinoma;nasal cavity carcinoma;broadmatch
leukemia;childhood leukemia;narrowmatch
central nervous system degenerative disorder;neurodegenerative disease;exactmatch
acute stress disorder;acute stress disorder;exactmatch
pancreatic acinar cell carcinoma;pancreatic acinar cell adenocarcinoma;exactmatch
skin atrophy;skin disease;broadmatch
autoimmune nervous system disorder;hypersensitivity reaction type ii disease;broadmatch
takayasu arteritis;syndrome;broadmatch
schwannoma;benign neurilemmoma;exactmatch
color blindness;color blindness;exactmatch
iris cancer;malignant ciliary body neoplasm;narrowmatch
mucopolysaccharidosis;morquio syndrome;narrowmatch
extraskeletal ewing sarcoma;extraosseous ewing's sarcoma;exactmatch
congenital amegakaryocytic thrombocytopenia;thrombocytopenia;broadmatch
adjustment disorder;disease of mental health;broadmatch
clear cell sarcoma of the kidney;kidney clear cell sarcoma;exactmatch
peroxisomal disease;d-bifunctional protein deficiency;narrowmatch
neuronal ceroid lipofuscinosis type 4b;neuronal ceroid lipofuscinosis;broadmatch
dengue fever;dengue disease;exactmatch
epidermolysis bullosa simplex;epidermolysis bullosa;broadmatch
cholesterol side-chain cleavage deficiency;congenital adrenal insufficiency;exactmatch
gastric papillary adenocarcinoma;gastric adenocarcinoma;broadmatch
pleuropulmonary blastoma;pleuropulmonary blastoma;exactmatch
urinary tract papillary transitional cell benign neoplasm;renal pelvis inverted papilloma;narrowmatch
benign endocrine neoplasm;endocrine organ benign neoplasm;exactmatch
dental disorder;tooth disease;exactmatch
dysthymic disorder;dysthymic disorder;exactmatch
adult botryoid-type embryonal rhabdomyosarcoma;adult botryoid rhabdomyosarcoma;exactmatch
extraskeletal ewing sarcoma/peripheral primitive neuroectodermal tumor;extraosseous ewing's sarcoma;broadmatch
degeneration of macula and posterior pole;age-related macular degeneration;narrowmatch
zollinger ellison syndrome;syndrome;broadmatch
mouth disease;lip disorder;narrowmatch
polydactyly;polydactyly;exactmatch
intestinal benign neoplasm;appendix neoplasm;narrowmatch
whipple disease;whipple disease;exactmatch
prostate adenoma;prostatic adenoma;exactmatch
corneal disease;corneal dystrophy;narrowmatch
multiple mucosal neuromas;neuroma;broadmatch
thymic small cell carcinoma;thymus small cell carcinoma;exactmatch
childhood visual pathway astrocytoma;childhood optic tract astrocytoma;exactmatch
spondylolisthesis;spondylolisthesis;exactmatch
congenital septal defect;congenital heart disease;broadmatch
nervous system disease;neurotoxicity syndrome;narrowmatch
fallopian tube benign neoplasm;fallopian tube papilloma;narrowmatch
inflammatory and toxic neuropathy;chronic inflammatory demyelinating polyneuropathy;narrowmatch
pituitary gland necrosis;necrosis of pituitary;exactmatch
malignant testicular germ cell tumor;testicular malignant germ cell cancer;exactmatch
rhabdoid cancer;rhabdoid tumor of the kidney;narrowmatch
niemann-pick disease;non-langerhans-cell histiocytosis;broadmatch
intestinal disaccharidase deficiency and disaccharide malabsorption;intestinal disease;broadmatch
cutaneous liposarcoma;liposarcoma;broadmatch
papillary carcinoma;carcinoma;broadmatch
malignant postcricoid neoplasm;hypopharynx cancer;broadmatch
disease of mental health;sexual and gender identity disorders;narrowmatch
chromophobe renal cell carcinoma;chromophobe renal cell carcinoma;exactmatch
childhood ovarian dysgerminoma;dysgerminoma of ovary;broadmatch
cerebral meningioma;lateral ventricle meningioma;narrowmatch
third cranial nerve disease;oculomotor nerve paralysis;narrowmatch
epithelioid sarcoma;epithelioid sarcoma;exactmatch
mucoepidermoid skin carcinoma;cutaneous mucoepidermoid carcinoma;exactmatch
dendritic cell tumor, not otherwise specified;dendritic cell sarcoma;exactmatch
myxoid liposarcoma;myxoid liposarcoma;exactmatch
type 1 diabetes mellitus;diabetes mellitus;broadmatch
endometrial transitional cell carcinoma;endometrial carcinoma;broadmatch
echinococcosis;echinococcosis;exactmatch
malignant male reproductive system neoplasm;male reproductive organ cancer;exactmatch
dissociative amnesia;dissociative amnesia;exactmatch
uterine ligament clear cell adenocarcinoma;uterine ligament clear cell adenocarcinoma;exactmatch
spinal cord meningioma;spinal meningioma;exactmatch
dependent personality disorder;personality disorder;broadmatch
amino acid metabolic disorder;lysinuric protein intolerance;narrowmatch
malaria;falciparum malaria;narrowmatch
reticular dysgenesis;reticular dysgenesis;exactmatch
central nervous system disease;paraplegia;narrowmatch
hand foot and mouth disease;viral infectious disease;broadmatch
skin disease;cutaneous sarcoidosis;narrowmatch
cornelia de lange syndrome;genetic disease;broadmatch
interstitial myositis;myositis fibrosa;exactmatch
syndrome;maffucci syndrome;narrowmatch
malignant colorectal neoplasm;large intestine cancer;exactmatch
kidney extraskeletal osteosarcoma;kidney osteogenic sarcoma;exactmatch
cholangitis;suppurative cholangitis;narrowmatch
aleukemic leukemia cutis;aleukemic leukemia cutis;exactmatch
acute stress disorder;anxiety disorder;broadmatch
vulvar disorder;female reproductive system disease;broadmatch
childhood botryoid-type embryonal rhabdomyosarcoma of the vagina;childhood vagina botryoid rhabdomyosarcoma;exactmatch
composite ganglioneuroblastoma, stroma-dominant and stroma-poor;stroma-dominant and stroma-poor composite ganglioneuroblastoma;exactmatch
typhus;endemic typhus fever;narrowmatch
vulva cancer;malignant labia minora neoplasm;narrowmatch
connective tissue disease;rheumatic fever;narrowmatch
stomach cancer;gastric carcinoma;narrowmatch
lipoadenoma;adenoma;broadmatch
phlebitis;phlebitis;exactmatch
malignant labia majora neoplasm;labium majus cancer;exactmatch
anal carcinoma;anal squamous cell carcinoma;narrowmatch
glycogen storage disease;glycogen metabolism disorder;exactmatch
skin tag;anal fibroepithelial polyp;narrowmatch
villous adenoma;adenoma;broadmatch
androgen insensitivity syndrome;sex differentiation disease;broadmatch
ovarian failure;ovarian dysfunction;exactmatch
bone paget disease;paget's disease of bone;exactmatch
childhood conventional osteosarcoma;childhood intracortical osteosarcoma;exactmatch
neonatal anemia;anemia of prematurity;narrowmatch
benign breast phyllodes tumor;breast benign neoplasm;broadmatch
paraphimosis;paraphimosis;exactmatch
glottis carcinoma;glottis cancer;broadmatch
connective tissue disease;ochronosis;narrowmatch
urogenital tuberculosis;renal tuberculosis;narrowmatch
ovarian surface papilloma;ovarian surface papilloma;exactmatch
prune belly syndrome;syndrome;broadmatch
chronic eosinophilic pneumonia;eosinophilic pneumonia;broadmatch
fanconi anemia;fanconi anemia, complementation group i;narrowmatch
female reproductive organ benign neoplasm;benign vaginal neoplasm;narrowmatch
pleuritis;pleural disease;broadmatch
3-methylglutaconic aciduria type 1;3-methylglutaconic aciduria;broadmatch
cystic teratoma;ovarian cystic teratoma;narrowmatch
functioning pituitary adenoma;tsh-producing pituitary gland neoplasm;narrowmatch
chordoid glioma of the third ventricle;third ventricle chordoid glioma;exactmatch
notochordal tumor;bone cancer;broadmatch
complex regional pain syndrome;complex regional pain syndrome i;narrowmatch
dermoid cyst of the spinal cord;spinal cord dermoid cyst;exactmatch
specific developmental disorder;developmental coordination disorder;narrowmatch
maxillary sinus squamous cell carcinoma;maxillary sinus cancer;broadmatch
hemoglobin h disease;alpha thalassemia;broadmatch
histiocytosis;histiocytosis;exactmatch
type ii acrocephalopolysyndactyly;carpenter syndrome;exactmatch
panic disorder;panic disorder;exactmatch
mediastinal granular cell tumor;integumentary system cancer;broadmatch
childhood oligodendroglioma;childhood oligodendroglioma;exactmatch
verrucous hemangioma;skin hemangioma;broadmatch
pachyonychia congenita;pachyonychia congenita;exactmatch
congenital adrenal gland hypoplasia;alternating hemiplegia of childhood;exactmatch
eccrine sweat gland neoplasm;mixed tumor of the skin (chondroid syringoma);narrowmatch
cellular congenital mesoblastic nephroma;cellular congenital mesoblastic nephroma;exactmatch
intestinal cancer;intestinal neuroendocrine neoplasm;narrowmatch
adrenal cortex carcinoma;adrenal cortex cancer;exactmatch
hemiplegia;congenital adrenal gland hypoplasia;narrowmatch
congenital central hypoventilation;congenital central hypoventilation syndrome;exactmatch
myocarditis;acute myocarditis;narrowmatch
methylmalonic aciduria and homocystinuria, cblc type;methylmalonic aciduria and homocystinuria type cblc;exactmatch
erdheim-chester disease;non-langerhans-cell histiocytosis;broadmatch
retinoschisis;retinal degeneration;broadmatch
osteogenesis imperfecta;cole-carpenter syndrome;narrowmatch
skin disease;lipodystrophy;narrowmatch
ovarian endometrioid cystadenoma;ovarian cystadenoma;broadmatch
phobic disorder;social anxiety disorder;narrowmatch
visceral heterotaxy;situs inversus;narrowmatch
epicardial lipoma;epicardium lipoma;exactmatch
restless leg syndrome;central nervous system disease;broadmatch
separation anxiety disorder;separation anxiety disorder;exactmatch
sclerosing pneumocytoma;pulmonary sclerosing hemangioma;exactmatch
multiple sulfatase deficiency disease;mucosulfatidosis;exactmatch
sex cord-stromal neoplasm;sertoli cell tumor;narrowmatch
citrullinemia;urea cycle disorder;broadmatch
liver leiomyosarcoma;liver sarcoma;broadmatch
annular pancreas;pancreas disease;broadmatch
multiple endocrine neoplasia type 2a;autosomal dominant disease;broadmatch
amelanotic skin melanoma;skin melanoma;broadmatch
urethritis;urethral disease;broadmatch
syndrome;holmes-adie syndrome;narrowmatch
pancreatic delta cell neuroendocrine tumor;islet cell tumor;broadmatch
carcinoma;acinar cell carcinoma;narrowmatch
chromosomal deletion syndrome;1p36 deletion syndrome;narrowmatch
monoclonal paraproteinemia;plasma protein metabolism disease;broadmatch
adult cerebellar neoplasm;adult cerebellar neoplasm;exactmatch
parotid gland cancer;parotid gland adenoid cystic carcinoma;narrowmatch
childhood t acute lymphoblastic leukemia;t-cell childhood acute lymphocytic leukemia;exactmatch
epithelial predominant kidney wilms tumor;nephroblastoma;broadmatch
skin infiltrating basal cell carcinoma;basal cell carcinoma;broadmatch
bladder exstrophy;bladder exstrophy;exactmatch
autosomal dominant disease;cowden syndrome;narrowmatch
islet cell tumor;pancreatic neuroendocrine carcinoma;narrowmatch
lymph node cancer;palisaded lymph node myofibroblastoma;narrowmatch
imperforate anus;physical disorder;broadmatch
reproductive organ cancer;sex cord-stromal tumor;narrowmatch
vascular disorder;vascular disease;exactmatch
syndrome;shwachman-diamond syndrome;narrowmatch
malignant type a thymoma;malignant type a thymoma;exactmatch
benign neoplasm;disease of cellular proliferation;broadmatch
neuroleptic malignant syndrome;neuroleptic malignant syndrome;exactmatch
bacterial conjunctivitis;bacterial conjunctivitis;exactmatch
popliteal pterygium syndrome;autosomal dominant disease;broadmatch
addison's disease;addison's disease;exactmatch
graves disease;graves' disease;exactmatch
viral hepatitis;viral hepatitis;exactmatch
protoplasmic astrocytoma;astrocytoma;broadmatch
lung disease;acute chest syndrome;narrowmatch
retinal detachment;retinal detachment;exactmatch
central neurocytoma;central neurocytoma;exactmatch
tuberous sclerosis;autosomal dominant disease;broadmatch
physical disorder;klippel-feil syndrome;narrowmatch
central nervous system primitive neuroectodermal neoplasm;childhood cerebral embryonal tumor with multilayered rosettes, c19mc-altered;narrowmatch
gastritis;necrotizing gastritis;narrowmatch
gallbladder adenosquamous carcinoma;gallbladder carcinoma;broadmatch
colon neuroendocrine neoplasm;colonic benign neoplasm;broadmatch
pelvic lipomatosis;pelvic lipomatosis;exactmatch
cll/sll;chronic lymphocytic leukemia/small lymphocytic lymphoma with unmutated immunoglobulin heavy chain variable-region gene;narrowmatch
benign lymphoepithelial lesion of the salivary gland;salivary gland disease;broadmatch
cervical adenocarcinoma;cervical serous adenocarcinoma;narrowmatch
acute salpingitis;salpingitis;broadmatch
growth hormone-producing pituitary gland adenoma;functioning pituitary adenoma;broadmatch
hyperlipoproteinemia type i;familial lipoprotein lipase deficiency;exactmatch
colorectal adenoma;colorectal adenoma;exactmatch
thyroid gland lymphoma;lymphoma;broadmatch
epiglottic carcinoma;supraglottis cancer;broadmatch
small intestinal leiomyosarcoma;leiomyosarcoma;broadmatch
polyradiculoneuropathy;polyradiculopathy;narrowmatch
vulvar syringoma;vulvar syringoma;exactmatch
adolescence-adult electroclinical syndrome;juvenile myoclonic epilepsy;narrowmatch
vein disease;esophageal varices;narrowmatch
spindle cell sarcoma;spindle cell sarcoma;exactmatch
retinal disease;retinitis;narrowmatch
minimal change glomerulonephritis;lipoid nephrosis;exactmatch
atypical polypoid adenomyoma;uterine corpus atypical polypoid adenomyoma;narrowmatch
superficial multifocal basal cell carcinoma;superficial basal cell carcinoma;exactmatch
verrucous hemangioma;verrucous keratotic hemangioma;exactmatch
scrotal neoplasm;scrotum neoplasm;exactmatch
reticulosarcoma;reticulosarcoma;exactmatch
tethered spinal cord syndrome;tethered spinal cord syndrome;exactmatch
autosomal recessive torsion dystonia 2;dystonia;broadmatch
mouth disease;oral cavity submucous fibrosis;narrowmatch
selective iga immunodeficiency;selective iga deficiency disease;exactmatch
autosomal recessive disease;thalassemia;narrowmatch
endometrioid stromal sarcoma;endometrial stromal sarcoma;exactmatch
primary systemic mycosis;paracoccidioidomycosis;narrowmatch
neuroleptic malignant syndrome;nervous system disease;broadmatch
brain disease;cortical dysplasia-focal epilepsy syndrome;narrowmatch
rheumatic fever;rheumatic fever;exactmatch
pituitary infarct;pituitary gland apoplexy;narrowmatch
choroid spindle cell melanoma;malignant choroid melanoma;broadmatch
tetralogy of fallot;tetralogy of fallot;exactmatch
mixed tumor of the skin (chondroid syringoma);eccrine sweat gland neoplasm;broadmatch
bile duct carcinoma;bile duct carcinoma;exactmatch
infantile cortical hyperostosis;bone inflammation disease;broadmatch
mature ovarian teratoma;mature teratoma of the ovary;exactmatch
atrial heart septal defect;patent foramen ovale;narrowmatch
cerebellar astrocytoma;cerebellar astrocytoma;exactmatch
central retinal vein occlusion;central retinal vein occlusion;exactmatch
hyperkalemic periodic paralysis;hyperkalemic periodic paralysis;exactmatch
endocardial fibroelastosis;endocardium disease;broadmatch
ovarian small cell carcinoma, hypercalcemic type;ovarian small cell carcinoma;broadmatch
infantile cortical hyperostosis;caffey disease;exactmatch
adult lymphocyte-depleted classic hodgkin lymphoma;hodgkin's lymphoma, lymphocytic depletion;exactmatch
melanoma;epithelioid cell melanoma;narrowmatch
adult myxoid chondrosarcoma;myxoid chondrosarcoma;broadmatch
breast benign neoplasm;nipple neoplasm;narrowmatch
meningioma;suprasellar meningioma;narrowmatch
mammary paget's disease;paget disease of the anal canal;narrowmatch
vulva carcinoma;bartholin gland carcinoma;narrowmatch
gastritis;eosinophilic gastritis;narrowmatch
ovarian gonadoblastoma;ovarian gonadoblastoma;exactmatch
nerve sheath neoplasm;peripheral nervous system neoplasm;broadmatch
superior sulcus lung carcinoma;lung superior sulcus carcinoma;exactmatch
neurofibroma;atypical neurofibroma;narrowmatch
viral infectious disease;pharyngoconjunctival fever;narrowmatch
hereditary factor v deficiency;blood coagulation disease;broadmatch
x-linked creatine transporter deficiency;cerebral creatine deficiency syndrome;broadmatch
american cutaneous leishmaniasis;leishmaniasis;broadmatch
hemophagocytic syndrome;lymphatic system disease;broadmatch
masa syndrome;hereditary spastic paraplegia;broadmatch
myositis ossificans;myositis ossificans;exactmatch
autonomic neuropathy;autonomic peripheral neuropathy;exactmatch
hereditary factor x deficiency;blood coagulation disease;broadmatch
lymphocytic gastritis;lymphocytic gastritis;exactmatch
autosomal recessive disease;sotos syndrome;narrowmatch
hantavirus pulmonary syndrome;viral infectious disease;broadmatch
microcystic meningioma;meningioma;broadmatch
nail-patella syndrome;nail-patella syndrome;exactmatch
western equine encephalomyelitis;viral infectious disease;broadmatch
dermatitis;eczema;narrowmatch
pleuritis;pleurisy;exactmatch
thyroid sarcoma;thyroid gland angiosarcoma;narrowmatch
anisakiasis;parasitic helminthiasis infectious disease;broadmatch
inverted papilloma;papilloma;broadmatch
pilomatricoma;pilomatrixoma;exactmatch
foodborne botulism;botulism;broadmatch
laryngitis;laryngeal disease;broadmatch
non-specific granulomatous orchitis;granulomatous orchitis;exactmatch
intraventricular brain neoplasm;cerebral ventricle cancer;exactmatch
epithelial synovial sarcoma;epithelioid cell synovial sarcoma;exactmatch
uterine corpus adenomyoma;adenomyoma;broadmatch
myofibromatosis;connective tissue benign neoplasm;broadmatch
pityriasis rubra pilaris;psoriasis;broadmatch
capillary disease;gastric antral vascular ectasia;narrowmatch
mediastinal synovial sarcoma;synovial sarcoma;broadmatch
osteosarcoma;bone fibrosarcoma;narrowmatch
malignant tracheal neoplasm;respiratory system cancer;broadmatch
hypertropia;strabismus;broadmatch
ovarian stromal hyperthecosis;ovarian stromal hyperthecosis;exactmatch
breast fibrosis;non-proliferative fibrocystic change of the breast;broadmatch
frontal convexity meningioma;cerebral convexity meningioma;broadmatch
capillary leak syndrome;capillary disease;broadmatch
trypanosomiasis;african trypanosomiasis;narrowmatch
bone liposarcoma;osteosarcoma;broadmatch
serous cystadenocarcinoma;pancreatic serous cystadenocarcinoma;narrowmatch
acinar lung adenocarcinoma;lung adenocarcinoma;broadmatch
prostate small cell carcinoma;prostate carcinoma;broadmatch
periapical periodontitis;periapical dental abscess;narrowmatch
malignant thoracic neoplasm;thoracic cancer;exactmatch
selective ige immunodeficiency;dysgammaglobulinemia;broadmatch
eye disease;amblyopia;narrowmatch
psoriatic arthritis;syndrome;broadmatch
choroid disease;posterior uveitis;narrowmatch
intestinal neuroendocrine neoplasm;intestinal cancer;broadmatch
placental-site gestational trophoblastic tumor;choriocarcinoma;broadmatch
liver vascular disorder;hepatic vascular disease;exactmatch
superior vena cava angiosarcoma;vein disease;broadmatch
gitelman syndrome;renal tubular transport disease;broadmatch
ulcerative stomatitis;ulcerative stomatitis;exactmatch
testicular yolk sac tumor, myxomatous pattern;testicular yolk sac tumor;broadmatch
peripheral breast papilloma;microscopic breast papilloma;exactmatch
strabismus;hypertropia;narrowmatch
glossopharyngeal motor neuropathy;motor neuritis;broadmatch
pulmonary infarction;pulmonary embolism and infarction;exactmatch
hereditary coproporphyria;acute porphyria;broadmatch
autoimmune polyendocrinopathy syndrome;autoimmune polyendocrine syndrome;exactmatch
infiltrating bladder urothelial carcinoma, clear cell variant;clear cell variant infiltrating bladder urothelial carcinoma;exactmatch
respiratory distress syndrome;respiratory failure;broadmatch
malignant vestibulocochlear nerve neoplasm;cranial nerve malignant neoplasm;broadmatch
pancreatic intraductal papillary-mucinous neoplasm with high grade dysplasia;pancreatic intraductal papillary-colloid carcinoma;broadmatch
urethral disease;urethral inverted papilloma;narrowmatch
skin benign neoplasm;cherry hemangioma;narrowmatch
trichotillomania;impulse control disorder;broadmatch
benign breast adenomyoepithelioma;benign breast adenomyoepithelioma;exactmatch
malnutrition;nutritional deficiency disease;exactmatch
syndrome;cervicocranial syndrome;narrowmatch
cerebritis;cerebritis;exactmatch
denys-drash syndrome;denys-drash syndrome;exactmatch
macrocytic anemia;myelodysplastic syndrome with isolated del(5q);narrowmatch
skin squamous cell carcinoma;plantar verrucous skin carcinoma;narrowmatch
bilateral breast carcinoma;bilateral breast cancer;exactmatch
bartholin gland squamous cell carcinoma;bartholin's gland squamous cell carcinoma;exactmatch
penile carcinoma in situ;in situ carcinoma;broadmatch
hairy tongue;hairy tongue;exactmatch
complement deficiency;c3 deficiency;narrowmatch
large cell neuroendocrine carcinoma;lung large cell carcinoma;broadmatch
congenital structural myopathy;myopathy;broadmatch
pseudoxanthoma elasticum;pseudoxanthoma elasticum;exactmatch
bronchiolitis obliterans;interstitial lung disease;broadmatch
chronic pyelonephritis;pyelonephritis;broadmatch
gastrointestinal system disease;diarrhea;narrowmatch
mitral valve disease;mitral valve insufficiency;narrowmatch
asynchronous multifocal osteosarcoma;asynchronous multifocal osteogenic sarcoma;exactmatch
acquired color blindness;color blindness;broadmatch
fibroblastic osteosarcoma;fibrosarcomatous osteosarcoma;exactmatch
thymic small cell carcinoma;thymic carcinoma;broadmatch
epidermolytic acanthoma;epidermolytic acanthoma;exactmatch
candidiasis;chronic mucocutaneous candidiasis;narrowmatch
liver rhabdomyosarcoma;liver sarcoma;broadmatch
salivary gland cancer;submandibular gland carcinoma;narrowmatch
small intestinal sarcoma;small intestinal fibrosarcoma;narrowmatch
maffucci syndrome;maffucci syndrome;exactmatch
pleomorphic xanthoastrocytoma;astrocytoma;broadmatch
colon carcinoma;colon small cell neuroendocrine carcinoma;narrowmatch
hyponatremic mineralocorticoid resistance due to mineralocorticoid receptor defect;autosomal dominant pseudohypoaldosteronism type 1;exactmatch
nasal vestibule squamous papilloma;nasal vestibule papilloma;exactmatch
xanthogranulomatous cholecystitis;xanthogranulomatous cholecystitis;exactmatch
diencephalic astrocytoma;diencephalic astrocytomas;exactmatch
bronchiolitis;bronchiolitis;exactmatch
blau syndrome;blau syndrome;exactmatch
connective tissue disease;marfan syndrome;narrowmatch
epiglottitis;upper respiratory tract disease;broadmatch
signet ring cell gastric adenocarcinoma;gastric diffuse adenocarcinoma;broadmatch
malignant aortic neoplasm;aortic malignant tumor;exactmatch
anus adenocarcinoma;paget disease of the anus;narrowmatch
glottis squamous cell carcinoma;glottis verrucous carcinoma;narrowmatch
tsh-producing pituitary gland carcinoma;malignant thyroid stimulating hormone producing neoplasm of pituitary gland;exactmatch
autosomal recessive limb-girdle muscular dystrophy;limb-girdle muscular dystrophy type 2d;narrowmatch
plasma protein metabolism disease;alpha-1 antitrypsin deficiency;narrowmatch
islet cell tumor;pancreatic somatostatinoma;narrowmatch
myelitis;myelitis;exactmatch
systemic scleroderma;systemic scleroderma;exactmatch
relapsing fever;tick-borne relapsing fever;narrowmatch
methylmalonic aciduria, cblb type;methylmalonic acidemia cb1b type;exactmatch
thyroid gland disease;thyrotoxicosis;narrowmatch
mesenchymal chondrosarcoma;adult mesenchymal chondrosarcoma;narrowmatch
limb-girdle muscular dystrophy type 2a;autosomal recessive limb-girdle muscular dystrophy type 2a;exactmatch
leiomyosarcoma;prostate leiomyosarcoma;narrowmatch
autosomal recessive polycystic kidney disease;autosomal recessive polycystic kidney disease;exactmatch
bacterial meningitis;bacterial meningitis;exactmatch
malignant urethral neoplasm;urethral disease;broadmatch
intestinal perforation;intestinal disease;broadmatch
bladder tubulo-cystic clear cell adenocarcinoma;bladder clear cell adenocarcinoma;broadmatch
bartholin gland adenoma;bartholin's gland adenoma;exactmatch
pyosalpinx;pyosalpinx;exactmatch
renal tuberculosis;urogenital tuberculosis;broadmatch
vulvar melanoma;vulva cancer;broadmatch
thyroid gland diffuse sclerosing papillary carcinoma;nonencapsulated sclerosing carcinoma;exactmatch
neuroendocrine tumor;somatostatin-producing neuroendocrine tumor;narrowmatch
glioblastoma multiforme;giant cell glioblastoma;narrowmatch
progressive myoclonus epilepsy;progressive myoclonus epilepsy;exactmatch
mucinous adenocarcinoma;rectal mucinous adenocarcinoma;narrowmatch
frontotemporal dementia;dementia;broadmatch
benign meningioma;central nervous system organ benign neoplasm;broadmatch
dysembryoplastic neuroepithelial tumor;central nervous system organ benign neoplasm;broadmatch
pneumoconiosis;pneumoconiosis;exactmatch
periapical dental abscess;suppurative periapical periodontitis;exactmatch
