head;tail;relation
tissue;esophageal tissue;narrowmatch
squamous cell;esophageal squamous cell;narrowmatch
esophageal tissue;esophageal mucosa;narrowmatch
mucosa;esophageal mucosa;narrowmatch
myositis;myositis ossificans;narrowmatch
glandular epithelium;cuboidal epithelium;narrowmatch
otolaryngologic disorder;oral disorder;narrowmatch
cyst;mediastinal cyst;narrowmatch
urethral gland;cowper gland;narrowmatch
organ;bronchial tree;narrowmatch
pseudostratified columnar ciliated epithelium;bronchial epithelium;narrowmatch
cancer-related condition;meigs syndrome;narrowmatch
neoplastic syndrome;meigs syndrome;narrowmatch
anatomic surface;bone surface;narrowmatch
bone;bone of the extremity;narrowmatch
anatomic structure, system, or substance;body part;narrowmatch
soft tissue;blood vessel tissue;narrowmatch
capillary;blood capillary;narrowmatch
blood vessel;blood capillary;narrowmatch
urothelium;bladder urothelium;narrowmatch
urothelial cell;bladder urothelial cell;narrowmatch
tissue;bladder tissue;narrowmatch
bladder tissue;bladder mucosa;narrowmatch
mucosa;bladder mucosa;narrowmatch
mucosa-associated lymphoid tissue;bronchus-associated lymphoid tissue;narrowmatch
digestive system part;canal of hering;narrowmatch
connective tissue;cartilaginous tissue;narrowmatch
carotid artery;common carotid artery;narrowmatch
basophilic cell;corticotroph cell;narrowmatch
aneuploidy;monosomy;narrowmatch
eye part;corneoscleral coat;narrowmatch
epithelial metaplasia;squamous metaplasia;narrowmatch
stratified columnar epithelium;conjunctival epithelium;narrowmatch
morphologic finding;metaplasia;narrowmatch
non-neoplastic disorder by special category;metabolic disorder;narrowmatch
cell;cell of the epidermis;narrowmatch
renal tubule;collecting tube;narrowmatch
connective and soft tissue neoplasm (antiquated);mesenchymoma;narrowmatch
cartilage cell;chondroblast;narrowmatch
eye part;chamber of the eye;narrowmatch
apocrine sweat gland;ceruminous gland;narrowmatch
brain part;cerebral sulcus;narrowmatch
digestive system signs and symptoms;hepatomegaly;narrowmatch
immune system disorder;autoimmune disease;narrowmatch
chronic viral hepatitis;hepatitis b infection;narrowmatch
breast disorder;non-neoplastic breast disorder;narrowmatch
non-neoplastic liver and intrahepatic bile duct disorder;cirrhosis;narrowmatch
molecular abnormality;cytogenetic abnormality;narrowmatch
non-neoplastic head and neck disorder;cholesteatoma;narrowmatch
congenital disorder of natural immunity;chediak-higashi syndrome;narrowmatch
cervical disorder;cervical polyp;narrowmatch
uterine polyp;cervical polyp;narrowmatch
non-neoplastic brain disorder;cerebrovascular disorder;narrowmatch
non-neoplastic vascular disorder;cerebrovascular disorder;narrowmatch
central nervous system vascular malformation;cerebral arteriovenous malformation;narrowmatch
arteriovenous hemangioma/malformation;cerebral arteriovenous malformation;narrowmatch
nervous system disorder;central nervous system disorder;narrowmatch
disorder by site;cardiovascular disorder;narrowmatch
breast carcinoma;female breast carcinoma;narrowmatch
candidiasis;vulvovaginal candidiasis;narrowmatch
non-neoplastic lung disorder;bronchitis;narrowmatch
inflammatory bowel disease;ulcerative colitis;narrowmatch
colorectal polyp;colon polyp;narrowmatch
socialized conduct disorder;communication disorder;narrowmatch
genetic disorder;cystinosis;narrowmatch
dna maintenance process;dna topology regulation;narrowmatch
dermatosis;dermatitis;narrowmatch
mood disorder;depression;narrowmatch
digestive system signs and symptoms;dysphagia;narrowmatch
abnormal hematology test result;cytopenia;narrowmatch
other finding;cyst;narrowmatch
non-neoplastic kidney disorder;cystinosis;narrowmatch
other finding;complication;narrowmatch
genetic disorder;cystic fibrosis;narrowmatch
endocrine syndrome;cushing syndrome;narrowmatch
fungal infection;cryptococcosis;narrowmatch
inflammatory bowel disease;crohn disease;narrowmatch
enteritis;crohn disease;narrowmatch
neurological signs and symptoms;seizure;narrowmatch
non-neoplastic disorder by site;non-neoplastic breast disorder;narrowmatch
bone tumor of undefined neoplastic nature;simple bone cyst;narrowmatch
acute hepatitis;hepatitis a infection;narrowmatch
non-neoplastic hematologic and lymphocytic disorder;coagulation disorder;narrowmatch
anemia;aplastic anemia;narrowmatch
non-neoplastic hematologic and lymphocytic disorder;anemia;narrowmatch
cell cycle process;cell cycle progression;narrowmatch
dementia;alzheimer's disease;narrowmatch
aids encephalopathy;aids dementia;narrowmatch
leukopenia;granulocytopenia;narrowmatch
gene expression process;transcription process;narrowmatch
protein family;kinase;narrowmatch
interleukin gene;il3 gene;narrowmatch
cell growth process;cell maturation;narrowmatch
growth factor receptor gene;eng gene;narrowmatch
digit;finger;narrowmatch
transcription factor gene;gata1 gene;narrowmatch
transcription process;transcription elongation;narrowmatch
immunoprotein gene;hla-a gene;narrowmatch
megaloblastic anemia;pernicious anemia;narrowmatch
numerical chromosomal abnormality;aneuploidy;narrowmatch
vascular ectasia;angiokeratoma;narrowmatch
peritoneal disorder;ascites;narrowmatch
urinary system disorder;bladder disorder;narrowmatch
hepatobiliary disorder;biliary system disorder;narrowmatch
hyperplasia;benign prostatic hyperplasia;narrowmatch
disease or disorder;psychiatric disorder;narrowmatch
infectious disorder;bacterial infection;narrowmatch
fungal infection;aspergillosis;narrowmatch
autoimmune disease;rheumatoid arthritis;narrowmatch
eating disorder;anorexia;narrowmatch
arthritis;rheumatoid arthritis;narrowmatch
rheumatologic disorder;rheumatoid arthritis;narrowmatch
arthropathy;arthritis;narrowmatch
vascular malformation;arteriovenous hemangioma/malformation;narrowmatch
non-neoplastic cardiovascular disorder;arrhythmia;narrowmatch
psychiatric disorder;anxiety disorder;narrowmatch
dermatitis;dermatosis papulosa nigra;narrowmatch
endocrine pancreas disorder;diabetes mellitus;narrowmatch
glucose metabolism disorder;diabetes mellitus;narrowmatch
autoimmune disease;type 1 diabetes mellitus;narrowmatch
infectious disorder;granuloma inguinale;narrowmatch
morphologic finding;granuloma;narrowmatch
cancer-related condition;graft versus host disease;narrowmatch
transplant-related disorder;graft versus host disease;narrowmatch
fracture;pathologic fracture;narrowmatch
bone injury;fracture;narrowmatch
congenital or acquired anatomic abnormality;fistula;narrowmatch
morphologic finding;fibrosis;narrowmatch
non-neoplastic breast disorder;breast fibrocystic change;narrowmatch
sign;fever;narrowmatch
immunodeficiency syndrome;chronic fatigue syndrome;narrowmatch
mental and behavioral signs and symptoms;fatigue;narrowmatch
genetic disorder;fanconi syndrome;narrowmatch
syndrome;fanconi syndrome;narrowmatch
non-neoplastic bone disorder;exostosis;narrowmatch
pharmacologic substance;biological agent;narrowmatch
goiter;graves disease;narrowmatch
hyperthyroidism;graves disease;narrowmatch
abnormal urine test result;hematuria;narrowmatch
viral hepatitis;hepatitis a infection;narrowmatch
non-neoplastic liver and intrahepatic bile duct disorder;hepatitis;narrowmatch
respiratory system signs and symptoms;hemoptysis;narrowmatch
coagulation factor deficiency;hemophilia;narrowmatch
congenital hematological disorder;hemoglobinopathy;narrowmatch
genitourinary signs and symptoms;hematuria;narrowmatch
hemangiopericytic neoplasm;hemangiopericytoma;narrowmatch
non-neoplastic breast disorder;gynecomastia;narrowmatch
heart failure;congestive heart failure;narrowmatch
thoracic disorder;heart disorder;narrowmatch
cardiovascular disorder;heart disorder;narrowmatch
non-neoplastic ear disorder;hearing disorder;narrowmatch
disease or disorder;hamartoma;narrowmatch
pilosebaceous hamartoma;hairy nevus;narrowmatch
digestive system disorder;esophageal disorder;narrowmatch
oral cavity and lip precancerous condition;erythroplakia;narrowmatch
non-neoplastic skin disorder;erythema multiforme;narrowmatch
coagulation disorder;disseminated intravascular coagulation;narrowmatch
reproductive system finding;dyspareunia;narrowmatch
cytoskeletal gene;myh11 gene;narrowmatch
collagen gene;col1a1 gene;narrowmatch
syndrome;dumping syndrome;narrowmatch
genetic disorder;down syndrome;narrowmatch
syndrome;down syndrome;narrowmatch
disease, disorder or finding;disease or disorder;narrowmatch
alteration in respiration;dyspnea;narrowmatch
disorder by site;digestive system disorder;narrowmatch
cancer cell growth regulation;inhibition of cancer cell growth;narrowmatch
congenital t-cell immunodeficiency;digeorge syndrome;narrowmatch
viral infection;mumps;narrowmatch
disturbance in bowel function;diarrhea;narrowmatch
diabetes mellitus;type 1 diabetes mellitus;narrowmatch
genitourinary signs and symptoms;dyspareunia;narrowmatch
urinary system finding;dysuria;narrowmatch
seizure disorder;grand mal epilepsy;narrowmatch
transcription factor gene;basal transcription factor gene;narrowmatch
seizure disorder;generalized epilepsy;narrowmatch
non-neoplastic brain disorder;seizure disorder;narrowmatch
abnormal hematology test result;eosinophilia;narrowmatch
female non-neoplastic reproductive system disorder;endometriosis;narrowmatch
glandular hyperplasia;endometrial hyperplasia;narrowmatch
endometrial disorder;endometrial hyperplasia;narrowmatch
disorder by site;endocrine system disorder;narrowmatch
genitourinary signs and symptoms;dysuria;narrowmatch
musculoskeletal process;muscle contraction;narrowmatch
cytoskeletal gene;intermediate filament gene;narrowmatch
fluid and electrolyte manifestation;effusion;narrowmatch
protein expression;translation process;narrowmatch
swelling;edema;narrowmatch
dermatitis;eczema;narrowmatch
upper extremity part;finger;narrowmatch
nervous system part;central nervous system part;narrowmatch
bone;flat bone;narrowmatch
digestive system finding;digestive system signs and symptoms;narrowmatch
endocrine cell;thyroid gland follicular cell;narrowmatch
thyroid gland epithelial tissue;thyroid gland follicle;narrowmatch
glandular epithelial tissue;thyroid gland follicle;narrowmatch
thymic tissue;thymus medulla;narrowmatch
epithelial cell;thymic epithelial cell;narrowmatch
psychiatric disorder;sleep disorder;narrowmatch
brain part;thalamencephalon;narrowmatch
endocrine reproductive tissue;testicular tissue;narrowmatch
glandular cell;terminal ductal lobular unit cell;narrowmatch
fibroepithelial polyp;skin tag;narrowmatch
non-neoplastic skin disorder;skin tag;narrowmatch
integumentary system signs and symptoms;skin nodule;narrowmatch
exocrine gland;sweat gland;narrowmatch
disorder by site;skin disorder;narrowmatch
neuron, neuroepithelial cell, and supporting cell of the nervous system;supporting cell of the nervous system;narrowmatch
glandular cell;thyroid gland follicular cell;narrowmatch
tissue;thyroid gland tissue;narrowmatch
acidophilic cell;thyrotroph cell;narrowmatch
transitional cell;urothelial cell;narrowmatch
cardiovascular system part;venous system;narrowmatch
cardiovascular system part;vascular system;narrowmatch
blood vessel tissue;vascular smooth muscle tissue;narrowmatch
smooth muscle tissue;vascular smooth muscle tissue;narrowmatch
erythema multiforme;erythema multiforme major;narrowmatch
female reproductive system part;uterine gland;narrowmatch
hematopoietic system finding;splenomegaly;narrowmatch
cell;tooth cell;narrowmatch
digestive system part;upper gastrointestinal tract;narrowmatch
brain part;undersurface of the frontal lobe;narrowmatch
blood vessel tissue;tunica intima;narrowmatch
body region;trunk;narrowmatch
pseudostratified columnar ciliated epithelium;tracheal epithelium;narrowmatch
connective and soft tissue;odontogenic tissue;narrowmatch
pneumoconiosis;silicosis;narrowmatch
sign or symptom;digestive system signs and symptoms;narrowmatch
exocrine gland;sebaceous gland;narrowmatch
disease, disorder or finding;finding;narrowmatch
soft tissue;skin tissue;narrowmatch
cell of the epidermis;skin squamous cell;narrowmatch
squamous cell;skin squamous cell;narrowmatch
non-neoplastic soft tissue disorder;solitary reticulohistiocytoma;narrowmatch
body part;sinus;narrowmatch
epithelium;simple epithelium;narrowmatch
simple epithelium;simple cuboidal epithelium;narrowmatch
cuboidal epithelium;simple cuboidal epithelium;narrowmatch
simple epithelium;simple columnar epithelium;narrowmatch
columnar epithelium;simple columnar epithelium;narrowmatch
nerve sheath;sheath of schwann;narrowmatch
viral respiratory tract infection;respiratory syncytial virus infection;narrowmatch
salivary gland;serous salivary gland;narrowmatch
peripheral nervous system part;sensory-somatic nervous system;narrowmatch
syndrome;acute respiratory distress syndrome;narrowmatch
skin part;skin tissue;narrowmatch
enterocyte;small intestinal glandular cell;narrowmatch
small intestinal wall tissue;small intestinal mucosa;narrowmatch
columnar epithelium;stratified columnar epithelium;narrowmatch
infectious disorder;sexually transmitted disorder;narrowmatch
skin tissue;subcutis;narrowmatch
muscle cell;striated muscle cell;narrowmatch
skin part;stratum reticulare;narrowmatch
epithelium;stratified epithelium;narrowmatch
stratified epithelium;stratified columnar epithelium;narrowmatch
schizophrenia and other psychotic disorders;schizophrenia;narrowmatch
intestinal mucosa;small intestinal mucosa;narrowmatch
neck muscle;sternocleidomastoid muscle;narrowmatch
splenic tissue;splenic pulp;narrowmatch
cytogenetic abnormality;supernumerary circular chromosome;narrowmatch
germ cell;spermatogenic cell;narrowmatch
acidophilic cell;somatotroph cell;narrowmatch
intestinal wall tissue;small intestinal wall tissue;narrowmatch
brain part;vermis;narrowmatch
skeletal system part;vertebral canal;narrowmatch
peptic ulcer;gastric ulcer;narrowmatch
non-neoplastic stomach disorder;gastric ulcer;narrowmatch
ectoderm;neuroectoderm;narrowmatch
other embryologic structure;neural crest;narrowmatch
other embryologic structure;midgut;narrowmatch
aneuploidy;trisomy;narrowmatch
chromosomal rearrangement;chromosomal translocation;narrowmatch
other embryologic structure;hindgut;narrowmatch
other embryologic structure;foregut;narrowmatch
parasitic infection;toxoplasmosis;narrowmatch
other embryologic structure;embryonic nervous system;narrowmatch
other embryologic structure;embryonic disc;narrowmatch
anatomic structure, system, or substance;embryonic structure or system;narrowmatch
other embryologic structure;cloacal membrane;narrowmatch
non-neoplastic vascular disorder;thrombophlebitis;narrowmatch
spleen part;splenic tissue;narrowmatch
tissue;splenic tissue;narrowmatch
neuroepithelial tissue;neuroectoderm;narrowmatch
mycobacterial infection;tuberculosis;narrowmatch
embryonic structure or system;other embryologic structure;narrowmatch
keloid;acne keloid;narrowmatch
rare non-neoplastic disorder;acrocephalosyndactyly;narrowmatch
syndrome;acrocephalosyndactyly;narrowmatch
congenital systemic disorder;acrocephalosyndactyly;narrowmatch
pituitary gland neoplasm (antiquated);pituitary gland chromophobe adenoma;narrowmatch
bacterial infection;actinomycosis;narrowmatch
coagulation factor deficiency;acquired coagulation factor deficiency;narrowmatch
non-neoplastic bone disorder;achondroplasia;narrowmatch
neoplastic syndrome;tumor lysis syndrome;narrowmatch
mass;abdominal mass;narrowmatch
hypersensitivity;urticaria;narrowmatch
dermatitis;urticaria;narrowmatch
disorder by site;urinary system disorder;narrowmatch
injury;ulcer;narrowmatch
cancer-related condition;tumor lysis syndrome;narrowmatch
digestive system part;gastrointestinal tract;narrowmatch
cytopenia;thrombocytopenia;narrowmatch
musculoskeletal system part;skeletal system part;narrowmatch
endometrioid stromal cell;endometrial stromal cell;narrowmatch
embryonic cell;ectoderm cell;narrowmatch
immature b-lymphocyte;precursor b-lymphoblast;narrowmatch
lymphoblast;precursor b-lymphoblast;narrowmatch
immature t-lymphocyte;precursor t-lymphoblast;narrowmatch
lymphoblast;precursor t-lymphoblast;narrowmatch
epithelial cell;glandular cell;narrowmatch
phakomatosis;sturge-weber syndrome;narrowmatch
syndrome;superior vena cava syndrome;narrowmatch
anatomic structure, system, or substance;other anatomic concept;narrowmatch
cerebrovascular disorder;cerebrovascular accident;narrowmatch
nerve tissue;white matter;narrowmatch
neurosis;post-traumatic stress disorder;narrowmatch
chamber of the eye;vitreous chamber;narrowmatch
eye part;vitreous body;narrowmatch
tissue;thymic tissue;narrowmatch
cancer-related condition;superior vena cava syndrome;narrowmatch
body part;cell part;narrowmatch
body part;mediastinum part;narrowmatch
body part;reproductive system part;narrowmatch
peripheral nervous system part;autonomic nervous system part;narrowmatch
other embryologic structure;embryonic urogenital system;narrowmatch
embryonic disc;trilaminar embryonic disc;narrowmatch
embryo;gastrula;narrowmatch
embryonic structure or system;extraembryonic structure;narrowmatch
urinary system part;kidney part;narrowmatch
nervous system part;peripheral nervous system part;narrowmatch
body part;anatomic surface;narrowmatch
body part;fossa;narrowmatch
body region;lumbar region;narrowmatch
body region;hypochondriac region;narrowmatch
sign;swelling;narrowmatch
central nervous system part;spinal cord part;narrowmatch
digestive system part;second portion of the duodenum;narrowmatch
colorectal polyp;rectal polyp;narrowmatch
disease or disorder;neoplasm;narrowmatch
venous system;intracranial venous system;narrowmatch
metabolic bone disorder;osteoporosis;narrowmatch
meninges;leptomeninges;narrowmatch
hypochondriac region;left hypochondriac region;narrowmatch
intestinal wall tissue;large intestinal wall tissue;narrowmatch
arthritis;osteoarthritis;narrowmatch
intestinal mucosa;large intestinal mucosa;narrowmatch
large intestinal wall tissue;large intestinal mucosa;narrowmatch
enterocyte;large intestinal glandular cell;narrowmatch
metabolic bone disorder;bone paget disease;narrowmatch
acidophilic cell;lactotroph cell;narrowmatch
duct;lactiferous duct;narrowmatch
mammary gland tissue;lactiferous duct;narrowmatch
eye appendage;lacrimal apparatus;narrowmatch
infectious disorder;opportunistic infection;narrowmatch
endocrine cell of the digestive system;islet cell;narrowmatch
ear infection;infectious otitis externa;narrowmatch
otitis externa;infectious otitis externa;narrowmatch
connective and soft tissue cell;lipocyte;narrowmatch
tissue;lymph node tissue;narrowmatch
lymphoid tissue;mantle zone;narrowmatch
urethra;male urethra;narrowmatch
breast;male breast;narrowmatch
lymphoid tissue;lymphoid follicle;narrowmatch
cardiovascular system part;lymphatic vessel;narrowmatch
lymph node part;lymph node tissue;narrowmatch
symptom;pain;narrowmatch
bone;long bone;narrowmatch
lymph node tissue;lymph node cortex;narrowmatch
lymphoid tissue;lymph node cortex;narrowmatch
lymph node;lymph node by anatomic site;narrowmatch
tissue;lung tissue;narrowmatch
spinal nerve;lumbar nerve;narrowmatch
digestive system part;lower gastrointestinal tract;narrowmatch
bone;irregular bone;narrowmatch
cellular membrane;intracellular membrane;narrowmatch
tissue;salivary gland tissue;narrowmatch
stromal cell;interstitial cell of cajal;narrowmatch
upper extremity part;hand;narrowmatch
hair part;hair follicle infundibulum;narrowmatch
integumentary system part;hair;narrowmatch
tissue;gingiva;narrowmatch
body region;genito-urinary region;narrowmatch
digestive system part;gastroesophageal junction;narrowmatch
tissue;gastric tissue;narrowmatch
neoplastic syndrome;hereditary neoplastic syndrome;narrowmatch
genetic disorder;hereditary neoplastic syndrome;narrowmatch
gastric tissue;gastric mucosa;narrowmatch
mucosa;gastric mucosa;narrowmatch
cerebral sulcus;frontal sulcus;narrowmatch
neoplasm;neoplasm by site;narrowmatch
brain part;foramen of monroe;narrowmatch
lower extremity part;foot;narrowmatch
muscle;head and neck muscle;narrowmatch
cell;hematopoietic and lymphoid cell;narrowmatch
bile duct;hepatic duct;narrowmatch
other finding;nodule;narrowmatch
non-neoplastic dental disorder;odontoma;narrowmatch
hamartoma;odontoma;narrowmatch
finding by cause;obstruction;narrowmatch
sign;obesity;narrowmatch
duct;intercalated duct;narrowmatch
lymph node by anatomic site;inguinal lymph node;narrowmatch
sweating;night sweats;narrowmatch
hepatic tissue;hepatic lobule;narrowmatch
immature lymphocyte;immature b-lymphocyte;narrowmatch
b-lymphocyte;immature b-lymphocyte;narrowmatch
non-neoplastic peripheral nervous system disorder;neuroma;narrowmatch
cartilaginous tissue;hyaline cartilage;narrowmatch
brain part;epencephalon;narrowmatch
hepatobiliary tissue;hepatic tissue;narrowmatch
lymph node tissue;marginal zone of the lymph node;narrowmatch
marginal zone;marginal zone of the lymph node;narrowmatch
b-lymphocyte;mature b-lymphocyte;narrowmatch
mature lymphocyte;mature b-lymphocyte;narrowmatch
cancer-related condition;precancerous condition;narrowmatch
disease or disorder;polyp;narrowmatch
polyp;fibroepithelial polyp;narrowmatch
mediastinum part;posterior mediastinum;narrowmatch
fossa;posterior cranial fossa;narrowmatch
pneumonia;pneumocystis pneumonia;narrowmatch
bone marrow stem cell with variable lineage potential;pluripotent bone marrow stem cell;narrowmatch
pluripotent stem cell;pluripotent bone marrow stem cell;narrowmatch
non-neoplastic lung disorder;pneumonia;narrowmatch
body region;plantar region;narrowmatch
neuroepithelial cell;pineocyte;narrowmatch
effusion;pleural effusion;narrowmatch
body region;perineum;narrowmatch
tissue;parathyroid gland tissue;narrowmatch
integumentary system signs and symptoms;skin discoloration;narrowmatch
tissue;prostatic tissue;narrowmatch
epithelium;pseudostratified epithelium;narrowmatch
respiratory system part;pulmonary acinus;narrowmatch
inguinal region;right inguinal region;narrowmatch
skeletal system part;sacrum;narrowmatch
body region;sacrum;narrowmatch
radiation-related non-neoplastic disorder;radiation-induced dermatitis;narrowmatch
dermatitis;radiation-induced dermatitis;narrowmatch
lumbar region;right lumbar region;narrowmatch
chronic obstructive pulmonary disease;pulmonary emphysema;narrowmatch
sexual dysfunction and infertility;sexual dysfunction;narrowmatch
lung tissue;pulmonary lobule;narrowmatch
male reproductive system part;rete testis;narrowmatch
tissue;renal tissue;narrowmatch
dermatitis;psoriasis;narrowmatch
eye part;refractile media;narrowmatch
integumentary system signs and symptoms;pruritus;narrowmatch
sinus;pyriform sinus;narrowmatch
integumentary system finding;skin discoloration;narrowmatch
neuroendocrine cell;c-cell;narrowmatch
body region;palmar region;narrowmatch
meninges;meningeal layer of the dura mater;narrowmatch
syndrome;paraneoplastic syndrome;narrowmatch
tissue;mesothelium;narrowmatch
cell;mesothelial cell;narrowmatch
body part;mesentery;narrowmatch
motor manifestations;paralysis;narrowmatch
cell;meningothelial cell;narrowmatch
cytoplasmic organelle;membranous cytoplasmic organelle;narrowmatch
fossa;middle cranial fossa;narrowmatch
central nervous system part;membrane of the brain or spinal cord;narrowmatch
membrane;membrane of the brain or spinal cord;narrowmatch
edema;papilledema;narrowmatch
mature lymphocyte;mature t-lymphocyte;narrowmatch
peripheral (post-thymic) t-lymphocyte;mature t-lymphocyte;narrowmatch
non-neoplastic pancreatic disorder;pancreatitis;narrowmatch
cancer-related condition;paraneoplastic syndrome;narrowmatch
cutaneous precancerous condition;parapsoriasis;narrowmatch
endocrine reproductive tissue;ovarian tissue;narrowmatch
non-neoplastic digestive system disorder;peptic ulcer;narrowmatch
ovarian tissue;ovarian cortex;narrowmatch
organ;organ of special sense;narrowmatch
body part;omentum;narrowmatch
frontal sulcus;olfactory sulcus;narrowmatch
mucosa;olfactory mucosa;narrowmatch
effusion;pericardial effusion;narrowmatch
cytoplasmic organelle;nonmembranous cytoplasmic organelle;narrowmatch
salivary gland;minor salivary gland;narrowmatch
retina layer;neural retina;narrowmatch
head and neck muscle;neck muscle;narrowmatch
duct;nasolacrimal duct;narrowmatch
fibroblast;myofibroblast;narrowmatch
epithelial cell;myoepithelial cell;narrowmatch
salivary gland;mucous salivary gland;narrowmatch
transcription factor gene;runx1t1 gene;narrowmatch
digestive system disorder;stomach disorder;narrowmatch
interphase process;g2 to m transition process;narrowmatch
fungal esophagitis;candida esophagitis;narrowmatch
microscopic colitis;eosinophilic colitis;narrowmatch
eosinophilic gastroenteritis;eosinophilic gastritis;narrowmatch
gastritis;eosinophilic gastritis;narrowmatch
gastritis;lymphocytic gastritis;narrowmatch
ptosis;congenital eyelid ptosis;narrowmatch
congenital eyelid malformation;congenital eyelid ptosis;narrowmatch
congenital eye disorder;congenital eyelid malformation;narrowmatch
non-neoplastic eyelid disorder;congenital eyelid malformation;narrowmatch
non-neoplastic heart disorder;eosinophilic endomyocardial disease;narrowmatch
respiratory failure;acute respiratory failure;narrowmatch
connective and soft tissue disorder;soft tissue disorder;narrowmatch
arthritis;hemophilic arthritis;narrowmatch
dermatitis;spongiotic dermatitis;narrowmatch
non-neoplastic nervous system disorder;nerve paralysis;narrowmatch
neuropathy;autonomic neuropathy;narrowmatch
intestinal hemorrhage;rectal hemorrhage;narrowmatch
neuropathy;uremic neuropathy;narrowmatch
cervicitis;acute cervicitis;narrowmatch
non-neoplastic pituitary gland disorder;pituitary gland necrosis;narrowmatch
congenital combined immunodeficiency;reticular dysgenesis;narrowmatch
polycythemia (excluding polycythemia vera);polycythemia neonatorum;narrowmatch
autonomic neuropathy;diabetic autonomic neuropathy;narrowmatch
diabetic neuropathy;diabetic autonomic neuropathy;narrowmatch
endocrine system disorder;endocrine pancreas disorder;narrowmatch
pancreatic disorder;endocrine pancreas disorder;narrowmatch
ear disorder;middle ear disorder;narrowmatch
cervicitis;chronic cervicitis;narrowmatch
polyneuropathy;toxic polyneuropathy;narrowmatch
demyelinating disorder;demyelinating polyneuropathy;narrowmatch
polyneuropathy;demyelinating polyneuropathy;narrowmatch
non-neoplastic peripheral nervous system disorder;peroneal nerve paralysis;narrowmatch
nerve paralysis;peroneal nerve paralysis;narrowmatch
central nervous system infectious disorder;leukoencephalopathy;narrowmatch
hepatitis;autoimmune hepatitis;narrowmatch
candidiasis;candida esophagitis;narrowmatch
hemorrhage;peritoneal and retroperitoneal hemorrhage;narrowmatch
pneumoconiosis;talc pneumoconiosis;narrowmatch
hearing loss;mixed hearing loss;narrowmatch
ear disorder;external ear disorder;narrowmatch
non-neoplastic eye disorder;dacryoadenitis;narrowmatch
lacrimal system disorder;dacryoadenitis;narrowmatch
keratopathy;bullous keratopathy;narrowmatch
corneal infection;corneal abscess;narrowmatch
abscess;corneal abscess;narrowmatch
non-neoplastic retinal disorder;retinal detachment and defect;narrowmatch
selective immunoglobulin isotype deficiency;selective iga immunodeficiency;narrowmatch
thoracic disorder;thymus disorder;narrowmatch
hodgkin's lymphoma (antiquated);hodgkin's paragranuloma;narrowmatch
polycythemia (excluding polycythemia vera);familial polycythemia;narrowmatch
neuropathy;polyneuropathy;narrowmatch
non-neoplastic esophageal disorder;esophageal ulcer;narrowmatch
abnormal blood chemistry and hematology test result;alanine aminotransferase increased;narrowmatch
laryngitis;chronic laryngitis;narrowmatch
gastritis;alcoholic gastritis;narrowmatch
polyarticular arthritis;juvenile chronic polyarthritis;narrowmatch
hepatitis;granulomatous hepatitis;narrowmatch
neuropathy;ischemic neuropathy;narrowmatch
selective igg immunodeficiency;selective immunoglobulin g subclass deficiency;narrowmatch
endometritis;acute endometritis;narrowmatch
microscopic colitis;collagenous colitis;narrowmatch
reproductive system disorder;female reproductive system disorder;narrowmatch
reproductive system disorder;male reproductive system disorder;narrowmatch
non-neoplastic corneal disorder;keratopathy;narrowmatch
spinal degenerative disorder;intervertebral disc degenerative disorder;narrowmatch
cystitis;chronic cystitis;narrowmatch
pneumonia;interstitial pneumonia;narrowmatch
contact dermatitis;allergic contact dermatitis;narrowmatch
arthritis;polyarticular arthritis;narrowmatch
myositis;interstitial myositis;narrowmatch
myositis;infectious myositis;narrowmatch
transient hypogammaglobulinemia;transient hypogammaglobulinemia of infancy;narrowmatch
tuberculosis;tuberculous ascites;narrowmatch
hematopoietic and lymphoid neoplasm (antiquated);refractory anemia with excess blasts in transformation;narrowmatch
non-neoplastic disorder by special category;degenerative disorder;narrowmatch
immune system disorder;rheumatologic disorder;narrowmatch
non-neoplastic brain disorder;cerebritis;narrowmatch
central nervous system infectious disorder;cerebritis;narrowmatch
dermatitis;acne;narrowmatch
plexopathy;brachial plexopathy;narrowmatch
non-neoplastic ear disorder;ear infection;narrowmatch
infectious disorder by site;ear infection;narrowmatch
lymphocytic thyroiditis;hashimoto thyroiditis;narrowmatch
autoimmune disease;hashimoto thyroiditis;narrowmatch
non-infectious cystitis;interstitial cystitis;narrowmatch
chronic cystitis;interstitial cystitis;narrowmatch
gastric infection;viral gastritis;narrowmatch
gastritis;viral gastritis;narrowmatch
rheumatoid arthritis;juvenile rheumatoid arthritis;narrowmatch
polycythemia (excluding polycythemia vera);secondary polycythemia;narrowmatch
peripheral motor neuropathy;glossopharyngeal motor neuropathy;narrowmatch
chromosomal translocation;"t(14;18)(q32;q21)";narrowmatch
chromosomal translocation;"t(11;22)(q24;q12)";narrowmatch
non-neoplastic gonadal disorder;gonadal agenesis;narrowmatch
neuropathy;axonal neuropathy;narrowmatch
diverticulitis;meckel diverticulitis;narrowmatch
congenital or acquired anatomic abnormality;ptosis;narrowmatch
lymphoma;lymphoma by stage;narrowmatch
neoplasm by special category;spindle cell neoplasm;narrowmatch
immunodeficiency-related disorder;transplant-related disorder;narrowmatch
non-neoplastic endocrine disorder;gonadal agenesis;narrowmatch
coagulation disorder;coagulation factor deficiency;narrowmatch
feminization;androgen insensitivity syndrome;narrowmatch
neoplasm by cause;environment-related neoplasm;narrowmatch
