head;tail;relation
product containing gemcitabine (medicinal product);gemcitabine hydrochloride;exactmatch
exemestane (substance);steroidal aromatase inhibitor;broadmatch
angiotensin ii receptor antagonist;azilsartan (substance);narrowmatch
salbutamol (substance);albuterol;exactmatch
zolpidem tartrate (substance);sedative and hypnotic;broadmatch
proglumetacin (substance);nonsteroidal antiinflammatory drug;broadmatch
enzyme inhibitor;substance with glutathione transferase inhibitor mechanism of action (substance);narrowmatch
non-statin antilipidemic agent;product containing bempedoic acid (medicinal product);narrowmatch
methyldopa (substance);methyldopa;exactmatch
pharmacologic substance;poractant alfa (substance);narrowmatch
product containing propofol (medicinal product);propofol;exactmatch
azaribine (substance);pyrimidine antagonist;broadmatch
trospium (substance);trospium;exactmatch
veralipride (substance);dopamine antagonist;broadmatch
cyclooxygenase inhibitor;product containing etoricoxib (medicinal product);narrowmatch
adrenergic agonist;epinephryl borate (substance);narrowmatch
cibenzoline (substance);cifenline;exactmatch
amifostine (substance);amifostine;exactmatch
porfimer (substance);photosensitizing agent;broadmatch
palifermin (substance);recombinant fibroblast growth factor;broadmatch
phosphatidylinositide 3-kinase inhibitor;umbralisib (substance);narrowmatch
midodrine (substance);midodrine;exactmatch
product containing misoprostol (medicinal product);anti-ulcer agent;broadmatch
product containing suprofen (medicinal product);suprofen;exactmatch
product containing eprosartan (medicinal product);eprosartan;exactmatch
dipeptidyl peptidase-4 inhibitor;saxagliptin hydrochloride (substance);narrowmatch
cytoprotective agent;amifostine (substance);narrowmatch
clomipramine hydrochloride (substance);clomipramine hydrochloride;exactmatch
adrenal agent;hydrocortisone probutate (substance);narrowmatch
cns stimulant;product containing amfetamine and dexamfetamine (medicinal product);narrowmatch
hemostatic agent;human fibrinogen (substance);narrowmatch
propafenone (substance);propafenone;exactmatch
nifurtoinol (substance);nifurtoinol;exactmatch
product containing tiotixene (medicinal product);antipsychotic agent;broadmatch
furosemide (substance);furosemide;exactmatch
androgen receptor inhibitor;bicalutamide (substance);narrowmatch
cholinergic agonist;ecothiopate (substance);narrowmatch
vinbarbital (substance);vinbarbital;exactmatch
ivabradine (substance);antiarrhythmic agent;broadmatch
naloxegol oxalate (substance);opiate antagonist;broadmatch
product containing milnacipran (medicinal product);adrenergic agent;broadmatch
piribedil (substance);piribedil;exactmatch
prolintane (substance);cns stimulant;broadmatch
tolnaftate (substance);antifungal agent;broadmatch
product containing tizanidine (medicinal product);tizanidine;exactmatch
opioid receptor agonist;dextropropoxyphene hydrochloride (substance);narrowmatch
product containing ethylene (medicinal product);ethylene;exactmatch
nitrogen mustard compound;uramustine (substance);narrowmatch
opiate antagonist;alvimopan (substance);narrowmatch
rosemary oil (substance);rosemary oil;exactmatch
vasodilating agent;product containing eritrityl tetranitrate (medicinal product);narrowmatch
product containing alverine (medicinal product);anticholinergic agent;broadmatch
topical anti-infective agent;trichlorocarbanilide (substance);narrowmatch
selective serotonin reuptake inhibitor;paroxetine mesilate (substance);narrowmatch
anti-diabetic agent;phenformin (substance);narrowmatch
alclometasone (substance);pharmacologic substance;broadmatch
product containing risdiplam (medicinal product);pharmacologic substance;broadmatch
antiplatelet agent;tirofiban hydrochloride monohydrate (substance);narrowmatch
hydroxyzine hydrochloride (substance);hydroxyzine hydrochloride;exactmatch
anti-adrenal;product containing aminoglutethimide (medicinal product);narrowmatch
product containing dicoumarol (medicinal product);dicumarol;exactmatch
substance with androgen receptor antagonist mechanism of action (substance);anti-androgen;exactmatch
product containing carprofen (medicinal product);nonsteroidal antiinflammatory drug;broadmatch
ret inhibitor;pralsetinib (substance);narrowmatch
amiodarone (substance);cation channel blocker;broadmatch
antioxidant;garlic product (product);narrowmatch
dapoxetine (substance);selective serotonin reuptake inhibitor;broadmatch
antiparkinsonian agent;benserazide (substance);narrowmatch
clidinium (substance);clidinium;exactmatch
antifungal agent;fenticonazole nitrate (substance);narrowmatch
product containing phenazocine (medicinal product);opioid receptor agonist;broadmatch
product containing cefditoren (medicinal product);antibiotic;broadmatch
dihydroergocristine (substance);dihydroergocristine;exactmatch
opiate antagonist;levallorphan (substance);narrowmatch
product containing bempedoic acid (medicinal product);bempedoic acid;exactmatch
ixazomib citrate (substance);proteasome inhibitor;broadmatch
inositol niacinate (substance);antilipidemic agent;broadmatch
antineoplastic enzyme inhibitor;ceritinib (substance);narrowmatch
acarbose (substance);acarbose;exactmatch
blood substitute;product containing dextran 40 (medicinal product);narrowmatch
bisacodyl tannex (substance);bisacodyl tannex;exactmatch
caffeine (substance);caffeine;exactmatch
stool softener;product containing docusate (medicinal product);narrowmatch
serotonin agonist;product containing methysergide (medicinal product);narrowmatch
enzyme inhibitor;product containing sulfiram (medicinal product);narrowmatch
carfentanil (substance);opioid receptor agonist;broadmatch
bosutinib monohydrate (substance);bcr-abl inhibitor;broadmatch
product containing mibefradil (medicinal product);mibefradil;exactmatch
bambuterol (substance);bambuterol;exactmatch
product containing amiloride (medicinal product);dna binding agent;broadmatch
product containing chloral hydrate (medicinal product);chloral;exactmatch
crizotinib (substance);crizotinib;exactmatch
hydroflumethiazide (substance);hydroflumethiazide;exactmatch
voxilaprevir (substance);voxilaprevir;exactmatch
oxyphenisatin (substance);laxative;broadmatch
aloin (substance);laxative;broadmatch
sitagliptin (substance);dipeptidyl peptidase-4 inhibitor;broadmatch
fenoldopam (substance);dopamine agonist;broadmatch
bronchodilator;tulobuterol (substance);narrowmatch
muscle relaxant;phenyramidol (substance);narrowmatch
product containing anakinra (medicinal product);antineoplastic agent;broadmatch
combination medication;hemorrhoid preparation (product);narrowmatch
forodesine (substance);purine nucleoside phosphorylase inhibitor;broadmatch
allobarbital (substance);allobarbital;exactmatch
bupropion (substance);bupropion hydrochloride;exactmatch
pipotiazine (substance);pipotiazine;exactmatch
pholedrine (substance);adrenergic agent;broadmatch
topoisomerase-i inhibitor;camptothecin (substance);narrowmatch
fexinidazole (substance);fexinidazole;exactmatch
biphosphonate;pamidronate (substance);narrowmatch
product containing palifermin (medicinal product);palifermin;exactmatch
onasemnogene abeparvovec (substance);gene therapy agent;broadmatch
n-methylformamide (substance);radiosensitizing agent;broadmatch
product containing methylcysteine (medicinal product);mecysteine;exactmatch
product containing bromazine (medicinal product);bromodiphenhydramine;exactmatch
recombinant human bone morphogenetic protein 7 (substance);pharmacologic substance;broadmatch
product containing tubocurarine (medicinal product);muscle relaxant;broadmatch
product containing suramin (medicinal product);suramin;exactmatch
antipsychotic agent;iloperidone (substance);narrowmatch
product containing firocoxib (medicinal product);cyclooxygenase inhibitor;broadmatch
antianxiety agent;cloxazolam (substance);narrowmatch
isoxsuprine (substance);isoxsuprine;exactmatch
product containing sumatriptan (medicinal product);serotonin agonist;broadmatch
sedative and hypnotic;methylpentynol (substance);narrowmatch
product containing spironolactone (medicinal product);spironolactone;exactmatch
selegiline (substance);monoamine oxidase inhibitor;broadmatch
nonnarcotic analgesic;phenazopyridine (substance);narrowmatch
topical anti-infective agent;chlorhexidine gluconate (substance);narrowmatch
product containing levetiracetam (medicinal product);levetiracetam;exactmatch
product containing antimetabolite (product);antineoplastic agent;broadmatch
fluphenazine decanoate (substance);fluphenazine decanoate;exactmatch
non-nucleoside reverse transcriptase inhibitor;product containing delavirdine (medicinal product);narrowmatch
cardiotonic agent;trimetazidine (substance);narrowmatch
khellin (substance);coumarin compound;broadmatch
bisoprolol fumarate (substance);bisoprolol fumarate;exactmatch
dna polymerase inhibitor;valaciclovir hydrochloride (substance);narrowmatch
product containing mazindol (medicinal product);mazindol;exactmatch
mipomersen (substance);gene therapy agent;broadmatch
selective serotonin reuptake inhibitor;sertraline (substance);narrowmatch
opipramol (substance);opipramol;exactmatch
pipethanate hydrochloride (substance);pipethanate hydrochloride;exactmatch
product containing ergometrine (medicinal product);ergonovine;exactmatch
barbiturate;product containing thiamylal (medicinal product);narrowmatch
balsam of peru (substance);balsam peru oil;exactmatch
product containing halquinol (medicinal product);topical anti-infective agent;broadmatch
dipivefrine hydrochloride (substance);anti-glaucoma agent;broadmatch
5-ht3 receptor antagonist;clozapine (substance);narrowmatch
lovastatin (substance);hmg-coa reductase inhibitor;broadmatch
suramin sodium (substance);angiogenesis activator inhibitor;broadmatch
antineoplastic enzyme inhibitor;product containing osimertinib (medicinal product);narrowmatch
product containing vorinostat (medicinal product);vorinostat;exactmatch
mucolytic agent;product containing methylcysteine (medicinal product);narrowmatch
product containing melphalan (medicinal product);sarcolysin;exactmatch
topical anti-infective agent;product containing resorcinol (medicinal product);narrowmatch
papaverine hydrochloride (substance);papaverine hydrochloride;exactmatch
methoxsalen (substance);methoxsalen;exactmatch
etacrynic acid (substance);loop diuretic;broadmatch
temozolomide (substance);temozolomide;exactmatch
product containing doxorubicin (medicinal product);doxorubicin;exactmatch
alvimopan (substance);alvimopan;exactmatch
calcium channel blocker;flunarizine hydrochloride (substance);narrowmatch
vasopressin antagonist;product containing tolvaptan (medicinal product);narrowmatch
product containing benproperine (medicinal product);benproperine;exactmatch
nucleoside reverse transcriptase inhibitor;stavudine (substance);narrowmatch
fotemustine (substance);fotemustine;exactmatch
dopamine agonist;dihydroergocristine (substance);narrowmatch
prothipendyl (substance);antipsychotic agent;broadmatch
phenylbutyric acid (substance);enzyme inhibitor;broadmatch
product containing clofarabine (medicinal product);purine antagonist;broadmatch
antazoline phosphate (substance);histamine-1 receptor antagonist;broadmatch
amitriptyline hydrochloride (substance);amitriptyline hydrochloride;exactmatch
product containing niraparib (medicinal product);niraparib;exactmatch
antihelminthic agent;bunamidine hydrochloride (substance);narrowmatch
piperazine phosphate (substance);antihelminthic agent;broadmatch
product containing carmustine (medicinal product);carmustine;exactmatch
mebutamate (substance);mebutamate;exactmatch
tafenoquine (substance);tafenoquine;exactmatch
product containing yohimbine (medicinal product);yohimbine;exactmatch
product containing isavuconazonium (medicinal product);antifungal agent;broadmatch
ramipril (substance);ramipril;exactmatch
product containing histrelin (medicinal product);histrelin;exactmatch
antiprotozoal agent;imidocarb (substance);narrowmatch
pyrimidine antagonist;fluorouracil (substance);narrowmatch
sufentanil (substance);opioid receptor agonist;broadmatch
bismuth subsalicylate (substance);cytoprotective agent;broadmatch
barbiturate (substance);barbiturate;exactmatch
o-benzyl-parachlorophenol (substance);clorophene;exactmatch
antiviral agent;sofosbuvir (substance);narrowmatch
product containing eliglustat (medicinal product);eliglustat;exactmatch
resveratrol (substance);phase ii enzymes inducer;broadmatch
procainamide (substance);procainamide;exactmatch
butylated hydroxytoluene (substance);antioxidant;broadmatch
pyrathiazine (substance);histamine-1 receptor antagonist;broadmatch
desonide (substance);desonide;exactmatch
allobarbital (substance);barbiturate;broadmatch
product containing atomoxetine (medicinal product);atomoxetine;exactmatch
palonosetron (substance);palonosetron;exactmatch
histamine-1 receptor antagonist;mequitazine (substance);narrowmatch
picric acid (substance);topical anti-infective agent;broadmatch
nonsteroidal antiinflammatory drug;product containing nabumetone (medicinal product);narrowmatch
product containing pyrimethamine and sulfadoxine (medicinal product);antimalarial agent;broadmatch
antiparkinsonian agent;product containing entacapone (medicinal product);narrowmatch
product containing olsalazine (medicinal product);olsalazine sodium;exactmatch
nonsteroidal antiinflammatory drug;product containing choline salicylate (medicinal product);narrowmatch
olodaterol hydrochloride (substance);olodaterol hydrochloride;exactmatch
mecamylamine (substance);nicotinic antagonist;broadmatch
hydrocortisone sodium succinate (substance);therapeutic hydrocortisone;broadmatch
histamine-1 receptor antagonist;epinastine hydrochloride (substance);narrowmatch
angiotensin ii receptor antagonist;irbesartan (substance);narrowmatch
antineoplastic enzyme inhibitor;product containing trilaciclib (medicinal product);narrowmatch
antifungal agent;product containing itraconazole (medicinal product);narrowmatch
benzoin (substance);benzoin;exactmatch
protein synthesis inhibitor;metronidazole hydrochloride (substance);narrowmatch
fenspiride hydrochloride (substance);fenspiride hydrochloride;exactmatch
anti-hiv agent;product containing cobicistat and elvitegravir and emtricitabine and tenofovir (medicinal product);narrowmatch
pyrimidine antagonist;zalcitabine (substance);narrowmatch
loprazolam (substance);loprazolam;exactmatch
product containing polysaccharide-iron complex (medicinal product);iron sucrose;exactmatch
midazolam (substance);midazolam hydrochloride;exactmatch
indinavir sulfate (substance);indinavir sulfate;exactmatch
benzodiazepine;product containing nitrazepam (medicinal product);narrowmatch
product containing pemetrexed (medicinal product);pemetrexed disodium;exactmatch
tromantadine (substance);tromantadine;exactmatch
delapril (substance);delapril;exactmatch
product containing enoxolone (medicinal product);enoxolone;exactmatch
antiviral agent;rimantadine hydrochloride (substance);narrowmatch
product containing eritrityl tetranitrate (medicinal product);vasodilating agent;broadmatch
clemastine (substance);histamine-1 receptor antagonist;broadmatch
brivudine (substance);brivudine;exactmatch
pafuramidine maleate (substance);antimalarial agent;broadmatch
product containing rabeprazole (medicinal product);rabeprazole;exactmatch
antimalarial agent;product containing pafuramidine (medicinal product);narrowmatch
product containing suvorexant (medicinal product);orexin receptor antagonist;broadmatch
product containing lithium citrate (medicinal product);antipsychotic agent;broadmatch
steroid compound;drostanolone (substance);narrowmatch
serotonin antagonist;product containing tegaserod (medicinal product);narrowmatch
buclizine (substance);buclizine;exactmatch
thienopyridine antiplatelet agent;ticlopidine hydrochloride (substance);narrowmatch
rofecoxib (substance);rofecoxib;exactmatch
emetic (substance);emetic;exactmatch
thymidylate synthase inhibitor;product containing fluorouracil (medicinal product);narrowmatch
trk inhibitor;larotrectinib (substance);narrowmatch
anisotropine methylbromide (substance);anisotropine methylbromide;exactmatch
asenapine (substance);antipsychotic agent;broadmatch
product containing omacetaxine mepesuccinate (medicinal product);omacetaxine mepesuccinate;exactmatch
simeticone (substance);antiflatulent agent;broadmatch
product containing lopinavir and ritonavir (medicinal product);lopinavir/ritonavir;exactmatch
edrophonium chloride (substance);edrophonium chloride;exactmatch
cns stimulant;caffeine citrate (substance);narrowmatch
product containing linezolid (medicinal product);antibiotic;broadmatch
product containing ipronidazole (medicinal product);ipronidazole;exactmatch
anticholinergic agent;pipethanate (substance);narrowmatch
product containing tinidazole (medicinal product);antiprotozoal agent;broadmatch
product containing nilotinib (medicinal product);bcr-abl inhibitor;broadmatch
amprotropine (substance);amprotropine;exactmatch
lovastatin (substance);lovastatin;exactmatch
butamben picrate (substance);butamben picrate;exactmatch
abarelix (substance);hormone antagonist;broadmatch
product containing magnesium salicylate (medicinal product);nonsteroidal antiinflammatory drug;broadmatch
raltegravir potassium (substance);raltegravir potassium;exactmatch
dextromethorphan (substance);adjuvant analgesic;broadmatch
cannabidiol (substance);cannabidiol;exactmatch
product containing methylcysteine (medicinal product);mucolytic agent;broadmatch
tricyclic antidepressant;protriptyline (substance);narrowmatch
methyclothiazide (substance);thiazide diuretic;broadmatch
trichlorocarbanilide (substance);topical anti-infective agent;broadmatch
product containing alfentanil (medicinal product);alfentanil;exactmatch
trilostane (substance);trilostane;exactmatch
product containing propyl 4-hydroxybenzoate (medicinal product);paraben;broadmatch
protriptyline hydrochloride (substance);protriptyline hydrochloride;exactmatch
medronic acid (substance);medronic acid;exactmatch
antitubercular agent;aminosalicylate sodium (substance);narrowmatch
secobarbital sodium (substance);barbiturate;broadmatch
antiplatelet agent;product containing eptifibatide (medicinal product);narrowmatch
product containing bambuterol (medicinal product);bambuterol;exactmatch
muscle relaxant;product containing metocurine (medicinal product);narrowmatch
carglumic acid (substance);pharmacologic substance;broadmatch
antipsychotic agent;periciazine (substance);narrowmatch
product containing ritonavir (medicinal product);hiv protease inhibitor;broadmatch
polyoxethylene sorbitan oleate (substance);polysorbate 80;exactmatch
carbenoxolone (substance);carbenoxolone;exactmatch
product containing halofantrine (medicinal product);halofantrine;exactmatch
hexafluorenium (substance);hexafluorenium;exactmatch
lobeline (substance);lobeline;exactmatch
amrinone lactate (substance);phosphodiesterase inhibitor;broadmatch
xipamide (substance);xipamide;exactmatch
antitubercular agent;product containing ethionamide (medicinal product);narrowmatch
product containing chlortalidone (medicinal product);chlorthalidone;exactmatch
product containing ingenol mebutate (medicinal product);antineoplastic agent;broadmatch
pipamazine (substance);pipamazine;exactmatch
product containing teriflunomide (medicinal product);teriflunomide;exactmatch
propylene glycol (substance);propylene glycol;exactmatch
nonsteroidal antiinflammatory drug;product containing tenoxicam (medicinal product);narrowmatch
hormone therapy agent;terlipressin acetate (substance);narrowmatch
product containing lamivudine (medicinal product);lamivudine;exactmatch
product containing tolfenamic acid (medicinal product);tolfenamic acid;exactmatch
letermovir (substance);antiviral agent;broadmatch
medicinal product acting as antiglaucoma agent (product);anti-glaucoma agent;exactmatch
didanosine (substance);nucleoside reverse transcriptase inhibitor;broadmatch
benzodiazepine;tetrazepam (substance);narrowmatch
product containing desloratadine (medicinal product);desloratadine;exactmatch
combination anti-infective agent;product containing ampicillin and sulbactam (medicinal product);narrowmatch
ethchlorvynol (substance);sedative and hypnotic;broadmatch
product containing dicycloverine (medicinal product);dicyclomine;exactmatch
muscle relaxant;idrocilamide (substance);narrowmatch
valganciclovir hydrochloride (substance);antiviral agent;broadmatch
product containing repaglinide (medicinal product);repaglinide;exactmatch
alginic acid (substance);alginic acid;exactmatch
tapentadol (substance);tapentadol;exactmatch
product containing nitisinone (medicinal product);nitisinone;exactmatch
nifurtimox (substance);antiprotozoal agent;broadmatch
carbon (11-c) methionine (substance);methionine c 11;exactmatch
product containing mirabegron (medicinal product);mirabegron;exactmatch
bismuth subgallate (substance);bismuth subgallate;exactmatch
stool softener;docusate potassium (substance);narrowmatch
histamine-1 receptor antagonist;bromazine (substance);narrowmatch
product containing clomethiazole (medicinal product);sedative and hypnotic;broadmatch
3-(4-methylbenzylidene)-camphor (substance);enzacamene;exactmatch
azaribine (substance);azaribine;exactmatch
triflusal (substance);triflusal;exactmatch
histamine-2 receptor antagonist;cimetidine (substance);narrowmatch
methscopolamine (substance);methscopolamine;exactmatch
trofosfamide (substance);nitrogen mustard compound;broadmatch
antihypertensive agent;product containing guanadrel (medicinal product);narrowmatch
flavonoid;product containing diosmin (medicinal product);narrowmatch
product containing razoxane (medicinal product);razoxane;exactmatch
idrocilamide (substance);muscle relaxant;broadmatch
serotonin agonist;product containing ergotamine (medicinal product);narrowmatch
product containing benzydamine (medicinal product);nonsteroidal antiinflammatory drug;broadmatch
product containing proguanil (medicinal product);antimalarial agent;broadmatch
sedative and hypnotic;trichloroethyl alcohol (substance);narrowmatch
darunavir (substance);darunavir;exactmatch
cyclopamine (substance);cyclopamine;exactmatch
pindolol (substance);pindolol;exactmatch
venetoclax (substance);bcl-2 inhibitor;broadmatch
sedative and hypnotic;product containing chloral hydrate (medicinal product);narrowmatch
alosetron (substance);alosetron;exactmatch
product containing goserelin (medicinal product);gonadotropin-releasing hormone analog;broadmatch
product containing hydralazine (medicinal product);antihypertensive agent;broadmatch
atovaquone (substance);antiprotozoal agent;broadmatch
topical anti-infective agent;cetalkonium chloride (substance);narrowmatch
mucolytic agent;product containing erdosteine (medicinal product);narrowmatch
peramivir (substance);antiviral agent;broadmatch
dexibuprofen (substance);dexibuprofen;exactmatch
tertatolol (substance);beta-adrenergic antagonist;broadmatch
levalbuterol hydrochloride (substance);levalbuterol hydrochloride;exactmatch
product containing dronedarone (medicinal product);dronedarone;exactmatch
maprotiline (substance);tricyclic antidepressant;broadmatch
product containing acetarsol (medicinal product);acetarsol;exactmatch
guanadrel sulfate (substance);guanadrel sulfate;exactmatch
methaqualone (substance);methaqualone;exactmatch
beta-adrenergic antagonist;product containing acebutolol (medicinal product);narrowmatch
thiacetazone (substance);antitubercular agent;broadmatch
jak2 inhibitor;fedratinib (substance);narrowmatch
cytoprotective agent;bismuth subsalicylate (substance);narrowmatch
histamine-1 receptor antagonist;fexofenadine hydrochloride (substance);narrowmatch
thiazide diuretic;cyclothiazide (substance);narrowmatch
antineoplastic enzyme inhibitor;osimertinib (substance);narrowmatch
ergometrine maleate (substance);ergonovine maleate;exactmatch
moxidectin (substance);moxidectin;exactmatch
substance with cytidine deaminase inhibitor mechanism of action (substance);enzyme inhibitor;broadmatch
mebeverine hydrochloride (substance);mebeverine hydrochloride;exactmatch
product containing duvelisib (medicinal product);phosphatidylinositide 3-kinase inhibitor;broadmatch
product containing desipramine (medicinal product);desipramine;exactmatch
catechol (substance);phenol compound;broadmatch
cns stimulant;mazindol (substance);narrowmatch
arsenamide (substance);antihelminthic agent;broadmatch
cns stimulant;phendimetrazine (substance);narrowmatch
allopurinol (substance);xanthine oxidase inhibitor;broadmatch
nizatidine (substance);histamine-2 receptor antagonist;broadmatch
reserpine (substance);adrenergic agent;broadmatch
avanafil (substance);avanafil;exactmatch
colloidal oatmeal powder (substance);topical preparation;broadmatch
coumarinic anhydride (substance);coumarin;exactmatch
nicotinic agonist;varenicline tartrate (substance);narrowmatch
product containing topotecan (medicinal product);topotecan;exactmatch
butobarbital (substance);barbiturate;broadmatch
androgen receptor inhibitor;cyproterone (substance);narrowmatch
drotrecogin alfa activated (substance);anticoagulant agent;broadmatch
diphenylpyraline hydrochloride (substance);diphenylpyraline hydrochloride;exactmatch
cinoxate (substance);cinoxate;exactmatch
antineoplastic enzyme inhibitor;selumetinib (substance);narrowmatch
aprobarbital (substance);aprobarbital;exactmatch
haloxon (substance);haloxon;exactmatch
diazepam (substance);benzodiazepine;broadmatch
topical anti-infective agent;thymol iodide (substance);narrowmatch
product containing tenofovir (medicinal product);tenofovir;exactmatch
lasmiditan (substance);lasmiditan;exactmatch
alfaprostol (substance);alfaprostol;exactmatch
sertraline hydrochloride (substance);sertraline hydrochloride;exactmatch
non-nucleoside reverse transcriptase inhibitor;doravirine (substance);narrowmatch
lanreotide (substance);lanreotide;exactmatch
mazindol (substance);cns stimulant;broadmatch
barbiturate;product containing aprobarbital (medicinal product);narrowmatch
opioid receptor agonist;noscapine (substance);narrowmatch
nonsteroidal antiinflammatory drug;flunixin (substance);narrowmatch
product containing losartan (medicinal product);losartan;exactmatch
product containing ethinylestradiol and levonorgestrel (medicinal product);ethinyl estradiol/levonorgestrel;exactmatch
nicotinic antagonist;mivacurium (substance);narrowmatch
lemon (substance);lemon;exactmatch
aminosalicylate sodium (substance);aminosalicylate sodium;exactmatch
aconitine (substance);alkaloid;broadmatch
chlorobutanol hemihydrate (substance);chlorobutanol hemihydrate;exactmatch
product containing aripiprazole (medicinal product);aripiprazole;exactmatch
product containing larotrectinib (medicinal product);larotrectinib;exactmatch
histamine-1 receptor antagonist;product containing meclozine (medicinal product);narrowmatch
pentazocine hydrochloride (substance);pentazocine hydrochloride;exactmatch
medicinal product acting as antidiarrheal agent (product);antidiarrheal agent;exactmatch
dropropizine (substance);antispasmodic agent;broadmatch
calcium mandelate (substance);calcium mandelate;exactmatch
tromantadine (substance);antiviral agent;broadmatch
metformin (substance);metformin;exactmatch
anti-hiv agent;product containing fostemsavir (medicinal product);narrowmatch
opioid receptor agonist;pentazocine hydrochloride (substance);narrowmatch
product containing metocurine (medicinal product);metocurine;exactmatch
cyclophosphamide (substance);pharmacologic substance;broadmatch
chlormezanone (substance);antianxiety agent;broadmatch
deslorelin (substance);gonadotropin-releasing hormone analog;broadmatch
osmotic diuretic (substance);diuretic;broadmatch
pentamidine isethionate (substance);antiprotozoal agent;broadmatch
antiviral agent;boceprevir (substance);narrowmatch
monoamine oxidase inhibitor;tranylcypromine sulfate (substance);narrowmatch
red blood cells, blood product (product);red blood cells product;exactmatch
ozanimod hydrochloride (substance);pharmacologic substance;broadmatch
topical anti-infective agent;biclotymol (substance);narrowmatch
product containing tocainide (medicinal product);antiarrhythmic agent;broadmatch
benzyl nicotinate (substance);vasodilating agent;broadmatch
cns stimulant;product containing phendimetrazine (medicinal product);narrowmatch
product containing amifostine (medicinal product);amifostine;exactmatch
product containing salmeterol (medicinal product);bronchodilator;broadmatch
cinacalcet hydrochloride (substance);cinacalcet hydrochloride;exactmatch
vasodilating agent;doxazosin (substance);narrowmatch
bendamustine hydrochloride (substance);nitrogen mustard compound;broadmatch
tolmetin sodium (substance);tolmetin sodium;exactmatch
anti-glaucoma agent;product containing unoprostone isopropyl (medicinal product);narrowmatch
fedratinib (substance);fedratinib;exactmatch
product containing tocainide (medicinal product);tocainide;exactmatch
product containing voxelotor (medicinal product);voxelotor;exactmatch
product containing lithium citrate (medicinal product);lithium citrate;exactmatch
product containing conivaptan (medicinal product);conivaptan;exactmatch
product containing iron sucrose (medicinal product);iron sucrose;exactmatch
product containing carbidopa (medicinal product);carbidopa;exactmatch
thiazide diuretic;product containing bendroflumethiazide (medicinal product);narrowmatch
sulfonylurea antidiabetic agent;gliclazide (substance);narrowmatch
brivaracetam (substance);brivaracetam;exactmatch
pharmacologic substance;product containing monoctanoin (medicinal product);narrowmatch
product containing papaverine (medicinal product);vasodilating agent;broadmatch
topical anti-infective agent;thymol (substance);narrowmatch
product containing darifenacin (medicinal product);darifenacin;exactmatch
product containing zafirlukast (medicinal product);zafirlukast;exactmatch
anticoagulant agent;betrixaban (substance);narrowmatch
melaleuca alternifolia oil (substance);tea tree oil;exactmatch
product containing adapalene (medicinal product);retinoic acid agent;broadmatch
product containing docusate (medicinal product);stool softener;broadmatch
risedronate (substance);bone resorption inhibitor;broadmatch
latanoprost (substance);prostaglandin analogue;broadmatch
product containing lomustine (medicinal product);lomustine;exactmatch
product containing sacubitril and valsartan (medicinal product);antihypertensive agent;broadmatch
sulfonmethane (substance);sedative and hypnotic;broadmatch
adrenal agent;fluocortolone caproate (substance);narrowmatch
vasodilating agent;naftidrofuryl (substance);narrowmatch
nonsteroidal antiinflammatory drug;product containing phenylbutazone (medicinal product);narrowmatch
mepenzolate bromide (substance);antispasmodic agent;broadmatch
cns stimulant;lisdexamfetamine dimesylate (substance);narrowmatch
antioxidant;orgotein (substance);narrowmatch
product containing sertraline (medicinal product);selective serotonin reuptake inhibitor;broadmatch
sglt2 inhibitor;dapagliflozin (substance);narrowmatch
gene therapy agent;product containing golodirsen (medicinal product);narrowmatch
parecoxib sodium (substance);nonsteroidal antiinflammatory drug;broadmatch
ciprofibrate (substance);antilipidemic agent;broadmatch
docusate potassium (substance);docusate potassium;exactmatch
nicotinic antagonist;product containing atracurium (medicinal product);narrowmatch
product containing dezocine (medicinal product);opioid receptor agonist;broadmatch
product containing brinzolamide (medicinal product);brinzolamide;exactmatch
antilipidemic agent;fenofibrate (substance);narrowmatch
product containing rizatriptan (medicinal product);rizatriptan;exactmatch
peritoneal dialysis solution (substance);solution for peritoneal dialysis dosage form;exactmatch
product containing lenalidomide (medicinal product);lenalidomide;exactmatch
pharmacologic substance;product containing plecanatide (medicinal product);narrowmatch
product containing chloropyrilene (medicinal product);chlorothen;exactmatch
mesna (substance);uroprotective agent;broadmatch
theophylline sodium acetate (substance);bronchodilator;broadmatch
butyrophenone;product containing haloperidol (medicinal product);narrowmatch
product containing lorazepam (medicinal product);benzodiazepine;broadmatch
everolimus (substance);everolimus;exactmatch
anti-psychotic agent (substance);antipsychotic agent;exactmatch
product containing dimethyl sulfone (medicinal product);nonsteroidal antiinflammatory drug;broadmatch
anticoagulant agent;product containing sodium citrate (medicinal product);narrowmatch
product containing cloral betaine (medicinal product);chloral betaine;exactmatch
colfosceril palmitate (substance);pharmacologic substance;broadmatch
diuretic;product containing methazolamide (medicinal product);narrowmatch
calcineurin inhibitor;product containing ciclosporin (medicinal product);narrowmatch
spiperone (substance);antianxiety agent;broadmatch
diclofenac diethylammonium (substance);nonsteroidal antiinflammatory drug;broadmatch
thonzylamine (substance);histamine-1 receptor antagonist;broadmatch
lanreotide acetate (substance);lanreotide acetate;exactmatch
product containing obeticholic acid (medicinal product);hormone therapy agent;broadmatch
anticoagulant agent;ethyl biscoumacetate (substance);narrowmatch
product containing sodium citrate (medicinal product);sodium citrate;exactmatch
selective estrogen receptor down regulator;fulvestrant (substance);narrowmatch
antiviral agent;peramivir (substance);narrowmatch
allyl isothiocyanate (substance);allyl isothiocyanate;exactmatch
