head;tail;relation
cardiotonic agent;carsatrin;narrowmatch
astringent;biphenamine;narrowmatch
antianxiety agent;cloxazolam;narrowmatch
antianxiety agent;binospirone;narrowmatch
antianxiety agent;cetraxate;narrowmatch
antidepressant agent;butriptyline hydrochloride;narrowmatch
antidepressant agent;bipenamol;narrowmatch
cephalosporin antibiotic;cefquinome;narrowmatch
antineoplastic enzyme inhibitor;talmapimod;narrowmatch
oncolytic virus;olvimulogene nanivacirepvec;narrowmatch
hsp90 inhibitor;hsp90 inhibitor xl888;narrowmatch
antineoplastic antibody;anti-epha2 monoclonal antibody-mmaf immunoconjugate medi-547;narrowmatch
antineoplastic antibody-drug conjugate;anti-epha2 monoclonal antibody-mmaf immunoconjugate medi-547;narrowmatch
immunotoxin;anti-epha2 monoclonal antibody-mmaf immunoconjugate medi-547;narrowmatch
dietary supplement;mct/lct lipid emulsion;narrowmatch
dietary supplement;mct/lct/fish oil omega-3 fatty acid lipid emulsion;narrowmatch
mitochondrial targeting antineoplastic agent;elesclomol sodium;narrowmatch
mitogen-activated protein kinase inhibitor;talmapimod;narrowmatch
antidepressant agent;benzaprinoxide;narrowmatch
immunoconjugate;il4-pseudomonas exotoxin fusion protein mdna55;narrowmatch
antineoplastic enzyme inhibitor;volasertib;narrowmatch
protein kinase inhibitor;volasertib;narrowmatch
gene therapy agent;ppe-expressing replication-defective hsv-1 vector np2;narrowmatch
gene transfer or gene delivery agent;ppe-expressing replication-defective hsv-1 vector np2;narrowmatch
antineoplastic enzyme inhibitor;mek-1/mekk-1 inhibitor e6201;narrowmatch
protein kinase inhibitor;mek-1/mekk-1 inhibitor e6201;narrowmatch
antidepressant agent;amedalin;narrowmatch
antidepressant agent;ciclazindol;narrowmatch
antimuscarinic agent;aclidinium;narrowmatch
antimuscarinic agent;ambutonium;narrowmatch
analgesic agent;ciprefadol succinate;narrowmatch
antifungal agent;arasertaconazole;narrowmatch
antifungal agent;butoconazole;narrowmatch
analgesic agent;acefurtiamine;narrowmatch
analgesic agent;acetorphine;narrowmatch
analgesic agent;bicifadine;narrowmatch
analgesic agent;bromadoline;narrowmatch
analgesic agent;carbiphene;narrowmatch
analgesic agent;ciprefadol;narrowmatch
analgesic agent;conorphone;narrowmatch
antimuscarinic agent;difemerine hydrochloride;narrowmatch
analgesic agent;dioxadrol hydrochloride;narrowmatch
antimuscarinic agent;amprotropine;narrowmatch
hemostatic agent;carbazochrome;narrowmatch
antimuscarinic agent;chlorbenzoxamine;narrowmatch
antiprotozoal agent;chlorproguanil;narrowmatch
histamine-1 receptor antagonist;diethazine;narrowmatch
anticholinergic agent;diethazine;narrowmatch
histamine-1 receptor antagonist;diethazine hydrochloride;narrowmatch
antiarrhythmic agent;butoprozine hydrochloride;narrowmatch
antiarrhythmic agent;butoprozine;narrowmatch
cation channel blocker;azimilide;narrowmatch
antiarrhythmic agent;azimilide;narrowmatch
antioxidant;bergenin;narrowmatch
antihypertensive agent;amiquinsin;narrowmatch
antihypertensive agent;budralazine;narrowmatch
antioxidant;erythorbic acid;narrowmatch
tmprss2/ets family fusion gene;tmprss2/erg fusion gene;narrowmatch
beta-lactam antibiotic;carumonam sodium;narrowmatch
tyrosine kinase inhibitor;masitinib;narrowmatch
non-steroidal aromatase inhibitor;fadrozole;narrowmatch
adrenergic antagonist;bendacalol;narrowmatch
alkaloid;cathine;narrowmatch
adjuvant;caricotamide;narrowmatch
antihelminthic agent;anthiolimine;narrowmatch
antihelminthic agent;becanthone;narrowmatch
antihelminthic agent;butamisole hydrochloride;narrowmatch
antihelminthic agent;closantel;narrowmatch
antihelminthic agent;butamisole;narrowmatch
antiarrhythmic agent;artilide;narrowmatch
vaccinia vaccine;olvimulogene nanivacirepvec;narrowmatch
tyrosine kinase inhibitor;masitinib mesylate;narrowmatch
antineoplastic enzyme inhibitor;masitinib mesylate;narrowmatch
adrenergic agent;ciclafrine;narrowmatch
plant part;resin;narrowmatch
plant part;root;narrowmatch
plant part;stem;narrowmatch
plant part;plant oil;narrowmatch
cranial nerve disorder;optic nerve disorder;narrowmatch
protective agent;radioprotective agent;narrowmatch
alpha-adrenergic agonist;coumazoline;narrowmatch
cyclooxygenase inhibitor;clofenamic acid;narrowmatch
beta-adrenergic agonist;carbuterol;narrowmatch
camptothecin analogue;afeletecan;narrowmatch
adrenergic antagonist;butidrine;narrowmatch
antiarrhythmic agent;capobenate sodium;narrowmatch
antipsychotic agent;avitriptan;narrowmatch
serotonin agonist;avitriptan;narrowmatch
serotonin antagonist;benanserin hydrochloride;narrowmatch
therapeutic estrogen;cloxestradiol;narrowmatch
thiazide diuretic;benzylhydrochlorothiazide;narrowmatch
topical anti-infective agent;benzododecinium;narrowmatch
plant part;pollen;narrowmatch
plant part;flower;narrowmatch
plant part;bark;narrowmatch
plant-based natural product;plant part;narrowmatch
histamine-1 receptor antagonist;amoxydramine camsilate;narrowmatch
antiviral agent;celgosivir;narrowmatch
glucosidase inhibitor;celgosivir;narrowmatch
dopamine agonist;ciladopa;narrowmatch
prostaglandin analogue;cloprostenol;narrowmatch
prostaglandin analogue;lanproston;narrowmatch
sedative and hypnotic;chloralformamide;narrowmatch
sedative and hypnotic;cloperidone;narrowmatch
sedative and hypnotic;gabapentin enacarbil;narrowmatch
anticholinergic agent;chlorproethazine;narrowmatch
vitamin d analog;atocalcitol;narrowmatch
vasodilating agent;biclodil;narrowmatch
vasodilating agent;cetiedil;narrowmatch
vasodilating agent;cetiedil citrate;narrowmatch
vasodilating agent;chromonar;narrowmatch
vasodilating agent;ataciguat;narrowmatch
organic chemical;quinone compound;narrowmatch
topical anti-infective agent;cetrimonium;narrowmatch
antidepressant agent;aptazapine maleate;narrowmatch
thyrotropin-releasing hormone analogue;taltirelin hydrate;narrowmatch
tyrosine kinase inhibitor;defactinib;narrowmatch
diuretic;chlorazanil;narrowmatch
antineoplastic agent;radiosensitizing agent;narrowmatch
gene therapy agent;ad5-cmv-nis;narrowmatch
pyrimidine antagonist;gemcitabine elaidate;narrowmatch
ribonucleotide reductase inhibitor;gemcitabine elaidate;narrowmatch
diuretic;chlorazanil hydrochloride;narrowmatch
antineoplastic enzyme inhibitor;defactinib;narrowmatch
angiogenesis inhibitor;defactinib;narrowmatch
antilipidemic agent;azalanstat;narrowmatch
serotonin agonist;aptazapine maleate;narrowmatch
antilipidemic agent;benzmalecene;narrowmatch
antilipidemic agent;azacosterol;narrowmatch
fibrate antilipidemic agent;aluminum clofibrate;narrowmatch
immunosuppressant;delmitide;narrowmatch
immunosuppressant;delmitide acetate;narrowmatch
signal transduction inhibitor;namodenoson;narrowmatch
angiogenesis inhibitor;irosustat;narrowmatch
enzyme inhibitor;irosustat;narrowmatch
vegfr tyrosine kinase inhibitor;vegfr/pdgfr tyrosine kinase inhibitor tak-593;narrowmatch
antineoplastic enzyme inhibitor;vegfr/pdgfr tyrosine kinase inhibitor tak-593;narrowmatch
analgesic agent;bimethoxycaine lactate;narrowmatch
muscle relaxant;dimoxyline;narrowmatch
antipsychotic agent;asenapine maleate;narrowmatch
nicotinic antagonist;alcuronium chloride;narrowmatch
primate;hominidae;narrowmatch
cytoprotective agent;arimoclomol;narrowmatch
progestin;anagestone;narrowmatch
therapeutic glucocorticoid;chloroprednisone;narrowmatch
photosensitizing agent;ciaftalan zinc;narrowmatch
radiosensitizing agent;ciaftalan zinc;narrowmatch
penicillin antibiotic;carbenicillin phenyl;narrowmatch
opioid;brifentanil;narrowmatch
analgesic agent;brifentanil;narrowmatch
opioid;betaprodine;narrowmatch
analgesic agent;betaprodine;narrowmatch
opioid;betameprodine;narrowmatch
analgesic agent;betameprodine;narrowmatch
nonsteroidal antiinflammatory drug;aluminum flufenamate;narrowmatch
muscle relaxant;lanperisone;narrowmatch
pharmacologic substance;agent affecting integumentary system;narrowmatch
pharmacologic substance;agent affecting organs of special senses;narrowmatch
pharmacologic substance;agent affecting musculoskeletal system;narrowmatch
antiviral agent;cidofovir anhydrous;narrowmatch
apoptotic pathway-targeting antineoplastic agent;serdemetan;narrowmatch
antineoplastic enzyme inhibitor;pevonedistat;narrowmatch
antineoplastic enzyme inhibitor;trametinib;narrowmatch
mitogen-activated protein kinase kinase inhibitor;trametinib;narrowmatch
histone deacetylase inhibitor;quisinostat;narrowmatch
recombinant granulocyte-macrophage colony-stimulating factor;aerosol sargramostim;narrowmatch
antiviral agent;alamifovir;narrowmatch
antiviral agent;arildone;narrowmatch
dna polymerase inhibitor;cidofovir anhydrous;narrowmatch
retinoic acid agent;raralpha agonist irx5183;narrowmatch
antiviral agent;detiviciclovir;narrowmatch
antiviral agent;famotine hydrochloride;narrowmatch
antiviral agent;methisazone;narrowmatch
antiviral agent;taribavirin hydrochloride;narrowmatch
beta-adrenergic agonist;amibegron;narrowmatch
beta-adrenergic agonist;bedoradrine sulfate;narrowmatch
beta-adrenergic agonist;denopamine;narrowmatch
beta-adrenergic agonist;milveterol;narrowmatch
phenothiazine;promethazine;narrowmatch
radioconjugate;technetium tc 99m-labeled tilmanocept;narrowmatch
pharmacologic substance;agent affecting digestive system or metabolism;narrowmatch
toll-like receptor agonist;tlr agonist cadi-05;narrowmatch
hsp90 inhibitor;ganetespib;narrowmatch
antineoplastic enzyme inhibitor;glesatinib;narrowmatch
tyrosine kinase inhibitor;glesatinib;narrowmatch
taxane compound;milataxel;narrowmatch
taxane-pocket binding agent;milataxel;narrowmatch
tubulin binding agent;lexibulin;narrowmatch
dietary supplement;ashwagandha root powder extract;narrowmatch
angiogenesis inhibitor;ashwagandha root powder extract;narrowmatch
antineoplastic enzyme inhibitor;sapitinib;narrowmatch
her2 inhibitor;tucatinib;narrowmatch
epidermal growth factor receptor tyrosine kinase inhibitor;sapitinib;narrowmatch
jak2 inhibitor;ruxolitinib;narrowmatch
jak1 inhibitor;ruxolitinib;narrowmatch
radiosensitizing agent;sodium glycididazole;narrowmatch
analgesic agent;50% oxygen/50% nitrous oxide premix;narrowmatch
tubulin binding agent;epothilone kos-1584;narrowmatch
antineoplastic enzyme inhibitor;c-met inhibitor jnj-38877605;narrowmatch
c-met inhibitor;c-met inhibitor jnj-38877605;narrowmatch
beta-adrenergic agonist;milveterol hydrochloride;narrowmatch
beta-adrenergic agonist;talibegron hydrochloride;narrowmatch
beta-adrenergic antagonist;adaprolol;narrowmatch
anticholinergic agent;clofeverine;narrowmatch
antiarrhythmic agent;bucainide;narrowmatch
antiarrhythmic agent;carocainide;narrowmatch
vasodilating agent;tecadenoson;narrowmatch
anti-asthmatic agent;iralukast;narrowmatch
anticholinergic agent;camiverine;narrowmatch
anticholinergic agent;chlorproethazine hydrochloride;narrowmatch
anticholinergic agent;clofenetamine;narrowmatch
anticholinergic agent;clofenetamine hydrochloride;narrowmatch
anticholinergic agent;demelverine;narrowmatch
beta-adrenergic antagonist;butocrolol;narrowmatch
anticholinergic agent;denaverine;narrowmatch
antiplatelet agent;apafant;narrowmatch
anticoagulant agent;aprosulate sodium;narrowmatch
anticoagulant agent;clocoumarol;narrowmatch
anticoagulant agent;coumetarol;narrowmatch
anticoagulant agent;diarbarone;narrowmatch
anticoagulant agent;eribaxaban;narrowmatch
direct factor xa inhibitor;rivaroxaban;narrowmatch
cation channel blocker;azimilide dihydrochloride;narrowmatch
antiarrhythmic agent;azimilide dihydrochloride;narrowmatch
antiarrhythmic agent;aprindine hydrochloride;narrowmatch
antiarrhythmic agent;aprindine;narrowmatch
beta-adrenergic antagonist;butofilolol;narrowmatch
beta-adrenergic antagonist;carazolol;narrowmatch
beta-adrenergic antagonist;cinamolol;narrowmatch
beta-adrenergic antagonist;dexefaroxan;narrowmatch
beta-adrenergic antagonist;dexpropranolol;narrowmatch
beta-adrenergic antagonist;dexpropranolol hydrochloride;narrowmatch
beta-adrenergic antagonist;metipranolol hydrochloride;narrowmatch
antiplatelet agent;bepafant;narrowmatch
adjuvant;cridanimod;narrowmatch
immunotherapeutic agent;dersalazine;narrowmatch
fgfr inhibitor;fgf receptor antagonist hgs1036;narrowmatch
angiogenesis inhibitor;fgf receptor antagonist hgs1036;narrowmatch
antineoplastic immunomodulating agent;immunotherapy regimen mkc-1106-mt;narrowmatch
antioxidant;dicarbine;narrowmatch
antiarrhythmic agent;dicarbine;narrowmatch
antiarrhythmic agent;adekalant;narrowmatch
cation channel blocker;adekalant;narrowmatch
tyrosine kinase inhibitor;multitargeted tyrosine kinase inhibitor jnj-26483327;narrowmatch
antineoplastic enzyme inhibitor;multitargeted tyrosine kinase inhibitor jnj-26483327;narrowmatch
smoothened antagonist;smoothened antagonist bms-833923;narrowmatch
mucolytic agent;cistinexine;narrowmatch
epidermal growth factor receptor tyrosine kinase inhibitor;canertinib;narrowmatch
ethylenimine compound;azetepa;narrowmatch
recombinant granulocyte-macrophage colony-stimulating factor;molgramostim;narrowmatch
immunotherapeutic agent;pimelautide;narrowmatch
immunosuppressant;anisperimus;narrowmatch
antitussive agent;bencisteine;narrowmatch
mucolytic agent;bencisteine;narrowmatch
expectorant;cistinexine;narrowmatch
mucolytic agent;alonacic;narrowmatch
barbiturate;benzobarbital;narrowmatch
mucolytic agent;cartasteine;narrowmatch
muscle relaxant;ciltoprazine;narrowmatch
muscle relaxant;denpidazone;narrowmatch
therapeutic steroid hormone;progestin;narrowmatch
antioxidant;disufenton sodium;narrowmatch
neuroprotective agent;lanicemine;narrowmatch
protease inhibitor;candoxatrilat;narrowmatch
therapeutic hormone;atilmotin;narrowmatch
anti-diabetic agent;piragliatin;narrowmatch
monoamine oxidase inhibitor;ladostigil;narrowmatch
acetylcholinesterase inhibitor;ladostigil;narrowmatch
enzyme inhibitor;isbogrel;narrowmatch
dopamine antagonist;benzquinamide hydrochloride;narrowmatch
genetic disorder;dna repair disorder;narrowmatch
dopamine antagonist;citatepine;narrowmatch
dopamine antagonist;clopimozide;narrowmatch
dopamine antagonist;clorotepine;narrowmatch
antianxiety agent;lenperone hydrochloride;narrowmatch
dopamine antagonist;loxapine hydrochloride;narrowmatch
serotonin antagonist;loxapine hydrochloride;narrowmatch
dopamine antagonist;lurasidone;narrowmatch
serotonin antagonist;lurasidone;narrowmatch
dopamine antagonist;lurasidone hydrochloride;narrowmatch
serotonin antagonist;lurasidone hydrochloride;narrowmatch
uroprotective agent;dextiopronin;narrowmatch
antibacterial agent;bederocin;narrowmatch
enzyme inhibitor;clomoxir;narrowmatch
protease inhibitor;dexecadotril;narrowmatch
antiplatelet agent;isbogrel;narrowmatch
barbiturate;barbital sodium;narrowmatch
barbiturate;eterobarb;narrowmatch
dietary supplement;prostate health cocktail dietary supplement;narrowmatch
cns stimulant;aceglutamide;narrowmatch
chelating agent;edetate tripotassium;narrowmatch
chelating agent;pentetate zinc trisodium;narrowmatch
cholagogues or choleretic agents;cicloxilic acid;narrowmatch
cholagogues or choleretic agents;clanobutin;narrowmatch
cholagogues or choleretic agents;clorindanic acid;narrowmatch
cholagogues or choleretic agents;dibuprol;narrowmatch
nicotinic agonist;altinicline;narrowmatch
cholinergic agonist;alvameline;narrowmatch
cns stimulant;amphetamine hydrochloride;narrowmatch
barbiturate;hexobarbital;narrowmatch
cns stimulant;clofenciclan;narrowmatch
cns stimulant;dextrofemine;narrowmatch
anticonvulsant agent;diethadione;narrowmatch
anorexiant;mefenorex hydrochloride;narrowmatch
steroid compound;glycocholic acid;narrowmatch
cholinergic agonist;carpronium chloride;narrowmatch
nicotinic agonist;tebanicline;narrowmatch
bone resorption inhibitor;enteric-coated zoledronic acid tablet mer-101;narrowmatch
phosphodiesterase inhibitor;inamrinone lactate;narrowmatch
dietary supplement;creatinolfosfate;narrowmatch
cation channel blocker;clamikalant;narrowmatch
antiarrhythmic agent;clamikalant;narrowmatch
barbiturate;thialbarbital;narrowmatch
barbiturate;vinbarbital sodium;narrowmatch
benzodiazepine;carburazepam;narrowmatch
benzodiazepine;ciclotizolam;narrowmatch
benzodiazepine;cinolazepam;narrowmatch
benzodiazepine;climazolam;narrowmatch
mucosa;oral mucosa;narrowmatch
calcium channel blocker;cloxacepride;narrowmatch
calcium channel blocker;devapamil;narrowmatch
calcium channel blocker;diclofurime;narrowmatch
calcium channel blocker;efonidipine hydrochloride;narrowmatch
calcium channel blocker;levamlodipine malate;narrowmatch
calcium channel blocker;dotarizine;narrowmatch
serotonin antagonist;dotarizine;narrowmatch
antiarrhythmic agent;almokalant;narrowmatch
cation channel blocker;almokalant;narrowmatch
calcium channel blocker;caldaret;narrowmatch
anticoagulant agent;ximelagatran;narrowmatch
anticonvulsant agent;atolide;narrowmatch
anticonvulsant agent;barbexaclone;narrowmatch
enzyme inhibitor;dutacatib;narrowmatch
antitussive agent;benproperine;narrowmatch
antitussive agent;butopiprine;narrowmatch
antitussive agent;clobutinol;narrowmatch
histamine-1 receptor antagonist;cloperastine;narrowmatch
antitussive agent;cloroqualone;narrowmatch
antitussive agent;cyclexanone;narrowmatch
phenothiazine;levomepromazine hydrochloride;narrowmatch
dopamine antagonist;haloperidol lactate;narrowmatch
surface-active agent;delmopinol;narrowmatch
protective agent;sugammadex sodium;narrowmatch
mucolytic agent;ambroxol hydrochloride;narrowmatch
mucolytic agent;dembrexine;narrowmatch
neuroprotective agent;cebaracetam;narrowmatch
antispasmodic agent;chromocarb;narrowmatch
agent affecting digestive system or metabolism;cobiprostone;narrowmatch
agent affecting respiratory system;denufosol;narrowmatch
pharmacological chaperone;migalastat;narrowmatch
pharmacological chaperone;migalastat hydrochloride;narrowmatch
antipsychotic agent;cloxypendyl;narrowmatch
antiprotozoal agent;difetarsone;narrowmatch
antiprotozoal agent;clociguanil;narrowmatch
antithyroid agent;propylthiouracil;narrowmatch
pyrimidine antagonist;clanfenur;narrowmatch
antineoplastic alkylating agent;epipropidine;narrowmatch
multidrug resistance modulator;methoxyamine;narrowmatch
multidrug resistance modulator;methoxyamine hydrochloride;narrowmatch
antioxidant;ethyl docosahexaenoate;narrowmatch
antioxidant;sapropterin dihydrochloride;narrowmatch
antihelminthic agent;becanthone hydrochloride;narrowmatch
antihelminthic agent;diamfenetide;narrowmatch
antiplatelet agent;cloricromen;narrowmatch
progesterone antagonist;aglepristone;narrowmatch
antiprotozoal agent;artemisinin;narrowmatch
antiprotozoal agent;brindoxime;narrowmatch
antiprotozoal agent;carnidazole;narrowmatch
antiprotozoal agent;chlorproguanil hydrochloride;narrowmatch
antiprotozoal agent;clamoxyquin;narrowmatch
antiprotozoal agent;clamoxyquin hydrochloride;narrowmatch
antiprotozoal agent;clefamide;narrowmatch
polyamine compound;sevelamer carbonate;narrowmatch
phosphodiesterase inhibitor;catramilast;narrowmatch
antimuscarinic agent;trospium;narrowmatch
antineoplastic immunomodulating agent;alpha-gal glycosphingolipids;narrowmatch
ret inhibitor;ponatinib hydrochloride;narrowmatch
vegfr tyrosine kinase inhibitor;ponatinib hydrochloride;narrowmatch
taxane-pocket binding agent;docetaxel emulsion anx-514;narrowmatch
enzyme replacement or supplement agent;calaspargase pegol-mknl;narrowmatch
antineoplastic enzyme inhibitor;fak inhibitor pf-00562271;narrowmatch
angiogenesis inhibitor;fak inhibitor pf-00562271;narrowmatch
tyrosine kinase inhibitor;fak inhibitor pf-00562271;narrowmatch
eicosanoid;prostaglandin;narrowmatch
topical anti-infective agent;8-hydroxyquinoline sulfate ointment;narrowmatch
thiazolidinedione antidiabetic agent;balaglitazone;narrowmatch
radioconjugate;5-[18f]fluorouracil;narrowmatch
antineoplastic enzyme inhibitor;regorafenib;narrowmatch
protein kinase inhibitor;regorafenib;narrowmatch
angiogenesis inhibitor;regorafenib;narrowmatch
pharmacologic substance;agent affecting nervous system;narrowmatch
pharmacologic substance;agent affecting respiratory system;narrowmatch
pharmacologic substance;agent affecting cardiovascular system;narrowmatch
pharmacologic substance;agent affecting blood or body fluid;narrowmatch
pdgfr inhibitor;ponatinib hydrochloride;narrowmatch
c-kit inhibitor;ponatinib hydrochloride;narrowmatch
fgfr inhibitor;ponatinib hydrochloride;narrowmatch
bcr-abl inhibitor;ponatinib hydrochloride;narrowmatch
sglt2 inhibitor;dapagliflozin;narrowmatch
sulfonylurea antidiabetic agent;glidazamide;narrowmatch
sglt2 inhibitor;sergliflozin etabonate;narrowmatch
sulfonylurea antidiabetic agent;tolbutamide sodium;narrowmatch
cholinergic agonist;pralidoxime;narrowmatch
nonsteroidal antiinflammatory drug;clobuzarit;narrowmatch
topical anti-infective agent;chlorphenoctium amsonate;narrowmatch
antineoplastic plant product;coriolus versicolor extract;narrowmatch
dietary supplement;sodium ferric gluconate complex in sucrose;narrowmatch
poly (adp-ribose) polymerase inhibitor;rucaparib phosphate;narrowmatch
antineoplastic antibody;anti-cd70 monoclonal antibody mdx-1411;narrowmatch
monoclonal antibody;anti-cd70 monoclonal antibody mdx-1411;narrowmatch
antineoplastic enzyme inhibitor;aurora a kinase/tyrosine kinase inhibitor enmd-2076;narrowmatch
protein kinase inhibitor;aurora a kinase/tyrosine kinase inhibitor enmd-2076;narrowmatch
angiogenesis inhibitor;aurora a kinase/tyrosine kinase inhibitor enmd-2076;narrowmatch
autologous tumor cell vaccine;autologous dinitrophenyl-modified ovarian cancer vaccine;narrowmatch
flt3 inhibitor;ponatinib hydrochloride;narrowmatch
protein kinase c inhibitor;cedefingol;narrowmatch
antimuscarinic agent;tridihexethyl;narrowmatch
anticonvulsant agent;carabersat;narrowmatch
antiemetic agent;cipropride;narrowmatch
antidepressant agent;lubazodone;narrowmatch
antidepressant agent;milnacipran;narrowmatch
adrenergic agent;milnacipran;narrowmatch
antidepressant agent;milnacipran hydrochloride;narrowmatch
adrenergic agent;milnacipran hydrochloride;narrowmatch
antidepressant agent;radafaxine hydrochloride;narrowmatch
antidiarrheal agent;butoxylate;narrowmatch
antidiarrheal agent;bismuth citrate;narrowmatch
antiemetic agent;denipride;narrowmatch
antifungal agent;democonazole;narrowmatch
antiemetic agent;maropitant citrate;narrowmatch
antiestrogen;acefluranol;narrowmatch
antifungal agent;alteconazole;narrowmatch
antifungal agent;chlormidazole;narrowmatch
antifungal agent;climbazole;narrowmatch
antifungal agent;clofenoxyde;narrowmatch
antifungal agent;cloprothiazole;narrowmatch
antifungal agent;clotioxone;narrowmatch
antidepressant agent;elanzepine;narrowmatch
antidepressant agent;dothiepin hydrochloride;narrowmatch
antidepressant agent;diclofensine;narrowmatch
antidepressant agent;dexnafenodone;narrowmatch
anticonvulsant agent;ciprazafone;narrowmatch
anticonvulsant agent;denzimol;narrowmatch
anticonvulsant agent;etiracetam;narrowmatch
antidepressant agent;clovoxamine;narrowmatch
antidepressant agent;cotriptyline;narrowmatch
analgesic agent;alfetamine;narrowmatch
antidepressant agent;alfetamine;narrowmatch
antidepressant agent;befetupitant;narrowmatch
antidepressant agent;beloxepin;narrowmatch
antidepressant agent;cilobamine mesylate;narrowmatch
antidepressant agent;cinfenine;narrowmatch
antidepressant agent;clocapramine;narrowmatch
antidepressant agent;clodazon;narrowmatch
antidepressant agent;clodazon hydrochloride;narrowmatch
tricyclic antidepressant;demexiptiline;narrowmatch
antidepressant agent;depramine;narrowmatch
antidepressant agent;deximafen;narrowmatch
antifungal agent;croconazole;narrowmatch
antifungal agent;dietifen;narrowmatch
antimuscarinic agent;tipetropium bromide;narrowmatch
antimuscarinic agent;darifenacin hydrobromide;narrowmatch
antimuscarinic agent;benapryzine hydrochloride;narrowmatch
antimuscarinic agent;bentipimine;narrowmatch
antimuscarinic agent;benzetimide hydrochloride;narrowmatch
antimuscarinic agent;benzopyrronium bromide;narrowmatch
antimuscarinic agent;butinoline;narrowmatch
antimuscarinic agent;buzepide metiodide;narrowmatch
antimuscarinic agent;chlorbenzoxamine hydrochloride;narrowmatch
antimuscarinic agent;cinnamaverine;narrowmatch
antimuscarinic agent;dexetimide;narrowmatch
antihelminthic agent;bithionoloxide;narrowmatch
antimuscarinic agent;dicarfen;narrowmatch
antimuscarinic agent;diphemanil;narrowmatch
antimuscarinic agent;domazoline fumarate;narrowmatch
antimuscarinic agent;fenpipramide hydrochloride;narrowmatch
antimuscarinic agent;hexocyclium;narrowmatch
antimuscarinic agent;orphenadrine hydrochloride;narrowmatch
antimuscarinic agent;oxyphenonium;narrowmatch
antimuscarinic agent;propantheline;narrowmatch
antimuscarinic agent;benactyzine hydrochloride;narrowmatch
enzyme inhibitor;chloroquine sulfate;narrowmatch
antimalarial agent;chloroquine sulfate;narrowmatch
antilipidemic agent;disogluside;narrowmatch
antihelminthic agent;cyclobendazole;narrowmatch
antihelminthic agent;dexamisole;narrowmatch
anti-hiv agent;aplaviroc;narrowmatch
chemokine receptor antagonist;aplaviroc;narrowmatch
anti-hiv agent;bevirimat;narrowmatch
anti-hiv agent;bevirimat dimeglumine;narrowmatch
non-nucleoside reverse transcriptase inhibitor;n-(4-chloro-3-((3-methyl-2-butenyl)oxy)phenyl)-2-methyl-3-furancarbothioamide;narrowmatch
antihypertensive agent;dexetozoline;narrowmatch
antilipidemic agent;azacosterol hydrochloride;narrowmatch
enzyme inhibitor;azacosterol hydrochloride;narrowmatch
antilipidemic agent;beloxamide;narrowmatch
antilipidemic agent;climiqualine;narrowmatch
fibrate antilipidemic agent;clinofibrate;narrowmatch
antilipidemic agent;clinolamide;narrowmatch
antilipidemic agent;clodoxopone;narrowmatch
fibrate antilipidemic agent;clofibride;narrowmatch
bile acid sequestrant;colesevelam;narrowmatch
alpha-adrenergic antagonist;guanazodine;narrowmatch
alpha-adrenergic agonist;guanazodine sulfate monohydrate;narrowmatch
dopamine agonist;halonamine;narrowmatch
vascular plant;pelargonium graveolens;narrowmatch
nicotinic agonist;lobeline;narrowmatch
drug delivery system;micelle;narrowmatch
vinca-domain binding agent;vincristine;narrowmatch
vinca alkaloid compound;vincristine;narrowmatch
vascular plant;ginkgo biloba;narrowmatch
chamomile;roman chamomile;narrowmatch
coumestan;coumestrol;narrowmatch
orange;bergamot;narrowmatch
vinca-domain binding agent;vindesine;narrowmatch
angiogenesis inhibitor;vegfr tyrosine kinase inhibitor;narrowmatch
vinca alkaloid compound;vindesine;narrowmatch
vinca-domain binding agent;vindesine sulfate;narrowmatch
vinca alkaloid compound;vindesine sulfate;narrowmatch
depsipeptide antineoplastic antibiotic;virginiamycin;narrowmatch
fat-soluble vitamin;vitamin a compound;narrowmatch
sarcoma;sarcoma by nci grade;narrowmatch
fat-soluble vitamin;d vitamin;narrowmatch
fat-soluble vitamin;vitamin e compound;narrowmatch
tyrosine kinase inhibitor;vegfr tyrosine kinase inhibitor;narrowmatch
vegfr-targeting agent;vegfr tyrosine kinase inhibitor;narrowmatch
radioconjugate;lutetium lu 177 dotatate;narrowmatch
angiogenesis inhibitor;anti-vegfr monoclonal antibody;narrowmatch
antiviral agent;vidarabine;narrowmatch
dna polymerase inhibitor;vidarabine;narrowmatch
pharmacologic substance;cation channel blocker;narrowmatch
vinca-domain binding agent;vinblastine sulfate;narrowmatch
vinca alkaloid compound;vinblastine sulfate;narrowmatch
mutation abnormality;deleterious mutation;narrowmatch
dietary supplement;probiotic;narrowmatch
vegfr-targeting agent;anti-vegfr monoclonal antibody;narrowmatch
monoclonal antibody;anti-vegfr monoclonal antibody;narrowmatch
agent;rapid-onset opioid;narrowmatch
antineoplastic plant product;vinca alkaloid compound;narrowmatch
alkaloid;vinca alkaloid compound;narrowmatch
non-neoplastic disorder by special category;inflammatory disorder;narrowmatch
radioimmunoconjugate;indium in 111 dota monoclonal antibody huafp31;narrowmatch
lignan;arctigenin;narrowmatch
phytochemical;sesquiterpene lactone;narrowmatch
sesquiterpene lactone;cnicin;narrowmatch
topical preparation;calendula ointment;narrowmatch
antioxidant;vitamin e compound;narrowmatch
antineoplastic immune cell;allogeneic natural killer cell line mg4101;narrowmatch
therapeutic allogeneic lymphocytes;allogeneic natural killer cell line mg4101;narrowmatch
