head;tail;relation
respiratory or mediastinal malformation;non-syndromic respiratory or mediastinal malformation;narrowmatch
rare surgical thoracic disease;non-syndromic respiratory or mediastinal malformation;narrowmatch
group of disorders;non-syndromic respiratory or mediastinal malformation;narrowmatch
genetic respiratory or mediastinal malformation;non-syndromic respiratory or mediastinal malformation;narrowmatch
central nervous system malformation;syndrome with a central nervous system malformation as a major feature;narrowmatch
group of disorders;syndrome with a central nervous system malformation as a major feature;narrowmatch
central nervous system malformation;non-syndromic central nervous system malformation;narrowmatch
group of disorders;non-syndromic central nervous system malformation;narrowmatch
diaphragmatic or abdominal wall malformation;syndromic diaphragmatic or abdominal wall malformation;narrowmatch
group of disorders;syndromic diaphragmatic or abdominal wall malformation;narrowmatch
diaphragmatic or abdominal wall malformation;non-syndromic diaphragmatic or abdominal wall malformation;narrowmatch
group of disorders;non-syndromic diaphragmatic or abdominal wall malformation;narrowmatch
malformation syndrome;sheldon-hall syndrome;narrowmatch
malformation syndrome;congenital contractural arachnodactyly;narrowmatch
disease;pseudopelade of brocq;narrowmatch
malformation syndrome;bamforth-lazarus syndrome;narrowmatch
disease;blackfan-diamond anemia;narrowmatch
malformation syndrome;beemer-ertbruggen syndrome;narrowmatch
malformation syndrome;severe microbrachycephaly-intellectual disability-athetoid cerebral palsy syndrome;narrowmatch
malformation syndrome;bartsocas-papas syndrome;narrowmatch
malformation syndrome;barber-say syndrome;narrowmatch
disease;bjã¶rnstad syndrome;narrowmatch
malformation syndrome;congenital intrauterine infection-like syndrome;narrowmatch
malformation syndrome;banki syndrome;narrowmatch
malformation syndrome;bangstad syndrome;narrowmatch
malformation syndrome;baller-gerold syndrome;narrowmatch
malformation syndrome;bencze syndrome;narrowmatch
disease;balantidiasis;narrowmatch
disease;cheilitis glandularis;narrowmatch
malformation syndrome;birt-hogg-dubã© syndrome;narrowmatch
disease;spinal atrophy-ophthalmoplegia-pyramidal syndrome;narrowmatch
disease;autosomal dominant congenital benign spinal muscular atrophy;narrowmatch
disease;autosomal dominant optic atrophy plus syndrome;narrowmatch
disease;progressive hemifacial atrophy;narrowmatch
morphological anomaly;tricuspid atresia;narrowmatch
morphological anomaly;pulmonary atresia-intact ventricular septum syndrome;narrowmatch
disease;metaphyseal acroscyphodysplasia;narrowmatch
disease;best vitelliform macular dystrophy;narrowmatch
malformation syndrome;arthrogryposis multiplex congenita-whistling face syndrome;narrowmatch
malformation syndrome;tricho-retino-dento-digital syndrome;narrowmatch
disease;diphyllobothriasis;narrowmatch
malformation syndrome;brachydactyly-preaxial hallux varus syndrome;narrowmatch
malformation syndrome;brachydactyly-mesomelia-intellectual disability-heart defects syndrome;narrowmatch
malformation syndrome;brachydactyly-arterial hypertension syndrome;narrowmatch
malformation syndrome;brachydactyly-elbow wrist dysplasia syndrome;narrowmatch
malformation syndrome;aymã©-gripp syndrome;narrowmatch
malformation syndrome;bowen-conradi syndrome;narrowmatch
malformation syndrome;borjeson-forssman-lehmann syndrome;narrowmatch
disease;botulism;narrowmatch
disease;boomerang dysplasia;narrowmatch
malformation syndrome;brachydactyly-nystagmus-cerebellar ataxia syndrome;narrowmatch
malformation syndrome;bã¶ã¶k syndrome;narrowmatch
malformation syndrome;bonnemann-meinecke-reich syndrome;narrowmatch
malformation syndrome;blepharophimosis-ptosis-epicanthus inversus syndrome;narrowmatch
disease;blepharoptosis-myopia-ectopia lentis syndrome;narrowmatch
malformation syndrome;ascher syndrome;narrowmatch
malformation syndrome;blepharonasofacial malformation syndrome;narrowmatch
disease;bloom syndrome;narrowmatch
malformation syndrome;maxillonasal dysplasia;narrowmatch
disease;schistosomiasis;narrowmatch
morphological anomaly;pulmonary atresia with ventricular septal defect;narrowmatch
morphological anomaly;mitral atresia;narrowmatch
morphological anomaly;duodenal atresia;narrowmatch
disease;cerebellar ataxia-areflexia-pes cavus-optic atrophy-sensorineural hearing loss syndrome;narrowmatch
group of disorders;syndromic anorectal malformation;narrowmatch
rare gastroenterologic disease;rare intestinal disease;narrowmatch
group of disorders;rare intestinal disease;narrowmatch
disease;x-linked progressive cerebellar ataxia;narrowmatch
malformation syndrome;cerebellar ataxia-ectodermal dysplasia syndrome;narrowmatch
disease;cerebellar ataxia-hypogonadism syndrome;narrowmatch
early-onset ataxia with dementia;autosomal recessive cerebellar ataxia;narrowmatch
group of disorders;autosomal recessive cerebellar ataxia;narrowmatch
rare hereditary ataxia;autosomal recessive cerebellar ataxia;narrowmatch
disease;autosomal recessive cerebelloparenchymal disorder type 3;narrowmatch
malformation syndrome;larynx atresia;narrowmatch
disease;behã§et disease;narrowmatch
disease;ataxia-oculomotor apraxia type 1;narrowmatch
morphological anomaly;congenital unilateral hypoplasia of depressor anguli oris;narrowmatch
disease;allergic bronchopulmonary aspergillosis;narrowmatch
disease;aspergillosis;narrowmatch
disease;chylous ascites;narrowmatch
malformation syndrome;beckwith-wiedemann syndrome;narrowmatch
disease;progressive pseudorheumatoid arthropathy of childhood;narrowmatch
malformation syndrome;arthrogryposis-oculomotor limitation-electroretinal anomalies syndrome;narrowmatch
anorectal malformation;syndromic anorectal malformation;narrowmatch
disease;early-onset cerebellar ataxia with retained tendon reflexes;narrowmatch
disease;ataxia-tapetoretinal degeneration syndrome;narrowmatch
disease;benign paroxysmal tonic upgaze of childhood with ataxia;narrowmatch
morphological anomaly;atresia of small intestine;narrowmatch
malformation syndrome;burn-mckeown syndrome;narrowmatch
morphological anomaly;esophageal atresia;narrowmatch
morphological anomaly;colonic atresia;narrowmatch
disease;congenital atransferrinemia;narrowmatch
disease;tmem70-related mitochondrial encephalo-cardio-myopathy;narrowmatch
malformation syndrome;atkin-flaitz syndrome;narrowmatch
malformation syndrome;atherosclerosis-deafness-diabetes-epilepsy-nephropathy syndrome;narrowmatch
malformation syndrome;atelosteogenesis type i;narrowmatch
disease;beta-sarcoglycan-related  limb-girdle muscular dystrophy r4;narrowmatch
malformation syndrome;ataxia-deafness-intellectual disability syndrome;narrowmatch
disease;lethal ataxia with deafness and optic atrophy;narrowmatch
disease;infantile-onset spinocerebellar ataxia;narrowmatch
disease;spinocerebellar ataxia-dysmorphism syndrome;narrowmatch
malformation syndrome;ataxia-photosensitivity-short stature syndrome;narrowmatch
disease;opsoclonus-myoclonus syndrome;narrowmatch
disease;spastic ataxia with congenital miosis;narrowmatch
disease;ataxia-hypogonadism-choroidal dystrophy syndrome;narrowmatch
disease;beta-mannosidosis;narrowmatch
group of disorders;hypereosinophilic syndrome;narrowmatch
myeloproliferative neoplasm;hypereosinophilic syndrome;narrowmatch
disease;refractory anemia with excess blasts in transformation;narrowmatch
disease;spinocerebellar ataxia type 29;narrowmatch
hereditary periodic fever syndrome;cryopyrin-associated periodic syndrome;narrowmatch
autoinflammatory syndrome with skin involvement;cryopyrin-associated periodic syndrome;narrowmatch
autoinflammatory syndrome with immune deficiency;cryopyrin-associated periodic syndrome;narrowmatch
disease;optic pathway glioma;narrowmatch
group of disorders;genetic hyperparathyroidism;narrowmatch
rare genetic parathyroid disease and phosphocalcic metabolism disorder;genetic hyperparathyroidism;narrowmatch
group of disorders;genetic hypoparathyroidism;narrowmatch
rare genetic parathyroid disease and phosphocalcic metabolism disorder;genetic hypoparathyroidism;narrowmatch
disease;herpetiform pemphigus;narrowmatch
autosomal dominant cerebellar ataxia;autosomal dominant cerebellar ataxia type ii;narrowmatch
disease;fanconi-bickel syndrome;narrowmatch
group of disorders;autosomal dominant cerebellar ataxia type ii;narrowmatch
disease;glaucoma-sleep apnea syndrome;narrowmatch
clinical subtype;bilateral generalized polymicrogyria;narrowmatch
clinical subtype;bilateral frontal polymicrogyria;narrowmatch
clinical subtype;bilateral parasagittal parieto-occipital polymicrogyria;narrowmatch
malformation syndrome;glaucoma-ectopia lentis-microspherophakia-stiff joints-short stature syndrome;narrowmatch
malformation syndrome;prominent glabella-microcephaly-hypogenitalism syndrome;narrowmatch
malformation syndrome;geroderma osteodysplastica;narrowmatch
malformation syndrome;german syndrome;narrowmatch
group of disorders;cryopyrin-associated periodic syndrome;narrowmatch
disease;glycogen storage disease due to hepatic glycogen synthase deficiency;narrowmatch
acquired peripheral neuropathy;peripheral neuropathy associated with monoclonal gammopathy;narrowmatch
group of disorders;paraneoplastic sensory ganglionopathy;narrowmatch
acquired peripheral neuropathy;systemic inflammatory disease associated with an acquired peripheral neuropathy;narrowmatch
disease;axonal polyneuropathy associated with igg/igm/iga monoclonal gammopathy;narrowmatch
malformation syndrome;gms syndrome;narrowmatch
group of disorders;cutis laxa;narrowmatch
genetic dermis elastic tissue disorder;cutis laxa;narrowmatch
syndromic diaphragmatic or thoracic malformation;cutis laxa;narrowmatch
rare developmental defect with connective tissue involvement;cutis laxa;narrowmatch
rare developmental defect with skin/mucosae involvement;cutis laxa;narrowmatch
syndromic diaphragmatic or abdominal wall malformation;cutis laxa;narrowmatch
solid tumor associated with an acquired peripheral neuropathy;paraneoplastic sensory ganglionopathy;narrowmatch
acquired peripheral neuropathy;chronic acquired demyelinating polyneuropathy;narrowmatch
acquired sensory ganglionopathy;paraneoplastic sensory ganglionopathy;narrowmatch
group of disorders;non-paraneoplastic sensory ganglionopathy;narrowmatch
acquired sensory ganglionopathy;non-paraneoplastic sensory ganglionopathy;narrowmatch
group of disorders;acquired sensory ganglionopathy;narrowmatch
acquired peripheral neuropathy;acquired sensory ganglionopathy;narrowmatch
disease;polyradiculoneuropathy associated with igg/iga/igm monoclonal gammopathy without known antibodies;narrowmatch
group of disorders;chronic polyradiculoneuropathy;narrowmatch
chronic acquired demyelinating polyneuropathy;chronic polyradiculoneuropathy;narrowmatch
group of disorders;chronic acquired demyelinating polyneuropathy;narrowmatch
x-linked syndromic intellectual disability;x-linked intellectual disability-epilepsy syndrome;narrowmatch
group of disorders;x-linked intellectual disability-epilepsy syndrome;narrowmatch
monogenic disease with epilepsy;x-linked intellectual disability-epilepsy syndrome;narrowmatch
qualitative or quantitative defects of sarcoglycan;qualitative or quantitative defects of gamma-sarcoglycan;narrowmatch
group of disorders;qualitative or quantitative defects of dystrophin;narrowmatch
qualitative or quantitative protein defects in neuromuscular diseases;qualitative or quantitative defects of dystrophin;narrowmatch
group of disorders;qualitative or quantitative defects of caveolin-3;narrowmatch
qualitative or quantitative protein defects in neuromuscular diseases;qualitative or quantitative defects of caveolin-3;narrowmatch
group of disorders;qualitative or quantitative defects of dysferlin;narrowmatch
qualitative or quantitative protein defects in neuromuscular diseases;qualitative or quantitative defects of dysferlin;narrowmatch
group of disorders;qualitative or quantitative defects of delta-sarcoglycan;narrowmatch
qualitative or quantitative defects of sarcoglycan;qualitative or quantitative defects of delta-sarcoglycan;narrowmatch
group of disorders;qualitative or quantitative defects of gamma-sarcoglycan;narrowmatch
group of disorders;qualitative or quantitative defects of beta-sarcoglycan;narrowmatch
malformation syndrome;genitopalatocardiac syndrome;narrowmatch
qualitative or quantitative defects of sarcoglycan;qualitative or quantitative defects of beta-sarcoglycan;narrowmatch
group of disorders;qualitative or quantitative defects of alpha-sarcoglycan;narrowmatch
qualitative or quantitative defects of sarcoglycan;qualitative or quantitative defects of alpha-sarcoglycan;narrowmatch
group of disorders;qualitative or quantitative defects of sarcoglycan;narrowmatch
qualitative or quantitative protein defects in neuromuscular diseases;qualitative or quantitative defects of sarcoglycan;narrowmatch
group of disorders;qualitative or quantitative protein defects in neuromuscular diseases;narrowmatch
genetic neuromuscular disease;qualitative or quantitative protein defects in neuromuscular diseases;narrowmatch
group of disorders;malignant lymphoma with peripheral neuropathy;narrowmatch
hematological disease associated with an acquired peripheral neuropathy;malignant lymphoma with peripheral neuropathy;narrowmatch
qualitative or quantitative protein defects in neuromuscular diseases;qualitative or quantitative defects of collagen 6;narrowmatch
group of disorders;qualitative or quantitative defects of collagen 6;narrowmatch
qualitative or quantitative protein defects in neuromuscular diseases;laminin subunit alpha 2-related muscular dystrophy;narrowmatch
group of disorders;laminin subunit alpha 2-related muscular dystrophy;narrowmatch
malformation syndrome;gemignani syndrome;narrowmatch
disease;narcolepsy type 1;narrowmatch
clinical subtype;gaucher disease-ophthalmoplegia-cardiovascular calcification syndrome;narrowmatch
group of disorders;qualitative or quantitative defects of fukutin;narrowmatch
qualitative or quantitative defects of protein involved in o-glycosylation of alpha-dystroglycan;qualitative or quantitative defects of fukutin;narrowmatch
group of disorders;qualitative or quantitative defects of fkrp;narrowmatch
qualitative or quantitative defects of protein involved in o-glycosylation of alpha-dystroglycan;qualitative or quantitative defects of fkrp;narrowmatch
group of disorders;qualitative or quantitative defects of protein involved in o-glycosylation of alpha-dystroglycan;narrowmatch
qualitative or quantitative defects of alpha-dystroglycan;qualitative or quantitative defects of protein involved in o-glycosylation of alpha-dystroglycan;narrowmatch
group of disorders;qualitative or quantitative defects of myotubularin;narrowmatch
qualitative or quantitative protein defects in neuromuscular diseases;qualitative or quantitative defects of myotubularin;narrowmatch
group of disorders;qualitative or quantitative defects of trim32;narrowmatch
qualitative or quantitative protein defects in neuromuscular diseases;qualitative or quantitative defects of trim32;narrowmatch
group of disorders;qualitative or quantitative defects of calpain;narrowmatch
qualitative or quantitative protein defects in neuromuscular diseases;qualitative or quantitative defects of calpain;narrowmatch
group of disorders;qualitative or quantitative defects of perlecan;narrowmatch
qualitative or quantitative protein defects in neuromuscular diseases;qualitative or quantitative defects of perlecan;narrowmatch
group of disorders;qualitative or quantitative defects of integrin alpha-7;narrowmatch
qualitative or quantitative protein defects in neuromuscular diseases;qualitative or quantitative defects of integrin alpha-7;narrowmatch
group of disorders;systemic inflammatory disease associated with an acquired peripheral neuropathy;narrowmatch
group of disorders;peripheral neuropathy associated with monoclonal gammopathy;narrowmatch
acquired peripheral neuropathy;acute and subacute inflammatory demyelinating polyneuropathy;narrowmatch
disease;childhood apraxia of speech;narrowmatch
disease;episodic ataxia type 6;narrowmatch
disease;solitary rectal ulcer syndrome;narrowmatch
disease;phacoanaphylactic uveitis;narrowmatch
disease;idiopathic uveal effusion syndrome;narrowmatch
disease;autosomal recessive spastic paraplegia type 18;narrowmatch
disease;irvan syndrome;narrowmatch
disease;cone dystrophy with supernormal rod response;narrowmatch
disease;idiopathic copper-associated cirrhosis;narrowmatch
disease;extraskeletal myxoid chondrosarcoma;narrowmatch
disease;brain-lung-thyroid syndrome;narrowmatch
disease;benign nocturnal alternating hemiplegia of childhood;narrowmatch
disease;hypercholesterolemia due to cholesterol 7alpha-hydroxylase deficiency;narrowmatch
disease;autosomal dominant rhegmatogenous retinal detachment;narrowmatch
malformation syndrome;acromesomelic dysplasia, grebe type;narrowmatch
malformation syndrome;grant syndrome;narrowmatch
malformation syndrome;gorlin-chaudhry-moss syndrome;narrowmatch
disease;severe neonatal-onset encephalopathy with microcephaly;narrowmatch
etiological subtype;dync1h1-related autosomal dominant childhood-onset proximal spinal muscular atrophy;narrowmatch
disease;autosomal dominant adult-onset proximal spinal muscular atrophy;narrowmatch
myofibrillar myopathy;myotilinopathy;narrowmatch
disease;episodic ataxia type 7;narrowmatch
group of disorders;alternating hemiplegia;narrowmatch
acquired peripheral neuropathy;acquired amyloid peripheral neuropathy;narrowmatch
disease;pulmonary fibrosis-hepatic hyperplasia-bone marrow hypoplasia syndrome;narrowmatch
group of disorders;guillain-barrã© syndrome;narrowmatch
acute and subacute inflammatory demyelinating polyneuropathy;guillain-barrã© syndrome;narrowmatch
rare neuroinflammatory or neuroimmunological disease;guillain-barrã© syndrome;narrowmatch
clinical syndrome;mal de dã©barquement;narrowmatch
clinical subtype;gtp cyclohydrolase i deficiency;narrowmatch
disease;congenital lethal myopathy, compton-north type;narrowmatch
disease;adult hepatocellular carcinoma;narrowmatch
malformation syndrome;lethal polymalformative syndrome, boissel type;narrowmatch
disease;inherited congenital spastic tetraplegia;narrowmatch
disease;leukonychia totalis-acanthosis-nigricans-like lesions-abnormal hair syndrome;narrowmatch
rare genetic neurological disorder;alternating hemiplegia;narrowmatch
disease;urocanic aciduria;narrowmatch
disease;congenital alveolar capillary dysplasia;narrowmatch
disease;sterile multifocal osteomyelitis with periostitis and pustulosis;narrowmatch
malformation syndrome;intermediate osteopetrosis;narrowmatch
malformation syndrome;grubben-de cock-borghgraef syndrome;narrowmatch
disease;cyclosporosis;narrowmatch
disease;non-papillary transitional cell carcinoma of the bladder;narrowmatch
disease;irida syndrome;narrowmatch
rare neurologic disease;alternating hemiplegia;narrowmatch
group of disorders;myotilinopathy;narrowmatch
qualitative or quantitative protein defects in neuromuscular diseases;myotilinopathy;narrowmatch
group of disorders;qualitative or quantitative defects of glucosamine (udp-n-acetyl)-2-epimerase/n-acetylmannosamine kinase -;narrowmatch
group of disorders;qualitative or quantitative defects of protein o-mannosyltransferase 1;narrowmatch
qualitative or quantitative defects of myofibrillar proteins;qualitative or quantitative defects of filamin c;narrowmatch
group of disorders;qualitative or quantitative defects of alphab-cristallin;narrowmatch
qualitative or quantitative defects of myofibrillar proteins;qualitative or quantitative defects of alphab-cristallin;narrowmatch
group of disorders;qualitative or quantitative defects of desmin;narrowmatch
qualitative or quantitative defects of myofibrillar proteins;qualitative or quantitative defects of desmin;narrowmatch
group of disorders;qualitative or quantitative defects of myofibrillar proteins;narrowmatch
qualitative or quantitative protein defects in neuromuscular diseases;qualitative or quantitative defects of myofibrillar proteins;narrowmatch
group of disorders;qualitative or quantitative defects of protein o-mannosyltransferase 2;narrowmatch
qualitative or quantitative defects of protein involved in o-glycosylation of alpha-dystroglycan;qualitative or quantitative defects of protein o-mannosyltransferase 2;narrowmatch
qualitative or quantitative defects of protein involved in o-glycosylation of alpha-dystroglycan;qualitative or quantitative defects of protein o-mannosyltransferase 1;narrowmatch
qualitative or quantitative protein defects in neuromuscular diseases;qualitative or quantitative defects of glucosamine (udp-n-acetyl)-2-epimerase/n-acetylmannosamine kinase -;narrowmatch
group of disorders;qualitative or quantitative defects of protein glycosyltransferase-like;narrowmatch
qualitative or quantitative defects of protein involved in o-glycosylation of alpha-dystroglycan;qualitative or quantitative defects of protein glycosyltransferase-like;narrowmatch
group of disorders;qualitative or quantitative defects of protein o-mannose beta1,2n-acetylglucosaminyltransferase;narrowmatch
qualitative or quantitative defects of protein involved in o-glycosylation of alpha-dystroglycan;qualitative or quantitative defects of protein o-mannose beta1,2n-acetylglucosaminyltransferase;narrowmatch
group of disorders;solid tumor associated with an acquired peripheral neuropathy;narrowmatch
acquired peripheral neuropathy;solid tumor associated with an acquired peripheral neuropathy;narrowmatch
group of disorders;hematological disease associated with an acquired peripheral neuropathy;narrowmatch
acquired peripheral neuropathy;hematological disease associated with an acquired peripheral neuropathy;narrowmatch
group of disorders;acquired amyloid peripheral neuropathy;narrowmatch
group of disorders;qualitative or quantitative defects of filamin c;narrowmatch
qualitative or quantitative defects of myofibrillar proteins;qualitative or quantitative defects of protein zasp;narrowmatch
group of disorders;qualitative or quantitative defects of protein zasp;narrowmatch
qualitative or quantitative protein defects in neuromuscular diseases;qualitative or quantitative defects of titin;narrowmatch
malformation syndrome;focal dermal hypoplasia;narrowmatch
group of disorders;qualitative or quantitative defects of protein serca1;narrowmatch
qualitative or quantitative protein defects in neuromuscular diseases;qualitative or quantitative defects of protein serca1;narrowmatch
group of disorders;qualitative or quantitative defects of plectin;narrowmatch
qualitative or quantitative protein defects in neuromuscular diseases;qualitative or quantitative defects of plectin;narrowmatch
group of disorders;qualitative or quantitative defects of selenoprotein n1;narrowmatch
qualitative or quantitative protein defects in neuromuscular diseases;qualitative or quantitative defects of selenoprotein n1;narrowmatch
group of disorders;qualitative or quantitative defects of emerin;narrowmatch
qualitative or quantitative protein defects in neuromuscular diseases;qualitative or quantitative defects of emerin;narrowmatch
group of disorders;qualitative or quantitative defects of beta-myosin heavy chain (myh7);narrowmatch
qualitative or quantitative protein defects in neuromuscular diseases;qualitative or quantitative defects of beta-myosin heavy chain (myh7);narrowmatch
group of disorders;qualitative or quantitative defects of nebulin;narrowmatch
qualitative or quantitative protein defects in neuromuscular diseases;qualitative or quantitative defects of nebulin;narrowmatch
malformation syndrome;multinodular goiter-cystic kidney-polydactyly syndrome;narrowmatch
group of disorders;qualitative or quantitative defects of alpha-actin;narrowmatch
qualitative or quantitative protein defects in neuromuscular diseases;qualitative or quantitative defects of alpha-actin;narrowmatch
group of disorders;qualitative or quantitative defects of telethonin;narrowmatch
qualitative or quantitative protein defects in neuromuscular diseases;qualitative or quantitative defects of telethonin;narrowmatch
group of disorders;qualitative or quantitative defects of titin;narrowmatch
group of disorders;acute and subacute inflammatory demyelinating polyneuropathy;narrowmatch
group of disorders;cerebellar ataxia with peripheral neuropathy;narrowmatch
disease;macrocephaly-intellectual disability-autism syndrome;narrowmatch
malformation syndrome;gingival fibromatosis-hypertrichosis syndrome;narrowmatch
disease;idiopathic pulmonary fibrosis;narrowmatch
malformation syndrome;hepatic fibrosis-renal cysts-intellectual disability syndrome;narrowmatch
disease;fibrosarcoma;narrowmatch
microphthalmia-anophthalmia-coloboma;syndromic microphthalmia-anophthalmia-coloboma;narrowmatch
group of disorders;syndromic microphthalmia-anophthalmia-coloboma;narrowmatch
group of disorders;anomaly of puberty or/and menstrual cycle of genetic origin;narrowmatch
rare genetic gynecological and obstetrical diseases;anomaly of puberty or/and menstrual cycle of genetic origin;narrowmatch
clinical subtype;juvenile hyaline fibromatosis;narrowmatch
malformation syndrome;gingival fibromatosis-progressive deafness syndrome;narrowmatch
malformation syndrome;gingival fibromatosis-facial dysmorphism syndrome;narrowmatch
group of disorders;filariasis;narrowmatch
malformation syndrome;hereditary gingival fibromatosis;narrowmatch
disease;undifferentiated pleomorphic sarcoma;narrowmatch
disease;endocardial fibroelastosis;narrowmatch
disease;fibrochondrogenesis;narrowmatch
disease;congenital fiber-type disproportion myopathy;narrowmatch
disease;crandall syndrome;narrowmatch
malformation syndrome;femur-fibula-ulna complex;narrowmatch
morphological anomaly;sternal cleft;narrowmatch
malformation syndrome;cleft palate-lateral synechia syndrome;narrowmatch
rare parasitic disease;filariasis;narrowmatch
disease;lymphatic filariasis;narrowmatch
syndromic neurometabolic disease with x-linked intellectual disability;hypoxanthine-guanine phosphoribosyltransferase deficiency;narrowmatch
disease;crigler-najjar syndrome;narrowmatch
malformation syndrome;splenogonadal fusion-limb defects-micrognathia syndrome;narrowmatch
malformation syndrome;progressive non-infectious anterior vertebral fusion;narrowmatch
malformation syndrome;fryns syndrome;narrowmatch
malformation syndrome;fryns-smeets-thiry syndrome;narrowmatch
malformation syndrome;blepharophimosis-ptosis-esotropia-syndactyly-short stature syndrome;narrowmatch
disease;essential fructosuria;narrowmatch
malformation syndrome;freeman-sheldon syndrome;narrowmatch
malformation syndrome;fraser syndrome;narrowmatch
malformation syndrome;cole-carpenter syndrome;narrowmatch
malformation syndrome;foix-chavany-marie syndrome;narrowmatch
malformation syndrome;scalp-ear-nipple syndrome;narrowmatch
disease;flynn-aird syndrome;narrowmatch
disease;flotch syndrome;narrowmatch
malformation syndrome;floating-harbor syndrome;narrowmatch
morphological anomaly;coronary arterial fistula;narrowmatch
morphological anomaly;congenital respiratory-biliary fistula;narrowmatch
disease;sporadic creutzfeldt-jakob disease;narrowmatch
morphological anomaly;congenital systemic arteriovenous fistula;narrowmatch
morphological anomaly;pulmonary arteriovenous malformation;narrowmatch
morphological anomaly;congenital aortopulmonary window;narrowmatch
malformation syndrome;cleft palate-short stature-vertebral anomalies syndrome;narrowmatch
rare maxillo-facial surgical disease;cleft palate;narrowmatch
group of disorders;cleft palate;narrowmatch
disease;congenital myopathy, paradas type;narrowmatch
disease;atypical autism;narrowmatch
malformation syndrome;cleft lip-retinopathy syndrome;narrowmatch
disease;cerebral autosomal recessive arteriopathy-subcortical infarcts-leukoencephalopathy;narrowmatch
disease;adult-onset dystonia-parkinsonism;narrowmatch
disease;thiamine-responsive encephalopathy;narrowmatch
disease;east syndrome;narrowmatch
disease;muscular dystrophy, selcen type;narrowmatch
disease;pancreatic insufficiency-anemia-hyperostosis syndrome;narrowmatch
malformation syndrome;endocrine-cerebro-osteodysplasia syndrome;narrowmatch
disease;isolated autosomal dominant hypomagnesemia, glaudemans type;narrowmatch
rare head and neck malformation;cleft palate;narrowmatch
disease;endophthalmitis;narrowmatch
malformation syndrome;15q13.3 microdeletion syndrome;narrowmatch
malformation syndrome;familial clubfoot with or without associated lower limb anomalies;narrowmatch
malformation syndrome;tetragametic chimerism;narrowmatch
morphological anomaly;cleft lip/palate;narrowmatch
morphological anomaly;isolated cleft lip;narrowmatch
malformation syndrome;pai syndrome;narrowmatch
disease;late-onset isolated acth deficiency;narrowmatch
disease;congenital isolated acth deficiency;narrowmatch
morphological anomaly;isolated cerebellar vermis hypoplasia;narrowmatch
non-syndromic central nervous system malformation;non-syndromic cerebral malformation;narrowmatch
group of disorders;non-syndromic cerebral malformation;narrowmatch
syndrome with a central nervous system malformation as a major feature;syndrome with corpus callosum agenesis/dysgenesis as a major feature;narrowmatch
malformation syndrome;cleft palate-large ears-small head syndrome;narrowmatch
malformation syndrome;cleft palate-stapes fixation-oligodontia syndrome;narrowmatch
disease;cowden syndrome;narrowmatch
malformation syndrome;acrocardiofacial syndrome;narrowmatch
malformation syndrome;alar cartilages hypoplasia-coloboma-telecanthus syndrome;narrowmatch
morphological anomaly;median cleft lip/mandibule;narrowmatch
disease;immunodeficiency with factor h anomaly;narrowmatch
disease;immunodeficiency with factor i anomaly;narrowmatch
morphological anomaly;laryngotracheoesophageal cleft;narrowmatch
malformation syndrome;cleft lip/palate-deafness-sacral lipoma syndrome;narrowmatch
malformation syndrome;cleft lip/palate-intestinal malrotation-cardiopathy syndrome;narrowmatch
combined dystonia;paroxysmal dystonia;narrowmatch
group of disorders;paroxysmal dystonia;narrowmatch
rare paroxysmal movement disorder;paroxysmal dystonia;narrowmatch
disease;3-hydroxy-3-methylglutaric aciduria;narrowmatch
malformation syndrome;blepharo-cheilo-odontic syndrome;narrowmatch
morphological anomaly;isolated encephalocele;narrowmatch
malformation syndrome;isolated congenital microcephaly;narrowmatch
group of disorders;syndrome with corpus callosum agenesis/dysgenesis as a major feature;narrowmatch
malformation syndrome;posterior fusion of lumbosacral vertebrae-blepharoptosis syndrome;narrowmatch
group of disorders;hypoxanthine-guanine phosphoribosyltransferase deficiency;narrowmatch
rare hereditary neurologic disease with peripheral neuropathy;cerebellar ataxia with peripheral neuropathy;narrowmatch
disease;gastrocutaneous syndrome;narrowmatch
myotonic syndrome;congenital myotonia;narrowmatch
group of disorders;myotonic syndrome;narrowmatch
genetic skeletal muscle disease;myotonic syndrome;narrowmatch
metabolic myopathy;mitochondrial myopathy;narrowmatch
group of disorders;mitochondrial myopathy;narrowmatch
metabolic myopathy;muscular glycogenosis;narrowmatch
group of disorders;muscular glycogenosis;narrowmatch
metabolic myopathy;muscular lipidosis;narrowmatch
group of disorders;muscular lipidosis;narrowmatch
group of disorders;generalized bulbospinal muscular atrophy;narrowmatch
genetic skeletal muscle disease;periodic paralysis;narrowmatch
bulbospinal muscular atrophy;generalized bulbospinal muscular atrophy;narrowmatch
group of disorders;bulbospinal muscular atrophy of adult;narrowmatch
bulbospinal muscular atrophy;bulbospinal muscular atrophy of adult;narrowmatch
group of disorders;bulbospinal muscular atrophy of childhood;narrowmatch
bulbospinal muscular atrophy;bulbospinal muscular atrophy of childhood;narrowmatch
genetic motor neuron disease;bulbospinal muscular atrophy;narrowmatch
group of disorders;bulbospinal muscular atrophy;narrowmatch
malformation syndrome;gapo syndrome;narrowmatch
group of disorders;inclusion myopathy;narrowmatch
group of disorders;congenital myotonia;narrowmatch
group of disorders;periodic paralysis;narrowmatch
rare disorder potentially indicated for kidney transplant;hypoxanthine-guanine phosphoribosyltransferase deficiency;narrowmatch
bulbospinal muscular atrophy;spinal muscular atrophy associated with central nervous system anomaly;narrowmatch
