head;tail;relation
reducing body myopathy, x-linked 1a, severe, with infantile or early childhood onset;reducing body myopathy, x-linked 1a, severe, with infantile or early childhood onset;exactmatch
mental retardation, x-linked 95;mental retardation, x-linked 95;exactmatch
craniofacioskeletal syndrome;craniofacioskeletal syndrome;exactmatch
cornelia lange lange syndrome 2;cdls, x-linked;exactmatch
short stature, idiopathic, x-linked;short stature, idiopathic, x-linked;exactmatch
immunodeficiency 61;agammaglobulinemia, x-linked,  iia 2;exactmatch
mental retardation, x-linked 2;mental retardation, x-linked 2;exactmatch
fg syndrome 3;fg syndrome 3;exactmatch
intellectual developmental disorder, x-linked 29;intellectual developmental disorder, x-linked 29;exactmatch
fg syndrome 4;fg syndrome 4;exactmatch
intellectual developmental disorder, x-linked, syndromic, hedera  iia;intellectual developmental disorder, x-linked, syndromic, hedera  iia;exactmatch
retinitis pigmentosa 23;retinitis pigmentosa 23;exactmatch
autism, susceptibility to, x-linked 1;autism, susceptibility to, x-linked 1;exactmatch
atkin-flaitz syndrome;atkin syndrome;exactmatch
polymicrogyria, bilateral perisylvian, x-linked;bpp;exactmatch
mental retardation, x-linked 81;mental retardation, x-linked 81;exactmatch
intellectual developmental disorder, x-linked, syndromic, stocco dos santos  iia;intellectual developmental disorder, x-linked, syndromic, stocco dos santos  iia;exactmatch
mental retardation, x-linked 46;mental retardation, x-linked 46;exactmatch
hsd10 mitochondrial disease;17-beta-hydroxysteroid dehydrogenase 10 deficiency;exactmatch
alpha-thalassemia myelodysplasia syndrome;alpha-thalassemia myelodysplasia syndrome;exactmatch
mental retardation, x-linked 77;mental retardation, x-linked 77;exactmatch
severe combined immunodeficiency, x-linked;immunodeficiency 4;exactmatch
intellectual developmental disorder, x-linked 63;intellectual developmental disorder, x-linked 63;exactmatch
fg syndrome 5;fg syndrome 5;exactmatch
graves disease, susceptibility to, x-linked 1;graves disease, susceptibility to, x-linked 1;exactmatch
fg syndrome 2;fg syndrome 2;exactmatch
lesch-nyhan syndrome;hprt deficiency;exactmatch
hyperuricemia, hprt-related;gout, hprt-related;exactmatch
mental retardation, x-linked 53;mental retardation, x-linked 53;exactmatch
hypomelanosis of ito;hypomelanosis of ito;exactmatch
microphthalmia, isolated, with coloboma 1;microphthalmia, colobomatous, isolated 1;exactmatch
cerebral creatine deficiency syndrome 1;cerebral creatine deficiency syndrome 1;exactmatch
radial ray deficiency, x-linked;radial ray deficiency, x-linked;exactmatch
intellectual developmental disorder, x-linked, syndromic, cabezas  iia;cabezas syndrome;exactmatch
mental retardation, x-linked 73;mental retardation, x-linked 73;exactmatch
thrombocytopenia, x-linked, with or without dyserythropoietic anemia;thrombocytopenia, x-linked, with or without dyserythropoietic anemia;exactmatch
mental retardation, x-linked 42;mental retardation, x-linked 42;exactmatch
osteopathia striata with cranial sclerosis;hyperostosis generalisata with striations;exactmatch
muscular dystrophy, becker  iia;becker muscular dystrophy;exactmatch
retinitis pigmentosa, x-linked, and sinorespiratory infections, with or without deafness;retinitis pigmentosa, x-linked, and sinorespiratory infections, with or without deafness;exactmatch
coronary heart disease, susceptibility to, 3;chds3;exactmatch
cubitus valgus with mental retardation and unusual facies;cubitus valgus with mental retardation and unusual facies;exactmatch
hypophosphatemic rickets, x-linked recessive;hypophosphatemic rickets, x-linked recessive;exactmatch
fanconi anemia, complementation group b;facb;exactmatch
mental retardation, x-linked 82;mental retardation, x-linked 82;exactmatch
martin-probst syndrome;martin-probst deafness-mental retardation syndrome;exactmatch
allan-herndon-dudley syndrome;allan-herndon syndrome;exactmatch
intellectual developmental disorder, x-linked, syndromic, claes-jensen  iia;intellectual developmental disorder, x-linked, syndromic, claes-jensen  iia;exactmatch
nephrogenic syndrome of inappropriate antidiuresis;nephrogenic syndrome of inappropriate antidiuresis;exactmatch
dent disease 2;dent disease 2;exactmatch
corpus callosum, agenesis of, with impaired intellectual development, ocular coloboma, and micrognathia;corpus callosum, agenesis of, with impaired intellectual development, ocular coloboma, and micrognathia;exactmatch
parkinson disease 12;parkinson disease 12;exactmatch
intellectual developmental disorder, x-linked 30;intellectual developmental disorder, x-linked 30;exactmatch
glycogen storage disease,  iia ixd;glycogen storage disease,  iia ixd;exactmatch
mental retardation, x-linked 91;mental retardation, x-linked 91;exactmatch
chromosome xp11.3 deletion syndrome;chromosome xp11.3 deletion syndrome;exactmatch
myopathy, congenital, with fiber-type disproportion, x-linked;myopathy, congenital, with fiber-type disproportion, x-linked;exactmatch
premature ovarian failure 2a;premature ovarian failure 2a;exactmatch
ovarian dysgenesis 2;ovarian dysgenesis 2;exactmatch
dyslexia, susceptibility to, 9;dyslexia, susceptibility to, 9;exactmatch
mental retardation, x-linked 84;mental retardation, x-linked 84;exactmatch
albinism, ocular,  iia 1;albinism, ocular,  iia 1;exactmatch
mental retardation, x-linked 45;mental retardation, x-linked 45;exactmatch
asperger syndrome, x-linked, susceptibility to, 2;asperger syndrome, x-linked, susceptibility to, 2;exactmatch
autism, susceptibility to, x-linked 3;autism, susceptibility to, x-linked 3;exactmatch
autism, susceptibility to, x-linked 2;autism, susceptibility to, x-linked 2;exactmatch
asperger syndrome, x-linked, susceptibility to, 1;asperger syndrome, x-linked, susceptibility to, 1;exactmatch
epilepsy, x-linked, with variable learning disabilities and behavior disorders;epilepsy, x-linked, with variable learning disabilities and behavior disorders;exactmatch
spinal muscular atrophy, distal, x-linked 3;dsmax;exactmatch
menopause, natural, age at, quantitative trait locus 1;menopause, natural, age at, quantitative trait locus 1;exactmatch
intellectual developmental disorder, x-linked, syndromic, billuart  iia;intellectual developmental disorder, x-linked, syndromic, billuart  iia;exactmatch
orofaciodigital syndrome 8;edwards syndrome;exactmatch
cone-rod dystrophy, x-linked, 3;cone-rod dystrophy, x-linked, 3;exactmatch
deafness, dystonia, and cerebral hypomyelination;contiguous abcd1/dxs1375e deletion syndrome;exactmatch
tongue, pigmented fungiform papillae of;tongue, pigmented fungiform papillae of;exactmatch
corneal dystrophy, lisch epithelial;band-shaped and whorled microcystic corneal epithelial dystrophy;exactmatch
tibia, absence of, with congenital deafness;tibia, absence of, with congenital deafness;exactmatch
rapadilino syndrome;rapadilino syndrome;exactmatch
pyruvate carboxylase deficiency;ataxia with lactic acidosis 2;exactmatch
pyruvate kinase deficiency of red cells;pk deficiency;exactmatch
radiculoneuropathy, fatal neonatal;radiculoneuropathy, fatal neonatal;exactmatch
radioulnar synostosis, unilateral, with developmental retardation and hypotonia;radioulnar synostosis, unilateral, with developmental retardation and hypotonia;exactmatch
congenital disorder of glycosylation,  iia iic;cdg iic;exactmatch
ramon syndrome;cherubism, gingival fibromatosis, epilepsy, mental deficiency, hypertrichosis, and stunted growth;exactmatch
skin/hair/eye pigmentation, variation in, 2;blond hair/fair skin;exactmatch
glutathione synthetase deficiency;5-oxoprolinuria;exactmatch
red skin pigment anomaly of new guinea;red skin pigment anomaly of new guinea;exactmatch
reese retinal dysplasia;reese retinal dysplasia;exactmatch
refsum disease, classic;hereditary motor and sensory neuropathy 4;exactmatch
peroxisome biogenesis disorder 3b;peroxisome biogenesis disorder 3b;exactmatch
inflammatory bowel disease (crohn disease) 1;crohn disease;exactmatch
renal and mullerian duct hypoplasia;renal and mullerian duct hypoplasia;exactmatch
pyropoikilocytosis, hereditary;pyropoikilocytosis, hereditary;exactmatch
uridine 5-prime monophosphate hydrolase deficiency, hemolytic anemia due to;hemolytic anemia due to p5n deficiency;exactmatch
renal dysplasia-limb defects syndrome;renal dysplasia-limb defects syndrome;exactmatch
pulmonary venoocclusive disease 1, autosomal dominant;pulmonary venoocclusive disease 1, autosomal dominant;exactmatch
pulmonary atresia with intact ventricular septum;pulmonary atresia with intact ventricular septum;exactmatch
pulmonary bullae causing pneumothorax;pulmonary bullae causing pneumothorax;exactmatch
lymphangiectasia, pulmonary, congenital;lymphangiectasia, pulmonary, congenital;exactmatch
alveolar capillary dysplasia with misalignment of pulmonary veins;alveolar capillary dysplasia with misalignment of pulmonary veins;exactmatch
pulmonary hypertension, primary, autosomal recessive;pulmonary hypertension, primary, autosomal recessive;exactmatch
pulmonary hypoplasia, primary;lung agenesis;exactmatch
pulmonic stenosis;pulmonic stenosis;exactmatch
epilepsy, pyridoxine-dependent;aasa dehydrogenase deficiency;exactmatch
pulmonic stenosis and congenital nephrosis;pulmonic stenosis and congenital nephrosis;exactmatch
pycnodysostosis;pycd;exactmatch
pygmy;pygmy;exactmatch
pyknoachondrogenesis;pyknoachondrogenesis;exactmatch
pyle disease;metaphyseal dysplasia, pyle  iia;exactmatch
pyloric atresia;pyloric atresia;exactmatch
senior-loken syndrome 1;juvenile nephronophthisis with leber amaurosis;exactmatch
short-rib thoracic dysplasia 9 with or without polydactyly;conorenal syndrome;exactmatch
robinow syndrome, autosomal recessive 1;costovertebral segmentation defect with mesomelia, formerly;exactmatch
revesz syndrome;dyskeratosis congenita, autosomal dominant 5;exactmatch
retinitis pigmentosa, late-adult onset;retinitis pigmentosa, 'senile';exactmatch
retinohepatoendocrinologic syndrome;retinohepatoendocrinologic syndrome;exactmatch
retinopathy, pigmentary, and mental retardation;mirhosseini-holmes-walton syndrome;exactmatch
retinopathy, pericentral pigmentary, autosomal recessive;retinitis pigmentosa, pericentral;exactmatch
retinoschisis of fovea;retinoschisis of fovea;exactmatch
enhanced s-cone syndrome;enhanced s-cone syndrome;exactmatch
rh-null, regulator  iia;rh deficiency syndrome;exactmatch
retinitis pigmentosa inversa with deafness;retinitis pigmentosa inversa with deafness;exactmatch
myoglobinuria, acute recurrent, autosomal recessive;myoglobinuria, acute recurrent, autosomal recessive;exactmatch
rhabdomyosarcoma, embryonal, 1;rhabdomyosarcoma 1;exactmatch
rhabdomyosarcoma 2;rhabdomyosarcoma 2;exactmatch
rheumatic fever-related antigen;rheumatic fever, acute, susceptibility to;exactmatch
rhizomelic syndrome;rhizomelic dysplasia, familial;exactmatch
roberts-sc phocomelia syndrome;long bone deficiencies associated with cleft lip-palate;exactmatch
retinitis pigmentosa, deafness, mental retardation, and hypogonadism;insulin-resistant diabetes with acanthosis nigricans, hypogonadism, pigmentary retinopathy, deafness, and mental retardation;exactmatch
retinitis pigmentosa;retinitis pigmentosa;exactmatch
perlman syndrome;nephroblastomatosis, fetal ascites, macrosomia, and wilms tumor;exactmatch
respiratory underresponsiveness to hypoxia and hypercapnia;respiratory underresponsiveness to hypoxia and hypercapnia;exactmatch
meckel syndrome,  iia 7;goldston syndrome;exactmatch
renal tubular acidosis 3;renal tubular acidosis 3;exactmatch
renal tubular acidosis, distal, 2, with progressive sensorineural hearing loss;renal tubular acidosis with progressive nerve deafness;exactmatch
renal, genital, and middle ear anomalies;renal, genital, and middle ear anomalies;exactmatch
renal tubular dysgenesis;primitive renal tubule syndrome;exactmatch
respiratory distress syndrome 1n premature infants;hyaline membrane disease, formerly;exactmatch
reticular dysgenesis;aleukocytosis;exactmatch
retinal telangiectasia and hypogammaglobulinemia;retinal telangiectasia and hypogammaglobulinemia;exactmatch
hemophagocytic lymphohistiocytosis, familial, 1;erythrophagocytic lymphohistiocytosis, familial;exactmatch
reticulum cell sarcoma;reticulum cell sarcoma;exactmatch
retinal degeneration and epilepsy;retinal degeneration and epilepsy;exactmatch
knobloch syndrome 1;kno;exactmatch
retinal degeneration with nanophthalmos, cystic macular degeneration, and angle closure glaucoma;retinal degeneration with nanophthalmos, cystic macular degeneration, and angle closure glaucoma;exactmatch
retinal dystrophy, reticular pigmentary, of posterior pole;retinal dystrophy, reticular pigmentary, of posterior pole;exactmatch
pulmonary arteriovenous fistulas;pulmonary arteriovenous fistulas;exactmatch
surfactant metabolism dysfunction, pulmonary, 1;interstitial lung disease due to surfactant protein b deficiency;exactmatch
pulmonary alveolar microlithiasis;pulmonary alveolar microlithiasis;exactmatch
platelet prostacyclin receptor defect;platelet prostacyclin receptor defect;exactmatch
pituitary hormone deficiency, combined, 2;ateliotic dwarfism with hypogonadism;exactmatch
kowarski syndrome;biodefective growth hormone;exactmatch
pituitary hormone deficiency, combined, 4;pituitary hormone deficiency, combined, 4;exactmatch
pituitary dwarfism with large sella turcica;pituitary dwarfism with large sella turcica;exactmatch
plasma clot retraction factor, deficiency of;plasma clot retraction factor, deficiency of;exactmatch
alpha-2-plasmin inhibitor deficiency;alpha-2-plasmin inhibitor deficiency;exactmatch
scott syndrome;bleeding abnormality due to deficiency of platelet binding of factor 10;exactmatch
isolated growth hormone deficiency,  iia 1a;growth hormone deficiency, isolated, autosomal recessive;exactmatch
pleoconial myopathy with salt craving;pleoconial myopathy with salt craving;exactmatch
interstitial pneumonitis, desquamative, familial;ild, desquamative;exactmatch
polycystic kidney, cataract, and congenital blindness;polycystic kidney, cataract, and congenital blindness;exactmatch
polycystic kidney disease 4 with or without polycystic liver disease;hepatic fibrosis, congenital;exactmatch
gillessen-kaesbach-nishimura syndrome;gillessen-kaesbach-nishimura syndrome;exactmatch
polycythemia vera;polycythemia rubra vera;exactmatch
laron syndrome;growth hormone insensitivity syndrome;exactmatch
achromatopsia 3;achm1, formerly;exactmatch
3mc syndrome 2;3mc syndrome 2;exactmatch
glycogen storage disease 10;glycogen storage disease 10;exactmatch
phenylketonuria;folling disease;exactmatch
tibial hemimelia;thm;exactmatch
hyperphenylalaninemia, bh4-deficient, c;dhpr deficiency;exactmatch
hyperphenylalaninemia, bh4-deficient, a;6-pyruvoyl-tetrahydropterin synthase deficiency;exactmatch
phenformin 4-hydroxylation;phenformin 4-hydroxylation;exactmatch
phosphoenolpyruvate carboxykinase deficiency, mitochondrial;pck2 deficiency;exactmatch
phosphoenolpyruvate carboxykinase deficiency, cytosolic;pck1 deficiency, cytosolic;exactmatch
pineal hyperplasia, insulin-resistant diabetes mellitus, and somatic abnormalities;mendenhall syndrome;exactmatch
glycogen storage disease of heart, lethal congenital;glycogen storage disease of heart;exactmatch
glycogen storage disease ixb;glycogen storage disease ixb;exactmatch
pierre robin syndrome;glossoptosis, micrognathia, and cleft palate;exactmatch
pili torti, early-onset;pili torti, early-onset;exactmatch
bjornstad syndrome;bjornstad syndrome;exactmatch
pilodental dysplasia with refractive errors;pilodental dysplasia with refractive errors;exactmatch
erythrocytosis, familial, 2;erythrocytosis, familial, 2;exactmatch
polydactyly, postaxial,  iia a5;polydactyly, postaxial,  iia a5;exactmatch
short-rib thoracic dysplasia 6 with or without polydactyly;majewski syndrome;exactmatch
peroxisomal acyl-coa oxidase deficiency;peroxisomal acyl-coa oxidase deficiency;exactmatch
prune belly syndrome with pulmonic stenosis, mental retardation, and deafness;prune belly syndrome with pulmonic stenosis, mental retardation, and deafness;exactmatch
pseudodiastrophic dysplasia;pseudodiastrophic dysplasia;exactmatch
pseudohermaphroditism, female, with skeletal anomalies;pseudohermaphroditism, female, with skeletal anomalies;exactmatch
17-beta hydroxysteroid dehydrogenase 3 deficiency;17-beta hydroxysteroid dehydrogenase 3 deficiency;exactmatch
pseudohypoaldosteronism,  iia i, autosomal recessive;pha i, autosomal recessive;exactmatch
fundus dystrophy, pseudoinflammatory, recessive form;fundus dystrophy, pseudoinflammatory, recessive form;exactmatch
pseudopapilledema, ocular hypotelorism, blepharophimosis, and hand anomalies;acrootoocular syndrome;exactmatch
polydactyly, postaxial, with dental and vertebral anomalies;polydactyly, postaxial, with dental and vertebral anomalies;exactmatch
pseudotrisomy 13 syndrome;holoprosencephaly-polydactyly syndrome;exactmatch
pseudouridinuria and mental defect;pseudouridinuria and mental defect;exactmatch
pseudovaginal perineoscrotal hypospadias;familial incomplete male pseudohermaphroditism,  iia 2;exactmatch
vitamin d hydroxylation-deficient rickets,  iia 1a;1-alpha, 25-hydroxyvitamin d3 deficiency, selective;exactmatch
pseudoxanthoma elasticum;gronblad-strandberg syndrome;exactmatch
multiple pterygium syndrome, escobar variant;escobar syndrome;exactmatch
prolactin deficiency with obesity and enlarged testes;prl deficiency with obesity and enlarged testes;exactmatch
prolactin deficiency, isolated;prolactin deficiency, isolated;exactmatch
wiedemann-rautenstrauch syndrome;progeroid syndrome, neonatal;exactmatch
progesterone resistance;progesterone resistance;exactmatch
hyperphenylalaninemia, bh4-deficient, d;cadh deficiency;exactmatch
prepapillary vascular loops;prepapillary vascular loops;exactmatch
prenatal bowing;prenatal bowing;exactmatch
prader-willi habitus, osteopenia, and camptodactyly;prader-willi habitus, osteopenia, and camptodactyly;exactmatch
gitelman syndrome;gitelman syndrome;exactmatch
postaxial acrofacial dysostosis;genee-wiedemann syndrome;exactmatch
porphyria, congenital erythropoietic;gunther disease;exactmatch
bartsocas-papas syndrome 1;bartsocas-papas syndrome 1;exactmatch
polysyndactyly with cardiac malformation;bonneau syndrome;exactmatch
polyhydramnios, chronic idiopathic;lactogen receptor defect of chorion;exactmatch
polysaccharide, storage of unusual;polysaccharide, storage of unusual;exactmatch
polyglucosan body neuropathy, adult form;polyglucosan body disease, adult form;exactmatch
polymyoclonus, infantile;polymyoclonus, infantile;exactmatch
robin sequence with cleft mandible and limb anomalies;richieri-costa-pereira syndrome;exactmatch
abnormal hair, joint laxity, and developmental delay;abnormal hair, joint laxity, and developmental delay;exactmatch
rod-cone dystrophy, sensorineural deafness, and fanconi-type renal dysfunction;rod-cone dystrophy, sensorineural deafness, and fanconi-type renal dysfunction;exactmatch
tay-sachs disease;b variant gm2-gangliosidosis;exactmatch
spondylocarpotarsal synostosis syndrome;scoliosis, congenital, with unilateral unsegmented bar;exactmatch
tapetoretinal degeneration with ataxia;tapetoretinal degeneration with ataxia;exactmatch
tardive dyskinesia;tardive dyskinesia;exactmatch
tatsumi factor deficiency;tatsumi factor deficiency;exactmatch
taurodontism;taurodontism;exactmatch
gm2-gangliosidosis, ab variant;ab variant gm2-gangliosidosis;exactmatch
teebi-shaltout syndrome;craniofacial anomalies, abnormal hair, camptodactyly, and caudal appendage;exactmatch
filippi syndrome;filippi syndrome;exactmatch
teeth, congenital absence of, with taurodontia and sparse hair;taurodontia, absent teeth, and sparse hair;exactmatch
teeth, fused;teeth, fused;exactmatch
teeth, noneruption of, with maxillary hypoplasia and genu valgum;teeth, noneruption of, with maxillary hypoplasia and genu valgum;exactmatch
teratoma, pineal;teratoma, pineal;exactmatch
testes, rudimentary;testes, rudimentary;exactmatch
46,xy sex reversal 11;46,xy sex reversal 11;exactmatch
syndesmodysplasic dwarfism;syndesmodysplasic dwarfism;exactmatch
crisponi/cold-induced sweating syndrome 1;crisponi syndrome;exactmatch
tetraamelia with ectodermal dysplasia and lacrimal duct abnormalities;tetraamelia with ectodermal dysplasia and lacrimal duct abnormalities;exactmatch
subaortic stenosis--short stature syndrome;onat syndrome;exactmatch
spondyloepimetaphyseal dysplasia, irapa  iia;spondyloepimetaphyseal dysplasia, irapa  iia;exactmatch
spondylometaepiphyseal dysplasia, short limb-hand  iia;smed,  iia 2;exactmatch
spondyloperipheral dysplasia;spondyloperipheral dysplasia;exactmatch
canavan disease;acy2 deficiency;exactmatch
striatonigral degeneration, infantile;bilateral striatal necrosis, infantile;exactmatch
subaortic stenosis, membranous;subaortic stenosis, membranous;exactmatch
succinic semialdehyde dehydrogenase deficiency;4-hydroxybutyric aciduria;exactmatch
summitt syndrome;summitt syndrome;exactmatch
sucrosuria, hiatus hernia and mental retardation;sucrosuria, hiatus hernia and mental retardation;exactmatch
sudanophilic cerebral sclerosis;schilder disease;exactmatch
sudden infant death syndrome;sids;exactmatch
sugarman brachydactyly;brachydactyly with major proximal phalangeal shortening;exactmatch
multiple sulfatase deficiency;mucosulfatidosis;exactmatch
sulfite oxidase deficiency, isolated;sulfite oxidase deficiency, isolated;exactmatch
testicular germ cell tumor;embryonal cell carcinoma;exactmatch
tetraamelia syndrome 1;tetraamelia syndrome 1;exactmatch
brachyolmia  iia 1, toledo  iia;brachyolmia  iia 1, toledo  iia;exactmatch
thyroid dyshormonogenesis 5;hypothyroidism, congenital, due to dyshormonogenesis, 5;exactmatch
dihydropyrimidine dehydrogenase deficiency;5-fluorouracil toxicity;exactmatch
thyroid hormone resistance, generalized, autosomal recessive;gthr;exactmatch
thyroid dyshormonogenesis 1;hypothyroidism, congenital, due to dyshormonogenesis, 1;exactmatch
thyroid dyshormonogenesis 2a;hypothyroidism, congenital, due to dyshormonogenesis, 2a;exactmatch
pendred syndrome;deafness with goiter;exactmatch
thyroid dyshormonogenesis 4;deiodinase deficiency;exactmatch
graves disease, susceptibility to, 1;graves disease, susceptibility to, 1;exactmatch
thyrocerebroretinal syndrome;thyrocerebroretinal syndrome;exactmatch
restrictive dermopathy, lethal;fetal hypokinesia sequence due to restrictive dermopathy;exactmatch
hypothyroidism, congenital, nongoitrous, 4;hypothyroidism, congenital, nongoitrous, 4;exactmatch
thyrotropin-releasing hormone deficiency;hypothalamic hypothyroidism;exactmatch
rodrigues blindness;microphthalmia, microcornea, and sclerocornea with short stature and hair and dental abnormalities;exactmatch
tiglic acidemia;tiglic acidemia;exactmatch
hypothyroidism, congenital, nongoitrous, 1;hypothyroidism due to unresponsiveness to thyrotropin;exactmatch
thymic-renal-anal-lung dysplasia;thymic-renal-anal-lung dysplasia;exactmatch
thymoma, familial;thymic neoplasia;exactmatch
tetramelic deficiencies, ectodermal dysplasia, deformed ears, and other abnormalities;odontotrichomelic syndrome;exactmatch
threoninemia;hyperthreoninemia;exactmatch
thalamic degeneration, symmetric infantile;thalamic degeneration, symmetric infantile;exactmatch
thalidomide susceptibility;thalidomide susceptibility;exactmatch
thanatophoric dysplasia, glasgow variant;neonatally lethal short-limb skeletal dysplasia, glasgow  iia;exactmatch
thoracic dysplasia-hydrocephalus syndrome;thoracic dysplasia-hydrocephalus syndrome;exactmatch
thoracomelic dysplasia;'thoraco-limb' dysplasia;exactmatch
three m syndrome 1;3m syndrome;exactmatch
glanzmann thrombasthenia 1;bleeding disorder, platelet-type, 2;exactmatch
thymic aplasia with fetal death;thymic aplasia with fetal death;exactmatch
thrombocytopenia 3;thrombocytopenia 3;exactmatch
thrombocytopenia-absent radius syndrome;chromosome 1q21.1 deletion syndrome, 200-kb;exactmatch
thrombotic thrombocytopenic purpura, hereditary;microangiopathic hemolytic anemia;exactmatch
thumb agenesis, short stature, and immunodeficiency;thumb agenesis, short stature, and immunodeficiency;exactmatch
thumb, distal hyperextensibility of;thumb, distal hyperextensibility of;exactmatch
thumb, hypoplastic, with choroid coloboma, poorly developed antihelix, and deafness;thumb, hypoplastic, with choroid coloboma, poorly developed antihelix, and deafness;exactmatch
spondyloepimetaphyseal dysplasia with joint laxity,  iia 1, with or without fractures;semdjl;exactmatch
thyroid dyshormonogenesis 3;hypothyroidism, congenital, due to dyshormonogenesis, 3;exactmatch
spondyloepiphyseal dysplasia tarda with mental retardation;sedt with mental retardation;exactmatch
infantile sialic acid storage disease;infantile sialic acid storage disease;exactmatch
seizures, benign familial neonatal, autosomal recessive;bfns, autosomal recessive;exactmatch
senile plaque formation;senile plaque formation;exactmatch
immunodeficiency 48;immunodeficiency 48;exactmatch
short-rib thoracic dysplasia 12;beemer-langer syndrome;exactmatch
short stature-obesity syndrome;short stature-obesity syndrome;exactmatch
short syndrome;lipodystrophy, partial, with rieger anomaly and short stature;exactmatch
sialuria;sialuria;exactmatch
diarrhea 3, secretory sodium, congenital, with or without other congenital anomalies;diarrhea 3, secretory sodium, congenital, syndromic;exactmatch
heterotaxy, visceral, 5, autosomal;heterotaxy, visceral, 5, autosomal;exactmatch
sjogren syndrome;sicca syndrome;exactmatch
sjogren-larsson syndrome;faldh deficiency;exactmatch
sjogren-larsson-like ichthyosis without cns or eye involvement;ichthyosis, sjogren-larsson-like, without cns or eye involvement;exactmatch
peeling skin syndrome 1;deciduous skin;exactmatch
anosmia for butyl mercaptan;anosmia for butyl mercaptan;exactmatch
rothmund-thomson syndrome,  iia 2;rothmund-thomson syndrome;exactmatch
lipodystrophy, congenital generalized,  iia 2;berardinelli syndrome;exactmatch
secretory component deficiency;iga deficiency, secretory;exactmatch
second metatarsal-metacarpal syndrome;second metatarsal-metacarpal syndrome;exactmatch
sea-blue histiocyte disease;histiocytosis, sea-blue;exactmatch
sclerosteosis 1;cortical hyperostosis with syndactyly;exactmatch
anterior segment dysgenesis 7;anterior segment dysgenesis 7;exactmatch
craniometadiaphyseal dysplasia;craniometadiaphyseal dysplasia;exactmatch
schneckenbecken dysplasia;chondrodysplasia, lethal neonatal, with snail-like pelvis;exactmatch
autoimmune polyendocrine syndrome,  iia 2;aps 2;exactmatch
schizencephaly;schizencephaly;exactmatch
sarcosinemia;hypersarcosinemia;exactmatch
richieri-costa/guion-almeida syndrome;richieri-costa/guion-almeida syndrome;exactmatch
rowley-rosenberg syndrome;growth retardation, pulmonary hypertension, and amino aciduria;exactmatch
sandhoff disease;gm2-gangliosidosis,  iia 2;exactmatch
spondyloepiphyseal dysplasia tarda, autosomal recessive;spondyloepiphyseal dysplasia tarda, autosomal recessive;exactmatch
saccharopinuria;alpha-aminoadipic semialdehyde synthase deficiency;exactmatch
smith-lemli-opitz syndrome;lethal acrodysgenital syndrome;exactmatch
schinzel-giedion midface retraction syndrome;schinzel-giedion midface retraction syndrome;exactmatch
sodium-potassium-atpase activity of red cell;sodium pump sites, number of;exactmatch
spinal muscular atrophy with mental retardation;spinal muscular atrophy with mental retardation;exactmatch
spinal muscular atrophy,  iia 4;spinal muscular atrophy,  iia 4;exactmatch
spinal muscular atrophy, ryukyuan  iia;spinal muscular atrophy, ryukyuan  iia;exactmatch
spinal muscular atrophy, scapuloperoneal;spinal muscular atrophy, scapuloperoneal;exactmatch
mitochondrial dna depletion syndrome 7 (hepatocerebral type);mitochondrial dna depletion syndrome 7 (hepatocerebral type);exactmatch
spinocerebellar ataxia, autosomal recessive 3;spinocerebellar ataxia with blindness and deafness;exactmatch
spinocerebellar ataxia with dysmorphism;spinocerebellar ataxia with dysmorphism;exactmatch
spinocerebellar degeneration and corneal dystrophy;corneal dystrophy with spinocerebellar degeneration;exactmatch
spinocerebellar degeneration with macular corneal dystrophy, congenital cataracts, and myopia;bedouin spastic ataxia syndrome;exactmatch
spinocerebellar degeneration with slow eye movements;spinocerebellar degeneration with slow eye movements;exactmatch
asplenia, isolated congenital;asplenia, familial;exactmatch
splenoportal vascular anomalies;splenoportal vascular anomalies;exactmatch
insulin-like growth factor i, resistance to;igf-i resistance;exactmatch
spondyloepimetaphyseal dysplasia, sponastrime  iia;short-limb dwarfism with saddle nose, spinal alterations, and metaphyseal striation;exactmatch
spondylocostal dysostosis with anal atresia and urogenital anomalies;casamassima-morton-nance syndrome;exactmatch
brachyolmia  iia 1, hobaek  iia;brachyolmia  iia 1, hobaek  iia;exactmatch
spinal muscular atrophy with microcephaly and mental subnormality;spinal muscular atrophy with microcephaly and mental subnormality;exactmatch
rudiger syndrome;rudiger syndrome;exactmatch
spherocytosis,  iia 3;spherocytosis,  iia 3;exactmatch
spastic paraplegia 5a, autosomal recessive;spastic paraplegia 5a, autosomal recessive;exactmatch
spermatogenic failure 4;azoospermia due to perturbations of meiosis;exactmatch
spastic ataxia, charlevoix-saguenay  iia;autosomal recessive spastic ataxia of charlevoix-saguenay;exactmatch
spastic diplegia and mental retardation;spastic diplegia and mental retardation;exactmatch
spastic paraplegia 17, autosomal dominant;silver spastic paraplegia syndrome;exactmatch
spastic paraplegia 15, autosomal recessive;kjellin syndrome;exactmatch
spastic paraplegia 23, autosomal recessive;lison syndrome;exactmatch
sonoda syndrome;round face with depressed nasal bridge and small mouth, congenital heart defect, and retarded development;exactmatch
ataxia, spastic, childhood-onset, autosomal recessive, with optic atrophy and mental retardation;ataxia, spastic, childhood-onset, autosomal recessive, with optic atrophy and mental retardation;exactmatch
spastic paraplegia with myoclonic epilepsy;spastic paraplegia with myoclonic epilepsy;exactmatch
spastic pseudosclerosis;corticopallidodegeneration;exactmatch
