head;tail;relation
thecoma;thecoma;exactmatch
mouse islet cell adenoma;mouse islet cell adenoma;exactmatch
scar;scar;exactmatch
urticaria pigmentosa/maculopapular cutaneous mastocytosis;up/mpcm;exactmatch
vaginal neoplasm;neoplasm of vagina;exactmatch
congenital adrenal hyperplasia;adrenal hyperplasia;exactmatch
uveal neoplasm;neoplasm of uvea;exactmatch
uterine neoplasm;neoplasm of uterus;exactmatch
achondroplasia;achondroplasia;exactmatch
uterine corpus leiomyoma;body of uterus fibroid;exactmatch
abdominal mass;abdominal mass;exactmatch
urinary system neoplasm;neoplasm of urinary system;exactmatch
hemolytic anemia;hemolytic anemia;exactmatch
urinary system disorder;disorder of urinary system;exactmatch
urethra neoplasm;neoplasm of urethra;exactmatch
ureter neoplasm;neoplasm of ureter;exactmatch
ulcer;ulcer;exactmatch
tumor lysis syndrome;tumor lysis syndrome;exactmatch
tuberous sclerosis;bourneville's disease;exactmatch
other embryologic structure;other embryologic structure;exactmatch
amyotrophic lateral sclerosis;als;exactmatch
acquired hemolytic anemia;acquired hemolytic anemia;exactmatch
mouse somatostatinoma;mouse somatostatinoma;exactmatch
vulvar neoplasm;neoplasm of vulva;exactmatch
choroid disorder;choroid disease;exactmatch
synovial chondromatosis;henderson-jones syndrome;exactmatch
weight loss;weight decrease;exactmatch
carcinosarcoma;carcinosarcoma, malignant;exactmatch
head and neck squamous cell carcinoma;hnscc;exactmatch
burn;burn;exactmatch
bone marrow disorder;bone marrow disease;exactmatch
vomiting;emesis;exactmatch
autoimmune hemolytic anemia;autoimmune hemolytic anemia;exactmatch
benign neoplasm of lower jaw bone;benign neoplasm of lower jaw bone;exactmatch
beckwith-wiedemann syndrome;beckwith-wiedemann;exactmatch
basophilia;basophilia;exactmatch
peritoneal effusion;peritoneal_effusion;exactmatch
vocal cord polyp;polyp of vocal cord;exactmatch
viral infection;viral disease;exactmatch
macrocytic anemia;macrocytic anemia;exactmatch
tuberculosis;active tuberculosis;exactmatch
neuroectoderm;ectomesenchyme;exactmatch
neural crest;neural crest;exactmatch
reproductive system part;reproductive system part;exactmatch
splenic tissue;splenic tissue;exactmatch
gastrointestinal tract;alimentary canal;exactmatch
thrombocytopenia;platelet count decreased;exactmatch
skeletal system part;skeletal system part;exactmatch
polymerization;polymerization;exactmatch
cell part;cell component;exactmatch
essential thrombocythemia;et;exactmatch
autonomic nervous system part;autonomic nervous system part;exactmatch
trophoblastic tumor;trophoblastic neoplasm;exactmatch
thoracic neoplasm;neoplasm of thorax;exactmatch
embryonic urogenital system;embryonic urogenital system;exactmatch
trilaminar embryonic disc;trilaminar embryonic disc;exactmatch
gastrula;gastrula;exactmatch
mouse pancreatic intraepithelial neoplasia-1a;mouse pancreatic intraepithelial neoplasia-1a;exactmatch
extraembryonic structure;extraembryonic structure;exactmatch
mouse insulinoma;mouse insulinoma;exactmatch
thrombophlebitis;thrombophlebitis;exactmatch
thymoma;thymoma;exactmatch
thymus neoplasm;neoplasm of thymus;exactmatch
cloacal membrane;cloacal membrane;exactmatch
midgut;midgut;exactmatch
trisomy;trisomy;exactmatch
chromosomal translocation;chromosomal translocation;exactmatch
tracheal neoplasm;neoplasm of trachea;exactmatch
hindgut;hindgut;exactmatch
gonadal cord;gonadal cord;exactmatch
foregut;foregut;exactmatch
tonsillar neoplasm;neoplasm of tonsil;exactmatch
tongue neoplasm;neoplasm of tongue;exactmatch
embryonic nervous system;embryonic nervous system;exactmatch
embryonic disc;embryonic disc;exactmatch
thyroid gland nodule;nodule of thyroid;exactmatch
embryonic structure or system;embryologic structure or system;exactmatch
thyroid gland neoplasm;neoplasm of thyroid;exactmatch
cortical cord;cortical cord;exactmatch
hemorrhagic change;hemorrhagic change;exactmatch
true histiocytic lymphoma;true histiocytic lymphoma;exactmatch
desmoplastic stroma formation;desmoplastic stroma formation;exactmatch
herringbone growth pattern;herringbone growth pattern;exactmatch
pagetoid proliferation;pagetoid proliferation;exactmatch
nested pattern;nested pattern;exactmatch
lobulated growth pattern;lobular pattern;exactmatch
plexiform growth pattern;plexiform growth pattern;exactmatch
chronic myelogenous leukemia, bcr-abl1 positive in remission;cml in remission;exactmatch
whorling growth pattern;whorling growth pattern;exactmatch
storiform growth pattern;storiform growth pattern;exactmatch
morphologic architectural pattern;morphologic architectural pattern;exactmatch
radial growth phase;radial;exactmatch
polyclonal hypergammaglobulinemia;polyclonal hypergammaglobulinemia;exactmatch
blast cells increased in bone marrow;blast cells increased in bone marrow;exactmatch
blast cells present in peripheral blood;blast cells present in peripheral blood;exactmatch
blast cells present;blast cells present;exactmatch
acute myeloid leukemia in remission;aml in remission;exactmatch
anisochromasia;anisochromasia;exactmatch
abnormal hematology test result;abnormal hematology test result;exactmatch
junctional proliferation;junctional proliferation;exactmatch
vertical growth phase;vertical;exactmatch
insular pattern;insular pattern;exactmatch
monophasic pattern;monophasic pattern;exactmatch
gyriform trabecular pattern;gyriform trabecular pattern;exactmatch
trabecular pattern;trabecular pattern;exactmatch
pseudopapillary pattern;pseudopapillary pattern;exactmatch
papillary pattern;papillary pattern;exactmatch
antoni b pattern;antoni b pattern;exactmatch
benign lip neoplasm;benign lip neoplasm;exactmatch
antoni a pattern;antoni a pattern;exactmatch
biphasic pattern;biphasic pattern;exactmatch
nodular pattern;nodular pattern;exactmatch
angiodestructive pattern;angiodestructive pattern;exactmatch
angiocentric pattern;angiocentric pattern;exactmatch
nodular and diffuse pattern;nodular and diffuse pattern;exactmatch
diffuse pattern;diffuse architectural pattern;exactmatch
interfollicular pattern;interfollicular pattern;exactmatch
multinodular pattern;multinodular pattern;exactmatch
acute monocytic leukemia in remission;acute monocytic leukemia (in remission);exactmatch
childhood intracranial neoplasm;childhood intracranial neoplasm;exactmatch
bronchogenic carcinoma;bronchial carcinoma;exactmatch
endemic african kaposi sarcoma;endemic african kaposi sarcoma;exactmatch
columnar cell variant thyroid gland papillary carcinoma;columnar cell variant papillary carcinoma;exactmatch
salivary gland sialoblastoma;salivary gland sialoblastoma;exactmatch
salivary gland sialadenoma papilliferum;salivary gland sialadenoma papilliferum;exactmatch
salivary gland inverted ductal papilloma;salivary gland inverted ductal papilloma;exactmatch
salivary gland intraductal papilloma;salivary gland intraductal papilloma;exactmatch
salivary gland cystadenoma;salivary gland cystadenoma;exactmatch
parotid gland carcinosarcoma;parotid gland carcinosarcoma;exactmatch
salivary gland carcinosarcoma;carcinosarcoma of salivary gland;exactmatch
ann arbor stage iii lymphocyte-depleted classic hodgkin lymphoma;ann arbor stage iii lymphocyte-depleted classic hodgkin lymphoma;exactmatch
iatrogenic kaposi sarcoma;iatrogenic kaposi sarcoma;exactmatch
splenic disorder;spleen disorder;exactmatch
perivascular fibrosis;perivascular fibrosis;exactmatch
reticulin fibrosis of the bone marrow;reticulin fibrosis of the bone marrow;exactmatch
ann arbor stage iii mixed cellularity classic hodgkin lymphoma;ann arbor stage iii mixed cellularity classic hodgkin lymphoma;exactmatch
differentiated granulocytic sarcoma;differentiated granulocytic sarcoma;exactmatch
immature granulocytic sarcoma;immature granulocytic sarcoma;exactmatch
blastic granulocytic sarcoma;blastic granulocytic sarcoma;exactmatch
salivary gland ductal papilloma;salivary gland ductal papilloma;exactmatch
ann arbor stage iii hodgkin lymphoma;ann arbor stage iii hodgkin lymphoma;exactmatch
melanocytic dysplasia;melanocytic dysplasia;exactmatch
microaneurysm;charcot-bouchard aneurysm;exactmatch
ewing sarcoma/peripheral primitive neuroectodermal tumor of bone;ewing sarcoma/peripheral primitive neuroectodermal tumor of bone;exactmatch
conventional osteosarcoma;central osteosarcoma;exactmatch
chronic lymphocytic leukemia in remission;cll in remission;exactmatch
radiologic finding;radiologic finding;exactmatch
morphologic finding;morphologic finding;exactmatch
cartilaginous metaplasia;cartilaginous metaplasia;exactmatch
acute lymphoblastic leukemia in remission;all in remission;exactmatch
osseous metaplasia;bone metaplasia;exactmatch
grade 4 clear cell renal cell carcinoma;g4 nuclei bizarre and multilobated, 20 um or greater, nucleoli prominent, chromatin clumped;exactmatch
grade 3 clear cell renal cell carcinoma;"g3 nuclei very irregular, approximately 20 um; nucleoli large and prominent";exactmatch
grade 2 clear cell renal cell carcinoma;"g2 nuclei slightly irregular, approximately 15 um; nucleoli evident";exactmatch
grade 1 clear cell renal cell carcinoma;"g1 nuclei round, uniform, approximately 10 um; nucleoli inconspicuous or absent";exactmatch
head and neck carcinoma;carcinoma of head and neck;exactmatch
plasma cell leukemia in remission;leukemia plasmacytic (in remission);exactmatch
basal cell hyperplasia;basal cell hyperplasia;exactmatch
macrotrabecular pattern;macrotrabecular pattern;exactmatch
alveolar pattern;alveolar pattern;exactmatch
granulocytic sarcoma;granulocytic sarcoma;exactmatch
sinusoidal vascular channel formation;sinusoidal vascular channel formation;exactmatch
eosinophilic infiltrate;eosinophilic infiltrate;exactmatch
chronic inflammatory infiltrate;chronic inflammatory infiltrate;exactmatch
benign esophageal neoplasm;benign esophageal neoplasm;exactmatch
acute inflammatory infiltrate;acute inflammatory infiltrate;exactmatch
inflammatory infiltrate;inflammatory infiltrate;exactmatch
vascular channel formation;vascular channel formation;exactmatch
arborizing vascular channel formation;arborizing vascular channel formation;exactmatch
staghorn configuration;staghorn configuration;exactmatch
lymphocytic infiltrate;lymphocytic infiltrate;exactmatch
benign pharyngeal neoplasm;benign neoplasm of pharynx;exactmatch
thin-walled branching vascular pattern;thin-walled branching vascular pattern;exactmatch
intravascular thrombus formation;intravascular thrombus formation;exactmatch
dilated thin-walled vascular space formation;dilated thin-walled vascular space formation;exactmatch
cavernous lymphatic space formation;cavernous lymphatic space formation;exactmatch
vascular morphologic change;vascular morphologic change;exactmatch
atypical mitotic figures;atypical mitotic figures;exactmatch
polymorphonuclear cell infiltrate;neutrophilic infiltrate;exactmatch
lymphoplasmacytic infiltrate;lpi;exactmatch
organoid pattern;organoid pattern;exactmatch
ring sideroblasts present;ring sideroblasts present;exactmatch
chondromyxoid stroma formation;chondromyxoid stroma formation;exactmatch
fibromyxoid stroma formation;fibromyxoid stroma formation;exactmatch
hyalinized stroma formation;hyalinized stroma formation;exactmatch
benign small intestinal neoplasm;benign neoplasm of small intestine;exactmatch
mucoid stroma formation;mucoid stroma formation;exactmatch
myxoid stroma formation;myxoid stroma formation;exactmatch
stromal change;stromal change;exactmatch
pseudoangiomatoid space formation;pseudoangiomatoid space formation;exactmatch
hemophagocytosis;hemophagocytosis;exactmatch
dystrophic calcification;dystrophic calcification;exactmatch
red blood cells extravasation;red blood cells extravasation;exactmatch
hemosiderin deposition;hemosiderin deposition;exactmatch
benign gastric neoplasm;benign gastric neoplasm;exactmatch
nuclear atypia;nuclear atypia;exactmatch
metaplastic bone formation;metaplastic bone formation;exactmatch
emperipolesis;emperipolesis;exactmatch
low mitotic activity;low mitotic activity;exactmatch
high mitotic activity;high mitotic activity;exactmatch
benign hypopharyngeal neoplasm;benign hypopharyngeal neoplasm;exactmatch
glandular pattern;glandular pattern;exactmatch
tumor vascular invasion;tumor vascular invasion;exactmatch
epithelioid differentiation;epithelioid differentiation;exactmatch
rhabdomyosarcomatous differentiation;rhabdomyosarcomatous differentiation;exactmatch
distantly metastatic malignant neoplasm;distantly metastatic malignant neoplasm;exactmatch
honeycomb pattern;honeycomb pattern;exactmatch
endodermal sinus pattern;endodermal sinus pattern;exactmatch
benign floor of the mouth neoplasm;benign floor of mouth neoplasm;exactmatch
triphasic pattern;triphasic pattern;exactmatch
mitotic activity;mitosis (y/n);exactmatch
syncytial pattern;syncytial pattern;exactmatch
glomeruloid vessels present;glomeruloid vessels present;exactmatch
tubular pattern;tubular pattern;exactmatch
acinar pattern;acinar pattern;exactmatch
pseudoglandular pattern;pseudoglandular pattern;exactmatch
cribriform pattern;cribriform change;exactmatch
benign tongue neoplasm;benign neoplasm of tongue;exactmatch
benign tonsillar neoplasm;benign neoplasm of tonsil;exactmatch
rosette formation;rosette formation;exactmatch
flexner-wintersteiner rosette formation;flexner-wintersteiner rosette formation;exactmatch
homer wright rosette formation;homer wright rosette formation;exactmatch
comedo-like necrosis;comedo-like necrosis;exactmatch
tumor cell necrosis;tumor cell necrosis;exactmatch
fibrinoid necrosis;fibrinoid necrosis;exactmatch
absence of stromal invasion;absence of stromal invasion;exactmatch
stromal invasion;stromal invasion;exactmatch
hydropic villous change;hydropic villous change;exactmatch
keratin pearls formation;keratin pearls formation;exactmatch
benign nasopharyngeal neoplasm;benign nasopharyngeal neoplasm;exactmatch
enamel formation;enamel formation;exactmatch
dentin formation;dentin formation;exactmatch
cementum formation;cementum formation;exactmatch
multilayered rosette formation;multilayered rosette formation;exactmatch
pineocytomatous rosette formation;pineocytomatous rosette formation;exactmatch
ependymal rosette formation;ependymal rosette formation;exactmatch
pseudorosette formation;pseudorosette formation;exactmatch
monoblastic sarcoma;monoblastic sarcoma;exactmatch
hematopoietic and lymphoid system disorder;hematopoietic and lymphoid system disease;exactmatch
malignant splenic neoplasm;cancer of the spleen;exactmatch
malignant placental neoplasm;deciduoma, malignant;exactmatch
rare neoplastic syndrome;rare neoplastic syndrome;exactmatch
malignant uterine corpus neoplasm;malignant corpus uteri neoplasm;exactmatch
tall cell variant thyroid gland papillary carcinoma;tall cell variant papillary carcinoma;exactmatch
childhood botryoid-type embryonal rhabdomyosarcoma of the vagina;childhood botryoid-type embryonal rhabdomyosarcoma of the vagina;exactmatch
salivary gland sebaceous lymphadenoma;salivary gland sebaceous lymphadenoma;exactmatch
abnormal blood chemistry and hematology test result;abnormal blood chemistry and hematology test result;exactmatch
cardiovascular system finding;cardiovascular system;exactmatch
monoclonal gammopathy;monoclonal gammopathy;exactmatch
atypical lymphocytes present;atypical lymphocytes present;exactmatch
myocardial disorder;myocardial disorder;exactmatch
hyperkeratosis;hyperkeratosis;exactmatch
malignant exocervical neoplasm;malignant exocervical neoplasm;exactmatch
thrombocytosis;elevated platelet count;exactmatch
malignant endocervical neoplasm;malignant endocervical neoplasm;exactmatch
lymph node involvement;lymph node involvement;exactmatch
leukocytosis;elevated white blood cell count;exactmatch
neuroepithelial, perineurial, and schwann cell neoplasm;neural neoplasm;exactmatch
astler-coller b1 colon carcinoma;astler-coller b1 colon carcinoma;exactmatch
astler-coller b2 colon carcinoma;astler-coller b2 colon carcinoma;exactmatch
malignant orbit neoplasm;malignant neoplasm of orbit;exactmatch
tumor associated fever;tumor associated fever;exactmatch
malignant choroid neoplasm;malignant choroid neoplasm;exactmatch
carcinomatous ascites;carcinomatous ascites;exactmatch
malignant corneal neoplasm;malignant cornea neoplasm;exactmatch
unresectable malignant liver neoplasm;non-resectable hepatic malignant neoplasm;exactmatch
malignant conjunctival neoplasm;malignant conjunctiva neoplasm;exactmatch
malignant lacrimal gland neoplasm;malignant lacrimal gland neoplasm;exactmatch
malignant accessory urethral gland neoplasm;malignant accessory urethral gland neoplasm;exactmatch
malignant clitoral neoplasm;malignant clitoral neoplasm;exactmatch
malignant scrotal neoplasm;malignant neoplasm of scrotum;exactmatch
congenital adrenal gland disorder;congenital adrenal gland disorder;exactmatch
malignant spermatic cord neoplasm;malignant neoplasm of spermatic cord;exactmatch
erythrophagocytosis;erythrophagocytosis;exactmatch
malignant epididymal neoplasm;malignant epididymal neoplasm;exactmatch
childhood botryoid-type embryonal rhabdomyosarcoma;botryoid-type embryonal rhabdomyosarcoma;exactmatch
progressive disease;disease progression;exactmatch
nasal mass;mass of nose;exactmatch
malignant uterine neoplasm;cancer of uterus;exactmatch
gastrointestinal polyp;gi polyp;exactmatch
richter syndrome;richter syndrome;exactmatch
liver vascular disorder;hepatic vascular disorder;exactmatch
malignant glottis neoplasm;malignant glottis neoplasm;exactmatch
hemophagocytic syndrome;hemophagocytic syndrome;exactmatch
cauda equina syndrome;cauda equina syndrome;exactmatch
polycythaemia due to excess erythropoetin production;polycythaemia due to excess erythropoetin production;exactmatch
malignant sphenoid sinus neoplasm;malignant neoplasm of sphenoid sinus;exactmatch
malignant neoplasm of multiple primary sites;malignant neoplasm of multiple primary sites;exactmatch
malignant frontal sinus neoplasm;malignant frontal sinus neoplasm;exactmatch
endobronchial mass;endobronchial mass;exactmatch
axillary lipoma;axillary lipoma;exactmatch
local tumor spread;local tumor spread;exactmatch
intrahepatic cholangiocarcinoma;cholangiocarcinoma, intrahepatic, malignant;exactmatch
mixed tumor of the parotid gland;mixed tumor of parotid gland;exactmatch
malignant ethmoid sinus neoplasm;malignant ethmoid sinus neoplasm;exactmatch
adrenal hyperplasia;adrenal gland hyperplasia;exactmatch
malignant maxillary sinus neoplasm;malignant maxillary sinus neoplasm;exactmatch
malignant supraglottis neoplasm;malignant neoplasm of supraglottis;exactmatch
abnormal urine test result;abnormal urine test result;exactmatch
malignant subglottis neoplasm;malignant neoplasm of subglottis;exactmatch
crystal formation;crystal deposition;exactmatch
lung kaposi sarcoma;kaposi's sarcoma of lung;exactmatch
abnormal bone marrow test result;abnormal bone marrow test result;exactmatch
throat carcinoma;throat cancer;exactmatch
vascular proliferation;vascular proliferation;exactmatch
digestive system infection;digestive system infection;exactmatch
malignant bone marrow neoplasm;malignant bone marrow neoplasm;exactmatch
skin kaposi sarcoma;cutaneous (skin) kaposi sarcoma;exactmatch
lymph node neoplasm;lymph node neoplasm;exactmatch
malignant mediastinal neoplasm;cancer of mediastinum;exactmatch
bone injury;bone injury;exactmatch
malignant cardiac neoplasm;cardiac neoplasm, malignant;exactmatch
nucleated red blood cells present;nucleated red blood cells present;exactmatch
behavioral disorder;behavior-related disorder;exactmatch
malignant pleural neoplasm;cancer of pleura;exactmatch
clinical course of disease;clinical course;exactmatch
malignant nasolacrimal duct neoplasm;malignant lacrimal duct neoplasm;exactmatch
recurrent malignant salivary gland neoplasm;recurrent malignant neoplasm of salivary gland;exactmatch
hematopoietic and lymphoid system neoplasm;hematopoietic and lymphoid system neoplasm;exactmatch
malignant endocrine neoplasm;endocrine neoplasm, malignant;exactmatch
malignant thoracic neoplasm;malignant neoplasm of thorax;exactmatch
metastasizing pleomorphic adenoma of the salivary gland;metastasizing mixed tumor of salivary gland;exactmatch
stage 0 lung large cell carcinoma ajcc v6 and v7;stage 0 large cell carcinoma of lung;exactmatch
stage iiib lung small cell carcinoma without pleural effusion ajcc v7;stage iiib lung small cell carcinoma without pleural effusion ajcc v7;exactmatch
stage iiib lung small cell carcinoma with pleural effusion ajcc v7;stage iiib lung small cell carcinoma with pleural effusion ajcc v7;exactmatch
non-neoplastic respiratory system disorder;non-neoplastic respiratory system disorder;exactmatch
benign axillary neoplasm;benign axillary neoplasm;exactmatch
axillary neoplasm;axillary neoplasm;exactmatch
histiocytoma;histiocytoma;exactmatch
metastatic malignant neoplasm in the axilla;axillary metastases;exactmatch
axillary disorder;axillary disease;exactmatch
chest wall disorder;chest wall disease;exactmatch
sternal disorder;sternal disorder;exactmatch
non-neoplastic thoracic disorder;non-neoplastic thoracic disease;exactmatch
thoracic disorder;thoracic disease;exactmatch
non-neoplastic heart disorder;non-neoplastic heart disorder;exactmatch
arthropathy;arthropathy;exactmatch
normal laboratory test result;normal lab test result;exactmatch
localized malignant gallbladder neoplasm;localized malignant gallbladder neoplasm;exactmatch
ciliary body mixed cell melanoma;ciliary body mixed cell melanoma;exactmatch
malignant lymph node neoplasm;lymph node cancer;exactmatch
ann arbor stage iii nodular sclerosis classic hodgkin lymphoma;ann arbor stage iii nodular sclerosis classic hodgkin lymphoma;exactmatch
metastatic malignant neoplasm in the bone;bone metastases;exactmatch
pagetoid reticulosis;pagetoid reticulosis;exactmatch
metastatic malignant neoplasm in the pleura;metastases to pleura;exactmatch
hypercellular bone marrow;hypercellular bone marrow;exactmatch
non-neoplastic hair disorder;non-neoplastic hair disorder;exactmatch
choroid mixed cell melanoma;choroid mixed cell melanoma;exactmatch
metastatic malignant neoplasm in the lung;lung metastases;exactmatch
mixed cell uveal melanoma;mixed cell uveal melanoma;exactmatch
epithelioid cell uveal melanoma;epithelioid cell uveal melanoma;exactmatch
metastatic malignant neoplasm in the mediastinum;metastases to mediastinum;exactmatch
non-neoplastic dental disorder;non-neoplastic dental disorder;exactmatch
gastrointestinal stromal tumor of the gastrointestinal tract;digestive stromal neoplasm;exactmatch
ciliary body disorder;ciliary body disease;exactmatch
non-neoplastic bile duct disorder;non-neoplastic bile duct disorder;exactmatch
non-neoplastic vascular disorder;non-neoplastic vascular disorder;exactmatch
malignant carotid body paraganglioma;chemodectoma, malignant;exactmatch
salivary gland sebaceous adenoma;salivary gland sebaceous adenoma;exactmatch
eye lymphoma;eye lymphoma;exactmatch
epiglottic carcinoma;epiglottic cancer;exactmatch
stage ivc major salivary gland cancer ajcc v7;stage ivc major salivary gland cancer;exactmatch
stage ivb major salivary gland cancer ajcc v7;stage ivb major salivary gland cancer;exactmatch
stage iva major salivary gland cancer ajcc v7;stage iva major salivary gland cancer;exactmatch
posterior pharyngeal wall squamous cell carcinoma;posterior pharyngeal wall squamous cell carcinoma;exactmatch
posterior pharyngeal wall carcinoma;posterior pharyngeal wall carcinoma;exactmatch
mixed tumor of the salivary gland;mixed tumor of salivary gland;exactmatch
malignant cerebellar neoplasm;cancer of cerebellum;exactmatch
salivary gland adenosquamous carcinoma;salivary gland adenosquamous carcinoma;exactmatch
ocular adnexal mucosa-associated lymphoid tissue lymphoma;ocular adnexal malt lymphoma;exactmatch
breast mucosa-associated lymphoid tissue lymphoma;breast extranodal marginal zone lymphoma of mucosa-associated lymphoid tissue;exactmatch
parotid gland mucosa-associated lymphoid tissue lymphoma;parotid gland malt lymphoma;exactmatch
immunodeficiency-related disorder;immunodeficiency-related disorder;exactmatch
positive laboratory test result;positive laboratory test result;exactmatch
negative test result;negative test result;exactmatch
malignant brain neoplasm;brain cancer;exactmatch
benign uvula neoplasm;benign uvula neoplasm;exactmatch
malignant brain stem neoplasm;malignant brain stem neoplasm;exactmatch
salivary gland myoepithelial carcinoma;salivary gland myoepithelial carcinoma;exactmatch
salivary gland epithelial-myoepithelial carcinoma;salivary gland epithelial myoepithelial carcinoma;exactmatch
salivary gland lymphoepithelial carcinoma;lymphoepithelial salivary gland carcinoma;exactmatch
salivary gland large cell carcinoma;large cell salivary gland carcinoma;exactmatch
hearing loss;hearing loss;exactmatch
malignant pineal region neoplasm;malignant neoplasm of pineal gland;exactmatch
congenital cardiovascular abnormality;congenital abnormality of the circulatory system;exactmatch
grade i neuroendocrine carcinoma;grade i neuroendocrine carcinoma;exactmatch
grade iii neuroendocrine carcinoma;grade iii neuroendocrine carcinoma;exactmatch
grade ii neuroendocrine carcinoma;grade ii neuroendocrine carcinoma;exactmatch
nasopharyngeal disorder;nasopharyngeal disorder;exactmatch
malignant spinal cord neoplasm;malignant neoplasm of spinal cord;exactmatch
thymic undifferentiated carcinoma;thymic undifferentiated carcinoma;exactmatch
testicular teratoma with somatic-type malignancy;testicular teratoma with non-germ cell malignancy;exactmatch
malignant cranial nerve neoplasm;cranial nerve neoplasm, malignant;exactmatch
salivary gland small cell neuroendocrine carcinoma;salivary gland small cell neuroendocrine carcinoma;exactmatch
salivary gland polymorphous adenocarcinoma;polymorphous adenocarcinoma, classic;exactmatch
high grade anal canal intraepithelial neoplasia;asin-h;exactmatch
injury;injury;exactmatch
poroma;eccrine poroma;exactmatch
refractory ureter urothelial carcinoma;refractory ureter urothelial carcinoma;exactmatch
thrombopoiesis;thrombocytopoiesis;exactmatch
biosynthetic process;anabolism;exactmatch
refractory sezary syndrome;refractory sezary syndrome;exactmatch
recurrent sezary syndrome;recurrent sezary syndrome;exactmatch
refractory giant cell glioblastoma;refractory giant cell glioblastoma;exactmatch
refractory renal pelvis urothelial carcinoma;refractory renal pelvis urothelial carcinoma;exactmatch
refractory urethral urothelial carcinoma;refractory urethral urothelial carcinoma;exactmatch
locally advanced lymphoma;locally advanced lymphoma;exactmatch
refractory male reproductive system carcinoma;refractory male reproductive system carcinoma;exactmatch
myxoid pleomorphic liposarcoma;myxoid pleomorphic liposarcoma;exactmatch
atypical lipomatous tumor/well differentiated liposarcoma of deep soft tissue;alt/wdlps of deep soft tissue;exactmatch
superficial atypical lipomatous tumor/well differentiated liposarcoma;superficial alt/wdlps;exactmatch
lipoma-like atypical lipomatous tumor/well differentiated liposarcoma;lipoma-like alt/wdlps;exactmatch
pax/foxo1 fusion gene;pax family/foxo1 fusion gene;exactmatch
acute lymphoblastic leukemia, susceptibility to, 3;all 3;exactmatch
melanoma-astrocytoma syndrome;melanoma neural system tumor syndrome;exactmatch
subcellular process;cell process;exactmatch
refractory penile carcinoma;refractory penile carcinoma;exactmatch
advanced intrahepatic cholangiocarcinoma;advanced intrahepatic cholangiocarcinoma;exactmatch
ewsr1-smad3âpositive fibroblastic tumor;ewsr1-smad3-rearranged fibroblastic tumor;exactmatch
superficial cd34-positive fibroblastic tumor;scd34ft;exactmatch
angiofibroma of soft tissue;angiofibroma of soft tissue;exactmatch
"t(5;8)(p15;q13)";"t(5;8)(p15;q13)";exactmatch
del(9p21);del(9p21);exactmatch
del(11p15.5);del(11p15.5);exactmatch
organogenesis;organogenesis;exactmatch
ligand binding protein;binding protein;exactmatch
ewsr1/smad3 fusion gene;ews rna-binding protein 1-mothers against decapentaplegic homolog 3 fusion gene;exactmatch
refractory rectal squamous cell carcinoma;refractory rectal squamous cell carcinoma;exactmatch
fn1/egf fusion gene;fn1-egf fusion gene;exactmatch
cdh11/usp6 fusion gene;cdh11-tre17 fusion gene;exactmatch
col1a1/usp6 fusion gene;col1a1-usp6 fusion gene;exactmatch
unresectable lung carcinoid tumor;unresectable lung carcinoid tumor;exactmatch
advanced lung carcinoid tumor;advanced lung carcinoid tumor;exactmatch
metastatic lung carcinoid tumor;metastatic lung carcinoid tumor;exactmatch
metastatic nasopharyngeal nonkeratinizing carcinoma;metastatic nasopharyngeal nonkeratinizing carcinoma;exactmatch
refractory esophageal adenocarcinoma;refractory esophageal adenocarcinoma;exactmatch
unresectable glioblastoma;unresectable glioblastoma;exactmatch
senescence;senescence;exactmatch
tp53-associated li-fraumeni syndrome;li-fraumeni syndrome, tp53-associated;exactmatch
advanced malignant small intestinal neoplasm;advanced malignant small intestinal neoplasm;exactmatch
metastatic malignant small intestinal neoplasm;metastatic malignant small intestinal neoplasm;exactmatch
germline mutation;germline mutation;exactmatch
growth factor receptor;growth factor receptor;exactmatch
antigen presentation;antigen presentation;exactmatch
cdh1-associated breast carcinoma syndrome;cdh1-associated breast cancer syndrome;exactmatch
receptor tyrosine kinase;ec 2.7.10.1;exactmatch
female breast carcinoma in situ;female breast carcinoma in situ;exactmatch
refractory breast implant-associated anaplastic large cell lymphoma;refractory breast implant-associated anaplastic large cell lymphoma;exactmatch
invasive female breast carcinoma;invasive female breast carcinoma;exactmatch
localized sarcoma;localized sarcoma;exactmatch
locally recurrent disease;locally recurrent disease;exactmatch
localized prostate carcinoma;localized prostate carcinoma;exactmatch
vulvar angiosarcoma;vulvar angiosarcoma;exactmatch
unresectable nasal cavity squamous cell carcinoma;unresectable nasal cavity squamous cell carcinoma;exactmatch
unresectable sinonasal squamous cell carcinoma;unresectable sinonasal squamous cell carcinoma;exactmatch
recurrent breast implant-associated anaplastic large cell lymphoma;recurrent breast implant-associated anaplastic large cell lymphoma;exactmatch
locally recurrent head and neck squamous cell carcinoma;locally recurrent head and neck squamous cell carcinoma;exactmatch
unresectable glioma;unresectable glioma;exactmatch
locally advanced lung small cell carcinoma;locally advanced lung small cell carcinoma;exactmatch
advanced distal bile duct adenocarcinoma;advanced distal bile duct adenocarcinoma;exactmatch
psammocarcinoma;psammocarcinoma;exactmatch
adenomatous polyposis coli protein;apc;exactmatch
advanced malignant thoracic neoplasm;advanced malignant thoracic neoplasm;exactmatch
metastatic malignant thoracic neoplasm;metastatic malignant thoracic neoplasm;exactmatch
